50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,d6400ff4-0c7e-4adc-b856-997ccc274329,1990,,"[70.1, 75.5]",3920409,51,,,,2.7875953,,Left Foot,,"[65.5, 77.2]",Ground Pass,,4.90408,,,Marciano Sanca Tchami,391434.0,,,,,Recovery,2,From Goal Kick,Euciodálcio Gomes,10854.0,Center Attacking Midfield,101,Nigeria,775,"['259cb843-7b75-4be3-b122-9fd17062d81c', 'b97b5143-7b27-4f07-86b7-1318b915d47a']",10,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:06:10.066,Pass,True
,,,,,,,,,,,,,,,,,,,2.832439,,,,,,,,,,,,,9634b467-45ac-40f8-9453-8193ff5e4c29,1994,,"[50.5, 0.1]",3920409,51,,,,0.36687264,,,,"[95.0, 17.2]",High Pass,,47.672424,,,Victor James Osimhen,11277.0,,,Through Ball,True,Throw-in,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,102,Nigeria,775,['6ec94b47-4ee2-4cc3-8122-c2b3d7ae7e8b'],32,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:32.114,Pass,
,,,,,,,,,,,,,,,,,,,3.148937,,,,,,,,,,,,,185c0d60-d621-48fd-b3a9-b7b74e00a75c,1997,,"[112.4, 23.9]",3920409,51,,,,1.5505679,,Head,True,"[113.1, 58.5]",Low Pass,,34.60708,Incomplete,,Samuel Chimerenka Chukwueze,16335.0,,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,102,Nigeria,775,"['5303520b-7957-4f41-b036-d16c28843c69', 'a7311db1-479b-4ff0-9de3-e77500b01378', 'f00144c2-ea62-4e08-8656-e6ef0e560537']",37,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:37.347,Pass,True
,,,,,,,,,,,,,,,,,,,0.280289,,,,,,,,,,,,,3c5e08c3-92e3-497a-9f81-170ddd1c6f75,2002,,"[32.5, 16.7]",3920409,51,,,,0.5585993,,Right Foot,,"[39.7, 21.2]",Ground Pass,,8.490583,Unknown,,Euciodálcio Gomes,10854.0,,,,,,2,From Throw In,Eulânio Ângelo Chipela Gomes,23013.0,Left Back,102,Nigeria,775,['41d87b68-e894-4e8b-871e-e6e522c90218'],46,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:06:46.205,Pass,
,,,,,,,,,,,,,,,,,,,4.349137,,,,,,,,,,,,,0830d42f-16fa-4d2c-8c84-94079ea49cbb,2007,,"[29.5, 27.5]",3920409,52,True,,,0.34056643,,Left Foot,,"[119.8, 59.5]",High Pass,,95.802345,Out,,Franculino Gluda Djú,143863.0,,,,,Recovery,2,Other,Opa Sangante,7568.0,Left Center Back,104,Guinea-Bissau,4894,['c4d8b896-474a-4dc6-90a7-57b203e2cfec'],8,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:07:08.914,Pass,
,,,,,,,,,,,,,,,,,,,3.858304,,,,,,,,,,,,,44dc27f4-908c-4f25-b031-75ea679ab513,2009,,"[6.7, 40.0]",3920409,52,,,,-0.23266834,,Right Foot,,"[73.8, 24.1]",High Pass,,68.95811,,,Victor James Osimhen,11277.0,,,,,Goal Kick,2,From Goal Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,105,Nigeria,775,['49317a38-39da-4e71-bb43-3596e7cec792'],43,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:43.144,Pass,
,,,,,,,,,,,,,,,,,,,2.796243,,,,,,,,,,,,,b477a86d-acbf-4445-af91-6c54db1f4f2b,2012,,"[74.2, 22.9]",3920409,52,,,True,0.6699267,,,,"[92.0, 37.0]",High Pass,,22.707928,Incomplete,,,,,,,,,2,From Goal Kick,Victor James Osimhen,11277.0,Center Forward,105,Nigeria,775,"['d2a8caab-2825-4ceb-ae06-e9b6d939eb83', '227dd379-1add-4a1b-b693-ae285aaca8a8']",47,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:47.042,Pass,True
,,,,,,,,,,,,,,,,,,,1.265698,,,,,,,,,,,,,ef7cfe01-4c1c-4598-a718-02aeecf32477,2020,,"[85.2, 4.6]",3920409,52,,,,1.24192,,Right Foot,,"[89.5, 17.2]",Ground Pass,,13.313527,Incomplete,,Victor James Osimhen,11277.0,,,,,Recovery,2,From Goal Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,105,Nigeria,775,"['d3598f11-2813-4243-a229-568a8ba2b33c', '6de1a001-c133-4c3c-8db9-d48883ee157c', 'faf12d19-2a38-4b5e-ad0b-b95a7f1433b0']",54,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:54.357,Pass,True
,,,,,,,,,,,,,,,,,,,0.944976,,,,,,,,,,,,,faf12d19-2a38-4b5e-ad0b-b95a7f1433b0,2022,,"[30.6, 62.9]",3920409,52,,,,0.5213524,,Right Foot,,"[50.1, 74.1]",Ground Pass,,22.487553,,,Euciodálcio Gomes,10854.0,,,,,Recovery,2,From Goal Kick,Edgar Miguel Ié,4376.0,Right Center Back,105,Nigeria,775,"['ef7cfe01-4c1c-4598-a718-02aeecf32477', 'bdc1ffbc-ac1e-4035-ab43-c4b5a0c49473']",55,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:07:55.622,Pass,
,,,,,,,,,,,,,,,,,,,1.449201,,,,,,,,,,,,,82ad418f-7728-42d6-a202-544644f465fe,2028,,"[57.1, 80.0]",3920409,53,,,,-0.17526637,,,,"[76.3, 76.6]",High Pass,,19.498718,Incomplete,,,,,,,,Throw-in,2,From Throw In,Houboulang Mendes,9361.0,Right Back,106,Guinea-Bissau,4894,['8da54c77-f7f2-4d2d-9f1c-bbc9e17b8864'],14,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:08:14.066,Pass,
,,,,,,,,,,,,,,,,,,,0.703115,,,,,,,,,,,,,fdb96c50-2f17-47b9-aca1-7077da101c77,2031,,"[42.5, 9.4]",3920409,53,,,,-1.3654009,,Left Foot,,"[43.5, 4.6]",Ground Pass,,4.9030604,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,Recovery,2,Regular Play,Joe Aribo,3856.0,Left Defensive Midfield,107,Nigeria,775,['dde149b3-6a51-4002-a76a-070d5107d2db'],16,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:16.099,Pass,
,,,,,,,,,,,,,,,,,,,1.163441,,,,,,,,,,,,,bf9354a5-dd59-4e37-9f2d-42003935c15f,2036,,"[47.3, 3.9]",3920409,53,,,,3.1188693,,Left Foot,,"[34.1, 4.2]",Ground Pass,,13.203408,,,Calvin Bassey Ughelumba,43779.0,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,107,Nigeria,775,"['cb97f0b0-ab96-4fc1-8047-5e47d9145f81', '71305f3d-773a-4ee5-a2f0-0122349b9162']",19,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:19.340,Pass,True
,,,,,,,,,,,,,,,,,,,0.600242,,,,,,,,,,,,,9f9a5449-a72b-46ce-87d0-88a28ffb88e9,2039,,"[34.1, 4.2]",3920409,53,,,,0.97779375,,Left Foot,,"[40.3, 13.4]",Ground Pass,,11.094143,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,107,Nigeria,775,['b275d9d2-84bd-4077-9eff-473bfe444bd2'],21,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:21.968,Pass,
,,,,,,,,,,,,,,,,,,,0.628837,,,,,,,,,,,,,83a5012f-1ab7-4759-b775-61c7d4e84c33,2042,,"[40.3, 13.4]",3920409,53,,,,0.0,,Left Foot,,"[44.5, 13.4]",Ground Pass,,4.2,,,Joe Aribo,3856.0,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,107,Nigeria,775,['54ec64fb-be00-445d-ac17-460d9d8deb69'],23,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:23.056,Pass,
,,,,,,,,,,,,,,,,,,,0.339197,,,,,,,,,,,,,49530e79-919b-4778-ab34-ac3937e4f313,2048,,"[57.1, 6.2]",3920409,53,,,,-0.4094372,,Left Foot,,"[62.4, 3.9]",Ground Pass,,5.7775426,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,Regular Play,Joe Aribo,3856.0,Left Defensive Midfield,107,Nigeria,775,"['c0022949-8fb9-46cc-8651-f404860b24c9', '456bda89-55dc-440f-bd9a-75da6103949c']",26,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:26.998,Pass,
,,,,,,,,,,,,,,,,,,,2.158558,,,,,,,,,,,,,9441c8c7-f173-4344-81d4-c2b05f995c68,2051,,"[71.0, 0.1]",3920409,53,,,,0.13584875,,,,"[98.8, 3.9]",High Pass,,28.05851,,,Victor James Osimhen,11277.0,,,,,Throw-in,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,108,Nigeria,775,['6adf137c-c427-4110-8156-0548ab2d937f'],50,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:50.210,Pass,
,,,,,,,,,,,,,,,,,,,1.459632,,,,,,,,,,,,,f789e29e-b2d9-4e53-b48a-77924abbfd92,2054,,"[98.6, 4.9]",3920409,53,,,,1.6379222,,Head,,"[97.8, 16.8]",High Pass,,11.926861,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,108,Nigeria,775,"['b152510f-6753-4fd9-b447-6422e8f64023', 'ed2059d5-60b2-4903-8a66-47838bab6468']",52,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:52.409,Pass,True
,,,,,,,,,,,,,,,,,,,0.224727,,,,,,,,,,,,,ec585859-2197-4762-944c-e1a0fe4d1071,2057,,"[104.8, 23.1]",3920409,53,,,,1.3182421,,Right Foot,,"[105.6, 26.2]",Ground Pass,,3.2015622,Incomplete,,Samuel Chimerenka Chukwueze,16335.0,,,Through Ball,True,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,108,Nigeria,775,"['46733f9e-0e19-4859-996d-99c246cd7e68', '21142b04-87db-4ac9-96ff-ef56f56fca61']",55,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:55.575,Pass,
,,,,,,,,,,,,,,,,,,,4.040048,,,,,,,,,,,,,63d0cc06-d0c2-489e-adc8-cc90e0b3d137,2063,,"[23.7, 65.8]",3920409,53,,,,0.2453936,,Right Foot,,"[80.4, 80.0]",High Pass,,58.45109,Out,,Fernando de Lacerda Gomes,363738.0,,,,,,2,From Throw In,Marciano Sanca Tchami,391434.0,Right Wing,108,Nigeria,775,['f3660758-75ed-4911-8666-65d5fae18243'],59,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:08:59.182,Pass,
,,,,,,,,,,,,,,,,,,,0.956294,,,,,,,,,,,,,11dba084-a4bc-4268-86e6-f17c4a5b7be2,2065,,"[53.2, 0.1]",3920409,54,,,,1.1232764,,,,"[56.8, 7.6]",Low Pass,,8.319255,,,Joe Aribo,3856.0,,,,,Throw-in,2,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,109,Nigeria,775,['6e775a5d-be4c-42d8-9894-7e8f70d1da18'],5,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:05.117,Pass,
,,,,,,,,,,,,,,,,,,,0.825426,,,,,,,,,,,,,f61b2160-ebc5-45f1-9d7c-b6b98432e400,2067,,"[56.8, 7.6]",3920409,54,,,,-2.0874915,,Head,,"[54.3, 3.2]",Low Pass,,5.060632,,,Calvin Bassey Ughelumba,43779.0,,,,,,2,From Throw In,Joe Aribo,3856.0,Left Defensive Midfield,109,Nigeria,775,['cda105b7-1964-4e36-bc46-b562ac57373e'],6,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:06.114,Pass,
,,,,,,,,,,,,,,,,,,,1.936074,,,,,,,,,,,,,13616dc3-7b09-4e5c-8027-b4d76f67b485,2070,,"[54.3, 3.2]",3920409,54,,,,2.5148497,,Left Foot,,"[42.7, 11.6]",High Pass,,14.322011,,,Kenneth Josiah Omeruo,5830.0,,,,,,2,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,109,Nigeria,775,['ddcfac62-6bef-41c3-8ce1-2bd83fe3b2ac'],7,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:07.019,Pass,
,,,,,,,,,,,,,,,,,,,0.829053,,,,,,,,,,,,,c0c7d4be-cc43-41aa-b809-9667a1b43310,2073,,"[42.7, 11.6]",3920409,54,,,,0.15121768,,Right Foot,,"[53.2, 13.2]",Low Pass,,10.621205,,,Joe Aribo,3856.0,,,,,,2,From Throw In,Kenneth Josiah Omeruo,5830.0,Center Back,109,Nigeria,775,['6e7690a9-7661-481d-94e1-354745611061'],9,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:09.006,Pass,
,,,,,,,,,,,,,,,,,,,2.642117,,,,,,,,,,,,,f28687c6-6da0-45af-a77b-cfe0c3733034,2078,,"[45.3, 21.7]",3920409,54,,,,2.5654943,,Left Foot,,"[19.9, 38.2]",Ground Pass,,30.288776,,,Stanley Bobo Nwabali,358410.0,,,,,,2,From Throw In,Joe Aribo,3856.0,Left Defensive Midfield,109,Nigeria,775,['c3d212dc-f1db-4afa-abcc-8fe7654d82e6'],11,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:11.973,Pass,
,,,,,,,,,,,,,,,,,,,1.748959,,,,,,,,,,,,,25774efa-bfef-4c12-a255-6edb82fcbf60,2081,,"[19.9, 38.2]",3920409,54,,,,1.2473847,,Right Foot,,"[32.0, 74.3]",Ground Pass,,38.073875,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,2,From Throw In,Stanley Bobo Nwabali,358410.0,Goalkeeper,109,Nigeria,775,['6db6a85f-ffc8-4790-9b07-098e92b4349f'],15,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:15.824,Pass,
,,,,,,,,,,,,,,,,,,,1.969228,,,,,,,,,,,,,f46c0d57-8d60-42d8-863c-8b65ef22732f,2085,,"[29.5, 64.9]",3920409,54,,,,-2.2508457,,Right Foot,,"[14.7, 46.6]",Ground Pass,,23.535717,,,Stanley Bobo Nwabali,358410.0,,,,,,2,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,109,Nigeria,775,['9b1ab171-f2af-470f-83c9-09f7a74f289d'],21,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:21.191,Pass,
,,,,,,,,,,,,,,,,,,,2.643166,,,,,,,,,,,,,9acc6921-380e-43ac-9ba1-12edd1b817e8,2089,,"[14.7, 47.8]",3920409,54,,,,0.8061421,,Left Foot,,"[38.3, 72.4]",High Pass,,34.08988,,,Frank Onyeka,24467.0,,,,,,2,From Throw In,Stanley Bobo Nwabali,358410.0,Goalkeeper,109,Nigeria,775,['c1c5797d-0dec-4bb7-b97b-5c308f844772'],23,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:23.201,Pass,
,,,,,,,,,,,,,,,,,,,0.330499,,,,,,,,,,,,,0ca4fa5e-bacf-49f7-8c49-6c25e5caa575,2100,,"[22.0, 77.6]",3920409,54,True,,,-0.17593962,,Right Foot,,"[31.0, 76.0]",Ground Pass,,9.141116,,,Bright Osayi-Samuel,3806.0,,,,,Free Kick,2,From Free Kick,Frank Onyeka,24467.0,Right Defensive Midfield,110,Nigeria,775,['2248c039-47f4-4538-9762-9e075815d215'],56,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:56.945,Pass,
,,,,,,,,,,,,,,,,,,,1.249158,,,,,,,,,,,,,249131df-976a-40cd-be7a-ad945dc6732a,2102,,"[63.8, 76.7]",3920409,54,True,,,-2.0441523,,Right Foot,,"[57.5, 64.4]",Ground Pass,,13.819551,,,Joe Aribo,3856.0,,,,,,2,From Free Kick,Bright Osayi-Samuel,3806.0,Right Wing Back,110,Nigeria,775,['aeda017f-a944-4f11-84d0-656015968464'],58,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:58.458,Pass,
,,,,,,,,,,,,,,,,,,,2.370885,,,,,,,,,,,,,fd4e9dcc-57cc-4fb5-ad1c-37f09e054793,2104,,"[62.6, 58.6]",3920409,55,,,,-0.7737028,,Left Foot,,"[97.2, 24.8]",High Pass,,48.36941,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,From Free Kick,Joe Aribo,3856.0,Left Defensive Midfield,110,Nigeria,775,['977ab66c-1f0c-4a6c-9b14-7736198ca3ac'],1,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:01.917,Pass,
,,,,,,,,,,,,,,,,,,,1.704919,,,,,,,,,,,,,ea375081-dc66-4902-a582-e2d2605d0e0d,2108,,"[97.8, 2.9]",3920409,55,,,,2.9214737,,Right Foot,,"[75.9, 7.8]",Ground Pass,,22.441479,,,Calvin Bassey Ughelumba,43779.0,,,,,,2,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,110,Nigeria,775,['cda1e80d-5199-4eb1-bf12-aec802ea76a5'],14,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:14.910,Pass,
,,,,,,,,,,,,,,,,,,,1.763051,,,,,,,,,,,,,4aa32277-9ff6-49e9-be4c-79ca5b26936d,2112,,"[76.1, 9.4]",3920409,55,,,,2.3255918,,Left Foot,,"[57.1, 29.6]",Ground Pass,,27.731571,,,Kenneth Josiah Omeruo,5830.0,,,,,,2,From Free Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,110,Nigeria,775,"['96b445de-2dfb-48f1-a33a-69b7dc49f22e', '5721f74a-b1e1-46c0-887b-3d3862d4767f']",17,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:17.660,Pass,True
,,,,,,,,,,,,,,,,,,,1.115277,,,,,,,,,,,,,e62712fd-017b-4475-ac07-d0dfb5ebacc2,2115,,"[57.0, 35.2]",3920409,55,,,,1.3749584,,Right Foot,,"[61.9, 59.9]",Ground Pass,,25.181343,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,2,From Free Kick,Kenneth Josiah Omeruo,5830.0,Center Back,110,Nigeria,775,['224d4544-5d52-4705-97c9-8e1f547cf686'],20,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:20.705,Pass,
,,,,,,,,,,,,,,,,,,,1.260556,,,,,,,,,,,,,be231ae8-8829-4e86-8620-cd5d6697ae3e,2119,,"[62.0, 59.9]",3920409,55,,,,-1.8894023,,Right Foot,,"[55.7, 40.8]",Ground Pass,,20.112185,,,Kenneth Josiah Omeruo,5830.0,,,,,,2,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,110,Nigeria,775,"['e0d32c4d-8271-4d57-a711-1db2478255b0', '45afa045-b9d7-4250-8ddb-fbe4a718316b']",23,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:23.033,Pass,True
,,,,,,,,,,,,,,,,,,,3.339025,,,,,,,,,,,,,8998b2a9-f3ae-4576-b28d-0cf9a9c922b5,2123,,"[68.6, 33.4]",3920409,55,,,,-0.62775755,,Right Foot,,"[108.7, 4.3]",High Pass,,49.54614,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,From Free Kick,Kenneth Josiah Omeruo,5830.0,Center Back,110,Nigeria,775,"['962959d1-7c08-48ef-a4c3-e4158cedabf3', 'ba1db32d-5da5-4f50-850c-d67571577a4c']",26,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:26.993,Pass,True
,,,,,,,,,,,,,,,,,,,1.395227,,,,,,,,,,,,,a43b719b-8060-4e68-ba05-74e37f6ab89c,2131,,"[103.8, 4.3]",3920409,55,,,,1.3175789,,Right Foot,,"[109.7, 27.1]",High Pass,,23.551008,,,Samuel Chimerenka Chukwueze,16335.0,,,,,,2,From Free Kick,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,110,Nigeria,775,['8bb3c3f6-eb04-4fd0-bb0a-c65b61765d67'],38,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:38.597,Pass,
,,,,,,,,,,,,,,,,,,,1.581695,,,,,,,,,,,,,29dbb150-2445-4137-8a8c-0a1609901664,2135,,"[115.9, 25.1]",3920409,55,,,,-1.8614688,,Left Foot,,"[112.4, 13.4]",Ground Pass,,12.212289,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Attacking Midfield,110,Nigeria,775,['4261bfc0-e337-4a8e-8277-2edc8369f08a'],42,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:42.018,Pass,
,,,,,,,,,,,,,,,,,,,1.875834,,,,,,,,,,,,,bbf81f64-3db3-4a87-87bc-49d6ee2a0344,2138,,"[112.8, 13.4]",3920409,55,,,,1.6435841,1f6ed3b8-ef06-412b-b473-f7cc4af5d7ae,Left Foot,True,"[110.7, 42.2]",High Pass,,28.876461,,,Victor James Osimhen,11277.0,True,,,,,2,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,110,Nigeria,775,['fd917724-d737-472f-b95c-762d950d3eb6'],43,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:43.640,Pass,
,,,,,,,,,,,,,,,,,,,1.677584,,,,,,,,,,,,,aead0cf1-9605-4549-8235-fff859666c38,2143,,"[6.0, 35.2]",3920409,56,True,,,-0.1780259,,Right Foot,,"[92.7, 19.6]",High Pass,,88.09228,,,Franculino Gluda Djú,143863.0,,,,,Goal Kick,2,From Goal Kick,Jonas Asvedo Mendes,68500.0,Goalkeeper,111,Guinea-Bissau,4894,['272e0f58-82fe-468e-aacf-002e66ffa2ab'],12,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:11:12.871,Pass,
,,,,,,,,,,,,,,,,,,,0.792555,,,,,,,,,,,,,2952029b-9bbc-479a-ac7e-0c5fcff6f984,2145,,"[103.8, 20.6]",3920409,56,,,,2.630362,,Left Foot,,"[99.7, 22.9]",Ground Pass,,4.7010636,,,Famana Quizera,46312.0,,,,,,2,From Goal Kick,Franculino Gluda Djú,143863.0,Center Forward,111,Guinea-Bissau,4894,['4c036a96-aeaa-45cf-a843-b4a3feef8650'],21,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:11:21.445,Pass,
,,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,0ac6072a-2b4e-45bf-a432-2c976dfe25dd,2148,,"[98.9, 24.0]",3920409,56,,,,1.7744548,9d0f0b53-9ff6-41c1-a68d-0e69a857b98a,Right Foot,,"[95.1, 42.4]",Ground Pass,,18.788294,,,Euciodálcio Gomes,10854.0,True,,,,,2,From Goal Kick,Famana Quizera,46312.0,Left Wing,111,Guinea-Bissau,4894,['fa1ebee8-d682-4e76-9045-70cb8424da35'],23,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:11:23.239,Pass,
,,,,,,,,,,,,,,,,,,,1.193752,,,,,,,,,,,,,78b53200-ad24-4725-a43e-1d83c40f4c5b,2153,,"[6.9, 34.9]",3920409,56,True,,,-0.36044765,,Drop Kick,,"[91.8, 2.9]",High Pass,,90.73042,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,From Keeper,Stanley Bobo Nwabali,358410.0,Goalkeeper,113,Nigeria,775,['5f51b6f6-51ee-4512-8ed4-c06e4ce4f59b'],40,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:40.688,Pass,
,,,,,,,,,,,,,,,,,,,1.739642,,,,,,,,,,,,,040f518d-82a4-4e3d-bdee-7d84e27bfde1,2155,,"[90.6, 3.2]",3920409,56,,,,2.7980537,,Right Foot,,"[78.3, 7.6]",Ground Pass,,13.063308,,,Joe Aribo,3856.0,,,,,,2,From Keeper,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,113,Nigeria,775,['2915c0cc-6af8-4971-bf24-7d37b31f9f20'],44,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:44.704,Pass,
,,,,,,,,,,,,,,,,,,,1.232812,,,,,,,,,,,,,9c465ad4-bb0a-4b32-acff-0ebbfa2923f4,2158,,"[78.3, 7.6]",3920409,56,,,,-0.23374318,,Left Foot,,"[90.9, 4.6]",Ground Pass,,12.95222,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,From Keeper,Joe Aribo,3856.0,Left Defensive Midfield,113,Nigeria,775,['660552bb-adab-4498-b435-407c938ac589'],46,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:46.988,Pass,
,,,,,,,,,,,,,,,,,,,0.707425,,,,,,,,,,,,,0f87977c-afdf-4d09-8383-616acb8dbb03,2164,,"[5.8, 41.5]",3920409,57,True,,,-0.17818475,,Right Foot,,"[26.9, 37.7]",Ground Pass,,21.43945,,,Janio Bikel Figueiredo Silva,36813.0,,,,,Goal Kick,2,From Goal Kick,Jonas Asvedo Mendes,68500.0,Goalkeeper,114,Guinea-Bissau,4894,['434077d3-0d0f-4180-a2e8-5b67b0b8d903'],15,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:12:15.164,Pass,
,,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,66c04eab-3bbc-4f51-be88-cf3c25ab8b75,2166,,"[26.5, 36.6]",3920409,57,,,,-2.2996511,,Right Foot,,"[14.0, 22.6]",Ground Pass,,18.768324,,,Opa Sangante,7568.0,,,,,,2,From Goal Kick,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,114,Guinea-Bissau,4894,['d9da1883-6376-4a80-beb1-15c7459a1883'],16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:12:16.947,Pass,
,,,,,,,,,,,,,,,,,,,0.998123,,,,,,,,,,,,,091ee12a-01df-4c76-b211-455038f520e7,2169,,"[14.0, 22.6]",3920409,57,,,,-0.8995494,,Right Foot,,"[27.9, 5.1]",Ground Pass,,22.348602,,,Eulânio Ângelo Chipela Gomes,23013.0,,,,,,2,From Goal Kick,Opa Sangante,7568.0,Left Center Back,114,Guinea-Bissau,4894,['d1c6f849-11fe-4ce5-99cc-4a26a0856fef'],18,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:12:18.817,Pass,
