50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.985201,,,,,,,,,,,,,,,5014d501-95f0-473e-8f45-2592f436ee92,2763,,,"[98.0, 76.6]",3920390,84,,,,-0.38050637,,Right Foot,,,,"[112.5, 70.8]",,Low Pass,,15.616978,,,,Fares Chaïbi,217047.0,,,,,,,2,From Throw In,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,147,Algeria,4898,"['d03452ae-25a7-4a71-b23d-876beb43784c', '756401d4-bf1d-496e-ae42-ca7360f26762']",29,,,,,,,,,,,,,,,,Algeria,4898,00:39:29.743,Pass,True
,,,,,,,,,,,,,,,,,,1.752626,,,,,,,,,,,,,,,1a79fff2-d7d2-46f8-8b5a-994e3f8c94ac,2767,,,"[112.1, 75.0]",3920390,84,,,,-1.8588518,,Right Foot,,,True,"[108.9, 64.2]",,Ground Pass,,11.264102,,,,Riyad Mahrez,3814.0,,,,,,,2,From Throw In,Fares Chaïbi,217047.0,Right Center Midfield,147,Algeria,4898,"['6cd4b78d-50d1-4d5d-91ee-14928d989065', '13a931f8-d448-4975-97e2-eb4c33810059']",35,,,,,,,,,,,,,,,,Algeria,4898,00:39:35.834,Pass,True
,,,,,,,,,,,,,,,,,,2.542179,,,,,,,,,,,,,,,c29d88a5-76e5-482c-874b-532b3eb92a74,2774,,,"[112.9, 62.8]",3920390,85,,,,-1.4707966,,Left Foot,True,,,"[115.9, 32.9]",,High Pass,,30.050125,,,,Kévin Daniel Van Den Kerkhof,286708.0,,,,,,Free Kick,2,From Free Kick,Riyad Mahrez,3814.0,Right Wing,148,Algeria,4898,['ba295527-627d-408f-9ce1-593a99fd5ad8'],38,,,,,,,,,,,,,,,,Algeria,4898,00:40:38.539,Pass,
,,,,,,,,,,,,,,,,,,0.826711,,,,,,,,,,,,,,,35d1896b-eaaa-4281-9261-ff011d67542f,2777,,,"[115.9, 32.9]",3920390,85,,,True,1.5707964,,,,,,"[115.9, 39.9]",,Low Pass,,7.0,,Incomplete,,Ramy Bensebaini,3191.0,,,,,,,2,From Free Kick,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,148,Algeria,4898,"['f5a7543a-21c2-4d07-a926-ee0860cfacf1', 'd7c36b62-5d16-4bef-8c0f-aa6fb6090328', '95b70b4b-d3d5-47e0-9b9f-1698e14ca2b8']",40,,,,,,,,,,,,,,,,Algeria,4898,00:40:40.254,Pass,True
,,,,,,,,,,,,,,,,,,2.591376,,,,,,,,,,,,,,,6eac0993-da24-4d05-8415-c0df5a4dc02a,2780,,,"[77.5, 0.1]",3920390,86,True,,,2.6555607,,,,,,"[66.9, 5.7]",,High Pass,,11.988328,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,Throw-in,2,From Throw In,Rayan Aït Nouri,12111.0,Left Back,149,Algeria,4898,['d4b8e066-4633-4cc3-b3a2-347d1276490a'],13,,,,,,,,,,,,,,,,Algeria,4898,00:41:13.090,Pass,
,,,,,,,,,,,,,,,,,,1.739205,,,,,,,,,,,,,,,4759c1f0-99bd-4b12-9345-bcff89bf6447,2782,,,"[66.9, 5.9]",3920390,86,True,,,0.4465665,,Right Foot,,,,"[97.6, 20.6]",,High Pass,,34.03792,,Incomplete,,Adam Ounas,10448.0,,,,,,,2,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,149,Algeria,4898,"['b6ea250f-e3ca-49ed-bd45-d5a9e65ad4f0', '1b12ef8b-eafa-45d7-9dfe-2f08dca6c306']",15,,,,,,,,,,,,,,,,Algeria,4898,00:41:15.682,Pass,
,,,,,,,,,,,,,,,,,,1.516162,,,,,,,,,,,,,,,b6ea250f-e3ca-49ed-bd45-d5a9e65ad4f0,2784,,,"[22.5, 59.5]",3920390,86,True,,,0.96299434,,Right Foot,,,,"[28.9, 68.7]",,Low Pass,,11.207141,,,,Felicio Mendes Joao Milson,41045.0,,,,,,Recovery,2,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,150,Angola,4901,"['4759c1f0-99bd-4b12-9345-bcff89bf6447', '69f46316-21b4-4e29-a0c6-f997cfceb4a0']",17,,,,,,,,,,,,,,,,Angola,4901,00:41:17.421,Pass,
,,,,,,,,,,,,,,,,,,0.907273,,,,,,,,,,,,,,,bed88355-7e49-46aa-b0c5-48975112e35e,2787,,,"[27.1, 67.1]",3920390,86,,,,-0.51406354,,Right Foot,,,,"[35.6, 62.3]",,Ground Pass,,9.76166,,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,,2,Regular Play,Felicio Mendes Joao Milson,41045.0,Right Wing,150,Angola,4901,"['c55620af-64a0-49c7-8f37-c3ba7473a29c', 'c238fbad-357a-49de-9297-047688f43573']",19,,,,,,,,,,,,,,,,Angola,4901,00:41:19.467,Pass,True
,,,,,,,,,,,,,,,,,,2.022349,,,,,,,,,,,,,,,03e8064d-27ef-483d-aac3-264376e257d0,2790,,,"[43.6, 67.1]",3920390,86,,,,0.62980336,,Right Foot,,,,"[61.3, 80.0]",,Ground Pass,,21.902054,,Out,,Cristóvão Paciência Mabululo,128881.0,,,,,,,2,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,150,Angola,4901,['8c98f781-fbd5-4d35-9cff-ddd41ee25d3e'],22,,,,,,,,,,,,,,,,Angola,4901,00:41:22.345,Pass,
,,,,,,,,,,,,,,,,,,2.272765,,,,,,,,,,,,,,,87e89edf-a9cf-4197-b415-7fb8e7d1d050,2792,,,"[51.2, 0.1]",3920390,86,,,,1.7092772,,,,,,"[47.2, 28.8]",,Low Pass,,28.977406,,,,Aïssa Mandi,6648.0,,,,,,Throw-in,2,From Throw In,Ramy Bensebaini,3191.0,Left Center Back,151,Algeria,4898,['8b55672b-9120-4006-955a-ea3aaf8be1c6'],28,,,,,,,,,,,,,,,,Algeria,4898,00:41:28.416,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,1eee77aa-7bf9-4558-aba1-f8f1286a541c,2795,,,"[47.0, 28.2]",3920390,86,,,,-0.09065989,,Right Foot,,,,"[53.6, 27.6]",,Ground Pass,,6.627217,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,2,From Throw In,Aïssa Mandi,6648.0,Right Center Back,151,Algeria,4898,['9e794f6b-72ba-4a8e-88a4-c6491b2d727c'],31,,,,,,,,,,,,,,,,Algeria,4898,00:41:31.021,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,6e6562f4-438f-4ddb-99c8-5f29f0fa782d,2798,,,"[57.0, 29.2]",3920390,86,,,,1.7318264,,Right Foot,,,,"[53.8, 48.9]",,Ground Pass,,19.958206,,,,Aïssa Mandi,6648.0,,,,,,,2,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,151,Algeria,4898,['3d02fa09-f6eb-4a70-9965-73d4efbf99b9'],33,,,,,,,,,,,,,,,,Algeria,4898,00:41:33.643,Pass,
,,,,,,,,,,,,,,,,,,0.818054,,,,,,,,,,,,,,,0ceda724-ebb9-45bf-afd1-1ccae82f7f25,2801,,,"[53.2, 53.8]",3920390,86,,,,-0.006289225,,Right Foot,,,,"[69.1, 53.7]",,Ground Pass,,15.900314,,,,Riyad Mahrez,3814.0,,,,,,,2,From Throw In,Aïssa Mandi,6648.0,Right Center Back,151,Algeria,4898,['80c96072-e26a-4806-a767-a0dc3583dc40'],36,,,,,,,,,,,,,,,,Algeria,4898,00:41:36.978,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,28a41b45-84a4-4b41-84ec-72bf15baaa3b,2804,,,"[69.7, 54.2]",3920390,86,,,,3.0063686,,Left Foot,,,,"[55.0, 56.2]",,Ground Pass,,14.83543,,,,Aïssa Mandi,6648.0,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Wing,151,Algeria,4898,"['fc432125-a954-4afd-8a2b-b5237dcc82d3', '03ae0ba4-4192-44da-a02c-4261f677ad86']",37,,,,,,,,,,,,,,,,Algeria,4898,00:41:37.797,Pass,True
,,,,,,,,,,,,,,,,,,0.773456,,,,,,,,,,,,,,,c6391474-c5ad-42cb-8c86-20366b455adf,2807,,,"[55.4, 56.2]",3920390,86,,,,-0.54802394,,Right Foot,,,,"[63.1, 51.5]",,Ground Pass,,9.021087,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,2,From Throw In,Aïssa Mandi,6648.0,Right Center Back,151,Algeria,4898,['995c1ccc-a64e-4944-9c7e-fd8efee714b5'],41,,,,,,,,,,,,,,,,Algeria,4898,00:41:41.282,Pass,
,,,,,,,,,,,,,,,,,,0.509304,,,,,,,,,,,,,,,41654964-ceb1-48ef-8985-e7fff96eeb6a,2810,,,"[64.9, 53.8]",3920390,86,,,,-0.30667633,,Right Foot,,,,"[70.9, 51.9]",,Ground Pass,,6.293648,,Incomplete,,Adam Ounas,10448.0,,,,,,,2,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,151,Algeria,4898,"['31ac1d3c-6df9-467e-8a30-2d69b736edc6', '3830f4a6-b900-40cc-9546-0122436e439d']",43,,,,,,,,,,,,,,,,Algeria,4898,00:41:43.730,Pass,
,,,,,,,,,,,,,,,,,,1.057641,,,,,,,,,,,,,,,fe33261d-0b3d-407d-bc7b-a5787f2806ec,2815,,,"[65.7, 46.1]",3920390,86,,,,-1.0228168,,Right Foot,,,,"[78.7, 24.8]",,Ground Pass,,24.953756,,,,Houssem Aouar,4308.0,,,,,,,2,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,151,Algeria,4898,['9da6ae6d-9035-4bfc-80e7-d707218998ba'],46,,,,,,,,,,,,,,,,Algeria,4898,00:41:46.770,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,861d8811-92d3-41b8-95a6-fb652b43dafa,2819,,,"[85.6, 18.0]",3920390,86,,,,-0.76579285,,Right Foot,,,,"[98.6, 5.5]",,Ground Pass,,18.034689,,,,Adam Ounas,10448.0,,,,,,,2,From Throw In,Houssem Aouar,4308.0,Left Center Midfield,151,Algeria,4898,['23ab3a68-0218-427e-9eb3-7d2fe2d6bbb0'],49,,,,,,,,,,,,,,,,Algeria,4898,00:41:49.630,Pass,
,,,,,,,,,,,,,,,,,,2.716787,,,,,,,,,,,,,,,1780544e-fcf8-4758-9cf4-ed1489a42cb3,2826,,,"[10.2, 76.6]",3920390,86,,,,0.103918776,,Right Foot,,,,"[42.8, 80.0]",,High Pass,,32.77682,,Out,,Cristóvão Paciência Mabululo,128881.0,,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Wing Back,151,Algeria,4898,['e7e887ec-ab43-4dcd-a368-c67a6bb7ee4b'],59,,,,,,,,,,,,,,,,Angola,4901,00:41:59.071,Pass,
,,,,,,,,,,,,,,,,,,0.326182,,,,,,,,,,,,,,,d17e26d5-0d78-4145-8313-5cb1bf9d2784,2831,,,"[79.5, 0.1]",3920390,87,True,,,2.1897488,,,,,,"[74.3, 7.4]",,Low Pass,,8.962701,,,,Ramy Bensebaini,3191.0,,,,,,Throw-in,2,From Throw In,Rayan Aït Nouri,12111.0,Left Back,152,Algeria,4898,['bbfe551b-c29f-4b91-b5fb-6cc1bd7d7f79'],46,,,,,,,,,,,,,,,,Algeria,4898,00:42:46.966,Pass,
,,,,,,,,,,,,,,,,,,1.456806,,,,,,,,,,,,,,,33236953-4bc4-43ee-bf42-7de1d84e796b,2834,,,"[75.3, 8.0]",3920390,87,True,,,1.6964467,,Left Foot,,,,"[71.7, 36.5]",,Ground Pass,,28.726469,,,,Aïssa Mandi,6648.0,,,,,,,2,From Throw In,Ramy Bensebaini,3191.0,Left Center Back,152,Algeria,4898,['31b86eed-402d-4a85-8a7a-271f0752ef86'],47,,,,,,,,,,,,,,,,Algeria,4898,00:42:47.292,Pass,
,,,,,,,,,,,,,,,,,,2.17474,,,,,,,,,,,,,,,ca58ca15-3518-4172-bc52-285626f3b98d,2836,,,"[70.5, 36.3]",3920390,87,,,,-1.1245816,,Right Foot,,,,"[86.0, 3.9]",,High Pass,,35.91671,,,,Rayan Aït Nouri,12111.0,,,,,,,2,From Throw In,Aïssa Mandi,6648.0,Right Center Back,152,Algeria,4898,['d738cc3d-7395-4ca5-9a7b-d769d0fd06d1'],49,,,,,,,,,,,,,,,,Algeria,4898,00:42:49.800,Pass,
,,,,,,,,,,,,,,,,,,0.20754,,,,,,,,,,,,,,,d9d2e452-f4c3-47c9-9fbc-872b65e7dd70,2845,,,"[63.3, 64.1]",3920390,87,,,,0.7853982,,Right Foot,,,,"[66.3, 67.1]",,Ground Pass,,4.2426405,,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,,2,Regular Play,Felicio Mendes Joao Milson,41045.0,Right Wing,153,Angola,4901,"['27ccc030-b66c-4610-b3af-66fc5e68f4a3', '88a9d435-c2fb-4d2c-9d22-1766953c5512', '5f1c4727-1ac1-4937-8200-28d5d09e8835']",58,,,,,,,,,,,,,,,,Angola,4901,00:42:58.050,Pass,True
,,,,,,,,,,,,,,,,,,1.640028,,,,,,,,,,,,,,,b2721c1a-44c5-4c80-abdd-0c5155a08c91,2850,,,"[66.9, 74.4]",3920390,88,,,,-2.1599576,,Right Foot,,,,"[53.6, 54.5]",,Ground Pass,,23.93533,,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,,2,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,153,Angola,4901,['054350dc-e465-4d87-b442-b7662681e704'],1,,,,,,,,,,,,,,,,Angola,4901,00:43:01.226,Pass,
,,,,,,,,,,,,,,,,,,1.297578,,,,,,,,,,,,,,,72e57a93-4121-4443-bcfa-a4175200deae,2853,,,"[53.0, 54.5]",3920390,88,,,,-0.23029046,,Right Foot,,,,"[73.9, 49.6]",,Ground Pass,,21.466719,,,,Felicio Mendes Joao Milson,41045.0,,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,153,Angola,4901,['f173f60e-75a1-4c02-8702-160aa119c4ee'],3,,,,,,,,,,,,,,,,Angola,4901,00:43:03.444,Pass,
,,,,,,,,,,,,,,,,,,1.994692,,,,,,,,,,,,,,,6dcbd81d-6f85-46f3-b808-ffbbf66e4ec4,2857,,,"[73.9, 50.3]",3920390,88,,,,-0.22534254,,Right Foot,,,,"[104.0, 43.4]",,High Pass,,30.88074,,Incomplete,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,Through Ball,True,,2,Regular Play,Felicio Mendes Joao Milson,41045.0,Right Wing,153,Angola,4901,"['9eb5c5e2-4718-419b-850a-e309ba500b75', 'd13c7b8e-4374-4d9c-9144-c809e6350244']",5,,,,,,,,,,,,,,,,Angola,4901,00:43:05.764,Pass,
,,,,,,,,,,,,,,,,,,1.781458,,,,,,,,,,,,,,,f59f7828-8f65-440d-bffa-e4258a01a839,2861,,,"[58.0, 37.3]",3920390,88,,,True,-2.8305943,,,,,,"[52.4, 35.5]",,High Pass,,5.8821764,,Incomplete,,Kévin Daniel Van Den Kerkhof,286708.0,,,,,,Recovery,2,Regular Play,Islam Slimani,3811.0,Center Forward,153,Angola,4901,"['667d1953-24aa-432b-889e-8d2e8d90a5af', 'f6b0a08c-5cca-46c7-8bb3-336aa7749df1', '0f592ce9-ff1a-4b7a-ae5f-4d65ce6e876f']",10,,,,,,,,,,,,,,,,Algeria,4898,00:43:10.544,Pass,True
,,,,,,,,,,,,,,,,,,1.460583,,,,,,,,,,,,,,,0f592ce9-ff1a-4b7a-ae5f-4d65ce6e876f,2863,,,"[67.7, 44.6]",3920390,88,,,,-1.9111782,,Head,,,,"[64.3, 35.0]",,Low Pass,,10.184301,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Felicio Mendes Joao Milson,41045.0,Right Wing,153,Angola,4901,"['f59f7828-8f65-440d-bffa-e4258a01a839', 'fa5b4dc7-db96-42b2-b0fc-caa257c10d72']",12,,,,,,,,,,,,,,,,Angola,4901,00:43:12.325,Pass,
,,,,,,,,,,,,,,,,,,1.305523,,,,,,,,,,,,,,,fa5b4dc7-db96-42b2-b0fc-caa257c10d72,2866,,,"[55.8, 45.1]",3920390,88,,,,-1.0658097,,Right Foot,,,,"[64.7, 29.0]",,High Pass,,18.396194,,,,Houssem Aouar,4308.0,,,,,,Recovery,2,Regular Play,Fares Chaïbi,217047.0,Right Center Midfield,154,Algeria,4898,"['6fb20652-9629-4059-8700-155f078f2a10', '512736e2-e072-4f89-9c73-4ce19793df2a', '0f592ce9-ff1a-4b7a-ae5f-4d65ce6e876f', 'ae3cb5e3-b36b-4b45-88c2-da08cf35b554']",13,,,,,,,,,,,,,,,,Algeria,4898,00:43:13.786,Pass,True
,,,,,,,,,,,,,,,,,,2.348953,,,,,,,,,,,,,,,3644a46e-ce33-4b67-8835-599a76c954bc,2879,,,"[82.9, 39.5]",3920390,88,,,,0.5107948,65b70d2c-54d9-4a8f-b3c8-804dfc4a5c54,Right Foot,,,,"[112.7, 56.2]",,Ground Pass,,34.16036,,,,Kévin Daniel Van Den Kerkhof,286708.0,True,,,,,,2,Regular Play,Islam Slimani,3811.0,Center Forward,154,Algeria,4898,['0e2faaf4-c829-4208-a080-844ee066f388'],18,,,,,,,,,,,,,,,,Algeria,4898,00:43:18.855,Pass,
,,,,,,,,,,,,,,,,,,0.657052,,,,,,,,,,,,,,,62e6546c-2ea8-4f2a-b0df-62a7097e1c7c,2885,,,"[111.9, 80.0]",3920390,88,True,,,-1.9064349,,,,,,"[108.9, 71.4]",,Low Pass,,9.108238,,,,Fares Chaïbi,217047.0,,,,,,Throw-in,2,From Throw In,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,155,Algeria,4898,['c8367a3e-ec1d-4a30-a616-b1b66a0b26f8'],29,,,,,,,,,,,,,,,,Algeria,4898,00:43:29.690,Pass,
,,,,,,,,,,,,,,,,,,0.450188,,,,,,,,,,,,,,,0b8c16c8-68cf-4952-bcb7-aec9262bd271,2888,,,"[109.5, 73.6]",3920390,88,,,,2.9576492,,Right Foot,,,,"[105.2, 74.4]",,Ground Pass,,4.3737855,,,,Kévin Daniel Van Den Kerkhof,286708.0,,,,,,,2,From Throw In,Fares Chaïbi,217047.0,Right Center Midfield,155,Algeria,4898,['4968a17b-57b8-45cf-a32b-582f86d0e215'],31,,,,,,,,,,,,,,,,Algeria,4898,00:43:31.391,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,93992ade-aafe-4ca7-abae-fdafc423bd70,2892,,,"[104.2, 74.4]",3920390,88,,,,-2.6213648,,Right Foot,,,,"[84.3, 63.0]",,Ground Pass,,22.934036,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,2,From Throw In,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,155,Algeria,4898,['6c506486-241a-42ac-ad49-c6b487b1f652'],32,,,,,,,,,,,,,,,,Algeria,4898,00:43:32.677,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,462603d0-abb9-455a-bb40-91514c7f18f2,2895,,,"[89.8, 63.6]",3920390,88,,,,0.88617915,,Right Foot,,,,"[97.8, 73.4]",,Ground Pass,,12.650692,,,,Kévin Daniel Van Den Kerkhof,286708.0,,,,,,,2,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,155,Algeria,4898,['9e0e1e34-03db-41c1-a7a9-1776cef6eac8'],36,,,,,,,,,,,,,,,,Algeria,4898,00:43:36.045,Pass,
,,,,,,,,,,,,,,,,,,0.042631,,,,,,,,,,,,,,,c636ee99-72e6-4bd3-b2c0-f1dfa40ccb0b,2899,,,"[104.0, 76.4]",3920390,88,,,,-1.0714496,,Right Foot,,,,"[105.2, 74.2]",,Low Pass,,2.505993,,Incomplete,,Adam Ounas,10448.0,,,,,,,2,From Throw In,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,155,Algeria,4898,"['92a062ed-5156-4ce6-a137-ecb59c216e48', 'd0c71714-3143-4a4f-9cc1-e707fa30fc89']",38,,,,,,,,,,,,,,,,Algeria,4898,00:43:38.540,Pass,
,,,,,,,,,,,,,,,,,,2.068933,,,,,,,,,,,,,,,0594f6a6-7cd2-4697-a9db-7f17ddc61367,2902,,,"[120.0, 80.0]",3920390,89,,,,-1.7940842,a66c7eeb-9ae0-4249-bc77-bbb99429131d,Right Foot,,,,"[109.6, 34.2]",,High Pass,,46.965946,,,True,Islam Slimani,3811.0,True,,True,Outswinging,,Corner,2,From Corner,Fares Chaïbi,217047.0,Right Center Midfield,156,Algeria,4898,['0d70474d-093b-4323-9758-4c9812a5a92f'],5,,,,,,,,,,,,,,,,Algeria,4898,00:44:05.816,Pass,
,,,,,,,,,,,,,,,,,,3.316548,,,,,,,,,,,,,,,49fb5a26-779d-4476-b4a4-53c460b18630,2907,,,"[7.0, 43.2]",3920390,89,,,,-0.45156938,,Right Foot,,,,"[70.3, 12.5]",,High Pass,,70.35183,,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,Goal Kick,2,From Goal Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,157,Angola,4901,['0c9008c3-5fee-4330-bed0-78b13d950f10'],38,,,,,,,,,,,,,,,,Angola,4901,00:44:38.465,Pass,
,,,,,,,,,,,,,,,,,,0.914323,,,,,,,,,,,,,,,39878801-a8be-44ba-884e-3d4baf753387,2910,,,"[70.3, 12.5]",3920390,89,,,True,0.453844,,,,,,"[78.5, 16.5]",,High Pass,,9.123596,,,,Cristóvão Paciência Mabululo,128881.0,,,,,,,2,From Goal Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Left Wing,157,Angola,4901,"['5de1a642-1411-406a-820f-381a715fc753', '685eb1f6-ff9e-48cd-95b5-49a9cf385c53']",41,,,,,,,,,,,,,,,,Angola,4901,00:44:41.943,Pass,True
,,,,,,,,,,,,,,,,,,0.833663,,,,,,,,,,,,,,,6e8153b6-9119-43de-94ba-c1ef7bbd48be,2913,,,"[78.5, 16.3]",3920390,89,,,,-2.4526682,,Other,,,,"[75.1, 13.5]",,Low Pass,,4.404543,,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,,2,From Goal Kick,Cristóvão Paciência Mabululo,128881.0,Center Forward,157,Angola,4901,['2f60c382-d5cf-4e5d-a649-ab3cf26c8057'],43,,,,,,,,,,,,,,,,Angola,4901,00:44:43.009,Pass,
,,,,,,,,,,,,,,,,,,0.833689,,,,,,,,,,,,,,,cbf2aa4f-6328-4051-9b10-1e52efa2df97,2916,,,"[84.0, 12.7]",3920390,89,,,,0.72989964,,Left Foot,,,,"[95.4, 22.9]",,Ground Pass,,15.297058,,,,Felicio Mendes Joao Milson,41045.0,,,,,,,2,From Goal Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Left Wing,157,Angola,4901,['15a13ae5-a0c2-47ba-91b9-9ef524b200e1'],45,,,,,,,,,,,,,,,,Angola,4901,00:44:45.303,Pass,
,,,,,,,,,,,,,,,,,,1.115427,,,,,,,,,,,,,,,28cf1c1b-cb6e-4552-b108-6565bf42766b,2923,,,"[8.4, 65.0]",3920390,89,,,,0.61355615,,Right Foot,,,,"[15.5, 70.0]",,Ground Pass,,8.683893,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,Recovery,2,Regular Play,Kévin Daniel Van Den Kerkhof,286708.0,Right Back,158,Algeria,4898,['e29ee7c5-abea-4820-a720-c6a01d9c76d8'],50,,,,,,,,,,,,,,,,Algeria,4898,00:44:50.614,Pass,
,,,,,,,,,,,,,,,,,,0.565957,,,,,,,,,,,,,,,6a64bcd9-949b-4a85-a853-f009630e59f4,2926,,,"[15.5, 69.0]",3920390,89,,,,-0.04647813,,Right Foot,,,,"[24.1, 68.6]",,Ground Pass,,8.609298,,,,Riyad Mahrez,3814.0,,,,,,,2,Regular Play,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,158,Algeria,4898,['e7183e81-ee82-46d2-92ba-18daf3deb6b1'],51,,,,,,,,,,,,,,,,Algeria,4898,00:44:51.729,Pass,
,,,,,,,,,,,,,,,,,,0.323671,,,,,,,,,,,,,,,3b226255-77e8-4f90-8710-b523722e4f0c,2932,,,"[3.2, 68.6]",3920390,90,True,,,-0.29570433,,Right Foot,,,,"[18.3, 64.0]",,Ground Pass,,15.78512,,,,Ramy Bensebaini,3191.0,,,,,,Free Kick,2,From Free Kick,Anthony Louis Mandréa,41381.0,Goalkeeper,159,Algeria,4898,['6393c701-f950-41fe-850d-e6766455bfb2'],10,,,,,,,,,,,,,,,,Algeria,4898,00:45:10.397,Pass,
,,,,,,,,,,,,,,,,,,3.49018,,,,,,,,,,,,,,,2f2f8f12-c1c5-4363-8521-94e297e4673a,2934,,,"[20.1, 63.0]",3920390,90,True,,,-0.6978179,,Left Foot,,,,"[42.4, 44.3]",,Ground Pass,,29.10292,,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,2,From Free Kick,Ramy Bensebaini,3191.0,Left Center Back,159,Algeria,4898,['79344321-20a7-4d4b-8383-dc1cd70b837e'],11,,,,,,,,,,,,,,,,Algeria,4898,00:45:11.284,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,01e6e643-ed9c-4601-af72-2c2f542eb552,2936,,,"[41.0, 44.9]",3920390,90,,,,-2.1633103,,Right Foot,,,,"[30.7, 29.6]",,Ground Pass,,18.44397,,,,Ramy Bensebaini,3191.0,,,,,,,2,From Free Kick,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,159,Algeria,4898,['ebe8c7d0-4307-4780-bc63-593034c95343'],18,,,,,,,,,,,,,,,,Algeria,4898,00:45:18.689,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,9315afd8-151a-4d10-935b-180ea3da4a4f,2940,,,"[35.9, 30.7]",3920390,90,,,,1.489012,,Left Foot,,,,"[36.9, 42.9]",,Ground Pass,,12.240915,,,,Aïssa Mandi,6648.0,,,,,,,2,From Free Kick,Ramy Bensebaini,3191.0,Left Center Back,159,Algeria,4898,"['c6dc532a-c7b9-49d4-ad01-3909f32e2c06', '828f928d-a388-413a-bcd0-1647df042497']",22,,,,,,,,,,,,,,,,Algeria,4898,00:45:22.950,Pass,True
