50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,39086852-f551-412b-9fac-f93f50629f2a,1,,,3922243,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 33401, 'name': 'Amine Adli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 149714, 'name': 'Abdessamad Ezzalzouli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Morocco,788,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9bc1b07f-4b4d-4770-a76d-5a2267eeff7f,2,,,3922243,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 66721, 'name': 'Ronwen Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 65719, 'name': 'Khuliso Johnson Mudau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 70093, 'name': 'Gomolemo Grant Kekana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 65732, 'name': 'Mothobi Mvala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 65733, 'name': 'Aubrey Maphosa Modiba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 66716, 'name': 'Teboho Mokoena'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 42527, 'name': ""Sphephelo S''Miso Sithole""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 65727, 'name': 'Thapelo James Morena'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 29367, 'name': 'Percy Tau'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 65853, 'name': 'Evidence Makgopa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 65726, 'name': 'Themba Zwane'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",South Africa,4976,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8cee3edd-5ebb-4c27-9bee-be706883865c,3,,,3922243,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,['4d18f202-bd24-46ae-bf5e-f9e9591ec764'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4d18f202-bd24-46ae-bf5e-f9e9591ec764,4,,,3922243,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,['8cee3edd-5ebb-4c27-9bee-be706883865c'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c08fe278-1c07-45f5-b413-178de54afccf,1708,,,3922243,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,71,South Africa,4976,['3ffb819a-6223-4c60-9076-b6bf26bffa9a'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3ffb819a-6223-4c60-9076-b6bf26bffa9a,1709,,,3922243,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,71,South Africa,4976,['c08fe278-1c07-45f5-b413-178de54afccf'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.467935,,,,,,,,,,,,,,d25fec5e-8590-4871-aa86-ac65076f5c39,5,,"[60.0, 40.0]",3922243,0,,,,2.5688756,,Right Foot,,,"[41.7, 51.8]",,Ground Pass,,21.774527,,,Nayef Aguerd,12149.0,,,,,Kick Off,1,From Kick Off,Sofyan Amrabat,5234.0,Center Defensive Midfield,2,Morocco,788,['77a0b823-6441-43d3-9cf2-5f13d47ed05d'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.568,Pass,
,,,,,,,,,,,,,,3.445357,,,,,,,,,,,,,,3cb95281-4ed1-42c6-b6e8-50d200a57d8d,8,,"[44.0, 51.8]",3922243,0,,,,0.4095603,,Left Foot,,,"[108.5, 79.8]",,High Pass,,70.31536,Out,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['b26d2131-7c74-4adc-afe8-dcdeb57268aa'],3,,,,,,,,,,,,,,,,,Morocco,788,00:00:03.739,Pass,
,,,,,,,,,,,,,,0.907651,,,,,,,,,,,,,,e13ee2cf-c6e0-4046-92cd-de4ef224ad61,10,,"[15.7, 0.1]",3922243,0,,,,0.43002114,,,,,"[29.0, 6.2]",,Low Pass,,14.632156,,,Percy Tau,29367.0,,,,,Throw-in,1,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,3,South Africa,4976,['313ade45-1aad-4178-8e48-56852807f235'],18,,,,,,,,,,,,,,,,,South Africa,4976,00:00:18.457,Pass,
,,,,,,,,,,,,,,0.872508,,,,,,,,,,,,,,70ec00f5-7359-4bb6-99b2-365f95b06eec,13,,"[29.0, 6.2]",3922243,0,,,,-3.0466409,,Left Foot,,,"[16.4, 5.0]",,Ground Pass,,12.657014,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Throw In,Percy Tau,29367.0,Left Midfield,3,South Africa,4976,['0e64fad7-c8aa-4438-b8aa-95b5660d60b7'],19,,,,,,,,,,,,,,,,,South Africa,4976,00:00:19.525,Pass,
,,,,,,,,,,,,,,4.025236,,,,,,,,,,,,,,9ab8b691-1d42-4ce5-859b-a63cd621432f,17,,"[21.3, 3.5]",3922243,0,,,,0.6094782,,Left Foot,,,"[85.9, 48.6]",,High Pass,,78.7856,Incomplete,,Evidence Makgopa,65853.0,,True,,,,1,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,3,South Africa,4976,"['a98d3821-3f7e-4814-a719-13791fcaf50e', 'dafeea9c-dd2c-4897-935f-c445df1edd68', 'c64884ab-97c0-46c7-b75a-ea991622f378']",21,,,,,,,,,,,,,,,,,South Africa,4976,00:00:21.234,Pass,True
,,,,,,,,,,,,,,1.823666,,,,,,,,,,,,,,d8713840-78f0-459a-97c9-8c5d642a5b09,20,,"[32.9, 25.5]",3922243,0,,,,-1.1540941,,Right Foot,,,"[38.3, 13.3]",,Ground Pass,,13.341664,,,Noussair Mazraoui,15890.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,['ee9abba6-2ff3-4494-9707-8cbb708b333c'],30,,,,,,,,,,,,,,,,,Morocco,788,00:00:30.059,Pass,
,,,,,,,,,,,,,,1.55266,,,,,,,,,,,,,,1e724ad0-7817-4d07-8877-cc5081bcc31c,23,,"[39.2, 13.0]",3922243,0,,,,1.9110144,,Left Foot,,,"[35.2, 24.3]",,Ground Pass,,11.987077,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,4,Morocco,788,['013a2bec-f429-45d2-8f78-f42946d425d9'],32,,,,,,,,,,,,,,,,,Morocco,788,00:00:32.720,Pass,
,,,,,,,,,,,,,,2.024073,,,,,,,,,,,,,,75303445-c35d-49bf-9292-66cbed774efb,26,,"[34.4, 25.3]",3922243,0,,,,1.5501096,,Left Foot,,,"[35.0, 54.3]",,Ground Pass,,29.006207,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,['6573a5e0-ab93-4b84-aaf9-1b0280802201'],35,,,,,,,,,,,,,,,,,Morocco,788,00:00:35.034,Pass,
,,,,,,,,,,,,,,1.456691,,,,,,,,,,,,,,95db4017-3bd3-4dc3-b1e0-fea6844bd68a,29,,"[37.9, 60.1]",3922243,0,,,,0.9122848,,Left Foot,,,"[48.5, 73.8]",,Ground Pass,,17.32195,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,4,Morocco,788,['a44417bc-64ae-47a1-aa01-eb89faad91fb'],38,,,,,,,,,,,,,,,,,Morocco,788,00:00:38.340,Pass,
,,,,,,,,,,,,,,0.772489,,,,,,,,,,,,,,7e8b0c0c-9a8b-406b-8b46-713d2bad72f3,32,,"[48.7, 74.1]",3922243,0,,,,-1.2454357,,Right Foot,,,"[51.5, 65.8]",,Ground Pass,,8.759566,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,4,Morocco,788,['dfb4a92a-8281-4ceb-b343-c81c434ec7cb'],40,,,,,,,,,,,,,,,,,Morocco,788,00:00:40.555,Pass,
,,,,,,,,,,,,,,1.575126,,,,,,,,,,,,,,ed6499d0-9281-43a0-96fe-9720b0243e0f,36,,"[49.5, 67.3]",3922243,0,,,,-3.067835,,Right Foot,,,"[29.2, 65.8]",,Ground Pass,,20.355343,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,4,Morocco,788,['04e7a047-3184-47b5-b775-08574b97098c'],42,,,,,,,,,,,,,,,,,Morocco,788,00:00:42.669,Pass,
,,,,,,,,,,,,,,2.75465,,,,,,,,,,,,,,3ded20b9-fb7e-4dcc-b4f1-62c7856bd6d6,39,,"[35.6, 63.9]",3922243,0,,,,-1.5804578,,Right Foot,,,"[35.2, 22.5]",,Ground Pass,,41.40193,,,Romain Saïss,5219.0,,True,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,4,Morocco,788,['2d07de56-3ffb-4fc5-aa75-08246ca153a1'],47,,,,,,,,,,,,,,,,,Morocco,788,00:00:47.370,Pass,
,,,,,,,,,,,,,,2.015451,,,,,,,,,,,,,,a7aca7bb-7d6b-49e0-bea2-81340c711a26,42,,"[47.2, 25.3]",3922243,0,,,,1.6349937,,Left Foot,,,"[45.4, 53.3]",,Ground Pass,,28.057798,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,['a5912bbb-37eb-461c-9629-4dea9b209947'],54,,,,,,,,,,,,,,,,,Morocco,788,00:00:54.125,Pass,
,,,,,,,,,,,,,,1.378089,,,,,,,,,,,,,,85123299-6c93-405f-b3b7-43c5d870230b,45,,"[48.6, 48.7]",3922243,0,,,,-1.846517,,Left Foot,,,"[42.8, 28.2]",,Ground Pass,,21.304695,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,4,Morocco,788,['4de79bc5-8c27-48ae-a7ff-c6bac472398e'],59,,,,,,,,,,,,,,,,,Morocco,788,00:00:59.428,Pass,
,,,,,,,,,,,,,,1.679265,,,,,,,,,,,,,,f78a8ded-feb0-4d34-9702-2b4239893bb6,48,,"[42.8, 28.2]",3922243,1,,,,-1.1248852,,Left Foot,,,"[51.5, 10.0]",,Ground Pass,,20.172506,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,['5294c8fe-77f6-4a0c-9cbc-e86722842495'],1,,,,,,,,,,,,,,,,,Morocco,788,00:01:01.942,Pass,
,,,,,,,,,,,,,,1.383147,,,,,,,,,,,,,,f2be138f-c373-4d95-8976-d8f8dccc8ddc,51,,"[52.0, 12.7]",3922243,1,,,,1.1686096,,Right Foot,,,"[57.7, 26.1]",,Ground Pass,,14.561936,,,Selim Amallah,23774.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,4,Morocco,788,['9862ca1e-32f6-4b35-9c53-bfef342c2ea4'],5,,,,,,,,,,,,,,,,,Morocco,788,00:01:05.484,Pass,
,,,,,,,,,,,,,,2.138746,,,,,,,,,,,,,,7d049ef2-ed2e-4cbf-858b-79753608749f,53,,"[57.7, 26.1]",3922243,1,,,,-3.1072714,,Right Foot,,,"[34.4, 25.3]",,Ground Pass,,23.31373,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Selim Amallah,23774.0,Left Center Midfield,4,Morocco,788,['4c46303d-976b-4891-a33a-b123038cd4cc'],6,,,,,,,,,,,,,,,,,Morocco,788,00:01:06.867,Pass,
,,,,,,,,,,,,,,1.931575,,,,,,,,,,,,,,413872b8-e1c3-4548-a8cc-3f2d7912b1c4,56,,"[34.8, 25.0]",3922243,1,,,,1.3760365,,Left Foot,,,"[42.0, 61.5]",,Ground Pass,,37.20336,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,['753fc9ff-db78-4711-be47-5f498a0cf5f1'],9,,,,,,,,,,,,,,,,,Morocco,788,00:01:09.074,Pass,
,,,,,,,,,,,,,,1.873323,,,,,,,,,,,,,,4c3efc87-3ecb-4ebd-a34a-2f8aa750f3ee,59,,"[41.8, 60.9]",3922243,1,,,,0.43101823,,Left Foot,,,"[55.5, 67.2]",,Ground Pass,,15.079124,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,4,Morocco,788,['f125c508-b3cc-448d-8593-9d8a37397edc'],11,,,,,,,,,,,,,,,,,Morocco,788,00:01:11.428,Pass,
,,,,,,,,,,,,,,0.815549,,,,,,,,,,,,,,d6b4cd5d-ad8e-4bc5-879a-7b822bdca4d6,62,,"[57.6, 69.5]",3922243,1,,,,-0.2902649,,Right Foot,,,"[65.3, 67.2]",,Ground Pass,,8.036168,,,Amine Adli,33401.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,4,Morocco,788,['e1d95961-d0f7-496a-9d58-35b52790b5da'],14,,,,,,,,,,,,,,,,,Morocco,788,00:01:14.426,Pass,
,,,,,,,,,,,,,,0.996009,,,,,,,,,,,,,,1423017c-bc86-4cb6-959e-76e5e81148d5,66,,"[65.3, 67.2]",3922243,1,,,,2.285888,,Left Foot,,,"[58.7, 74.8]",,Ground Pass,,10.0657835,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Amine Adli,33401.0,Right Wing,4,Morocco,788,"['f113275e-c38d-4ecd-a326-5a719649280e', 'a804395d-bbf0-44b0-a44d-a38c9dbe852b']",15,,,,,,,,,,,,,,,,,Morocco,788,00:01:15.282,Pass,True
,,,,,,,,,,,,,,2.100371,,,,,,,,,,,,,,14f43609-bf08-47b8-89a7-20ea0e277fc1,70,,"[56.3, 72.1]",3922243,1,,,,-2.4646113,,Right Foot,,,"[40.0, 59.0]",,Ground Pass,,20.911718,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,4,Morocco,788,['dc8d6993-a023-47c0-8bc1-c9f2e707d459'],17,,,,,,,,,,,,,,,,,Morocco,788,00:01:17.270,Pass,
,,,,,,,,,,,,,,1.723931,,,,,,,,,,,,,,97ca38df-9081-43a0-a48c-1967084631be,73,,"[40.5, 57.4]",3922243,1,,,,-1.4375424,,Left Foot,,,"[45.5, 20.1]",,Ground Pass,,37.63363,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,4,Morocco,788,['9947bf92-59f1-48ad-bdeb-1750775e6914'],20,,,,,,,,,,,,,,,,,Morocco,788,00:01:20.487,Pass,
,,,,,,,,,,,,,,1.25196,,,,,,,,,,,,,,a7ad3fa9-59cc-4929-8576-5702e2f67e79,76,,"[53.3, 17.3]",3922243,1,,,,-0.3973798,,Left Foot,,,"[80.7, 5.8]",,High Pass,,29.715485,Incomplete,,Noussair Mazraoui,15890.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,4,Morocco,788,"['5757a3ed-b891-46ba-91a0-e12bceb5a8d4', '34a52bec-612d-449a-a410-0b65623f8d7c']",26,,,,,,,,,,,,,,,,,Morocco,788,00:01:26.771,Pass,
,,,,,,,,,,,,,,1.081938,,,,,,,,,,,,,,ba92ebd2-97cf-4193-837a-3188cf1451ab,80,,"[40.2, 75.3]",3922243,1,,,,-0.05488986,,Right Foot,,,"[58.4, 74.3]",,Low Pass,,18.227451,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Midfield,5,South Africa,4976,['dd4d6874-195e-4235-bd7c-aa1f35596c6f'],29,,,,,,,,,,,,,,,,,South Africa,4976,00:01:29.387,Pass,
,,,,,,,,,,,,,,3.485568,,,,,,,,,,,,,,bc429778-77e6-43af-afd7-db7c6d093875,86,,"[56.1, 77.1]",3922243,1,True,,,-1.9531753,,Right Foot,,,"[41.3, 40.3]",,Ground Pass,,39.664593,,,Mothobi Mvala,65732.0,,,,,Free Kick,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,6,South Africa,4976,['214efec0-fa54-4704-9723-ce3beb3b2579'],44,,,,,,,,,,,,,,,,,South Africa,4976,00:01:44.733,Pass,
,,,,,,,,,,,,,,1.300787,,,,,,,,,,,,,,33ebe1a2-dfdd-423e-ab8c-6e717e89696f,88,,"[41.1, 40.5]",3922243,1,,,,1.0420676,,Right Foot,,,"[52.2, 59.5]",,Ground Pass,,22.004772,,,Teboho Mokoena,66716.0,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,6,South Africa,4976,['26cac493-a82e-493a-abc2-7a65358471d1'],49,,,,,,,,,,,,,,,,,South Africa,4976,00:01:49.229,Pass,
,,,,,,,,,,,,,,2.044209,,,,,,,,,,,,,,daf8ce2b-d064-41f3-af98-963a22daf61d,91,,"[52.2, 59.5]",3922243,1,,,,3.1049597,,Right Foot,,,"[33.1, 60.2]",,Low Pass,,19.112823,,,Gomolemo Grant Kekana,70093.0,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,6,South Africa,4976,['7e65a025-224b-4785-b02b-34ec3077015d'],50,,,,,,,,,,,,,,,,,South Africa,4976,00:01:50.594,Pass,
,,,,,,,,,,,,,,1.24267,,,,,,,,,,,,,,42c68517-1b9c-4711-8812-41e631039256,94,,"[30.9, 53.8]",3922243,1,,,,-1.2890245,,Right Foot,,,"[37.5, 31.0]",,Ground Pass,,23.736048,,,Mothobi Mvala,65732.0,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,6,South Africa,4976,['945a4c23-0671-4788-95a7-056fdc4f01fa'],54,,,,,,,,,,,,,,,,,South Africa,4976,00:01:54.277,Pass,
,,,,,,,,,,,,,,1.554935,,,,,,,,,,,,,,c40f96e6-2ed0-44f4-a33f-2157f5fa3a85,97,,"[39.1, 22.3]",3922243,2,,,,1.5797513,,Right Foot,,,"[38.8, 55.8]",,Ground Pass,,33.501343,,,Gomolemo Grant Kekana,70093.0,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,6,South Africa,4976,['ac5f82bd-604c-4bee-a8b4-df2f34dc0e7e'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:02:00.228,Pass,
,,,,,,,,,,,,,,1.221398,,,,,,,,,,,,,,0c5cf5e5-2cf5-4033-a396-3a7110dd54c9,100,,"[38.8, 57.0]",3922243,2,,,,0.7245415,,Right Foot,,,"[53.6, 70.1]",,Ground Pass,,19.764868,,,Teboho Mokoena,66716.0,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,6,South Africa,4976,['05e572c8-80b3-4c68-91a7-854eb216e883'],3,,,,,,,,,,,,,,,,,South Africa,4976,00:02:03.361,Pass,
,,,,,,,,,,,,,,3.047993,,,,,,,,,,,,,,8ec087e6-4b8b-45e2-b070-ece30d39ad2e,103,,"[50.3, 68.2]",3922243,2,,,,-1.7660778,,Right Foot,,,"[41.3, 22.7]",,Ground Pass,,46.38157,,,Mothobi Mvala,65732.0,,True,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,6,South Africa,4976,['0db5b9b3-0103-4b05-8f87-5468b7c5a9e5'],6,,,,,,,,,,,,,,,,,South Africa,4976,00:02:06.671,Pass,
,,,,,,,,,,,,,,1.244263,,,,,,,,,,,,,,cfcb9378-9c47-4144-af38-876b02cddf6c,106,,"[42.1, 21.9]",3922243,2,,,,1.5840114,,Right Foot,,,"[41.8, 44.6]",,Ground Pass,,22.701982,,,Gomolemo Grant Kekana,70093.0,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,6,South Africa,4976,['e35b8841-504a-4090-bfba-07a34dd03911'],13,,,,,,,,,,,,,,,,,South Africa,4976,00:02:13.388,Pass,
,,,,,,,,,,,,,,1.668474,,,,,,,,,,,,,,b08d43ff-cd3d-4a35-8a1a-2eba1857cbde,109,,"[42.4, 52.6]",3922243,2,,,,-1.5217791,,Right Foot,,,"[43.7, 26.1]",,Ground Pass,,26.531868,,,Mothobi Mvala,65732.0,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,6,South Africa,4976,['8e653054-9bd3-45d9-a979-a36010e3306f'],16,,,,,,,,,,,,,,,,,South Africa,4976,00:02:16.205,Pass,
,,,,,,,,,,,,,,1.62906,,,,,,,,,,,,,,ae52e109-80f6-4bfb-8760-11b36e9c4901,112,,"[43.8, 25.5]",3922243,2,,,,1.5187262,,Left Foot,,,"[45.4, 56.2]",,Ground Pass,,30.741665,,,Gomolemo Grant Kekana,70093.0,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,6,South Africa,4976,['aaae974b-3558-4746-bac2-0eaa44f042d1'],18,,,,,,,,,,,,,,,,,South Africa,4976,00:02:18.116,Pass,
,,,,,,,,,,,,,,0.827029,,,,,,,,,,,,,,ca646057-81e1-401c-ad08-d054733a7209,115,,"[45.4, 56.2]",3922243,2,,,,1.0824624,,Right Foot,,,"[52.2, 69.0]",,Ground Pass,,14.494137,,,Teboho Mokoena,66716.0,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,6,South Africa,4976,['760da3c7-178b-42d5-8b39-c237e1a29bd7'],21,,,,,,,,,,,,,,,,,South Africa,4976,00:02:21.279,Pass,
,,,,,,,,,,,,,,3.998036,,,,,,,,,,,,,,5d22abbc-c2f1-45e7-8286-4b055982f6db,118,,"[53.0, 72.1]",3922243,2,,,,-0.34325853,,Right Foot,,,"[107.0, 52.8]",,High Pass,,57.345356,Pass Offside,,Evidence Makgopa,65853.0,,,Through Ball,True,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,6,South Africa,4976,['1cbdecfa-1507-4264-8b93-743d5a0a52c5'],23,,,,,,,,,,,,,,,,,South Africa,4976,00:02:23.299,Pass,
,,,,,,,,,,,,,,1.853376,,,,,,,,,,,,,,80437789-289e-4d39-8acc-d2abb6477a7d,120,,"[12.3, 27.7]",3922243,2,True,,,1.0943289,,Right Foot,,,"[23.5, 49.4]",,Ground Pass,,24.419868,,,Nayef Aguerd,12149.0,,,,,Free Kick,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,7,Morocco,788,['3ffc02a2-92cf-4099-bee1-22e214d4e575'],50,,,,,,,,,,,,,,,,,Morocco,788,00:02:50.605,Pass,
,,,,,,,,,,,,,,1.712817,,,,,,,,,,,,,,8fca7767-7690-4795-8b9d-bb1e93fb09d2,122,,"[35.9, 55.1]",3922243,2,,,,-1.5707964,,Left Foot,,,"[35.9, 18.1]",,Ground Pass,,37.0,,,Romain Saïss,5219.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,7,Morocco,788,['4eb4fffd-70f6-4710-aea6-278ec6cd34e3'],59,,,,,,,,,,,,,,,,,Morocco,788,00:02:59.194,Pass,
,,,,,,,,,,,,,,2.181791,,,,,,,,,,,,,,45728f95-a9c1-4bd1-8b7d-e1ae1fce36b3,125,,"[42.5, 13.2]",3922243,3,,,,1.5707964,,Left Foot,,,"[42.5, 51.0]",,Ground Pass,,37.8,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,7,Morocco,788,['d390f5f7-1fc5-4ffe-866d-76468f49bf37'],4,,,,,,,,,,,,,,,,,Morocco,788,00:03:04.702,Pass,
,,,,,,,,,,,,,,1.547963,,,,,,,,,,,,,,9fd59a37-67de-493d-a66d-685cf2926319,128,,"[49.3, 55.4]",3922243,3,,,,1.3161716,,Left Foot,,,"[55.0, 77.3]",,Ground Pass,,22.629627,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,7,Morocco,788,['ca3a3ba5-0057-4aba-b4b7-39ae804c3284'],9,,,,,,,,,,,,,,,,,Morocco,788,00:03:09.608,Pass,
