50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.157795,,,,,,,,,,,,,97ac9471-b429-44dd-bc90-0d0bb48018b9,1912,,,"[98.3, 26.7]",3920405,61,,,,0.7853982,,Right Foot,,,"[100.2, 28.6]",,Ground Pass,,2.6870058,,,Incomplete,,Selim Amallah,23774.0,,,,,,2,From Goal Kick,Sofiane Boufal,3625.0,Left Midfield,99,Morocco,788,"['6e29d277-defa-4209-a2b8-a34db9e5c9fa', 'b5dc3ea6-7ce0-40dc-9f79-d9206076185d', '62ed8c8c-8953-42f1-8ba8-408b1c33b0e6']",24,,,,,,,,,,,,,,,,,Morocco,788,00:16:24.538,Pass,True
,,,,,,,,,,,,,,,,2.913706,,,,,,,,,,,,,17545794-a2b6-4421-a30d-040acaafc98d,1918,,,"[43.7, 36.9]",3920405,61,,,,-0.51039714,,Left Foot,,,"[77.1, 18.2]",,Low Pass,,38.278584,,,,,Fiston Kalala Mayele,389291.0,,,,,,2,From Goal Kick,Gaël Kakuta,3130.0,Center Attacking Midfield,99,Morocco,788,"['deb9a2f6-d77f-4a85-85f1-0c62520da584', '8d283a14-9dae-433a-9d9e-fb7f413b2a68']",27,,,,,,,,,,,,,,,,,Congo DR,4881,00:16:27.273,Pass,True
,,,,,,,,,,,,,,,,4.252307,,,,,,,,,,,,,3cc7426d-c321-45c4-a25c-e6f120b8740d,1925,,,"[15.4, 75.4]",3920405,61,,,,0.08265152,,Left Foot,,,"[49.2, 78.2]",,Ground Pass,,33.91578,,,,,Achraf Hakimi Mouh,5245.0,,,,,,2,From Goal Kick,Nayef Aguerd,12149.0,Right Center Back,99,Morocco,788,['4918901a-3d7f-4484-a2e5-7c29d75fb927'],36,,,,,,,,,,,,,,,,,Morocco,788,00:16:36.973,Pass,
,,,,,,,,,,,,,,,,1.903185,,,,,,,,,,,,,9ccc32b2-f492-40eb-87d6-c6295d6ca858,1928,,,"[51.3, 78.9]",3920405,61,,,,-0.105489306,,Left Foot,,,"[59.8, 78.0]",,Ground Pass,,8.547514,,,,,Azzedine Ounahi,46258.0,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,99,Morocco,788,['1d6b3bb5-e6ea-4d49-960c-279925b48677'],41,,,,,,,,,,,,,,,,,Morocco,788,00:16:41.533,Pass,
,,,,,,,,,,,,,,,,1.396889,,,,,,,,,,,,,da83dd3e-a76c-46e1-a969-0a9b60c54429,1931,,,"[65.2, 78.7]",3920405,61,,,,-1.6814536,,Right Foot,,,"[63.1, 59.8]",,Ground Pass,,19.01631,,,,,Sofyan Amrabat,5234.0,,,,,,2,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,99,Morocco,788,['5b27e41c-a727-425a-942f-7e596c7093ac'],45,,,,,,,,,,,,,,,,,Morocco,788,00:16:45.313,Pass,
,,,,,,,,,,,,,,,,2.493501,,,,,,,,,,,,,5a1874a5-384f-4af3-a2fa-f0d1f31d12b8,1934,,,"[66.9, 44.9]",3920405,61,,,,-2.7588966,,Right Foot,,,"[43.3, 35.4]",,Ground Pass,,25.440323,,,,,Romain Saïss,5219.0,,,,,,2,From Goal Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,99,Morocco,788,['61121d15-69f0-4477-8a20-3812803d9046'],49,,,,,,,,,,,,,,,,,Morocco,788,00:16:49.622,Pass,
,,,,,,,,,,,,,,,,2.147856,,,,,,,,,,,,,b63743b1-40ea-44d6-bcd8-ef6e99bd50dc,1937,,,"[52.3, 42.7]",3920405,61,,,,1.1059694,,Left Foot,,,"[69.3, 76.6]",,Ground Pass,,37.92374,,,,,Azzedine Ounahi,46258.0,,,,,,2,From Goal Kick,Romain Saïss,5219.0,Left Center Back,99,Morocco,788,['46f8eac3-e63a-4ff1-8322-0dba19e7ac9a'],53,,,,,,,,,,,,,,,,,Morocco,788,00:16:53.651,Pass,
,,,,,,,,,,,,,,,,1.053757,,,,,,,,,,,,,e9de1f0d-b8c8-4334-ade9-3204fd90fa02,1940,,,"[71.1, 77.5]",3920405,61,,,,0.07677189,,Right Foot,,,"[84.1, 78.5]",,Ground Pass,,13.038404,,,,,Achraf Hakimi Mouh,5245.0,,,,,,2,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,99,Morocco,788,['b5ea7642-ae09-4189-acad-e315760a0f66'],57,,,,,,,,,,,,,,,,,Morocco,788,00:16:57.481,Pass,
,,,,,,,,,,,,,,,,0.951965,,,,,,,,,,,,,8a27845e-dddf-4240-8ed4-017c2c8a51ed,1942,,,"[84.1, 78.2]",3920405,61,,,,-3.0775776,,Right Foot,,,"[76.3, 77.7]",,Ground Pass,,7.816009,,,,,Azzedine Ounahi,46258.0,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,99,Morocco,788,['3b8ea9ec-ac84-494c-a7a9-6f26ce2ee31b'],58,,,,,,,,,,,,,,,,,Morocco,788,00:16:58.535,Pass,
,,,,,,,,,,,,,,,,1.030103,,,,,,,,,,,,,c4e41bd0-bdc0-48c0-9b25-e4eed05e59c3,1945,,,"[76.3, 77.8]",3920405,62,,,,-1.8794472,,Right Foot,,,"[71.9, 64.0]",,Ground Pass,,14.484474,,,,,Hakim Ziyech,5237.0,,,,,,2,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,99,Morocco,788,['c302e267-cdd4-4b53-a927-6e72f0481eaa'],0,,,,,,,,,,,,,,,,,Morocco,788,00:17:00.191,Pass,
,,,,,,,,,,,,,,,,1.181914,,,,,,,,,,,,,afdae0b1-c8e4-4f36-93bf-e767a71df5e7,1948,,,"[71.9, 62.1]",3920405,62,,,,-0.5078365,,Left Foot,,,"[83.4, 55.7]",,Ground Pass,,13.160927,,,,,Sofiane Boufal,3625.0,,,,,,2,From Goal Kick,Hakim Ziyech,5237.0,Right Midfield,99,Morocco,788,['a4266a91-59c4-431e-82c8-ab18ef686f68'],2,,,,,,,,,,,,,,,,,Morocco,788,00:17:02.209,Pass,
,,,,,,,,,,,,,,,,0.623938,,,,,,,,,,,,,293bb13d-c065-4cc6-83c3-94b76b5d3cf3,1952,,,"[82.8, 57.4]",3920405,62,,,,-2.926235,,Right Foot,,,"[76.4, 56.0]",,Ground Pass,,6.551336,,,,,Hakim Ziyech,5237.0,,,,,,2,From Goal Kick,Sofiane Boufal,3625.0,Left Midfield,99,Morocco,788,"['31ac82e0-34d9-4168-a11e-22bdea5b9f81', 'c8849bf9-2e5a-4214-b2da-7d039484fe1e']",3,,,,,,,,,,,,,,,,,Morocco,788,00:17:03.885,Pass,True
,,,,,,,,,,,,,,,,1.61262,,,,,,,,,,,,,1d35c5d7-03b6-4fad-9a87-a42439c7fbda,1964,,,"[5.6, 46.1]",3920405,64,True,,,0.9723774,,Right Foot,,,"[11.6, 54.9]",,Ground Pass,,10.650822,,,,,Chancel Mbemba Mangulu,3044.0,,,,,Goal Kick,2,From Goal Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,101,Congo DR,4881,['b41d7007-7cf1-45ca-8a87-6b2671f92413'],14,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:14.103,Pass,
,,,,,,,,,,,,,,,,1.747531,,,,,,,,,,,,,042eeae6-ed22-4538-8874-7d9c6a0c13a1,1966,,,"[13.5, 52.8]",3920405,64,,,,-1.3147405,,Right Foot,,,"[19.6, 29.5]",,Ground Pass,,24.085266,,,,,Dylan Batubinsika,24105.0,,,,,,2,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,101,Congo DR,4881,['aa485fe7-a92b-4ca3-acda-d1bb59a3c747'],17,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:17.308,Pass,
,,,,,,,,,,,,,,,,1.765016,,,,,,,,,,,,,c656c56e-44de-4089-a3bc-b77c9fa07ec9,1969,,,"[22.5, 25.1]",3920405,64,,,,-0.8447877,,Right Foot,,,"[39.9, 5.5]",,Ground Pass,,26.209158,,,,,Arthur Masuaku,3587.0,,,,,,2,From Goal Kick,Dylan Batubinsika,24105.0,Left Center Back,101,Congo DR,4881,['3cdef9a2-907c-458d-af13-313fbd014fd5'],20,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:20.172,Pass,
,,,,,,,,,,,,,,,,1.049897,,,,,,,,,,,,,1fac2080-1095-434f-aa59-f0826588388c,1972,,,"[44.4, 3.1]",3920405,64,,,,0.63468724,,Left Foot,,,"[64.5, 17.9]",,Ground Pass,,24.96097,,,,,Fiston Kalala Mayele,389291.0,,,,,,2,From Goal Kick,Arthur Masuaku,3587.0,Left Back,101,Congo DR,4881,['4327db9b-1757-4a18-942a-1bbf38ec1c8d'],24,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:24.047,Pass,
,,,,,,,,,,,,,,,,1.425212,,,,,,,,,,,,,10abc7fe-f440-4fa1-be26-884b4dcde7b6,1975,,,"[68.6, 10.7]",3920405,64,,,,-1.5492942,,Left Foot,,,"[68.8, 1.4]",,Ground Pass,,9.302151,,,,,Silas Katompa Mvumpa,13329.0,,,,,,2,From Goal Kick,Fiston Kalala Mayele,389291.0,Center Forward,101,Congo DR,4881,['6d3b46ea-9f5b-4d59-bdb9-45019a81ab6b'],28,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:28.956,Pass,
,,,,,,,,,,,,,,,,0.80655,,,,,,,,,,,,,6425c66e-1d84-4f59-bafc-c65c9fe41d28,1978,,,"[66.5, 2.4]",3920405,64,,,,3.0750246,,Right Foot,,,"[56.0, 3.1]",,Ground Pass,,10.523308,,,,,Arthur Masuaku,3587.0,,,,,,2,From Goal Kick,Silas Katompa Mvumpa,13329.0,Left Wing,101,Congo DR,4881,['702cb2d2-9556-451a-b627-e9c3b56cc913'],31,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:31.729,Pass,
,,,,,,,,,,,,,,,,1.175048,,,,,,,,,,,,,3e708004-011c-4ec9-a325-39d5a8e1b874,1981,,,"[56.1, 4.2]",3920405,64,,,,1.9195673,,Left Foot,,,"[48.5, 25.1]",,Ground Pass,,22.23893,,,,,Dylan Batubinsika,24105.0,,,,,,2,From Goal Kick,Arthur Masuaku,3587.0,Left Back,101,Congo DR,4881,['126bd21c-4f40-4194-bb2a-a3162054716f'],33,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:33.160,Pass,
,,,,,,,,,,,,,,,,1.906298,,,,,,,,,,,,,5503fda7-1431-41b2-a816-b1d6dba4327a,1984,,,"[49.7, 29.6]",3920405,64,,,,1.3740617,,Left Foot,,,"[55.5, 58.7]",,Ground Pass,,29.672379,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Goal Kick,Dylan Batubinsika,24105.0,Left Center Back,101,Congo DR,4881,['02ef4e9f-5997-4810-997f-e95228145692'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:35.965,Pass,
,,,,,,,,,,,,,,,,1.108935,,,,,,,,,,,,,ecf39f11-e4e9-4d6d-88c1-abe814fc2ab1,1987,,,"[69.7, 71.7]",3920405,64,,,,-0.2239568,,Right Foot,,,"[87.7, 67.6]",,Ground Pass,,18.46104,,,Incomplete,,Meschak Elia,35684.0,,,,,,2,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,101,Congo DR,4881,"['e18d42b3-6b66-4e68-9ca6-d9aefe0d9ac0', '597100b5-ddb6-4d7c-8c09-aecded597051']",40,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:40.270,Pass,
,,,,,,,,,,,True,,,,,1.262097,,,,,,,,,,,,,e18d42b3-6b66-4e68-9ca6-d9aefe0d9ac0,1989,,,"[32.4, 12.5]",3920405,64,,,,-0.4837791,,Right Foot,,,"[38.3, 9.4]",,Ground Pass,,6.664833,,,,,Abdessamad Ezzalzouli,149714.0,,,,,Interception,2,Regular Play,Mohamed Chibi,143165.0,Left Back,102,Morocco,788,"['ecf39f11-e4e9-4d6d-88c1-abe814fc2ab1', '90fee10b-5041-496d-bc67-0d53019b02a5']",41,,,,,,,,,,,,,,,,,Morocco,788,00:19:41.379,Pass,
,,,,,,,,,,,,,,,,0.436475,,,,,,,,,,,,,90f8702f-8864-4542-99a9-a07721f05be3,1992,,,"[39.0, 10.1]",3920405,64,,,,0.6287963,,Right Foot,,,"[42.3, 12.5]",,Ground Pass,,4.080441,,,,,Bilal El Khannous,156734.0,,,,,,2,Regular Play,Abdessamad Ezzalzouli,149714.0,Left Midfield,102,Morocco,788,['46e2ca4f-2ca7-4784-8c51-9d8a87898fcd'],42,,,,,,,,,,,,,,,,,Morocco,788,00:19:42.641,Pass,
,,,,,,,,,,,,,,,,0.963668,,,,,,,,,,,,,b9c389ac-40ca-4de2-9683-a98581c05eea,1999,,,"[79.2, 44.0]",3920405,64,,,,-1.3498268,,Right Foot,,,"[82.3, 30.2]",,Ground Pass,,14.143904,,,,,Silas Katompa Mvumpa,13329.0,,,,,Recovery,2,Regular Play,Yoane Wissa,7294.0,Center Attacking Midfield,103,Congo DR,4881,['c5dc6109-8632-45f8-bde8-e6d2852b1779'],46,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:46.768,Pass,
,,,,,,,,,,,,,,,,2.641147,,,,,,,,,,,,,d5e46b8d-2d91-4c71-8d5a-e19eb627fe85,2004,,,"[102.2, 49.2]",3920405,64,,,,0.95393336,,Right Foot,,,"[116.1, 68.8]",,Ground Pass,,24.028524,,,,,Meschak Elia,35684.0,,,,,,2,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,103,Congo DR,4881,['d0250166-6a78-4abf-91d4-b9767ac98b82'],52,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:52.914,Pass,
,,,,,,,,,,,,,,,,1.51642,,,,,,,,,,,,,2ab95f7e-0950-49a4-950a-e92234f3c8b7,2007,,,"[116.7, 69.3]",3920405,64,,,,-1.6669277,7077eaac-28c2-44f8-8a00-73cad439fae8,Right Foot,True,,"[114.0, 41.3]",,High Pass,,28.129877,,,,,Fiston Kalala Mayele,389291.0,True,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,103,Congo DR,4881,['93354edb-faf9-40b8-9b48-6a21875f0533'],56,,,,,,,,,,,,,,,,,Congo DR,4881,00:19:56.900,Pass,
,,,,,,,,,,,,,,,,0.989799,,,,,,,,,,,,,73f6b5b3-7a70-470d-8ec1-7a0ec529d7fb,2018,,,"[23.8, 61.2]",3920405,65,,,,-2.6779451,,Right Foot,,,"[19.6, 59.1]",,Ground Pass,,4.6957426,,,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,104,Morocco,788,['a1612504-b01a-4f1f-9c18-07cb426a7852'],6,,,,,,,,,,,,,,,,,Morocco,788,00:20:06.268,Pass,
,,,,,,,,,,,,,,,,0.690775,,,,,,,,,,,,,0c83671f-bccb-4466-b037-8891e576bb99,2021,,,"[21.5, 60.2]",3920405,65,,,,0.73508096,,Right Foot,,,"[28.8, 66.8]",,Ground Pass,,9.84124,,,,,Hakim Ziyech,5237.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,104,Morocco,788,['a5f31816-e41a-435f-a367-24e74eb9f4bb'],7,,,,,,,,,,,,,,,,,Morocco,788,00:20:07.837,Pass,
,,,,,,,,,,,,,,,,2.965507,,,,,,,,,,,,,9a5ef375-d143-41ce-887d-4f18498cd396,2024,,,"[29.8, 72.5]",3920405,65,,,,-0.24549122,,Left Foot,,,"[75.7, 61.0]",,High Pass,,47.318707,,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,104,Morocco,788,"['ee41a9e8-3502-4745-a4b6-09885345f040', 'c577d4b3-748c-4101-9a5d-c17c67135594']",12,,,,,,,,,,,,,,,,,Morocco,788,00:20:12.759,Pass,
,,,,,,,,,,,,,,,,2.378732,,,,,,,,,,,,,61860a5b-0119-4884-817e-4afb83fcb68b,2029,,,"[40.9, 3.3]",3920405,65,,,,2.471071,,Right Foot,,,"[17.7, 21.7]",,Ground Pass,,29.61081,,,,,Lionel Mpasi-Nzau,35413.0,,,,,,2,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,105,Congo DR,4881,['e92c88a8-22c6-49dd-beae-59a3ae9d1e92'],17,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:17.338,Pass,
,,,,,,,,,,,,,,,,1.629762,,,,,,,,,,,,,3bf77fcf-62cd-475b-a4cf-5272eecd5e11,2032,,,"[19.6, 22.2]",3920405,65,,,,0.7205541,,Right Foot,,,"[36.0, 36.6]",,Ground Pass,,21.824757,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,105,Congo DR,4881,['38754d15-5c6d-4f2e-8cef-ebf58ad47dfd'],20,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:20.381,Pass,
,,,,,,,,,,,,,,,,1.916479,,,,,,,,,,,,,7e3c3df1-42a3-4ade-a30a-fc6167621a96,2035,,,"[54.9, 54.6]",3920405,65,,,,0.8060849,,Right Foot,,,"[76.2, 76.8]",,Ground Pass,,30.765728,,,,,Meschak Elia,35684.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,105,Congo DR,4881,['a896f2e2-2527-4669-a29a-f6eb80600364'],25,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:25.577,Pass,
,,,,,,,,,,,,,,,,0.850751,,,,,,,,,,,,,8ad628fb-9c75-4c73-a9fa-1697f35b880e,2041,,,"[82.3, 55.1]",3920405,65,,,,-0.93804747,,Right Foot,,,"[91.1, 43.1]",,Ground Pass,,14.88086,,,Unknown,,Silas Katompa Mvumpa,13329.0,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,105,Congo DR,4881,['93bd7003-f88a-4d1c-86ac-8bfb7c7d6a55'],33,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:33.342,Pass,
,,,,,,,,,,,,,,,,1.589162,,,,,,,,,,,,,4169490c-b03e-4880-8040-71233ce31759,2045,,,"[28.4, 35.9]",3920405,66,,,,0.056878086,,Left Foot,,,"[56.5, 37.5]",,Ground Pass,,28.145515,,,,,Azzedine Ounahi,46258.0,,,,,Free Kick,2,From Free Kick,Romain Saïss,5219.0,Left Center Back,106,Morocco,788,['b3b41ddd-3960-48b8-b34e-afb18427995e'],28,,,,,,,,,,,,,,,,,Morocco,788,00:21:28.362,Pass,
,,,,,,,,,,,,,,,,0.961775,,,,,,,,,,,,,1d769697-468a-47e1-b9f9-24d03ff6ac4c,2048,,,"[63.8, 29.7]",3920405,66,,,,-0.97802615,,Right Foot,,,"[76.8, 10.4]",,Ground Pass,,23.269938,,,,,Bilal El Khannous,156734.0,,,,,,2,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,106,Morocco,788,['369f5b67-b3b6-49c7-91e5-5a987428b881'],32,,,,,,,,,,,,,,,,,Morocco,788,00:21:32.711,Pass,
,,,,,,,,,,,,,,,,2.587836,,,,,,,,,,,,,c1715f36-667f-42c6-91cd-1a5047db2a4b,2051,,,"[85.1, 12.2]",3920405,66,,,,0.46001565,,Right Foot,,,"[118.2, 28.6]",,Low Pass,,36.940086,,,Incomplete,,Youssef En-Nesyri,6301.0,,,Through Ball,True,,2,From Free Kick,Bilal El Khannous,156734.0,Left Center Midfield,106,Morocco,788,"['70e42dc3-a152-4191-8ad5-f37d6d222db0', '4f2aebfd-233a-4242-8cf5-14ef330bdaa4']",35,,,,,,,,,,,,,,,,,Morocco,788,00:21:35.323,Pass,
,,,,,,,,,,,,,,,,2.19466,,,,,,,,,,,,,54e0950b-2e46-4ebb-9a0c-7aaf2056e114,2054,,,"[13.7, 42.6]",3920405,66,True,,,-1.068494,,Keeper Arm,,,"[21.5, 28.4]",,Ground Pass,,16.201235,,,,,Dylan Batubinsika,24105.0,,,,,,2,From Counter,Lionel Mpasi-Nzau,35413.0,Goalkeeper,107,Congo DR,4881,['132c0db2-1f17-4013-9c1c-0b002f39bb39'],39,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:39.850,Pass,
,,,,,,,,,,,,,,,,1.25514,,,,,,,,,,,,,b9e57cb0-8146-4e92-b239-9bb081a3a666,2056,,,"[22.0, 28.1]",3920405,66,,,,0.12516999,,Right Foot,,,"[37.1, 30.0]",,Ground Pass,,15.219067,,,,,Samuel Moutoussamy,4412.0,,,,,,2,From Counter,Dylan Batubinsika,24105.0,Left Center Back,107,Congo DR,4881,['db390e9f-0224-4b4e-bad7-600a5a19b5cf'],42,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:42.686,Pass,
,,,,,,,,,,,,,,,,2.78318,,,,,,,,,,,,,7fe42efb-669e-4344-83c8-80e71e741479,2059,,,"[47.7, 27.2]",3920405,66,,,,0.38980043,,Left Foot,,,"[97.6, 47.7]",,High Pass,,53.946827,,,,,Meschak Elia,35684.0,,,,,,2,From Counter,Samuel Moutoussamy,4412.0,Left Defensive Midfield,107,Congo DR,4881,['43d289e7-7c9b-4bb4-89f2-b3655106c1d6'],46,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:46.494,Pass,
,,,,,,,,,,,,,,,,3.061236,,,,,,,,,,,,,db2d219a-b6ce-47a6-a9df-26d0953c4ceb,2065,,,"[20.6, 33.0]",3920405,67,,,,0.24220859,,Left Foot,,,"[88.6, 49.8]",,High Pass,,70.044556,,,Incomplete,,Hakim Ziyech,5237.0,,,,,Free Kick,2,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,108,Morocco,788,"['91497443-a60e-4592-81ed-8dc6316864ea', 'c7ef36aa-ab31-4347-a042-04fc0077c2ba']",44,,,,,,,,,,,,,,,,,Morocco,788,00:22:44.552,Pass,
,,,,,,,,,,,,,,,,2.00796,,,,,,,,,,,,,c7ef36aa-ab31-4347-a042-04fc0077c2ba,2067,,,"[31.5, 30.3]",3920405,67,,,,-0.5375866,,Head,,,"[47.1, 21.0]",,High Pass,,18.161774,,,,,Silas Katompa Mvumpa,13329.0,,,,,Recovery,2,From Free Kick,Dylan Batubinsika,24105.0,Left Center Back,108,Morocco,788,"['8501d498-82aa-4990-91a0-38d8fb45a909', 'db2d219a-b6ce-47a6-a9df-26d0953c4ceb']",47,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:47.613,Pass,
,,,,,,,,,,,,,,,,0.192843,,,,,,,,,,,,,4052fdbf-7212-4283-a374-5cf4c2501e1e,2071,,,"[43.8, 3.0]",3920405,67,,,,0.22679885,,Left Foot,,,"[46.4, 3.6]",,Ground Pass,,2.6683328,,,Incomplete,,Samuel Moutoussamy,4412.0,,,,,,2,From Free Kick,Silas Katompa Mvumpa,13329.0,Left Wing,108,Morocco,788,"['32d97efa-3864-492e-99f2-c54bd7488f82', '435bf53d-a329-4b70-ad1f-b3f80cf4fe4d', '0472b1f6-1b81-40d1-a99a-24dbee32cd03']",53,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:53.304,Pass,True
,,,,,,,,,,,,,,,,0.783067,,,,,,,,,,,,,75830f50-d76d-4bf5-b655-1973f923e3c6,2075,,,"[77.8, 80.0]",3920405,68,,,,-0.6790053,,,,,"[83.5, 75.4]",,Low Pass,,7.324616,,,,,Bilal El Khannous,156734.0,,,,,Throw-in,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,109,Morocco,788,['b4ae6db0-dca1-451d-8e99-bbce4066834a'],8,,,,,,,,,,,,,,,,,Morocco,788,00:23:08.648,Pass,
,,,,,,,,,,,,,,,,0.435484,,,,,,,,,,,,,eb197fd1-0321-4d89-a02e-5b80fb236360,2079,,,"[79.4, 76.8]",3920405,68,,,,0.22849664,,Right Foot,,,"[83.7, 77.8]",,Ground Pass,,4.414748,,,Incomplete,,Hakim Ziyech,5237.0,,,,,,2,From Throw In,Bilal El Khannous,156734.0,Left Center Midfield,109,Morocco,788,"['52188042-e4eb-4ccc-a2d8-b868b7fe391b', 'b6e2312c-38c6-4c1c-b0bb-94f3b7cb7c28', '0c757fd4-f4d0-42c2-bfb8-780f0cb74825']",10,,,,,,,,,,,,,,,,,Morocco,788,00:23:10.283,Pass,True
,,,,,,,,,,,,,,,,1.599979,,,,,,,,,,,,,d0a89336-a565-460c-942e-f373106673f8,2084,,,"[37.4, 2.3]",3920405,68,,,,2.0795999,,Right Foot,,,"[26.3, 22.2]",,Ground Pass,,22.7864,,,,,Dylan Batubinsika,24105.0,,,,,,2,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,110,Congo DR,4881,"['1e7d2250-8363-4d9b-90b1-f3f1167dc4ff', 'eebf6a2e-692c-4dd8-987f-2e34cfbbd593']",12,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:12.298,Pass,True
,,,,,,,,,,,,,,,,1.326757,,,,,,,,,,,,,30373a24-70de-4d0d-a31a-1f36d8dc1412,2086,,,"[26.0, 22.0]",3920405,68,,,,0.14334005,,Right Foot,,,"[35.7, 23.4]",,Ground Pass,,9.80051,,,,,Charles Pickel,28415.0,,,,,,2,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,110,Congo DR,4881,['4a279d61-601f-4eb2-9767-99e9e14d83a0'],13,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:13.898,Pass,
,,,,,,,,,,,,,,,,1.065051,,,,,,,,,,,,,deb516ec-5d86-4a74-bede-9c05cc30c3d8,2090,,,"[35.7, 21.7]",3920405,68,,,,-0.8294872,,Right Foot,,,"[48.7, 7.5]",,Ground Pass,,19.252012,,,,,Samuel Moutoussamy,4412.0,,,,,,2,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,110,Congo DR,4881,"['89582a3e-3b9c-48d4-bebc-1515a11bc5b2', '0a381b0f-d31f-408f-991e-f6d64479b3da']",15,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:15.475,Pass,True
,,,,,,,,,,,,,,,,1.009355,,,,,,,,,,,,,ee9f02b6-61f1-4225-8e93-b15ef7f7ee73,2093,,,"[54.8, 6.1]",3920405,68,,,,0.074121386,,Left Foot,,,"[75.0, 7.6]",,Ground Pass,,20.255617,,,Incomplete,,Silas Katompa Mvumpa,13329.0,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,110,Congo DR,4881,"['fe50106a-1a4a-416d-9a55-936543ea8e01', 'efa62421-8435-414f-aeef-7c68239c393f']",17,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:17.519,Pass,
