50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.2846,,,,,,,,,,7e561f33-2876-4744-99cd-762fe4b42d20,2388,,"[14.9, 31.6]",3920406,67,,,,,1.1386119,,Left Foot,,,,"[28.0, 60.0]",,Ground Pass,,31.27571,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,2,From Free Kick,Aishi Manula,103262.0,Goalkeeper,117,Tanzania,4953,['fdf1b138-bb1d-4dee-9971-aba88e5ba8c3'],51,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:51.929,Pass,
,,,,,,,,,,,,,,,,,4.868493,,,,,,,,,,05be6e51-07b3-4e33-a977-27f93425b75a,2391,,"[35.7, 64.2]",3920406,67,,,,,-0.03296958,,Right Foot,,,,"[111.5, 61.7]",,High Pass,,75.84122,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,117,Tanzania,4953,"['7579e00b-5064-43f0-83d5-f0cc6dac0d62', 'a548b8dc-867b-431f-a6ec-26c033bff302']",57,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:57.510,Pass,
,,,,,,,,,,,,,,,,,0.706806,,,,,,,,,,11cc134f-2f9c-4ff2-a5a7-8261d115e201,2394,,"[10.7, 33.7]",3920406,68,,True,,,-0.91846544,,Keeper Arm,,,,"[21.7, 19.3]",,Ground Pass,,18.120707,,,Frankie Musonda,47979.0,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,118,Zambia,4963,['669f2daf-372b-40d3-b228-7f94861773b0'],10,,,,,,,,,,,,,,,,,Zambia,4963,00:23:10.925,Pass,
,,,,,,,,,,,,,,,,,1.237916,,,,,,,,,,160294ef-5ca7-4da5-b323-cf84c2b559dd,2396,,"[32.9, 18.2]",3920406,68,,,,,-1.5707964,,Right Foot,,,,"[32.9, 4.5]",,Ground Pass,,13.7,,,Lubambo Musonda,23420.0,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,118,Zambia,4963,['47adf226-ee2b-47c3-ab3f-befabf67c245'],13,,,,,,,,,,,,,,,,,Zambia,4963,00:23:13.967,Pass,
,,,,,,,,,,,,,,,,,2.155704,,,,,,,,,,3bb20cd1-d4b1-4c67-96bf-478c10964df3,2399,,"[33.6, 4.9]",3920406,68,,,,,2.5022604,,Right Foot,,,,"[2.8, 27.8]",,Low Pass,,38.380333,,,Tresford Lawrence Mulenga,389156.0,,,,,,2,Regular Play,Lubambo Musonda,23420.0,Left Back,118,Zambia,4963,['472503d6-c109-432c-af0c-a624ced9052c'],15,,,,,,,,,,,,,,,,,Zambia,4963,00:23:15.926,Pass,
,,,,,,,,,,,,,,,,,2.845125,,,,,,,,,,ada073ee-a161-4649-8bf1-3b0c60f80f45,2403,,"[3.2, 30.5]",3920406,68,,,,,-0.27029717,,Right Foot,,,,"[42.9, 19.5]",,High Pass,,41.19575,Unknown,,Patson Daka,8785.0,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,118,Zambia,4963,['8e0bcf52-eb9d-47eb-ae42-851be35732bf'],20,,,,,,,,,,,,,,,,,Zambia,4963,00:23:20.374,Pass,
,,,,,,,,,,,,,,,,,1.819443,,,,,,,,,,e793f2d2-544f-4acd-808c-1813296488bf,2409,,"[77.6, 60.6]",3920406,69,,,,,-1.801887,,Right Foot,,,,"[72.8, 40.2]",,Ground Pass,,20.9571,,,Mudathiri Yahya,136057.0,,,,,Free Kick,2,From Free Kick,Mzamiru Yassin,105769.0,Left Defensive Midfield,119,Tanzania,4953,['b63fc2c4-00ff-4a4a-bdd0-fc15b38bfb2b'],25,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:25.650,Pass,
,,,,,,,,,,,,,,,,,2.226117,,,,,,,,,,7df17624-4db0-4eed-827f-e7d6264e8b4d,2411,,"[72.8, 40.7]",3920406,69,,,,,-1.4447082,,Right Foot,,,,"[76.4, 12.3]",,Ground Pass,,28.62726,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Right Defensive Midfield,119,Tanzania,4953,['d06740c1-5bbf-4ec7-acfa-a7507a5ec9ca'],27,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:27.470,Pass,
,,,,,,,,,,,,,,,,,1.686766,,,,,,,,,,2601ed44-a48a-4952-a1be-12f8cd465629,2414,,"[82.5, 14.0]",3920406,69,,,,,2.7672591,,Left Foot,,,,"[57.3, 23.9]",,Ground Pass,,27.074896,,,Ibrahim Abdallah Hamad,389092.0,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['f134a644-fc2f-4e1b-a183-549b24660d75'],32,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:32.454,Pass,
,,,,,,,,,,,,,,,,,2.259798,,,,,,,,,,25211147-9b43-46bb-8eae-4a0e15a19a45,2417,,"[54.3, 27.9]",3920406,69,,,,,1.7298195,,Right Foot,,,,"[49.2, 59.7]",,Ground Pass,,32.206367,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,119,Tanzania,4953,['e842d0b5-4a8a-4ca8-831c-f47f0ac5dd3d'],35,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:35.260,Pass,
,,,,,,,,,,,,,,,,,1.563335,,,,,,,,,,4282cabb-46c7-4005-98e6-ccf9ecd1c997,2420,,"[48.6, 52.7]",3920406,69,,,,,-1.8176564,,Right Foot,,,,"[42.3, 27.7]",,Ground Pass,,25.781582,,,Ibrahim Abdallah Hamad,389092.0,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,119,Tanzania,4953,['a3a37851-e92c-4e37-bfa7-4bee6fb498cc'],38,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:38.732,Pass,
,,,,,,,,,,,,,,,,,1.656206,,,,,,,,,,cb4e456a-1d4b-4ec3-bda4-93ef8004101e,2423,,"[42.3, 27.7]",3920406,69,,,,,-0.88448775,,Right Foot,,,,"[57.7, 8.9]",,Ground Pass,,24.302263,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,119,Tanzania,4953,['d1b47513-59d1-47bb-b83d-7c2a398f70a2'],41,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:41.078,Pass,
,,,,,,,,,,,,,,,,,1.02648,,,,,,,,,,8954a507-b4bd-4887-ab1e-cce55ce36944,2425,,"[57.3, 9.1]",3920406,69,,,,,1.3766903,,Left Foot,,,,"[59.6, 20.8]",,Ground Pass,,11.923925,,,Mudathiri Yahya,136057.0,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['2fb02e80-9ade-462e-85db-1b349cc5df9e'],42,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:42.734,Pass,
,,,,,,,,,,,,,,,,,1.513238,,,,,,,,,,e0719154-316e-4943-b21e-a3480c026b83,2429,,"[57.9, 16.5]",3920406,69,,,,,-1.0088748,,Left Foot,,,,"[66.4, 3.0]",,Ground Pass,,15.953056,,,Mbwana Ally Samatta,16548.0,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Right Defensive Midfield,119,Tanzania,4953,"['daca9e87-410f-47c4-b6f9-64724d17051f', '5a5a93f7-8c31-4e92-ba65-2b70ef23c567']",44,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:44.894,Pass,True
,,,,,,,,,,,,,,,,,0.984057,,,,,,,,,,ea584385-e04f-4e68-b25b-19f1ac2fead1,2433,,"[63.0, 2.9]",3920406,69,,,,,-3.115792,,Right Foot,,,,"[47.5, 2.5]",,Ground Pass,,15.50516,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,From Free Kick,Mbwana Ally Samatta,16548.0,Left Wing,119,Tanzania,4953,"['89fe3ad2-c40b-40cd-8bce-f27f7cca2a27', '5db0b066-53aa-4d3d-8836-8ad576bff26f']",47,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:47.362,Pass,True
,,,,,,,,,,,,,,,,,3.846945,,,,,,,,,,49eaed84-9868-4480-b338-f59c9a19c26d,2436,,"[43.7, 3.8]",3920406,69,,,,,2.714514,,Left Foot,,,,"[10.3, 19.0]",,Ground Pass,,36.69605,,,Aishi Manula,103262.0,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['831eecfd-33a4-459a-8121-7af61a81bece'],49,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:49.073,Pass,
,,,,,,,,,,,,,,,,,2.975915,,,,,,,,,,93398419-82e5-4a14-aeea-1178c5be44d4,2440,,"[10.2, 19.3]",3920406,69,,,,,0.31177306,,Left Foot,,,,"[64.5, 36.8]",,High Pass,,57.050327,Incomplete,,Charles M'Mombwa,80307.0,,,,,,2,From Free Kick,Aishi Manula,103262.0,Goalkeeper,119,Tanzania,4953,"['f2e4be8e-2fda-4e73-9e8f-7379b389d7c2', '7977ef27-d5bf-4a52-aedd-c2c8bd065c90', 'a502d774-00a0-4594-b3e8-320d9f3ec978']",52,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:52.924,Pass,True
,,,,,,,,,,,,,,,,,1.407915,,,,,,,,,,a502d774-00a0-4594-b3e8-320d9f3ec978,2442,,"[55.6, 43.3]",3920406,69,,,,,0.28016764,,Head,,,,"[76.8, 49.4]",,High Pass,,22.060144,Incomplete,,Patson Daka,8785.0,,,,,Recovery,2,From Free Kick,Frankie Musonda,47979.0,Left Center Back,119,Tanzania,4953,"['93398419-82e5-4a14-aeea-1178c5be44d4', 'e4f21091-06d1-4d4e-8197-1878aeb9de75', 'abd57cad-2db7-447d-9c60-83e5e3ce402b']",55,,,,,,,,,,,,,,,,,Zambia,4963,00:24:55.899,Pass,
,,,,,,,,,,,,,,,,,1.10077,,,,,,,,,,194d6efc-3bb8-40bb-b634-f693fef7a9e1,2447,,"[42.9, 30.5]",3920406,69,,,,,-0.21366899,,Right Foot,,,,"[53.5, 28.2]",,Ground Pass,,10.846659,,,Morice Michael Abraham,138493.0,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Left Defensive Midfield,119,Tanzania,4953,['599350ad-a3a1-4b3d-9ea0-aacf04993a9c'],58,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:58.646,Pass,
,,,,,,,,,,,,,,,,,0.674637,,,,,,,,,,c8076e84-6a52-4545-92fc-ea2e269acba2,2450,,"[53.0, 29.7]",3920406,69,,,,,2.9643672,,Right Foot,,,,"[46.3, 30.9]",,Ground Pass,,6.8066144,,,Mudathiri Yahya,136057.0,,,,,,2,From Free Kick,Morice Michael Abraham,138493.0,Center Attacking Midfield,119,Tanzania,4953,"['a2d388cc-0233-4514-89a3-3269f0a7b9b6', 'eaf4252e-e238-4353-87b8-de54000985e4']",59,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:59.746,Pass,True
,,,,,,,,,,,,,,,,,1.449972,,,,,,,,,,801a5ead-ffc3-43d1-ba45-65cec8c1d189,2452,,"[46.3, 30.9]",3920406,70,,,,,-1.5560915,,Right Foot,,,,"[46.6, 10.5]",,Ground Pass,,20.402206,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Left Defensive Midfield,119,Tanzania,4953,['1ed67e98-39ec-4452-8599-b5dc351b78e4'],0,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:00.421,Pass,
,,,,,,,,,,,,,,,,,1.448308,,,,,,,,,,ad3e0679-641c-4894-9d08-be202b319ab3,2455,,"[49.3, 8.0]",3920406,70,,,,,-0.42483217,,Left Foot,,,,"[61.9, 2.3]",,Ground Pass,,13.829317,,,Mbwana Ally Samatta,16548.0,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['94bc0b8a-d364-44c1-9bad-a093d30a746b'],2,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:02.685,Pass,
,,,,,,,,,,,,,,,,,2.166359,,,,,,,,,,4fc107ed-b5de-45d9-b8b6-ccf0ffd409c4,2458,,"[92.7, 26.3]",3920406,70,,,,,0.4960906,,Right Foot,,,,"[112.1, 36.8]",,Low Pass,,22.059238,Incomplete,,Charles M'Mombwa,80307.0,,,,,,2,From Free Kick,Mbwana Ally Samatta,16548.0,Left Wing,119,Tanzania,4953,"['2bf0c23a-0e6d-4761-9a28-85454597378d', 'beb24268-7bbd-42c0-9645-c972f6d13fec']",9,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:09.725,Pass,
,,,,,,,,,,,,,,,,,1.43819,,,,,,,,,,698b1fed-978d-457f-98e5-88d603fbb524,2461,,"[12.2, 37.4]",3920406,70,,True,,,-1.1026136,,Keeper Arm,,,,"[21.1, 19.8]",,Ground Pass,,19.722322,,,Frankie Musonda,47979.0,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,120,Zambia,4963,['af058856-2563-4d54-9881-271a529fa3c0'],19,,,,,,,,,,,,,,,,,Zambia,4963,00:25:19.654,Pass,
,,,,,,,,,,,,,,,,,1.879278,,,,,,,,,,74598228-b92e-4a23-a8aa-118007195e7e,2463,,"[29.3, 21.8]",3920406,70,,,,,2.3398917,,Right Foot,,,,"[11.2, 40.5]",,Ground Pass,,26.024988,,,Tresford Lawrence Mulenga,389156.0,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,120,Zambia,4963,['05101521-1830-4918-9d11-af13b6d6c78b'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:25:27.264,Pass,
,,,,,,,,,,,,,,,,,1.68706,,,,,,,,,,2d5a9639-0ca4-499d-be67-19cffb533d62,2466,,"[18.8, 39.9]",3920406,70,,,,,-1.382361,,Right Foot,,,,"[22.9, 18.4]",,Ground Pass,,21.88744,,,Frankie Musonda,47979.0,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,120,Zambia,4963,['d1477b39-d895-4446-954b-890e87a8bbd9'],32,,,,,,,,,,,,,,,,,Zambia,4963,00:25:32.267,Pass,
,,,,,,,,,,,,,,,,,2.30506,,,,,,,,,,733ac375-e677-4661-ba39-4c953658be27,2469,,"[23.2, 18.4]",3920406,70,,,,,2.0383577,,Right Foot,,,,"[12.9, 38.8]",,Ground Pass,,22.852789,,,Tresford Lawrence Mulenga,389156.0,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,120,Zambia,4963,['20eaec7f-b31b-4c2d-a102-3bc496e25225'],34,,,,,,,,,,,,,,,,,Zambia,4963,00:25:34.666,Pass,
,,,,,,,,,,,,,,,,,1.518647,,,,,,,,,,c9d76cf3-edc2-48e3-92bd-84e15fe34dd8,2473,,"[12.7, 44.5]",3920406,70,,,,,1.3744078,,Right Foot,,,,"[16.5, 63.6]",,Ground Pass,,19.474342,,,Stopilla Sunzu,23203.0,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,120,Zambia,4963,"['2405fc55-0282-4082-a2f7-9c9d4a7870cb', 'cc8d2d54-5fac-4b29-8fb4-79cbfaea558a']",38,,,,,,,,,,,,,,,,,Zambia,4963,00:25:38.977,Pass,True
,,,,,,,,,,,,,,,,,0.791766,,,,,,,,,,0d897fdc-6f2a-4a66-92a5-b7cec3ee1f68,2476,,"[32.9, 60.5]",3920406,70,,,,,-0.49039707,,Right Foot,,,,"[44.7, 54.2]",,Ground Pass,,13.3764715,,,Fashion Sakala,23708.0,,,,,,2,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,120,Zambia,4963,['91b8fd20-cc84-4b58-b0e7-23afbafb047c'],44,,,,,,,,,,,,,,,,,Zambia,4963,00:25:44.490,Pass,
,,,,,,,,,,,,,,,,,1.678165,,,,,,,,,,4d475c7b-8d8e-4e4b-97e5-fd0ecc27c176,2480,,"[44.0, 53.9]",3920406,70,,,,,1.6394954,,Right Foot,,,,"[42.5, 75.7]",,Ground Pass,,21.851545,,,Benedict Chepeshi,108280.0,,,,,,2,Regular Play,Fashion Sakala,23708.0,Right Center Forward,120,Zambia,4963,"['47fab944-b36d-44c7-a263-5c1516ffbb03', 'e8bf589d-adf8-4110-8d00-7c762afe5656']",45,,,,,,,,,,,,,,,,,Zambia,4963,00:25:45.480,Pass,True
,,,,,,,,,,,,,,,,,2.661693,,,,,,,,,,f1ad5a96-5834-4a51-b023-89b656cac3b8,2484,,"[44.5, 76.4]",3920406,70,,,,,-0.41355526,,Right Foot,,,,"[90.3, 56.3]",,High Pass,,50.0165,Incomplete,,Patson Daka,8785.0,,,Through Ball,True,,2,Regular Play,Benedict Chepeshi,108280.0,Right Back,120,Zambia,4963,"['9a68b489-fbc3-4a85-9064-9847fb144d68', 'a5cec3d9-be79-44aa-8403-ac427abd5130', 'dcfb3b97-a331-4994-89f9-818210741e14']",48,,,,,,,,,,,,,,,,,Zambia,4963,00:25:48.367,Pass,True
,,,,,,,,,,,True,,,,,,1.867988,,,,,,,,,,a5cec3d9-be79-44aa-8403-ac427abd5130,2486,,"[29.8, 23.8]",3920406,70,,,,,-0.98279375,,Head,,,,"[38.0, 11.5]",,Low Pass,,14.782761,,,Mohamed Hussein Mohamed,105766.0,,,,,Interception,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,121,Tanzania,4953,"['0956b9af-efea-49bc-94fd-034b63d9b0bf', 'f1ad5a96-5834-4a51-b023-89b656cac3b8']",51,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:51.029,Pass,
,,,,,,,,,,,,,,,,,0.795489,,,,,,,,,,330208e2-41c8-4edd-9fc1-08ecf2398418,2490,,"[47.0, 5.8]",3920406,70,,,,,1.0456878,,Left Foot,,,,"[54.3, 18.4]",,Ground Pass,,14.561936,,,Morice Michael Abraham,138493.0,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,121,Tanzania,4953,['5330e97d-7646-4e02-bb6a-efb790c75676'],56,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:56.818,Pass,
,,,,,,,,,,,,,,,,,1.783753,,,,,,,,,,c31e89c4-7d77-49b9-b955-d22325121861,2493,,"[53.9, 18.4]",3920406,70,,,,,2.9952774,,Left Foot,,,,"[44.4, 19.8]",,Ground Pass,,9.602604,,,Mudathiri Yahya,136057.0,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Center Attacking Midfield,121,Tanzania,4953,['bc4e4128-f4d1-428f-9d5b-f75cc67e40a1'],57,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:57.702,Pass,
,,,,,,,,,,,,,,,,,0.131336,,,,,,,,,,99927520-80ea-4d31-be4c-4ba364643722,2496,,"[44.0, 19.8]",3920406,71,,,,,1.418147,,Right Foot,,,,"[44.4, 22.4]",,Low Pass,,2.6305892,Incomplete,,Mzamiru Yassin,105769.0,,,,,,2,Regular Play,Mudathiri Yahya,136057.0,Left Defensive Midfield,121,Tanzania,4953,"['4da981ab-4f8c-49b9-b739-9d5255ee8383', '6e5cf283-c485-487c-8104-a063fd2e5bcc']",0,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:00.251,Pass,
,,,,,,,,,,,,,,,,,1.079401,,,,,,,,,,54808fde-a032-4fd1-86bc-2aeb536569fe,2504,,"[31.6, 21.9]",3920406,71,,,,,-0.85843873,,Left Foot,,,,"[44.9, 6.5]",,Ground Pass,,20.348219,,,Mohamed Hussein Mohamed,105766.0,,,,,Recovery,2,Regular Play,Mudathiri Yahya,136057.0,Left Defensive Midfield,121,Tanzania,4953,['a78c0d9c-b659-4845-b894-52f7ef0e3e41'],4,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:04.820,Pass,
,,,,,,,,,,,,,,,,,1.142569,,,,,,,,,,79592d7b-d14c-48ca-9a64-b147aa7522ae,2507,,"[45.4, 6.3]",3920406,71,,,,,1.2765617,,Left Foot,,,,"[48.4, 16.2]",,Ground Pass,,10.3445635,,,Morice Michael Abraham,138493.0,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,121,Tanzania,4953,['ef2797c3-74ba-43a8-bc2b-1f5000d25c03'],7,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:07.570,Pass,
,,,,,,,,,,,,,,,,,0.815598,,,,,,,,,,1db8db07-4db8-489e-aa01-5ff17cfeea30,2510,,"[48.5, 15.8]",3920406,71,,,,,2.0831857,,Left Foot,,,,"[44.0, 23.8]",,Ground Pass,,9.17878,,,Mudathiri Yahya,136057.0,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Center Attacking Midfield,121,Tanzania,4953,['84bb504e-c0ba-4fa3-8826-a2150dc079e1'],9,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:09.139,Pass,
,,,,,,,,,,,,,,,,,1.382596,,,,,,,,,,975f26e0-1a27-4de9-b752-80e4cb3dd72a,2513,,"[44.6, 23.8]",3920406,71,,,,,1.2089335,,Right Foot,,,,"[51.3, 41.5]",,Ground Pass,,18.925644,,,Mzamiru Yassin,105769.0,,,,,,2,Regular Play,Mudathiri Yahya,136057.0,Left Defensive Midfield,121,Tanzania,4953,['8e3ca98d-054d-4c95-b4f0-a7fc4434c92d'],10,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:10.284,Pass,
,,,,,,,,,,,,,,,,,2.391978,,,,,,,,,,928c37dd-5b23-4f12-bd0a-db10d99787aa,2517,,"[52.7, 43.9]",3920406,71,,,,,1.4579959,,Left Foot,,,,"[55.6, 69.5]",,Ground Pass,,25.763735,,,Lusajo Mwaikenda,136596.0,,,,,,2,Regular Play,Mzamiru Yassin,105769.0,Right Defensive Midfield,121,Tanzania,4953,['a8e89174-80d8-4c89-97d4-1aeb5e60ab45'],12,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:12.610,Pass,
,,,,,,,,,,,,,,,,,1.161361,,,,,,,,,,ea3f8489-7943-43ca-8a9b-b27ce7fe61fb,2520,,"[55.6, 69.5]",3920406,71,,,,,0.6584254,,Right Foot,,,,"[66.2, 77.7]",,Ground Pass,,13.401492,,,Simon Happygod Msuva,103270.0,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,121,Tanzania,4953,['0b54348e-02f3-497d-8740-cc708bcfe1c5'],15,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:15.081,Pass,
,,,,,,,,,,,,,,,,,0.535867,,,,,,,,,,fc20779d-2887-4798-9af5-2293a1979736,2524,,"[77.5, 73.0]",3920406,71,,,,,-1.081944,,Right Foot,,,,"[82.5, 63.6]",,Ground Pass,,10.647065,,,Charles M'Mombwa,80307.0,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Right Wing,121,Tanzania,4953,"['2d111a4c-b2d4-4ef5-8214-051720f1f6dd', '117ab1b1-7957-421b-a520-9c8ddd263494']",18,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:18.908,Pass,True
,,,,,,,,,,,,,,,,,1.324605,,,,,,,,,,8b1f039f-7b18-4d8e-849e-a4b9fcab63f7,2526,,"[82.5, 63.6]",3920406,71,,,,,-0.5880026,,Left Foot,,,,"[85.8, 61.4]",,Low Pass,,3.9661064,,,Simon Happygod Msuva,103270.0,,,,,,2,Regular Play,Charles M'Mombwa,80307.0,Center Forward,121,Tanzania,4953,['d292a294-2403-4bee-8604-b6cd8ec4b532'],19,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:19.444,Pass,
,,,,,,,,,,,,,,,,,1.060402,,,,,,,,,,c77b2a99-9552-4653-bd38-72592d385cb8,2529,,"[91.8, 49.8]",3920406,71,,,,,-1.1399238,8706ffe5-c484-40e1-8496-97ac82daa93e,Right Foot,,,,"[97.5, 37.4]",,Ground Pass,,13.647344,,,Morice Michael Abraham,138493.0,True,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Right Wing,121,Tanzania,4953,['6a9ff4df-9e54-4121-bfff-4c29a7a1d023'],22,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:22.507,Pass,
,,,,,,,,,,,,,,,,,0.925804,,,,,,,,,,027ec497-6c19-45f7-8275-b334b155906e,2533,,"[120.0, 0.1]",3920406,71,,True,,,2.4616838,,Right Foot,,,,"[105.9, 11.5]",,Ground Pass,,18.132015,,,Morice Michael Abraham,138493.0,,,,,Corner,2,From Corner,Mbwana Ally Samatta,16548.0,Left Wing,122,Tanzania,4953,['6318a55f-833d-4593-8a6b-86d31868196c'],37,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:37.050,Pass,
,,,,,,,,,,,,,,,,,0.848026,,,,,,,,,,6e821999-86f9-4f0a-96f1-e1f7fab47722,2535,,"[105.9, 11.5]",3920406,71,,,,,3.012682,,Left Foot,,,,"[100.5, 12.2]",,Ground Pass,,5.4451814,,,Mbwana Ally Samatta,16548.0,,,,,,2,From Corner,Morice Michael Abraham,138493.0,Center Attacking Midfield,122,Tanzania,4953,['f51d275a-c11d-4dce-b9ff-606383153bf7'],39,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:39.869,Pass,
,,,,,,,,,,,,,,,,,2.160583,,,,,,,,,,558ee751-3750-41b7-b1da-11055ce9763f,2538,,"[99.0, 20.8]",3920406,71,,,,,0.25615138,,Right Foot,,,,"[115.8, 25.2]",,Low Pass,,17.366634,,,Morice Michael Abraham,138493.0,,,,,,2,From Corner,Mbwana Ally Samatta,16548.0,Left Wing,122,Tanzania,4953,['3b4922b1-5f2d-4fa8-a859-058590ca7f6c'],41,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:41.822,Pass,
,,,,,,,,,,,,,,,,,0.661095,,,,,,,,,,4e2b4f1c-1925-4177-b7f9-8477ecf22aba,2540,,"[115.8, 25.2]",3920406,71,,,,,1.9583201,,Left Foot,True,True,,"[111.8, 35.0]",,Ground Pass,,10.584895,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,2,From Corner,Morice Michael Abraham,138493.0,Center Attacking Midfield,122,Tanzania,4953,"['d8610515-57db-4389-8446-dc7a13030859', 'da660937-b3b1-4bab-8e6e-579f43a60af0']",43,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:43.983,Pass,
