50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,33ed2531-d104-4ac6-9dae-a7b839ef5e13,1,,,3922242,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Senegal,787,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 7379, 'name': 'Edouard Mendy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8553, 'name': 'Abdou Diallo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 22}, {'player': {'id': 3198, 'name': 'Moussa Niakhate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 15}, {'player': {'id': 32915, 'name': 'Ismail Jakobs'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 14}, {'player': {'id': 50498, 'name': 'Pape Matar Sarr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 392153, 'name': 'Lamine Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 18516, 'name': 'Habibou Mouhamadou Diallo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Senegal,787,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b80e1c6-6f81-41bf-8418-6aa8bf5485d8,2,,,3922242,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Senegal,787,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 36629, 'name': 'Yahia Fofana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 27133, 'name': 'Odilon Kossonou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 7}, {'player': {'id': 7713, 'name': 'Obite Evan Ndicka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10039, 'name': 'Ghislain Konan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3017, 'name': 'Ibrahim Sangaré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 212489, 'name': 'Oumar Diakité'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 15}, {'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 43072, 'name': 'Jean-Philippe Krasso'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Côte d'Ivoire,3374,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e20ab171-ebce-4f4b-9195-5eb44b808590,3,,,3922242,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Senegal,787,['5828e10b-7fc4-4cec-8a88-320ce5778234'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5828e10b-7fc4-4cec-8a88-320ce5778234,4,,,3922242,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Senegal,787,['e20ab171-ebce-4f4b-9195-5eb44b808590'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80b2234e-fe56-4ef0-a68e-76487bb44d17,1701,,,3922242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,86,Senegal,787,['e9ab8b3d-b581-49f3-b5d8-b69d0b198ca3'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9ab8b3d-b581-49f3-b5d8-b69d0b198ca3,1702,,,3922242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,86,Senegal,787,['80b2234e-fe56-4ef0-a68e-76487bb44d17'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60c55848-57da-4564-93e1-e93d864fdbec,3176,,,3922242,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Corner,,,,176,Senegal,787,['019ef5e3-e426-4c0e-ba22-68a3b65ffdb8'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,019ef5e3-e426-4c0e-ba22-68a3b65ffdb8,3177,,,3922242,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Corner,,,,176,Senegal,787,['60c55848-57da-4564-93e1-e93d864fdbec'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c309c7c-79e2-4da3-af8f-8791ec825bdc,3603,,,3922242,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,215,Côte d'Ivoire,3374,['8b2d35cf-27db-4a9e-933f-8a41836f2bfe'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b2d35cf-27db-4a9e-933f-8a41836f2bfe,3604,,,3922242,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,215,Côte d'Ivoire,3374,['6c309c7c-79e2-4da3-af8f-8791ec825bdc'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70a5281c-f65c-419b-97b1-ae7d89170e04,4214,,,3922242,120,,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,245,Senegal,787,['00e517fc-b051-48d8-961b-a0f357e9345a'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00e517fc-b051-48d8-961b-a0f357e9345a,4215,,,3922242,120,,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,245,Senegal,787,['70a5281c-f65c-419b-97b1-ae7d89170e04'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.748455,,,,,,,,,,,,,a4b5c1bb-8f20-45f2-9be8-27fd26970378,5,,"[61.0, 40.1]",3922242,0,,,,,-3.0872982,,Right Foot,,,"[42.6, 39.1]",,Ground Pass,,18.427155,,,,Abdou Diallo,8553.0,,,,,Kick Off,1,From Kick Off,Habibou Mouhamadou Diallo,18516.0,Center Forward,2,Senegal,787,['cea753fa-a326-42b5-a0a0-a9ead051df2f'],0,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.566,Pass,
,,,,,,,,,,,,,,,,,,,1.428782,,,,,,,,,,,,,5d4e452d-b053-46fe-971c-ab297537e89c,8,,"[42.4, 39.1]",3922242,0,,,,,-1.1287087,,Left Foot,,,"[49.5, 24.1]",,Ground Pass,,16.595482,,,,Lamine Camara,392153.0,,,,,,1,From Kick Off,Abdou Diallo,8553.0,Center Back,2,Senegal,787,['9e9c6aef-2f67-4035-b566-0ec4c143ae1b'],2,,,,,,,,,,,,,,,,,Senegal,787,00:00:02.542,Pass,
,,,,,,,,,,,,,,,,,,,0.801019,,,,,,,,,,,,,0483983b-26a5-47c5-85db-47ccc5d59ff9,11,,"[55.6, 17.4]",3922242,0,,,,,-1.2154193,,Right Foot,,,"[59.2, 7.7]",,Ground Pass,,10.346497,,,,Ismail Jakobs,32915.0,,,,,,1,From Kick Off,Lamine Camara,392153.0,Left Defensive Midfield,2,Senegal,787,['98e4c90e-1bff-4c23-85d6-ff51f302dd2a'],5,,,,,,,,,,,,,,,,,Senegal,787,00:00:05.869,Pass,
,,,,,,,,,,,,,,,,,,,1.101222,,,,,,,,,,,,,ccc775a5-2b83-4835-9329-0673cad08d3d,14,,"[59.2, 7.7]",3922242,0,,,,,2.5875769,,Left Foot,,,"[47.4, 15.0]",,Ground Pass,,13.875518,,,,Moussa Niakhate,3198.0,,,,,,1,From Kick Off,Ismail Jakobs,32915.0,Left Wing Back,2,Senegal,787,['dda7ef76-a676-4365-8647-293b5e237a91'],6,,,,,,,,,,,,,,,,,Senegal,787,00:00:06.833,Pass,
,,,,,,,,,,,,,,,,,,,0.967495,,,,,,,,,,,,,e3967747-8e67-4ca1-8acb-7aad93e97ef0,17,,"[46.5, 16.1]",3922242,0,,,,,1.5707964,,Left Foot,,,"[46.5, 35.6]",,Ground Pass,,19.5,,,,Pape Matar Sarr,50498.0,,,,,,1,From Kick Off,Moussa Niakhate,3198.0,Left Center Back,2,Senegal,787,['57ec2f7d-7413-48d7-9d2d-073bddd2b911'],9,,,,,,,,,,,,,,,,,Senegal,787,00:00:09.335,Pass,
,,,,,,,,,,,,,,,,,,,1.536961,,,,,,,,,,,,,98437f26-8459-4d69-b46f-6e948793c5ff,20,,"[47.0, 41.1]",3922242,0,,,,,1.4918907,,Right Foot,,,"[48.7, 62.6]",,Ground Pass,,21.567104,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Kick Off,Pape Matar Sarr,50498.0,Right Defensive Midfield,2,Senegal,787,['787e3d7f-ba55-40d8-9420-0e31b7a31758'],12,,,,,,,,,,,,,,,,,Senegal,787,00:00:12.174,Pass,
,,,,,,,,,,,,,,,,,,,1.127975,,,,,,,,,,,,,436d2a33-af3a-45d2-ace1-0c5488c23313,23,,"[53.4, 62.6]",3922242,0,,,,,1.0523112,,Left Foot,,,"[62.7, 78.9]",,Ground Pass,,18.766459,,,,Krépin Diatta,20758.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Right Center Back,2,Senegal,787,['8c14f351-d690-4f0d-826d-0e6cd5f8b29c'],15,,,,,,,,,,,,,,,,,Senegal,787,00:00:15.601,Pass,
,,,,,,,,,,,,,,,,,,,2.395738,,,,,,,,,,,,,4c0c70db-2693-4584-8fb1-f3a8042248af,26,,"[62.7, 78.9]",3922242,0,,,,,-2.6218243,,Right Foot,,,"[45.4, 69.0]",,Ground Pass,,19.932386,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Kick Off,Krépin Diatta,20758.0,Right Wing Back,2,Senegal,787,['78a0c8a0-d0be-4db4-983b-38c352be964a'],16,,,,,,,,,,,,,,,,,Senegal,787,00:00:16.801,Pass,
,,,,,,,,,,,,,,,,,,,1.253473,,,,,,,,,,,,,74fb77d1-b3e4-43be-a8ec-e6ff3cae4cae,29,,"[45.2, 68.2]",3922242,0,,,,,-2.0616481,,Right Foot,,,"[35.9, 50.8]",,Ground Pass,,19.72942,,,,Abdou Diallo,8553.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Right Center Back,2,Senegal,787,['84d80be2-dd7a-4cf5-a426-95f96f8940a5'],19,,,,,,,,,,,,,,,,,Senegal,787,00:00:19.910,Pass,
,,,,,,,,,,,,,,,,,,,2.531062,,,,,,,,,,,,,218d547c-87ec-475d-94cb-950e38db31c1,32,,"[40.4, 42.7]",3922242,0,,,,,-0.7499173,,Left Foot,,,"[82.7, 3.3]",,High Pass,,57.807007,,,,Ismail Jakobs,32915.0,,,,,,1,From Kick Off,Abdou Diallo,8553.0,Center Back,2,Senegal,787,['08edc975-234a-486f-822a-ced5917d3a76'],23,,,,,,,,,,,,,,,,,Senegal,787,00:00:23.469,Pass,
,,,,,,,,,,,,,,,,,,,1.31482,,,,,,,,,,,,,c039d96e-3d40-479d-8d22-acaf0346110a,34,,"[82.7, 3.3]",3922242,0,,,,,0.96057516,,Head,,,"[92.0, 16.6]",,High Pass,,16.228987,,,,Sadio Mané,3629.0,,,,,,1,From Kick Off,Ismail Jakobs,32915.0,Left Wing Back,2,Senegal,787,['926b9db6-99a3-41ce-b099-f9b824d59393'],26,,,,,,,,,,,,,,,,,Senegal,787,00:00:26.061,Pass,
,,,,,,,,,,,,,,,,,,,1.881238,,,,,,,,,,,,,edbcfa5a-8331-4df4-9cc5-cbc3a7232914,36,,"[92.0, 16.6]",3922242,0,,,,,-0.67729414,,Head,,,"[106.3, 5.1]",,Low Pass,,18.350477,,,,Ismail Jakobs,32915.0,,,,,,1,From Kick Off,Sadio Mané,3629.0,Left Wing,2,Senegal,787,['d29fffb8-062c-4de8-a19d-ed0fff8a933c'],27,,,,,,,,,,,,,,,,,Senegal,787,00:00:27.375,Pass,
,,,,,,,,,,,,,,,,,,,0.719972,,,,,,,,,,,,,2f27852e-b259-44a1-bb9e-741ff1f360e8,39,,"[109.2, 3.9]",3922242,0,,,,,1.9587764,,Left Foot,,,"[104.5, 15.4]",,Ground Pass,,12.423365,,,,Sadio Mané,3629.0,,,,,,1,From Kick Off,Ismail Jakobs,32915.0,Left Wing Back,2,Senegal,787,['d4efa2e1-22af-44a2-846c-bf2648e61d9d'],30,,,,,,,,,,,,,,,,,Senegal,787,00:00:30.143,Pass,
,,,,,,,,,,,,,,,,,,,0.697056,,,,,,,,,,,,,981dac3f-0122-4eda-a55d-0ffd7d508725,45,,"[120.0, 0.1]",3922242,0,,True,,,2.7862155,,Left Foot,,,"[110.3, 3.7]",,Ground Pass,,10.346497,,,,Ismail Jakobs,32915.0,,,,,Corner,1,From Corner,Sadio Mané,3629.0,Left Wing,3,Senegal,787,['64b9636c-77af-4971-86b7-1c331b5f2bdf'],38,,,,,,,,,,,,,,,,,Senegal,787,00:00:38.900,Pass,
,,,,,,,,,,,,,,,,,,,1.530884,,,,,,,,,,,,,d8b04bc0-f24d-4fca-abda-49868b825010,47,,"[115.6, 5.7]",3922242,0,,,,,1.6917499,,Left Foot,True,,"[111.2, 41.9]",,High Pass,,36.466423,,Unknown,,Abdou Diallo,8553.0,,,,,,1,From Corner,Ismail Jakobs,32915.0,Left Wing Back,3,Senegal,787,['85f85369-6722-47e3-94b0-b8a2c8b0f31a'],41,,,,,,,,,,,,,,,,,Senegal,787,00:00:41.235,Pass,
,,,,,,,,,,,,,,,,,,,2.270281,,,,,,,,,,,,,dd6e4941-eaa8-476d-ae6b-795e7ffd6725,51,,"[9.1, 38.0]",3922242,1,,True,,,-0.33439127,,Right Foot,,,"[54.0, 22.4]",,High Pass,,47.53283,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Yahia Fofana,36629.0,Goalkeeper,4,Côte d'Ivoire,3374,['5ca2f6b2-7931-4d1d-8ae8-3991698e51c6'],12,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:12.191,Pass,
,,,,,,,,,,,,,,,,,,,1.231134,,,,,,,,,,,,,8b2854de-af90-4830-b20a-850eb98bef87,53,,"[68.0, 54.9]",3922242,1,,,,,-2.0211704,,Left Foot,,,"[63.6, 45.8]",,Ground Pass,,10.107918,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Pape Matar Sarr,50498.0,Right Defensive Midfield,5,Senegal,787,['a7771cf3-dd9c-4a3f-90f2-31d6b6ad379b'],16,,,,,,,,,,,,,,,,,Senegal,787,00:01:16.179,Pass,
,,,,,,,,,,,,,,,,,,,1.170813,,,,,,,,,,,,,16932510-be4f-48d0-9229-5adf7aa15046,56,,"[63.6, 45.8]",3922242,1,,,,,-0.115759216,,Left Foot,,,"[93.7, 42.3]",,Ground Pass,,30.302805,,,,Habibou Mouhamadou Diallo,18516.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Center Back,5,Senegal,787,['7cac2d04-45cb-4247-aa1e-45df0f9bf68d'],17,,,,,,,,,,,,,,,,,Senegal,787,00:01:17.687,Pass,
,,,,,,,,,,,,,,,,,,,0.711808,,,,,,,,,,,,,8a504681-1faa-4bfc-8891-99ea6e2846e2,59,,"[93.7, 42.3]",3922242,1,,,,,-1.8453716,,Right Foot,,,"[91.7, 35.2]",,Ground Pass,,7.376313,,,,Sadio Mané,3629.0,,,,,,1,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,5,Senegal,787,['e1a2610f-f0a9-414d-b8e8-fc17da073036'],19,,,,,,,,,,,,,,,,,Senegal,787,00:01:19.241,Pass,
,,,,,,,,,,,,,,,,,,,2.296318,,,,,,,,,,,,,1258df44-312c-4074-b9af-78616b2e452d,62,,"[93.7, 35.4]",3922242,1,,,,,0.56475097,,Left Foot,,,"[119.9, 52.0]",,High Pass,,31.016125,,Out,,Ismaïla Sarr,2941.0,,,,,,1,Regular Play,Sadio Mané,3629.0,Left Wing,5,Senegal,787,['c2f41a35-b7a5-42ff-8bf8-1161467957f8'],20,,,,,,,,,,,,,,,,,Senegal,787,00:01:20.248,Pass,
,,,,,,,,,,,,,,,,,,,4.000357,,,,,,,,,,,,,d1d62612-842d-4fb7-9188-239aaba1580d,64,,"[6.0, 39.8]",3922242,1,,True,,,0.2191437,,Right Foot,,,"[72.9, 54.7]",,High Pass,,68.539185,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Yahia Fofana,36629.0,Goalkeeper,6,Côte d'Ivoire,3374,['c46d1373-a519-4851-880e-1becdb382c0c'],45,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:45.161,Pass,
,,,,,,,,,,,,,,,,,,,2.649998,,,,,,,,,,,,,c46d1373-a519-4851-880e-1becdb382c0c,66,,"[47.2, 25.4]",3922242,1,,,,True,-3.0161676,,,,,"[24.2, 22.5]",,High Pass,,23.182106,,,,Moussa Niakhate,3198.0,,,,,Recovery,1,Regular Play,Lamine Camara,392153.0,Left Defensive Midfield,7,Senegal,787,"['3bd0805c-95b5-4157-ad51-7055e3fd4666', 'b7cd8ca4-17ee-4a70-b4ef-67e5597f6f78', 'd1d62612-842d-4fb7-9188-239aaba1580d']",49,,,,,,,,,,,,,,,,,Senegal,787,00:01:49.161,Pass,True
,,,,,,,,,,,,,,,,,,,3.768958,,,,,,,,,,,,,0c0f07d2-fa5d-4c30-ab1c-abc2f98767a3,69,,"[24.4, 22.1]",3922242,1,,,,,-0.47808704,,Left Foot,,,"[57.4, 5.0]",,High Pass,,37.167324,,Incomplete,,Lamine Camara,392153.0,,,,,,1,Regular Play,Moussa Niakhate,3198.0,Left Center Back,7,Senegal,787,"['74f7c545-10dc-4c25-b08b-2ac292f2a8a8', 'f30de654-ff42-4d61-8764-56b751f7dab1']",52,,,,,,,,,,,,,,,,,Senegal,787,00:01:52.001,Pass,
,,,,,,,,,,,,,,,,,,,2.950122,,,,,,,,,,,,,f30de654-ff42-4d61-8764-56b751f7dab1,71,,"[62.7, 75.1]",3922242,1,,,,True,0.0,,,,,"[88.6, 75.1]",,High Pass,,25.9,,Incomplete,,Jean-Philippe Krasso,43072.0,,,,,Recovery,1,Regular Play,Serge Aurier,3481.0,Right Back,7,Senegal,787,"['0c0f07d2-fa5d-4c30-ab1c-abc2f98767a3', 'b690c556-56bb-47df-b60d-bd707248fa00', 'f10180ad-f131-4cdc-ab4a-a31680d76369', '5a694304-4a77-4694-bc43-b61ff1a0374c']",55,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:55.770,Pass,True
,,,,,,,,,,,,,,,,,,,2.313437,,,,,,,,,,,,,c0ecbe7a-3072-4e5e-98cc-3fac6f5d82ee,77,,"[27.5, 4.1]",3922242,2,,,,,2.3514776,,Left Foot,,,"[6.4, 25.4]",,Ground Pass,,29.98166,,,,Edouard Mendy,7379.0,,,,,Free Kick,1,From Free Kick,Abdou Diallo,8553.0,Center Back,8,Senegal,787,['f0591249-e3d3-4fdd-b5f9-c9286ae4af7a'],20,,,,,,,,,,,,,,,,,Senegal,787,00:02:20.382,Pass,
,,,,,,,,,,,,,,,,,,,0.973507,,,,,,,,,,,,,db4b0ced-f3cd-4fb1-9025-e327fcc5c53e,80,,"[26.8, 46.9]",3922242,2,,,,,-1.2830883,,Right Foot,,,"[29.7, 37.1]",,Ground Pass,,10.220078,,,,Abdou Diallo,8553.0,,,,,,1,From Free Kick,Edouard Mendy,7379.0,Goalkeeper,8,Senegal,787,['143486d3-409d-4dd0-947e-4a4bcb4b7e35'],32,,,,,,,,,,,,,,,,,Senegal,787,00:02:32.649,Pass,
,,,,,,,,,,,,,,,,,,,2.321399,,,,,,,,,,,,,fcfa1405-595e-4083-8f27-f902cd8fb34d,83,,"[32.9, 32.4]",3922242,2,,,,,-0.8960554,,Left Foot,,,"[49.7, 11.4]",,Ground Pass,,26.893122,,,,Moussa Niakhate,3198.0,,,,,,1,From Free Kick,Abdou Diallo,8553.0,Center Back,8,Senegal,787,['ae09d4a3-c7c0-4d13-adb1-4227ae44e5a0'],34,,,,,,,,,,,,,,,,,Senegal,787,00:02:34.743,Pass,
,,,,,,,,,,,,,,,,,,,1.094059,,,,,,,,,,,,,8c92f4cb-6ec2-49ba-9cd9-5fad8a8d3798,86,,"[53.1, 6.3]",3922242,2,,,,,0.3770876,,Left Foot,,,"[63.2, 10.3]",,Ground Pass,,10.863241,,,,Sadio Mané,3629.0,,,,,,1,From Free Kick,Moussa Niakhate,3198.0,Left Center Back,8,Senegal,787,['55af852b-0dbf-4b0e-954a-6355626cc699'],38,,,,,,,,,,,,,,,,,Senegal,787,00:02:38.055,Pass,
,,,,,,,,,,,,,,,,,,,2.383572,,,,,,,,,,,,,040e9273-020d-42b6-b580-dfaa37377413,90,,"[62.5, 10.6]",3922242,2,,,,,3.1096036,,Right Foot,,,"[37.5, 11.4]",,Ground Pass,,25.012796,,,,Abdou Diallo,8553.0,,,,,,1,From Free Kick,Sadio Mané,3629.0,Left Wing,8,Senegal,787,['1a43c1c9-417c-4e37-b3c6-1c3ca678948e'],39,,,,,,,,,,,,,,,,,Senegal,787,00:02:39.754,Pass,
,,,,,,,,,,,,,,,,,,,2.615933,,,,,,,,,,,,,72d65d4d-6f7d-408f-a9cc-07e6ce15410e,93,,"[38.4, 15.8]",3922242,2,,,,,1.4977558,,Left Foot,,,"[41.4, 56.8]",,Ground Pass,,41.109608,,,,Kalidou Koulibaly,5675.0,,True,,,,1,From Free Kick,Abdou Diallo,8553.0,Center Back,8,Senegal,787,['554d0125-c5e7-4a4b-9fd1-293bbb6105b9'],43,,,,,,,,,,,,,,,,,Senegal,787,00:02:43.453,Pass,
,,,,,,,,,,,,,,,,,,,1.082618,,,,,,,,,,,,,2db64bfb-df2a-4aca-a466-384605cd5d07,96,,"[44.1, 53.1]",3922242,2,,,,,-0.49445978,,Right Foot,,,"[55.6, 46.9]",,Ground Pass,,13.064838,,,,Lamine Camara,392153.0,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Right Center Back,8,Senegal,787,['28b78b4d-42b3-4f74-a43f-817e4e92d6f5'],49,,,,,,,,,,,,,,,,,Senegal,787,00:02:49.241,Pass,
,,,,,,,,,,,,,,,,,,,1.003306,,,,,,,,,,,,,0a677aa2-b97c-4f61-a3bc-4532740c1ffe,100,,"[55.6, 46.4]",3922242,2,,,,,1.3325516,,Right Foot,,,"[59.0, 60.4]",,Ground Pass,,14.406942,,,,Pape Matar Sarr,50498.0,,,,,,1,From Free Kick,Lamine Camara,392153.0,Left Defensive Midfield,8,Senegal,787,"['20b2768a-50a9-4f06-ac3c-4da8912fc23b', '14dcbe35-5920-4eb3-8e30-b7715bdcb211']",50,,,,,,,,,,,,,,,,,Senegal,787,00:02:50.538,Pass,True
,,,,,,,,,,,,,,,,,,,1.881401,,,,,,,,,,,,,cc20ceff-1862-4d56-b3c0-374e2157549c,103,,"[58.0, 54.6]",3922242,2,,,,,-1.5343162,,Right Foot,,,"[59.0, 27.2]",,Ground Pass,,27.418242,,,,Moussa Niakhate,3198.0,,,,,,1,From Free Kick,Pape Matar Sarr,50498.0,Right Defensive Midfield,8,Senegal,787,['20a5427c-9ba2-4211-a8b4-e8d426a8f74e'],53,,,,,,,,,,,,,,,,,Senegal,787,00:02:53.622,Pass,
,,,,,,,,,,,,,,,,,,,0.85408,,,,,,,,,,,,,8fa7a6e7-bbf6-4298-872d-6c693d50eafd,106,,"[64.7, 23.6]",3922242,2,,,,,0.100781,,Left Foot,,,"[73.6, 24.5]",,Ground Pass,,8.94539,,,,Sadio Mané,3629.0,,,,,,1,From Free Kick,Moussa Niakhate,3198.0,Left Center Back,8,Senegal,787,['6ad3a7b0-7ebd-4fc5-b272-ead66dc8df4e'],57,,,,,,,,,,,,,,,,,Senegal,787,00:02:57.026,Pass,
,,,,,,,,,,,,,,,,,,,1.644061,,,,,,,,,,,,,b76b422b-707b-4f55-9b22-3969acbb3374,109,,"[74.6, 25.3]",3922242,2,,,,,-0.5889478,,Right Foot,,,"[99.0, 9.0]",,Ground Pass,,29.343653,,Incomplete,,Ismail Jakobs,32915.0,,,,,,1,From Free Kick,Sadio Mané,3629.0,Left Wing,8,Senegal,787,"['9d1d6bed-9140-4229-88c3-49eb19f006e1', 'd12da622-d01a-46cf-9968-9c792f96fae3']",58,,,,,,,,,,,,,,,,,Senegal,787,00:02:58.910,Pass,
