50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.479139,,,,,,,,,,,,,d52e831d-4f2c-415c-aeed-84dc6502b7e7,1902,,"[6.8, 5.6]",3920413,62,,,,,0.3011585,,Left Foot,,,,"[20.0, 9.7]",,Low Pass,,13.822083,,,,Alasana Manneh,28212.0,,,,,,2,Regular Play,Yankuba Minteh,307271.0,Left Midfield,110,Gambia,4934,"['ed769191-14d5-48a5-b9e1-fb341576af30', 'b14b199f-75ba-4777-859d-d7e71cfe4e94']",22,,,,,,,,,,,,,,,,,Gambia,4934,00:17:22.667,Pass,True
,,,,,,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,,d798d7e8-c25c-494a-acbf-d0ed13970711,1906,,"[16.7, 8.6]",3920413,62,,,,,2.754998,,Left Foot,,,,"[5.4, 13.2]",,Ground Pass,,12.20041,,,,Jacob Mendy,47762.0,,,,,,2,Regular Play,Alasana Manneh,28212.0,Right Defensive Midfield,110,Gambia,4934,"['56a667b4-5ffe-4b4a-9593-04c13a1af34f', '531359c2-ce5c-480b-a23d-a127552b20de']",24,,,,,,,,,,,,,,,,,Gambia,4934,00:17:24.561,Pass,True
,,,,,,,,,,,,,,,,,,,,4.904113,,,,,,,,,,,,,78dc385e-b427-4305-9074-d86457c57389,1909,,"[5.4, 13.2]",3920413,62,,,,,0.23374318,,Left Foot,,,,"[62.1, 26.7]",,High Pass,,58.28499,,Incomplete,,Ali Sowe,50938.0,,,,,,2,Regular Play,Jacob Mendy,47762.0,Left Back,110,Gambia,4934,"['ae3904d4-e136-42f2-8a14-0fda23c13f18', 'dfa31dcf-a61b-4629-a4f7-63909d87426c']",25,,,,,,,,,,,,,,,,,Gambia,4934,00:17:25.361,Pass,
,,,,,,,,,,,,,,,,,,,,1.179616,,,,,,,,,,,,,dfa31dcf-a61b-4629-a4f7-63909d87426c,1912,,"[58.0, 53.4]",3920413,62,,,,,0.032597147,,Right Foot,,,,"[85.6, 54.3]",,High Pass,,27.61467,,,,Jules Olivier Ntcham,10530.0,,,,,Recovery,2,Regular Play,Christopher Wooh,74588.0,Center Back,110,Gambia,4934,"['1d3b398e-bf09-4739-9cc5-b767a4735ed6', '78dc385e-b427-4305-9074-d86457c57389', '7a8ca670-32a3-4592-9122-9fadccd8c8d9']",30,,,,,,,,,,,,,,,,,Cameroon,2722,00:17:30.265,Pass,True
,,,,,,,,,,,,,,,,,,,,5.195852,,,,,,,,,,,,,b111b7b2-b430-4866-9b6f-db873adf9877,1918,,"[33.2, 14.7]",3920413,62,,,,,-0.028977394,,Left Foot,,,,"[109.1, 12.5]",,High Pass,,75.93188,,Incomplete,,Ali Sowe,50938.0,,,,,,2,Regular Play,Jacob Mendy,47762.0,Left Back,110,Gambia,4934,"['b0ebe948-d779-4ab0-94bf-eaaae259b421', '89de2d94-1391-477f-b0cc-7b8bbe4a71e8']",34,,,,,,,,,,,,,,,,,Gambia,4934,00:17:34.751,Pass,
,,,,,,,,,,,,,,,,,,,,2.617615,,,,,,,,,,,,,ebd65367-a055-47d0-982e-f51dd5f2bccd,1922,,"[15.9, 34.8]",3920413,62,,,,,-0.32786936,,Drop Kick,,,,"[84.4, 11.5]",,High Pass,,72.35427,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,Regular Play,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,110,Gambia,4934,"['cfdabd85-f7d6-4520-8aa7-b91491e88859', 'd44e8079-59a0-46ce-9b44-31e93d9a76ec']",58,,,,,,,,,,,,,,,,,Cameroon,2722,00:17:58.461,Pass,
,,,,,,,,,,,,,,,,,,,,2.513527,,,,,,,,,,,,,2b24913e-2a10-43ef-bc3d-ecb3b5e19d92,1925,,"[56.8, 13.2]",3920413,63,,,,,0.50028044,,Head,,,,"[79.3, 25.5]",,Low Pass,,25.642542,,Incomplete,,,,,,,,Recovery,2,Regular Play,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,110,Gambia,4934,['cae6e73f-79f3-4e0c-8f7c-4a0b5351aa5d'],3,,,,,,,,,,,,,,,,,Cameroon,2722,00:18:03.975,Pass,
,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4afeb929-0120-4989-bf20-0fc347fe1431,1928,,"[41.0, 50.7]",3920413,63,,,,,-1.6201857,,Right Foot,,,,"[39.7, 24.4]",,Ground Pass,,26.33211,,,,Jacob Mendy,47762.0,,,,,,2,Regular Play,James Gomez,35689.0,Right Center Back,110,Gambia,4934,['5c54815e-d582-4fa8-a3ce-ba93ec903f2c'],7,,,,,,,,,,,,,,,,,Gambia,4934,00:18:07.688,Pass,
,,,,,,,,,,,,,,,,,,,,1.02693,,,,,,,,,,,,,175f7119-0fe7-4408-94d8-ca799f79a3cd,1931,,"[54.7, 11.5]",3920413,63,,,,,0.9272952,,Left Foot,,,,"[66.7, 27.5]",,Ground Pass,,20.0,,,,Musa Barrow,6988.0,,,,,,2,Regular Play,Jacob Mendy,47762.0,Left Back,110,Gambia,4934,['aa11c350-00d0-4823-b31c-cbb0f7442deb'],13,,,,,,,,,,,,,,,,,Gambia,4934,00:18:13.648,Pass,
,,,,,,,,,,,,,,,,,,,,0.954789,,,,,,,,,,,,,2b9b0bbd-ac65-4902-abd5-3e44ebffef4d,1935,,"[65.5, 22.3]",3920413,63,,,,,-0.76145065,,Right Foot,,,,"[82.6, 6.0]",,Ground Pass,,23.62414,,,,Yankuba Minteh,307271.0,,,,,,2,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,110,Gambia,4934,"['81178e04-dcf3-47d8-8832-91ba14848315', '8729836d-2232-4f06-9565-04d43991391b']",17,,,,,,,,,,,,,,,,,Gambia,4934,00:18:17.395,Pass,True
,,,,,,,,,,,,,,,,,,,,1.72917,,,,,,,,,,,,,e4988ae6-a4c9-4ab9-a4dc-8a2867d33928,1940,,"[28.4, 71.9]",3920413,63,,,,,-2.3586159,,Left Foot,,,,"[7.7, 51.3]",,Ground Pass,,29.203596,,,,Joseph Fabrice Ondoa Ebogo,24670.0,,,,,Recovery,2,Regular Play,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,110,Gambia,4934,['db422b4c-1375-4cac-b00f-a56b1c67cba1'],20,,,,,,,,,,,,,,,,,Cameroon,2722,00:18:20.328,Pass,
,,,,,,,,,,,,,,,,,,,,5.420705,,,,,,,,,,,,,581e1821-8ace-405d-bd6d-a526781b9ec5,1944,,"[8.1, 54.9]",3920413,63,,,,,0.030253924,,Right Foot,,,,"[84.1, 57.2]",,High Pass,,76.0348,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,Regular Play,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,110,Gambia,4934,"['c84bc451-7eec-4d68-9ca4-66177c227713', 'cac32113-5695-45c9-879b-6f4692e450c1', '658bcf7e-be1b-4fbc-b6ec-bec6a783616f']",24,,,,,,,,,,,,,,,,,Cameroon,2722,00:18:24.254,Pass,True
,,,,,,,,,,,,,,,,,,,,2.078813,,,,,,,,,,,,,f34606f7-3216-41c0-aa8f-df29f6eb00f8,1948,,"[27.4, 27.2]",3920413,63,,,,,2.6635919,,Left Foot,,,,"[10.8, 35.8]",,Ground Pass,,18.695454,,,,Baboucarr Gaye,185579.0,,,,,,2,Regular Play,Omar Colley,12498.0,Left Center Back,110,Gambia,4934,['0fa94c5e-d20d-4e78-a73a-d451115fba71'],30,,,,,,,,,,,,,,,,,Gambia,4934,00:18:30.729,Pass,
,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,da7bee6f-bde8-4a1d-b7f0-b91ba1576bd9,1951,,"[14.1, 38.7]",3920413,63,,,,,0.9666335,,Right Foot,,,,"[21.9, 50.0]",,Ground Pass,,13.730622,,,,James Gomez,35689.0,,,,,,2,Regular Play,Baboucarr Gaye,185579.0,Goalkeeper,110,Gambia,4934,['5de536d8-e39c-4a11-a139-ffb18bb97f64'],34,,,,,,,,,,,,,,,,,Gambia,4934,00:18:34.728,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,fef84a17-bb0d-4f61-8128-d1175a17dd48,1954,,"[24.5, 52.5]",3920413,63,,,,,-0.24848743,,Right Foot,,,,"[37.9, 49.1]",,Ground Pass,,13.8246155,,,,Alasana Manneh,28212.0,,,,,,2,Regular Play,James Gomez,35689.0,Right Center Back,110,Gambia,4934,['ea5b0d92-9725-4506-9c80-a2f3f191ec2c'],37,,,,,,,,,,,,,,,,,Gambia,4934,00:18:37.528,Pass,
,,,,,,,,,,,,,,,,,,,,1.380989,,,,,,,,,,,,,4fa4b16d-01da-4591-8e6b-bc75d1be79c3,1957,,"[40.1, 49.0]",3920413,63,,,,,-0.2519161,,Left Foot,,,,"[63.8, 42.9]",,Ground Pass,,24.472433,,Incomplete,,Musa Barrow,6988.0,,,,,,2,Regular Play,Alasana Manneh,28212.0,Right Defensive Midfield,110,Gambia,4934,"['ff553514-83ba-4802-9fd4-ac6bded58ada', '0482b328-3ae3-4e8e-a3c1-f784614cbdf6']",40,,,,,,,,,,,,,,,,,Gambia,4934,00:18:40.168,Pass,
,,,,,,,,,,,,,,,,,,,,2.759996,,,,,,,,,,,,,f8e73f27-85b3-4ce1-ab3f-7c4b77a55138,1963,,"[63.8, 33.9]",3920413,63,,,,,-0.17670886,,Right Foot,,,,"[97.4, 27.9]",,Low Pass,,34.13151,,Pass Offside,,Yankuba Minteh,307271.0,,,Through Ball,True,,2,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,110,Gambia,4934,"['1909768c-9a22-432d-bb96-d6ab28027551', 'cd8bc71c-af1a-49d0-8ae5-337c14b07b7f']",43,,,,,,,,,,,,,,,,,Gambia,4934,00:18:43.496,Pass,True
,,,,,,,,,,,,,,,,,,,,3.499557,,,,,,,,,,,,,c31c7f2d-cc38-466c-bbb1-45b509cc9a90,1968,,"[21.5, 53.0]",3920413,67,,,,,-0.58430713,,Right Foot,,,,"[84.1, 11.6]",,High Pass,,75.05145,,,,Georges-Kévin Nkoudou Mbida,3639.0,,True,,,Free Kick,2,From Free Kick,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,111,Cameroon,2722,['dd9f1633-4532-4286-8098-82e9258eb35f'],6,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:06.971,Pass,
,,,,,,,,,,,,,,,,,,,,0.895176,,,,,,,,,,,,,b952f8a6-baa0-4cf3-8e92-a56b36cc2dbd,1972,,"[82.4, 11.5]",3920413,67,,,,,2.547843,,Right Foot,,,,"[74.4, 16.9]",,Ground Pass,,9.651943,,,,Jules Olivier Ntcham,10530.0,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,111,Cameroon,2722,['d519074e-274d-4c6b-a8f7-45f24bcb74e8'],12,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:12.909,Pass,
,,,,,,,,,,,,,,,,,,,,1.663186,,,,,,,,,,,,,558b9ead-5092-42da-9089-33c353bd7fd6,1974,,"[74.4, 16.9]",3920413,67,,,,,-1.7642907,,Right Foot,,,,"[71.5, 2.1]",,Ground Pass,,15.081446,,,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,111,Cameroon,2722,['22615885-d483-41b6-b5f3-8beb887ab2fb'],13,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:13.804,Pass,
,,,,,,,,,,,,,,,,,,,,0.962627,,,,,,,,,,,,,29552910-24b2-4306-8eff-76b543119c18,1977,,"[72.0, 1.6]",3920413,67,,,,,2.8603604,,Left Foot,,,,"[67.5, 2.9]",,Ground Pass,,4.6840153,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,111,Cameroon,2722,['ef65289f-822d-43a7-9145-73043a1308db'],17,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:17.490,Pass,
,,,,,,,,,,,,,,,,,,,,2.124939,,,,,,,,,,,,,bb7d3af8-5709-40b2-b9f7-5fd61e4a0607,1981,,"[65.0, 2.8]",3920413,67,,,,,0.94278544,,Right Foot,,,,"[87.0, 33.1]",,High Pass,,37.444492,,Incomplete,,Frank Magri,189348.0,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,111,Cameroon,2722,"['e665441b-fedd-4f47-ab44-a78ffccc3f24', '649fc905-30a7-4283-a6cf-27f1ff3b4871', '9217dd56-7f1d-49cb-884c-0cb7dda8494c']",19,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:19.293,Pass,True
,,,,,,,,,,,,,,,,,,,,0.861487,,,,,,,,,,,,,9217dd56-7f1d-49cb-884c-0cb7dda8494c,1984,,"[33.1, 47.0]",3920413,67,,,,,-0.015383402,,Head,,,,"[46.1, 46.8]",,Low Pass,,13.001538,,Incomplete,,Yankuba Minteh,307271.0,,,,,Recovery,2,From Free Kick,James Gomez,35689.0,Right Center Back,111,Cameroon,2722,"['33057f63-09c3-4173-8d31-f3c177e6a8ec', 'bb7d3af8-5709-40b2-b9f7-5fd61e4a0607', 'c913a7c8-6210-42c4-ae65-d190264af930', 'cf3bc762-652e-42c0-a9b2-c98147462a78']",21,,,,,,,,,,,,,,,,,Gambia,4934,00:22:21.418,Pass,True
,,,,,,,,,,,,,,,,,,,,2.097191,,,,,,,,,,,,,cdfd5612-3ac6-422b-a6fd-1fa78a9d0479,1988,,"[66.2, 45.2]",3920413,67,,,,,0.97100973,,Right Foot,,,,"[84.8, 72.4]",,Ground Pass,,32.95148,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,111,Cameroon,2722,['609571e7-3192-47dd-bbc9-13747942112b'],24,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:24.106,Pass,
,,,,,,,,,,,,,,,,,,,,2.5114,,,,,,,,,,,,,ef81cccc-ca69-4d05-be86-670f187ba929,1991,,"[94.0, 57.6]",3920413,67,,,,,-2.1767504,,Right Foot,,,,"[76.4, 32.2]",,Ground Pass,,30.90178,,,,Jules Olivier Ntcham,10530.0,,,,,,2,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Right Wing,111,Cameroon,2722,['08f5916e-1408-4aef-97a9-4bfede26ec55'],29,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:29.633,Pass,
,,,,,,,,,,,,,,,,,,,,1.83065,,,,,,,,,,,,,11ab1900-a018-436e-ad48-d58c59083754,1994,,"[78.9, 26.3]",3920413,67,,,,,-0.9373704,,Right Foot,,,,"[93.0, 7.1]",,Ground Pass,,23.821209,,,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,111,Cameroon,2722,['28dbb8a1-dbec-4f51-81dd-b4d27be7db45'],34,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:34.740,Pass,
,,,,,,,,,,,,,,,,,,,,1.351119,,,,,,,,,,,,,d1b5e389-d8c4-41ea-b09b-7feedc109135,1997,,"[94.8, 6.1]",3920413,67,,,,,2.69461,,Left Foot,,,,"[82.7, 11.9]",,Ground Pass,,13.418271,,,,Jules Olivier Ntcham,10530.0,,,,,,2,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,111,Cameroon,2722,['44ef7044-10f0-4e55-b0c9-b203aa9f84bd'],38,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:38.017,Pass,
,,,,,,,,,,,,,,,,,,,,1.480566,,,,,,,,,,,,,0ad9eddb-b01c-41dd-92cb-88691d54710f,2000,,"[83.6, 12.4]",3920413,67,,,,,2.2166123,,Right Foot,,,,"[62.8, 40.0]",,Ground Pass,,34.560093,,,,Christopher Wooh,74588.0,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,111,Cameroon,2722,['a6b49249-9389-46be-a3d8-2062ee5c1639'],40,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:40.529,Pass,
,,,,,,,,,,,,,,,,,,,,1.758415,,,,,,,,,,,,,77b6b2d1-a110-459c-bb82-2f936729df2c,2003,,"[60.3, 41.0]",3920413,67,,,,,1.0655972,,Left Foot,,,,"[70.2, 58.9]",,Ground Pass,,20.455317,,,,Jean-Charles Castelletto,7426.0,,,,,,2,From Free Kick,Christopher Wooh,74588.0,Center Back,111,Cameroon,2722,['6b5ab604-d913-4363-a171-3bf07c19d70f'],43,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:43.890,Pass,
,,,,,,,,,,,,,,,,,,,,1.029053,,,,,,,,,,,,,e7d8c143-f6ef-4c08-8639-72668cc3c9a7,2006,,"[72.7, 61.2]",3920413,67,,,,,-1.6169175,,Right Foot,,,,"[72.4, 54.7]",,Ground Pass,,6.5069194,,,,André-Frank Zambo Anguissa,3141.0,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,111,Cameroon,2722,['5f48a0f7-c6bb-4eaf-a316-a7e55fa92143'],48,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:48.370,Pass,
,,,,,,,,,,,,,,,,,,,,1.139955,,,,,,,,,,,,,38681b8a-940d-444d-a70d-f23b8dc1fc8b,2009,,"[72.7, 56.6]",3920413,67,,,,,0.1798535,,Right Foot,,,,"[91.4, 60.0]",,Ground Pass,,19.006578,,,,Frank Magri,189348.0,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,111,Cameroon,2722,['8eeace85-5e2f-4b9c-ac59-191dc68c1854'],50,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:50.215,Pass,
,,,,,,,,,,,,,,,,,,,,1.105411,,,,,,,,,,,,,9a1de1e9-98a5-45bc-bf87-294c42d3edc3,2012,,"[90.6, 60.3]",3920413,67,,,,,0.96408844,,Right Foot,,,,"[99.9, 73.7]",,Ground Pass,,16.311039,,,,Enzo Gianni Tchato Mbiayi,135043.0,,,,,,2,From Free Kick,Frank Magri,189348.0,Center Forward,111,Cameroon,2722,['29398f14-c32a-453d-ac32-bdc0e6f1420c'],51,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:51.859,Pass,
,,,,,,,,,,,,,,,,,,,,0.981237,,,,,,,,,,,,,c8b88634-792c-4350-8c5a-73c5033793a1,2015,,"[110.4, 67.6]",3920413,67,,,,,-1.468389,,Right Foot,True,,,"[113.0, 42.3]",,Low Pass,,25.433247,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,From Free Kick,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,111,Cameroon,2722,"['220f4c5e-295f-4e18-b27a-64cc0755b71f', '3f30665b-72c1-4791-8b96-191da0ffd574']",55,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:55.476,Pass,
,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,5b8489f0-2e21-41f0-8844-25973e49f59a,2024,,"[55.5, 27.9]",3920413,68,,True,,,2.0382104,,Right Foot,,,,"[44.8, 49.1]",,Ground Pass,,23.74721,,,,Bubacarr Sanneh,16329.0,,,,,Free Kick,2,From Free Kick,Alasana Manneh,28212.0,Right Defensive Midfield,112,Gambia,4934,['dcf81fd8-c953-4ffd-90b7-e0eaac1f163a'],35,,,,,,,,,,,,,,,,,Gambia,4934,00:23:35.587,Pass,
,,,,,,,,,,,,,,,,,,,,3.256196,,,,,,,,,,,,,2f247bd3-c9c6-425e-a43f-4cd728d800d3,2026,,"[49.9, 55.4]",3920413,68,,True,,,0.97437286,,Right Foot,,,,"[64.7, 77.2]",,Ground Pass,,26.349194,,,,Muhammed Sanneh,82922.0,,,,,,2,From Free Kick,Bubacarr Sanneh,16329.0,Left Center Back,112,Gambia,4934,['c111e6e9-390b-472f-a223-a31c45fb103d'],39,,,,,,,,,,,,,,,,,Gambia,4934,00:23:39.587,Pass,
,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,92e234fc-1bcb-402f-af72-5e5d0e51c6e9,2028,,"[66.7, 77.7]",3920413,68,,,,,-0.61072594,,Right Foot,,,,"[78.7, 69.3]",,Ground Pass,,14.647867,,,,Alieu Fadera,44311.0,,,,,,2,From Free Kick,Muhammed Sanneh,82922.0,Right Back,112,Gambia,4934,['f2ddb5bc-9b8b-4066-bf73-2a3578a4ecf4'],43,,,,,,,,,,,,,,,,,Gambia,4934,00:23:43.863,Pass,
,,,,,,,,,,,,,,,,,,,,1.38605,,,,,,,,,,,,,e21c6688-73f1-4534-bd99-15790a4826d9,2032,,"[78.3, 69.9]",3920413,68,,,,,1.0875434,,Right Foot,,,,"[83.6, 80.0]",,Low Pass,,11.406138,,Out,,Muhammed Sanneh,82922.0,,,,,,2,From Free Kick,Alieu Fadera,44311.0,Left Defensive Midfield,112,Gambia,4934,"['3ac58c86-d516-4e90-83d1-18695372e076', 'a5035407-aa0d-4e79-8714-60d294cc84f5']",44,,,,,,,,,,,,,,,,,Gambia,4934,00:23:44.663,Pass,True
,,,,,,,,,,,,,,,,,,,,2.138022,,,,,,,,,,,,,a182b948-b98d-484e-94ba-81102bd1b759,2035,,"[37.9, 0.1]",3920413,69,,,,,0.09259163,,,,,,"[65.9, 2.7]",,High Pass,,28.120455,,Incomplete,,Frank Magri,189348.0,,,,,Throw-in,2,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,113,Cameroon,2722,"['9f719a81-dd8d-441b-b259-7b47c1941652', 'af84ea16-fb5f-49bc-93b0-5fb349cf0c8d']",10,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:10.916,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,719dddab-afc0-4a42-9d4b-1ba2dbbfa413,2049,,"[73.9, 75.7]",3920413,69,,,,,-2.2757995,,Right Foot,,,,"[64.2, 64.3]",,Ground Pass,,14.9683,,,,Alasana Manneh,28212.0,,,,,,2,Regular Play,Alieu Fadera,44311.0,Right Midfield,114,Gambia,4934,['ff59ade2-0e7d-4c0c-9a60-906d747c3796'],21,,,,,,,,,,,,,,,,,Gambia,4934,00:24:21.717,Pass,
,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,e6b4305f-eb16-4d32-a35a-8b3992444a4a,2052,,"[62.9, 59.0]",3920413,69,,,,,-0.92358464,,Left Foot,,,,"[75.9, 41.8]",,Ground Pass,,21.560148,,,,Musa Barrow,6988.0,,,,,,2,Regular Play,Alasana Manneh,28212.0,Right Defensive Midfield,114,Gambia,4934,['bcd183f1-1667-4e74-836b-64b81ec41125'],23,,,,,,,,,,,,,,,,,Gambia,4934,00:24:23.757,Pass,
,,,,,,,,,,,,,,,,,,,,1.989866,,,,,,,,,,,,,4d894317-f885-457e-b8c8-3dbc7997d42a,2055,,"[75.9, 41.8]",3920413,69,,,,,-1.6171207,,Right Foot,,,,"[75.2, 26.7]",,Ground Pass,,15.116217,,,,Jacob Mendy,47762.0,,,,,,2,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,114,Gambia,4934,['71328a75-08a3-489b-abb4-dd535ec7a28b'],24,,,,,,,,,,,,,,,,,Gambia,4934,00:24:24.804,Pass,
,,,,,,,,,,,,,,,,,,,,0.281106,,,,,,,,,,,,,3c19d167-9e3d-4c61-ad3b-af8a4bc07e8b,2058,,"[75.2, 26.7]",3920413,69,,,,,0.19739556,,Left Foot,,,,"[79.7, 27.6]",,Ground Pass,,4.5891175,,Incomplete,,Musa Barrow,6988.0,,,,,,2,Regular Play,Jacob Mendy,47762.0,Left Back,114,Gambia,4934,"['7c592f0a-3c0e-4fec-9a83-c8a933a7e66e', '84817ce4-fa3f-4403-b0f3-3b2e36246a92']",27,,,,,,,,,,,,,,,,,Gambia,4934,00:24:27.044,Pass,
,,,,,,,,,,,,,,,,,,,,1.495816,,,,,,,,,,,,,75b28a86-b645-4a95-ae6a-0686bb010e01,2063,,"[39.4, 52.1]",3920413,69,,,,,0.9053864,,Right Foot,,,True,"[45.6, 60.0]",,Ground Pass,,10.04241,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,115,Cameroon,2722,"['0f8a8b51-e740-40d5-a940-ffe6b8e8f296', 'd10fb73b-8984-4108-ba99-a4ac8150717f']",28,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:28.516,Pass,True
,,,,,,,,,,,,,,,,,,,,1.446849,,,,,,,,,,,,,afe314ec-83cd-4e94-a3b3-cf49258c012a,2068,,"[48.1, 75.0]",3920413,69,,,,,-2.3308835,,Right Foot,,,,"[40.4, 66.9]",,Ground Pass,,11.175867,,,,Jean-Charles Castelletto,7426.0,,,,,,2,Regular Play,Karl Brillant Toko Ekambi,3551.0,Right Wing,115,Cameroon,2722,['ff2fa6a1-04d5-48c2-bdbd-9d27eb9fa4c2'],33,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:33.251,Pass,
,,,,,,,,,,,,,,,,,,,,0.835637,,,,,,,,,,,,,3f9a0d57-9ee0-4bc3-be40-f059b9a6b646,2071,,"[40.0, 66.3]",3920413,69,,,,,1.4213806,,Left Foot,,,,"[41.4, 75.6]",,Ground Pass,,9.404786,,,,Enzo Gianni Tchato Mbiayi,135043.0,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,115,Cameroon,2722,"['af800d70-0231-474e-85fd-9742905f126a', 'edb471de-0c4f-422d-be48-59d3dabaca1b']",34,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:34.698,Pass,True
,,,,,,,,,,,,,,,,,,,,0.903987,,,,,,,,,,,,,2adc807c-37ce-4562-8205-72a65cbf79d7,2075,,"[42.1, 76.3]",3920413,69,,,,,-0.079378314,,Right Foot,,,,"[50.9, 75.6]",,Ground Pass,,8.827797,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,Regular Play,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,115,Cameroon,2722,"['e09152ab-99ff-48da-9a18-4c34022db20d', 'e731e0d2-ac25-4ccc-9327-2e4ade7f3950']",36,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:36.603,Pass,True
