bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8b09eede-7162-4adc-a17c-276e31eb8f41,1,,,,3922659,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mali,4930,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 102992, 'name': 'Djigui Diarra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 23331, 'name': 'Boubakar Kouyate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 7295, 'name': 'Sikou Niakate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 12557, 'name': 'Falaye Sacko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 8759, 'name': 'Diadie Samassekou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 8774, 'name': 'Amadou Haïdara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 162132, 'name': 'Kamory Doumbia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 26}, {'player': {'id': 4464, 'name': 'Adama Traoré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 105182, 'name': 'Lassine Sinayoko'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 25}]}",Mali,4930,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f104de99-31c4-4354-9e8c-0e3b02c90ed1,2,,,,3922659,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mali,4930,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 36629, 'name': 'Yahia Fofana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 27133, 'name': 'Odilon Kossonou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 7}, {'player': {'id': 7713, 'name': 'Obite Evan Ndicka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10039, 'name': 'Ghislain Konan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3013, 'name': 'Nicolas Pépé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 7023, 'name': 'Franck Yannick Kessié'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 15}, {'player': {'id': 12496, 'name': 'Christian Kouamé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Côte d'Ivoire,3374,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3b315f23-8125-469d-ba50-7bca739b8680,3,,,,3922659,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mali,4930,['26a7ca6d-7636-4415-8880-abf482deceb2'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,26a7ca6d-7636-4415-8880-abf482deceb2,4,,,,3922659,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mali,4930,['3b315f23-8125-469d-ba50-7bca739b8680'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6725e05f-0366-4bc6-8825-a9f2cad28720,1448,,,,3922659,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,80,Mali,4930,['46d6fa3d-0d6f-4d5f-b615-f7dedfe847d9'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,46d6fa3d-0d6f-4d5f-b615-f7dedfe847d9,1449,,,,3922659,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,80,Mali,4930,['6725e05f-0366-4bc6-8825-a9f2cad28720'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9cb4115d-2b56-435a-8204-1867e6467c1e,3162,,,,3922659,90,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,157,Mali,4930,['c0e56092-4c7c-4b99-a79b-b56a2d92eb64'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c0e56092-4c7c-4b99-a79b-b56a2d92eb64,3163,,,,3922659,90,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,157,Mali,4930,['9cb4115d-2b56-435a-8204-1867e6467c1e'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d56905ae-c5cb-4a8a-98a7-28daaf9025f1,3639,,,,3922659,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,186,Mali,4930,['315a46b6-312b-42d7-a8c0-d14cb30c2a2c'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,315a46b6-312b-42d7-a8c0-d14cb30c2a2c,3640,,,,3922659,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,186,Mali,4930,['d56905ae-c5cb-4a8a-98a7-28daaf9025f1'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,2.256317,,,,,,,,,,,,,,,ca0fad70-22d8-469f-86b1-2fda88f4e4fb,5,,,"[61.0, 40.1]",3922659,0,,,,,-2.849471,,Right Foot,,,"[33.4, 31.8]",,Ground Pass,,28.821,,,,,Sikou Niakate,7295.0,,,,Kick Off,1,From Kick Off,Lassine Sinayoko,105182.0,Left Center Forward,2,Mali,4930,['b2f32aa6-dbea-432f-aad3-bfd6c2e4150b'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.380,Pass,
,,,,,,,,,,,,,,,,1.498035,,,,,,,,,,,,,,,c523efac-8754-4655-8ff6-6888c74f29c0,8,,,"[35.9, 33.7]",3922659,0,,,,,0.13880746,,Left Foot,,,"[76.7, 39.4]",,High Pass,,41.19624,,,Incomplete,,,,,,,,1,From Kick Off,Sikou Niakate,7295.0,Left Center Back,2,Mali,4930,['7704b728-78e7-4888-a9ea-1136fe41aae1'],4,,,,,,,,,,,,,,,,,Mali,4930,00:00:04.752,Pass,
,,,,,,,,,,,,,,,,1.643491,,,,,,,,,,,,,,,cea168ce-7155-4330-baa0-376653485c59,12,,,"[45.1, 34.1]",3922659,0,,,,,-2.6392236,,Right Foot,,,"[28.9, 25.2]",,Ground Pass,,18.483776,,,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Defensive Midfield,3,Côte d'Ivoire,3374,"['09a25aa9-fd01-4da8-99c5-a3b69d5eb5db', 'a09a6f98-61d6-4994-8c06-8497c978b3cd']",7,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:07.403,Pass,True
,,,,,,,,,,,,,,,,0.957096,,,,,,,,,,,,,,,5c4cd926-50ad-49f8-ba3f-ff974d42f066,15,,,"[28.9, 25.2]",3922659,0,,,,,-1.4373657,,Left Foot,,,"[30.9, 10.3]",,Ground Pass,,15.033629,,,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['3b40f556-1b8a-417d-844e-325df0dbc92f'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:09.092,Pass,
,,,,,,,,,,,,,,,,1.088839,,,,,,,,,,,,,,,54e36cdf-e68f-4ff1-ac33-6f753bef261c,18,,,"[32.1, 9.3]",3922659,0,,,,,-0.33606452,,Left Foot,,,"[46.7, 4.2]",,Ground Pass,,15.465122,,,,,Seko Fofana,7791.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['ab468eaf-4564-41db-b8c9-453c34e8e51e'],11,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:11.323,Pass,
,,,,,,,,,,,,,,,,1.068774,,,,,,,,,,,,,,,8a048127-d544-466c-bc14-2fc26207609e,22,,,"[48.3, 3.8]",3922659,0,,,,,-3.0571783,,Right Foot,,,"[35.3, 2.7]",,Ground Pass,,13.046455,,,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,3,Côte d'Ivoire,3374,['ebbc18d7-ec48-4002-9697-977070f30fce'],14,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:14.511,Pass,
,,,,,,,,,,,,,,,,1.379787,,,,,,,,,,,,,,,c085be4a-55f7-426f-9a32-fb933d2d8513,25,,,"[35.3, 2.7]",3922659,0,,,,,2.572432,,Left Foot,,,"[16.7, 14.6]",,Ground Pass,,22.080988,,,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['d0364246-0c4c-4df5-9246-e4f6f79fd036'],16,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:16.258,Pass,
,,,,,,,,,,,,,,,,1.453199,,,,,,,,,,,,,,,dc5ce1ba-c128-4788-8361-d3c96d405d32,28,,,"[15.9, 16.2]",3922659,0,,,,,1.9127462,,Left Foot,,,"[9.6, 33.9]",,Ground Pass,,18.787762,,,,,Yahia Fofana,36629.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['479cbf87-8226-4170-9521-1839e5670ed5'],19,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:19.076,Pass,
,,,,,,,,,,,,,,,,3.417843,,,,,,,,,,,,,,,84242cd3-ba5c-4cdf-b6b8-51fd519737e7,32,,,"[10.4, 35.9]",3922659,0,,,,,0.5526858,,Right Foot,,,"[69.9, 72.6]",,High Pass,,69.90808,,,,,Nicolas Pépé,3013.0,,,,,1,Regular Play,Yahia Fofana,36629.0,Goalkeeper,3,Côte d'Ivoire,3374,['82374340-f8e0-44d8-8c58-c39603ec3eb6'],22,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:22.211,Pass,
,,,,,,,,,,,,,,,,0.869357,,,,,,,,,,,,,,,4db990bc-c59d-46db-87ab-250bf78ada64,38,,,"[71.2, 70.6]",3922659,0,,True,,,0.36520144,,Right Foot,,,"[84.8, 75.8]",,Ground Pass,,14.56022,,,,,Nicolas Pépé,3013.0,,,,Free Kick,1,From Free Kick,Franck Yannick Kessié,7023.0,Right Center Midfield,4,Côte d'Ivoire,3374,['250b79f6-efe1-42aa-a11a-b1c106622f17'],35,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:35.473,Pass,
,,,,,,,,,,,,,,,,2.275733,,,,,,,,,,,,,,,170a3026-314d-4989-8a8a-242f80adabdb,44,,,"[21.3, 5.8]",3922659,0,,,,,-0.2798171,,Right Foot,,,"[38.7, 0.8]",,Ground Pass,,18.104143,,,Out,,,,,,,,1,From Free Kick,Falaye Sacko,12557.0,Left Back,4,Côte d'Ivoire,3374,,41,,,,,,,,,,,,,,,,,Mali,4930,00:00:41.135,Pass,
,,,,,,,,,,,,,,,,1.37067,,,,,,,,,,,,,,,1de5b25b-892f-43f8-ab53-be7590f87fc7,45,,,"[85.5, 80.0]",3922659,0,,,,,-2.6316206,,,,,"[73.7, 73.4]",,Low Pass,,13.520355,,,,,Franck Yannick Kessié,7023.0,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,5,Côte d'Ivoire,3374,['382ccc50-5311-45ad-93e9-c0d21719808b'],50,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:50.093,Pass,
,,,,,,,,,,,,,,,,1.397965,,,,,,,,,,,,,,,435d47d3-2b42-49c7-b2fc-357380ac7c55,48,,,"[72.9, 72.6]",3922659,0,,,,,-2.799297,,Right Foot,,,"[55.5, 66.4]",,Ground Pass,,18.4716,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Franck Yannick Kessié,7023.0,Right Center Midfield,5,Côte d'Ivoire,3374,['ae61e7a7-49ff-4d6e-b242-7400aadd5e6e'],52,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:52.229,Pass,
,,,,,,,,,,,,,,,,1.045235,,,,,,,,,,,,,,,4078be31-93fc-4fe4-a34a-e34c5644ed98,51,,,"[54.2, 60.9]",3922659,0,,,,,-2.3481302,,Right Foot,,,"[41.9, 48.4]",,Ground Pass,,17.536818,,,,,Obite Evan Ndicka,7713.0,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,5,Côte d'Ivoire,3374,['982731cf-750a-47d4-bf15-1bee4427a0dc'],55,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:55.365,Pass,
,,,,,,,,,,,,,,,,1.464285,,,,,,,,,,,,,,,e2f49271-3bfb-4914-8c2b-70b31812a269,54,,,"[36.6, 42.6]",3922659,0,,,,,-1.4775424,,Left Foot,,,"[39.2, 14.8]",,Ground Pass,,27.921318,,,,,Ghislain Konan,10039.0,,,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,5,Côte d'Ivoire,3374,['cc11c657-4375-4130-841f-33c5ead11a32'],58,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:58.565,Pass,
,,,,,,,,,,,,,,,,1.5576,,,,,,,,,,,,,,,4f4017ed-0b72-484f-aabc-0005bae601e2,57,,,"[42.3, 11.8]",3922659,1,,,,,-0.4552796,,Left Foot,,,"[61.5, 2.4]",,Ground Pass,,21.377558,,,,,Max-Alain Gradel,4416.0,,,,,1,From Throw In,Ghislain Konan,10039.0,Left Back,5,Côte d'Ivoire,3374,['d187c6a2-ce27-48b1-ae98-9a7d49064c57'],1,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:01.398,Pass,
,,,,,,,,,,,,,,,,0.908156,,,,,,,,,,,,,,,234c5cbc-484c-4451-8a5b-ca3201ca6383,60,,,"[61.5, 2.4]",3922659,1,,,,,1.5803199,,Right Foot,,,"[61.4, 12.9]",,Low Pass,,10.500476,,,,,Seko Fofana,7791.0,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,5,Côte d'Ivoire,3374,['faee110b-f5e3-4aaf-9459-967944bf2d92'],2,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:02.975,Pass,
,,,,,,,,,,,,,,,,1.829995,,,,,,,,,,,,,,,2b3ab715-e0e7-4828-848c-e337a0654c35,63,,,"[61.4, 12.9]",3922659,1,,,,,1.00748,,Right Foot,,,"[68.6, 24.3]",,Ground Pass,,13.483323,,,,,Christian Kouamé,12496.0,,,,,1,From Throw In,Seko Fofana,7791.0,Left Center Midfield,5,Côte d'Ivoire,3374,['2c0c68c7-bc50-4d6b-a9cb-a4552b92a0ee'],3,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:03.896,Pass,
,,,,,,,,,,,,,,,,0.159262,,,,,,,,,,,,,,,6c493603-d878-43d4-a7eb-c34fa28e1087,66,,,"[65.2, 24.8]",3922659,1,,,,,2.5973122,,Right Foot,,,"[61.4, 27.1]",,Ground Pass,,4.4418464,,,Incomplete,,Jean Michaël Seri,3359.0,,,,,1,From Throw In,Christian Kouamé,12496.0,Center Forward,5,Côte d'Ivoire,3374,"['d863dc3e-66c5-4b1c-88a6-a12be980bd33', '8c555b0c-e55c-4695-9bce-26253927f109']",6,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:06.325,Pass,
,,,,,,,,,,,,,,,,0.517202,,,,,,,,,,,,,,,5b4d17ea-812b-47fe-8958-3b0153b402f6,70,,,"[59.1, 60.6]",3922659,1,,,,,1.9047414,,Right Foot,,,"[57.4, 65.5]",,Ground Pass,,5.186521,,,,,Lassana Coulibaly,3433.0,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,6,Mali,4930,['abda0ef0-f44d-40b2-a100-f774863fe095'],8,,,,,,,,,,,,,,,,,Mali,4930,00:01:08.830,Pass,
,,,,,,,,,,,,,,,,0.514676,,,,,,,,,,,,,,,d832cdf0-7125-4ece-9cc7-9c532de4b1c2,73,,,"[57.8, 65.9]",3922659,1,,,,,-2.8023,,Right Foot,,,"[51.0, 63.5]",,Ground Pass,,7.2111025,,,,,Diadie Samassekou,8759.0,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,6,Mali,4930,['5e4d093a-1814-4eec-8ae4-0131cb8edbbe'],9,,,,,,,,,,,,,,,,,Mali,4930,00:01:09.788,Pass,
,,,,,,,,,,,,,,,,1.043501,,,,,,,,,,,,,,,db84d97e-7944-41b0-9b0b-126572e1c778,76,,,"[51.0, 63.5]",3922659,1,,,,,2.4137225,,Right Foot,,,"[40.9, 72.5]",,Ground Pass,,13.528119,,,,,Hamari Traoré,3248.0,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,6,Mali,4930,['d841fe58-68c8-47ee-a823-f0963afecc74'],10,,,,,,,,,,,,,,,,,Mali,4930,00:01:10.991,Pass,
,,,,,,,,,,,,,,,,2.535096,,,,,,,,,,,,,,,400b45ef-9a7c-478d-b52a-f175f6ebe2bd,79,,,"[40.9, 72.5]",3922659,1,,,,,-0.21182755,,Right Foot,,,"[87.4, 62.5]",,High Pass,,47.563114,,,Incomplete,,Adama Traoré,4464.0,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,6,Mali,4930,"['5f3ef273-59c2-4a4f-a01b-883fbe5ead63', 'b38c250d-bdab-4244-9902-d60d1d5d3d0c']",12,,,,,,,,,,,,,,,,,Mali,4930,00:01:12.910,Pass,
,,,,,,,,,,,,,,,,1.281297,,,,,,,,,,,,,,,b38c250d-bdab-4244-9902-d60d1d5d3d0c,81,,,"[32.7, 17.6]",3922659,1,,,,,-0.77335054,,Left Foot,,,"[45.3, 5.3]",,Ground Pass,,17.608236,,,,,Ghislain Konan,10039.0,,,,Recovery,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,7,Côte d'Ivoire,3374,"['9c747843-8071-41e0-b4a2-7fa3375fc6bd', '400b45ef-9a7c-478d-b52a-f175f6ebe2bd']",15,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:15.445,Pass,
,,,,,,,,,,,,,,,,1.217458,,,,,,,,,,,,,,,d183f5a0-8439-4fa2-befa-e5224d961eec,84,,,"[45.3, 5.3]",3922659,1,,,,,0.2234766,,Left Foot,,,"[56.3, 7.8]",,Ground Pass,,11.280514,,,,,Seko Fofana,7791.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,7,Côte d'Ivoire,3374,['fde60e87-1c4f-422d-9953-79a864975330'],17,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:17.174,Pass,
,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,29912fe0-d86b-48bc-b521-1016f6e5deb9,90,,,"[56.5, 0.1]",3922659,1,,True,,,0.54455173,,,,,"[63.6, 4.4]",,Low Pass,,8.300602,,,,,Jean Michaël Seri,3359.0,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,8,Côte d'Ivoire,3374,['b8899636-6b30-4768-9a69-23f4268cce08'],40,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:40.684,Pass,
,,,,,,,,,,,,,,,,1.051465,,,,,,,,,,,,,,,455c3c06-d1ef-4c07-968f-6cb56b498383,95,,,"[62.7, 0.1]",3922659,1,,,,,1.5335464,,,,,"[63.3, 16.2]",,Low Pass,,16.111176,,,,,Seko Fofana,7791.0,,,,Throw-in,1,From Throw In,Ghislain Konan,10039.0,Left Back,9,Côte d'Ivoire,3374,['474bd32f-3263-4aed-9151-ae5967e9eba3'],53,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:53.194,Pass,
,,,,,,,,,,,,,,,,1.031722,,,,,,,,,,,,,,,dbd159da-7fc3-4991-95a1-41ec0b617f85,99,,,"[64.4, 14.8]",3922659,1,,,,,3.0360262,,Right Foot,,,"[49.3, 16.4]",,Ground Pass,,15.184531,,,,,Jean Michaël Seri,3359.0,,,,,1,From Throw In,Seko Fofana,7791.0,Left Center Midfield,9,Côte d'Ivoire,3374,['2d3d70ac-8982-4b11-b2dc-90c1a362e8dc'],54,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:54.285,Pass,
,,,,,,,,,,,,,,,,1.055389,,,,,,,,,,,,,,,5fea09b6-63bc-4941-a3cd-e9dabe88c469,102,,,"[45.1, 17.4]",3922659,1,,,,,2.1164513,,Right Foot,,,"[36.6, 31.4]",,Ground Pass,,16.37834,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Center Defensive Midfield,9,Côte d'Ivoire,3374,['9bacf416-8f5b-4b61-be64-182d5464c37b'],56,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:56.735,Pass,
,,,,,,,,,,,,,,,,1.144775,,,,,,,,,,,,,,,a7830d55-7bfa-49da-9643-95c2a8504f4c,106,,,"[34.3, 24.6]",3922659,1,,,,,-1.3601741,,Right Foot,,,"[37.4, 10.1]",,Ground Pass,,14.827677,,,,,Obite Evan Ndicka,7713.0,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,9,Côte d'Ivoire,3374,['41626b35-d5a8-4e1e-aea1-f1485aed6d3b'],58,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:58.616,Pass,
,,,,,,,,,,,,,,,,3.333207,,,,,,,,,,,,,,,00077da7-9a03-4729-b0e5-4665bfc73a22,110,,,"[47.9, 7.4]",3922659,2,,,,,1.0487958,,Left Foot,,,"[80.4, 63.9]",,High Pass,,65.18052,,,Incomplete,,Nicolas Pépé,3013.0,,True,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,9,Côte d'Ivoire,3374,"['2901d401-6379-47bf-b196-9a4c62c5fc0f', '5c769f05-44e8-4e2d-8a2c-de99adc5237e']",2,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:02.426,Pass,
,,,,,,,,,,,,,,,,2.454009,,,,,,,,,,,,,,,5c769f05-44e8-4e2d-8a2c-de99adc5237e,112,,,"[39.7, 16.2]",3922659,2,,,,,0.7820537,,Head,,,"[54.7, 31.1]",,High Pass,,21.14261,,,Incomplete,,,,,,,Recovery,1,From Throw In,Falaye Sacko,12557.0,Left Back,9,Côte d'Ivoire,3374,"['58106674-92af-401e-a8c5-cf72e26c3a54', '00077da7-9a03-4729-b0e5-4665bfc73a22']",5,,,,,,,,,,,,,,,,,Mali,4930,00:02:05.759,Pass,
,,,,,,,,,,,,,,,,1.505201,,,,,,,,,,,,,,,58106674-92af-401e-a8c5-cf72e26c3a54,113,,,"[65.4, 49.0]",3922659,2,,,,,1.8341029,,Head,,,"[62.3, 60.5]",,Low Pass,,11.9105,,,,,Serge Aurier,3481.0,,,,Recovery,1,From Throw In,Franck Yannick Kessié,7023.0,Right Center Midfield,9,Côte d'Ivoire,3374,"['fef2720d-fee9-476e-8688-df9f9dc9ad0d', '5c769f05-44e8-4e2d-8a2c-de99adc5237e']",8,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:08.213,Pass,
,,,,,,,,,,,,,,,,1.641656,,,,,,,,,,,,,,,08857675-214e-436e-8454-f69b7a3046f4,117,,,"[62.9, 59.4]",3922659,2,,,,,-2.782822,,Right Foot,,,"[49.3, 54.3]",,Ground Pass,,14.524806,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,9,Côte d'Ivoire,3374,['fd21dd0a-a679-4652-8541-3e5ed2648a89'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:09.798,Pass,
,,,,,,,,,,,,,,,,3.636484,,,,,,,,,,,,,,,cff97967-74df-4804-b0b8-69ca5c5d5464,122,,,"[51.9, 0.1]",3922659,2,,True,,,0.24831675,,,,,"[101.2, 12.6]",,High Pass,,50.860004,,,,,Kamory Doumbia,162132.0,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,10,Mali,4930,['d6114de8-377d-4c5e-a6a4-a73792cc7174'],20,,,,,,,,,,,,,,,,,Mali,4930,00:02:20.287,Pass,
,,,,,,,,,,,,,,,,0.728297,,,,,,,,,,,,,,,7d8da90c-d1b3-4a77-b4f5-828be395821d,124,,,"[115.6, 24.1]",3922659,2,,,,,1.5430257,,Left Foot,True,,"[116.0, 38.5]",,Ground Pass,,14.405555,,,Unknown,,Lassine Sinayoko,105182.0,,,,,1,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,10,Mali,4930,['a6965a05-dcb2-46ea-9c2a-70b5f69941ea'],29,,,,,,,,,,,,,,,,,Mali,4930,00:02:29.400,Pass,
