50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd1ce802-59a5-4081-b66f-a0ce672eb6d1,1,,,,3920395,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Congo DR,4881,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 26}, {'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul'Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3130, 'name': 'Gaël Kakuta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 7294, 'name': 'Yoane Wissa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Congo DR,4881,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f2149d7-7c4e-4c13-bc3e-22a561bacc3e,2,,,,3920395,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Congo DR,4881,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 389156, 'name': 'Tresford Lawrence Mulenga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 108291, 'name': 'Tandi Mwape'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 47979, 'name': 'Frankie Musonda'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 68505, 'name': 'Roderick Kabwe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 151066, 'name': 'Kelvin Kapumbu'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 23420, 'name': 'Lubambo Musonda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 44402, 'name': 'Kings Kangwa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 23260, 'name': 'Emmanuel Justine Rabby Banda'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 23708, 'name': 'Fashion Sakala'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 8785, 'name': 'Patson Daka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Zambia,4963,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3df2137-41b8-49f0-a5b4-a262487ac26d,3,,,,3920395,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Congo DR,4881,['6526775a-1684-4d9a-942f-ddedeacd6b8f'],0,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6526775a-1684-4d9a-942f-ddedeacd6b8f,4,,,,3920395,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Congo DR,4881,['d3df2137-41b8-49f0-a5b4-a262487ac26d'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0302f36-9946-4ab1-a464-ecc9dae5201e,1650,,,,3920395,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,85,Congo DR,4881,['2ef7d03a-6b08-4c10-9b8e-236e849f0cbb'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ef7d03a-6b08-4c10-9b8e-236e849f0cbb,1651,,,,3920395,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,85,Congo DR,4881,['e0302f36-9946-4ab1-a464-ecc9dae5201e'],0,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.945724,,,,,,,,,,,,d8d6effe-6d8f-43e9-82da-4f945a422a52,5,,,"[61.0, 40.1]",3920395,0,,,,,-2.8107789,,Right Foot,,,,"[51.1, 36.7]",,Ground Pass,,10.467569,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,Kick Off,1,From Kick Off,Patson Daka,8785.0,Center Forward,2,Zambia,4963,['907c7281-1d2b-44ee-b67f-e032afa35b97'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:00:00.531,Pass,
,,,,,,,,,,,,,,,,,,1.692291,,,,,,,,,,,,931f3d22-2eba-4196-8081-10f8a2797ec2,8,,,"[51.4, 34.5]",3920395,0,,,,,-1.3915561,,Left Foot,,,,"[56.6, 5.8]",,Ground Pass,,29.167276,,,,Fashion Sakala,23708.0,,,,,,1,From Kick Off,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,2,Zambia,4963,['6ef51942-913a-486c-b568-672f45053a62'],2,,,,,,,,,,,,,,,,,Zambia,4963,00:00:02.269,Pass,
,,,,,,,,,,,,,,,,,,1.400725,,,,,,,,,,,,c88e32ce-48f4-44b8-8582-a90ee1579b85,11,,,"[56.6, 5.2]",3920395,0,,,,,3.0698206,,Right Foot,,,,"[41.3, 6.3]",,Ground Pass,,15.339492,,,,Roderick Kabwe,68505.0,,,,,,1,From Kick Off,Fashion Sakala,23708.0,Left Midfield,2,Zambia,4963,['7e109f67-56d1-402a-ba7c-a367d3808920'],5,,,,,,,,,,,,,,,,,Zambia,4963,00:00:05.504,Pass,
,,,,,,,,,,,,,,,,,,1.632431,,,,,,,,,,,,afce47da-c0a2-4645-a88d-f7107d223c9b,14,,,"[41.3, 6.6]",3920395,0,,,,,2.4688652,,Left Foot,,,,"[23.1, 21.1]",,Ground Pass,,23.269938,,,,Frankie Musonda,47979.0,,,,,,1,From Kick Off,Roderick Kabwe,68505.0,Left Back,2,Zambia,4963,['73e9aecc-30c6-4b70-92a8-0d4c6fb7072b'],7,,,,,,,,,,,,,,,,,Zambia,4963,00:00:07.931,Pass,
,,,,,,,,,,,,,,,,,,1.402404,,,,,,,,,,,,773e53bd-5bae-4706-9656-c44d51601d1f,17,,,"[22.3, 26.1]",3920395,0,,,,,1.5323538,,Right Foot,,,,"[23.3, 52.1]",,Ground Pass,,26.019224,,,,Stopilla Sunzu,23203.0,,,,,,1,From Kick Off,Frankie Musonda,47979.0,Left Center Back,2,Zambia,4963,['c4400de0-3f54-4bd1-b198-a62f3755d3a9'],11,,,,,,,,,,,,,,,,,Zambia,4963,00:00:11.094,Pass,
,,,,,,,,,,,,,,,,,,2.1155,,,,,,,,,,,,bd16b060-9085-4854-ad64-bc128ce405f9,20,,,"[23.5, 53.0]",3920395,0,,,,,-1.5475447,,Right Foot,,,,"[24.0, 31.5]",,Ground Pass,,21.505814,,,,Frankie Musonda,47979.0,,,,,,1,From Kick Off,Stopilla Sunzu,23203.0,Right Center Back,2,Zambia,4963,['caf22eef-6dc1-452a-b706-529815a63532'],14,,,,,,,,,,,,,,,,,Zambia,4963,00:00:14.165,Pass,
,,,,,,,,,,,,,,,,,,1.22192,,,,,,,,,,,,65a35a2d-ae1a-428c-a78d-7f5ca29120ad,23,,,"[29.1, 29.9]",3920395,0,,,,,1.5206293,,Right Foot,,,,"[30.3, 53.8]",,Ground Pass,,23.930107,,,,Stopilla Sunzu,23203.0,,,,,,1,From Kick Off,Frankie Musonda,47979.0,Left Center Back,2,Zambia,4963,['e507bf9d-a9b1-44a2-ba15-75ad3c179cac'],18,,,,,,,,,,,,,,,,,Zambia,4963,00:00:18.955,Pass,
,,,,,,,,,,,,,,,,,,2.20995,,,,,,,,,,,,407fb4e0-3bfb-465f-b619-35ee42a145a1,26,,,"[30.1, 54.2]",3920395,0,,,,,-1.5304142,,Right Foot,,,,"[31.3, 24.5]",,Ground Pass,,29.724232,,,,Frankie Musonda,47979.0,,,,,,1,From Kick Off,Stopilla Sunzu,23203.0,Right Center Back,2,Zambia,4963,['4f3612c7-f50a-4546-8c39-37b60e4d06ea'],23,,,,,,,,,,,,,,,,,Zambia,4963,00:00:23.347,Pass,
,,,,,,,,,,,,,,,,,,1.418209,,,,,,,,,,,,9e9a3344-6ec8-4c0a-bcfb-6627c55a4e45,29,,,"[39.4, 17.5]",3920395,0,,,,,-1.8622531,,Right Foot,,,,"[35.8, 5.5]",,Ground Pass,,12.528368,,,,Roderick Kabwe,68505.0,,,,,,1,From Kick Off,Frankie Musonda,47979.0,Left Center Back,2,Zambia,4963,['73bed0ad-5412-4f36-8ea2-5b25bb1dbd2f'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:00:27.398,Pass,
,,,,,,,,,,,,,,,,,,1.516175,,,,,,,,,,,,0298a9fe-50fa-461a-9110-f5ad52d5dbcd,32,,,"[36.8, 5.3]",3920395,0,,,,,-0.050462175,,Left Foot,,,,"[56.6, 4.3]",,Low Pass,,19.825237,,,,Fashion Sakala,23708.0,,,,,,1,From Kick Off,Roderick Kabwe,68505.0,Left Back,2,Zambia,4963,['bc816d6a-9b7e-434d-9e3e-47f834d42e2f'],31,,,,,,,,,,,,,,,,,Zambia,4963,00:00:31.201,Pass,
,,,,,,,,,,,,,,,,,,1.366254,,,,,,,,,,,,050c5cac-2998-4b52-8461-d715c05f5974,42,,,"[5.5, 45.8]",3920395,0,,True,,,0.38878775,,Right Foot,,,,"[22.1, 52.6]",,Ground Pass,,17.938786,,,,Chancel Mbemba Mangulu,3044.0,,,,,Goal Kick,1,From Goal Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,3,Congo DR,4881,['e1c53ec3-9bef-499f-8a8c-6a1f37da1118'],59,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:59.688,Pass,
,,,,,,,,,,,,,,,,,,1.885344,,,,,,,,,,,,229d3fb7-ae58-4bec-ba75-9c1d7f53b824,44,,,"[25.2, 54.3]",3920395,1,,,,,-2.077895,,Right Foot,,,,"[16.2, 38.1]",,Ground Pass,,18.532135,,,,Lionel Mpasi-Nzau,35413.0,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,3,Congo DR,4881,['e6e082ca-5460-4c5c-bca0-873987d1b2c3'],2,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:02.109,Pass,
,,,,,,,,,,,,,,,,,,2.408335,,,,,,,,,,,,8b5db161-3397-4ee8-9035-ee7124ed3806,47,,,"[17.0, 37.3]",3920395,1,,,,,-1.1049653,,Right Foot,,,,"[26.2, 19.0]",,Ground Pass,,20.482431,,,,Henoc Inonga Baka,105946.0,,,,,,1,From Goal Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,3,Congo DR,4881,['6c81ece6-5d2f-44b4-8bc5-084d7fe2c0ca'],4,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:04.673,Pass,
,,,,,,,,,,,,,,,,,,1.716105,,,,,,,,,,,,dfe35509-6f1c-4333-82d0-f5c0bd8e491f,50,,,"[45.4, 14.1]",3920395,1,,,,,1.687058,,Right Foot,,,,"[42.2, 41.5]",,Ground Pass,,27.58623,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,3,Congo DR,4881,['cb4cf647-9296-4b6a-a956-8fabb1ef648d'],12,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:12.476,Pass,
,,,,,,,,,,,,,,,,,,1.733468,,,,,,,,,,,,92835470-a022-486b-bc92-10ca372b04c0,53,,,"[43.0, 47.0]",3920395,1,,,,,1.1256366,,Right Foot,,,,"[55.5, 73.2]",,Ground Pass,,29.029123,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,3,Congo DR,4881,['57e1852f-bb69-4d5a-9655-0a1d775d57fe'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:15.829,Pass,
,,,,,,,,,,,,,,,,,,2.734158,,,,,,,,,,,,fc0e6fa5-41d0-4694-87dd-fde9a56139d1,56,,,"[56.1, 75.7]",3920395,1,,,,,-0.07578053,,Right Foot,,,,"[110.1, 71.6]",,High Pass,,54.155426,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,1,From Goal Kick,Gedeon Kalulu Kyatengwa,30193.0,Right Back,3,Congo DR,4881,['32765c0c-59a9-4774-8aad-77557e99e3ff'],18,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:18.937,Pass,
,,,,,,,,,,,,,,,,,,1.46573,,,,,,,,,,,,96585e73-41cd-4b1c-8d8c-bf69ac3cb39c,59,,,"[106.3, 69.6]",3920395,1,,,,,-1.3928216,,Left Foot,True,,,"[112.2, 36.8]",,High Pass,,33.326416,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,From Goal Kick,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,3,Congo DR,4881,"['740a9771-e5d7-4005-a291-4530057927d7', '1db66702-8bde-4c10-891c-db7f87a43eff']",25,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:25.658,Pass,
,,,,,,,,,,,,,,,,,,0.178402,,,,,,,,,,,,5fa79000-19b2-4248-bcfc-5d2310e3a458,66,,,"[94.5, 12.7]",3920395,1,,,,,0.0,,Left Foot,,,,"[95.3, 12.7]",,Low Pass,,0.8,,Incomplete,,Yoane Wissa,7294.0,,,,,,1,From Goal Kick,Arthur Masuaku,3587.0,Left Back,3,Congo DR,4881,"['6400b56c-b7d4-4e5d-8b1c-93ded07124f2', '7913311d-c184-4a3d-8472-14234ca193c3', '416cd274-6761-401a-ab3d-152e7b3ce053']",30,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:30.416,Pass,True
,,,,,,,,,,,,,,,,,,2.195974,,,,,,,,,,,,49ab209a-7a95-4e30-8575-e278f82e0f36,69,,,"[77.5, 0.1]",3920395,1,,True,,,1.9979433,,,,,,"[70.9, 14.6]",,Low Pass,,15.931416,,,,Samuel Moutoussamy,4412.0,,,,,Throw-in,1,From Throw In,Arthur Masuaku,3587.0,Left Back,4,Congo DR,4881,['e5ec9831-28e9-4846-a84a-57c7e699f1c1'],41,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:41.480,Pass,
,,,,,,,,,,,,,,,,,,2.841337,,,,,,,,,,,,f1cb201c-5eab-4d26-8ffd-94f51b35bdee,71,,,"[67.9, 52.1]",3920395,1,,True,,,-0.44534522,,Right Foot,,,,"[109.8, 32.1]",,High Pass,,46.428547,,Unknown,,Cédric Bakambu,6862.0,,,Through Ball,True,,1,From Throw In,Samuel Moutoussamy,4412.0,Left Defensive Midfield,4,Congo DR,4881,['97fea907-6c85-40f2-afce-fcdb0370f579'],50,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:50.282,Pass,
,,,,,,,,,,,,,,,,,,1.81169,,,,,,,,,,,,43e6692b-5d6c-4e9f-b9c5-412d03327320,75,,,"[10.0, 46.6]",3920395,2,,True,,,-1.2556682,,Right Foot,,,,"[17.4, 23.9]",,Ground Pass,,23.87572,,,,Frankie Musonda,47979.0,,,,,Free Kick,1,From Free Kick,Tresford Lawrence Mulenga,389156.0,Goalkeeper,5,Zambia,4963,['69354fd7-f1dc-43bb-bb3a-f2f5d09b84bd'],11,,,,,,,,,,,,,,,,,Zambia,4963,00:02:11.355,Pass,
,,,,,,,,,,,,,,,,,,1.634375,,,,,,,,,,,,243a9135-9d5a-4152-9ff8-3b82fcfc32e6,77,,,"[19.7, 18.3]",3920395,2,,,,,2.0213156,,Right Foot,,,,"[10.8, 36.7]",,Ground Pass,,20.439423,,,,Tresford Lawrence Mulenga,389156.0,,,,,,1,From Free Kick,Frankie Musonda,47979.0,Left Center Back,5,Zambia,4963,['b25b8e14-535c-4a60-ac84-8c49d216123d'],13,,,,,,,,,,,,,,,,,Zambia,4963,00:02:13.468,Pass,
,,,,,,,,,,,,,,,,,,2.626877,,,,,,,,,,,,acb2bba4-3168-493c-b3fe-f322840dcb5f,80,,,"[30.5, 43.4]",3920395,2,,,,,0.3814199,,Left Foot,,,,"[87.1, 66.1]",,High Pass,,60.982376,,Incomplete,,Lubambo Musonda,23420.0,,,,,,1,From Free Kick,Tresford Lawrence Mulenga,389156.0,Goalkeeper,5,Zambia,4963,"['c208f987-8013-439e-8e26-57c100875fed', 'c8b694ae-f6a0-429f-a10b-71328d112e21']",24,,,,,,,,,,,,,,,,,Zambia,4963,00:02:24.004,Pass,
,,,,,,,,,,,,,,,,,,1.585453,,,,,,,,,,,,9ab559b4-e9c9-4237-924c-1865169063d4,84,,,"[31.8, 17.6]",3920395,2,,,,,1.8042647,,Left Foot,,,,"[24.0, 50.4]",,Ground Pass,,33.714684,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,6,Congo DR,4881,['b7a57e1f-2531-4548-b42e-b77ac760d237'],28,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:28.145,Pass,
,,,,,,,,,,,,,,,,,,2.00389,,,,,,,,,,,,66fc3db5-bc95-4792-b80e-b38aec5177cf,87,,,"[27.2, 54.8]",3920395,2,,,,,0.23264377,,Left Foot,,,,"[55.9, 61.6]",,Ground Pass,,29.494576,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,Congo DR,4881,['1cb34efc-fd25-4c10-a55a-bf85149ed2ea'],31,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:31.658,Pass,
,,,,,,,,,,,,,,,,,,1.273778,,,,,,,,,,,,8a4f4212-ee5e-4e36-8bff-c46f745e476f,91,,,"[81.4, 69.7]",3920395,2,,,,,-0.057628427,,Right Foot,,,,"[97.0, 68.8]",,Ground Pass,,15.62594,,,,Gaël Kakuta,3130.0,,,,,,1,Regular Play,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,6,Congo DR,4881,['07d7d363-3862-4ed8-a6b5-bac288edebcc'],38,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:38.438,Pass,
,,,,,,,,,,,,,,,,,,0.140853,,,,,,,,,,,,42054070-de0a-48dd-9d54-083dd9803f24,94,,,"[102.6, 70.5]",3920395,2,,,,,-1.120135,,Right Foot,,,,"[104.1, 67.4]",,Low Pass,,3.443835,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Gaël Kakuta,3130.0,Center Attacking Midfield,6,Congo DR,4881,"['369e2260-8b23-4cb9-bfa3-4428937c54c2', 'e104396f-c6e9-483b-9271-c13962f96205']",40,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:40.749,Pass,
,,,,,,,,,,,,,,,,,,0.918302,,,,,,,,,,,,e079bf61-afad-431e-9da2-397d9e637cc1,97,,,"[107.1, 80.0]",3920395,2,,,,,-2.2481828,,,,,,"[103.4, 75.4]",,Low Pass,,5.903389,,,,Samuel Moutoussamy,4412.0,,,,,Throw-in,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,7,Congo DR,4881,['5c549172-f110-4491-8a8b-99c588bbfcc8'],55,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:55.118,Pass,
,,,,,,,,,,,,,,,,,,1.044429,,,,,,,,,,,,8809ceea-8709-4f16-a617-152c851ac572,100,,,"[103.2, 74.6]",3920395,2,,,,,0.6223029,,Right Foot,,,,"[107.8, 77.9]",,Ground Pass,,5.661272,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,1,From Throw In,Samuel Moutoussamy,4412.0,Left Defensive Midfield,7,Congo DR,4881,['d1725a1d-998a-4400-ae7f-96f4fe597cfb'],56,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:56.076,Pass,
,,,,,,,,,,,,,,,,,,0.714683,,,,,,,,,,,,e5db014c-0ee7-42e9-8ca5-7fb66f246637,103,,,"[108.5, 77.9]",3920395,2,,,,,-2.1815224,,Right Foot,,,,"[104.3, 71.9]",,Ground Pass,,7.3239336,,,,Gaël Kakuta,3130.0,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,7,Congo DR,4881,['8810eb31-bd37-4ecd-b4d8-527bce455751'],57,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:57.941,Pass,
,,,,,,,,,,,,,,,,,,1.218359,,,,,,,,,,,,32b03698-a054-4e28-9c24-7cb76f36f93b,106,,,"[104.3, 71.9]",3920395,2,,,,,2.8076475,,Left Foot,,,,"[89.6, 77.0]",,Ground Pass,,15.559563,,,,Charles Pickel,28415.0,,,,,,1,From Throw In,Gaël Kakuta,3130.0,Center Attacking Midfield,7,Congo DR,4881,['c5ce86a9-3c5d-47e9-81c2-49b0311513af'],58,,,,,,,,,,,,,,,,,Congo DR,4881,00:02:58.674,Pass,
,,,,,,,,,,,,,,,,,,2.812414,,,,,,,,,,,,3d17bf23-e281-4d68-a397-c0ad6d787c6a,109,,,"[87.4, 71.2]",3920395,3,,,,,-2.0053823,,Right Foot,,,,"[71.2, 36.3]",,Ground Pass,,38.476616,,,,Henoc Inonga Baka,105946.0,,,,,,1,From Throw In,Charles Pickel,28415.0,Right Defensive Midfield,7,Congo DR,4881,['55f59f64-52a5-4d59-91aa-df7680a425a2'],1,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:01.195,Pass,
,,,,,,,,,,,,,,,,,,2.159517,,,,,,,,,,,,8afd84a8-cd39-45ee-ba51-b4a9227788fb,112,,,"[73.3, 32.9]",3920395,3,,,,,0.7461326,,Left Foot,,,,"[102.4, 59.8]",,High Pass,,39.628525,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,1,From Throw In,Henoc Inonga Baka,105946.0,Left Center Back,7,Congo DR,4881,['9752ee69-1cb4-41b0-9a31-3d6c8667d0c2'],5,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:05.770,Pass,
,,,,,,,,,,,,,,,,,,1.01389,,,,,,,,,,,,6ec7ff28-9fe8-4ace-89d1-afa838a2d961,114,,,"[102.4, 59.8]",3920395,3,,,,,-2.4383621,790e5f4d-6510-4b56-97de-5c95a716f300,Head,,,,"[97.8, 55.9]",,Low Pass,,6.0307546,,,,Gaël Kakuta,3130.0,True,,,,,1,From Throw In,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,7,Congo DR,4881,['c79d7e45-9150-4895-8af8-42e90a0014e3'],7,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:07.929,Pass,
,,,,,,,,,,,,,,,,,,1.355325,,,,,,,,,,,,096bc8f7-a6b7-4480-a065-05758eee04da,123,,,"[114.7, 54.4]",3920395,3,,,,,-2.220667,,Right Foot,True,True,,"[110.9, 49.4]",,Ground Pass,,6.2801275,,Incomplete,,Gaël Kakuta,3130.0,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,7,Congo DR,4881,"['ff1008c0-88f3-4615-87e3-b7a43719cd44', 'd038c2e7-f69c-4ea8-9a26-08ea0785b7f8', 'c0f7f85c-d247-4614-a426-a6b5509c1a59']",12,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:12.400,Pass,True
,,,,,,,,,,,,,,,,,,1.893967,,,,,,,,,,,,88f8ce3b-a874-4d66-bcb8-a57afa666ada,128,,,"[80.2, 80.0]",3920395,3,,,,,-2.8486803,,,,,,"[55.0, 72.4]",,Low Pass,,26.321095,,,,Chancel Mbemba Mangulu,3044.0,,,,,Throw-in,1,From Throw In,Charles Pickel,28415.0,Right Defensive Midfield,8,Congo DR,4881,['97a341a0-432c-4171-a3bf-4fd3382b132b'],23,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:23.792,Pass,
,,,,,,,,,,,,,,,,,,1.484058,,,,,,,,,,,,96e34aca-f0d1-4827-aad8-20bc1e242283,131,,,"[54.7, 69.4]",3920395,3,,,,,-1.458511,,Right Foot,,,,"[58.5, 35.7]",,Ground Pass,,33.913567,,,,Samuel Moutoussamy,4412.0,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,8,Congo DR,4881,['7f7bd64e-1dc3-49ff-8e43-e61c38c27498'],26,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:26.689,Pass,
,,,,,,,,,,,,,,,,,,0.626972,,,,,,,,,,,,03b2620e-0e2c-4c4b-acfa-e806b5e48005,134,,,"[63.3, 32.3]",3920395,3,,,,,0.5078365,,Left Foot,,,,"[74.8, 38.7]",,Ground Pass,,13.160927,,,,Yoane Wissa,7294.0,,,,,,1,From Throw In,Samuel Moutoussamy,4412.0,Left Defensive Midfield,8,Congo DR,4881,['2effccaa-50f4-44cf-8d29-a65635b0abbb'],30,,,,,,,,,,,,,,,,,Congo DR,4881,00:03:30.578,Pass,
