50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.955398,,,,,,,,,,,,,,7f8be7bb-88c3-42bb-b82b-73c051767dd0,1885,,"[24.2, 80.0]",3922356,59,True,,,-1.9766852,,,,,"[8.6, 43.7]",Low Pass,,39.510124,,,Lionel Mpasi-Nzau,35413.0,,,,,Throw-in,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,101,Congo DR,4881,['b2e0ea6e-f0b2-4448-8b5b-c262bb7dc602'],36,,,,,,,,,,,,,,,,,Congo DR,4881,00:14:36.521,Pass,
,,,,,,,,,,,,,,,,,,3.669642,,,,,,,,,,,,,,08421df7-ab5c-46bd-909b-5ec301bc99f9,1887,,"[11.2, 47.6]",3922356,59,,,,-0.91138595,,Right Foot,,,"[47.4, 0.9]",High Pass,,59.08748,Out,,Yoane Wissa,7294.0,,True,,,,2,From Throw In,Lionel Mpasi-Nzau,35413.0,Goalkeeper,101,Congo DR,4881,['ee555c72-7c06-467a-b8ba-175d10366134'],39,,,,,,,,,,,,,,,,,Congo DR,4881,00:14:39.352,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,b3386d9e-e33a-49f9-8794-d53f475b018b,1889,,"[75.3, 80.0]",3922356,59,True,,,-1.8724154,,,,,"[71.1, 66.5]",Low Pass,,14.138246,,,Amadou Diawara,8284.0,,,,,Throw-in,2,From Throw In,Aguibou Camara,39559.0,Right Wing,102,Guinea,4892,['8b5f4962-8733-43f7-af91-39a0802817d4'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:14:46.128,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,3c6d80c6-6bcb-4fa8-99ba-42a4f5542fad,1891,,"[71.1, 66.5]",3922356,59,True,,,1.3621145,,Right Foot,,,"[72.9, 75.0]",Ground Pass,,8.6884985,,,Aguibou Camara,39559.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,102,Guinea,4892,['f162fd14-b11d-4fc4-a438-ce1916430492'],48,,,,,,,,,,,,,,,,,Guinea,4892,00:14:48.128,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,293dc7eb-1a48-4998-a782-693ab46ae69d,1893,,"[72.9, 75.0]",3922356,59,,,,-2.0676072,,Right Foot,,,"[68.4, 66.7]",Ground Pass,,9.441399,,,Amadou Diawara,8284.0,,,,,,2,From Throw In,Aguibou Camara,39559.0,Right Wing,102,Guinea,4892,['b2f2d602-d633-48b5-8aab-49aa43802578'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:14:49.808,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,7cf3a6cd-6658-451d-a8bd-d63931bfc8c8,1896,,"[68.4, 66.7]",3922356,59,,,,-2.0344439,,Right Foot,,,"[61.1, 52.1]",Ground Pass,,16.323296,,,Abdoulaye Touré,3138.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,102,Guinea,4892,['83776f41-4db0-4be4-9a96-789e14368723'],52,,,,,,,,,,,,,,,,,Guinea,4892,00:14:52.528,Pass,
,,,,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,,,3b82518b-def2-4269-aceb-63f0ed503c0d,1899,,"[60.7, 51.8]",3922356,59,,,,2.225367,,Left Foot,,,"[50.8, 64.7]",Ground Pass,,16.260996,,,Mouctar Diakhaby,4267.0,,,,,,2,From Throw In,Abdoulaye Touré,3138.0,Left Defensive Midfield,102,Guinea,4892,['85012dda-edb1-4cf2-be9c-6166ad28d21a'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:14:54.128,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,b34bc282-2709-459a-b6c3-85f415c8b750,1902,,"[50.8, 64.7]",3922356,59,,,,0.6720648,,Right Foot,,,"[64.5, 75.6]",Ground Pass,,17.507141,,,Aguibou Camara,39559.0,,,,,,2,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,102,Guinea,4892,['28e80073-ec39-4971-ac5b-8b08a152eb9b'],56,,,,,,,,,,,,,,,,,Guinea,4892,00:14:56.368,Pass,
,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,7124e07a-5f41-4972-a094-a315def623e1,1905,,"[64.5, 75.6]",3922356,59,,,,-1.7206088,,Right Foot,,,"[62.9, 65.0]",Ground Pass,,10.720075,,,Amadou Diawara,8284.0,,,,,,2,From Throw In,Aguibou Camara,39559.0,Right Wing,102,Guinea,4892,['4e216ba6-fd3e-4523-8520-e2029b7db561'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:14:58.808,Pass,
,,,,,,,,,,,,,,,,,,4.14161,,,,,,,,,,,,,,f67f9436-b1f7-4c0a-ab9c-6cfe6b7d51eb,1908,,"[63.2, 64.1]",3922356,59,,,,-0.3872659,,Right Foot,,,"[103.9, 47.5]",High Pass,,43.95509,Incomplete,,Naby Deco Keïta,8505.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,102,Guinea,4892,"['710e1127-ae09-406e-a065-99c2ec634a3f', 'aa9c745d-4b9b-4443-a787-085fa4434b41']",59,,,,,,,,,,,,,,,,,Guinea,4892,00:14:59.481,Pass,
,,,,,,,,,,,,,,,,,,3.525696,,,,,,,,,,,,,,b5670aca-6bc2-45ff-a892-bfe6c70c17f3,1912,,"[16.2, 53.7]",3922356,60,,,,0.17450316,,Right Foot,,,"[83.7, 65.6]",High Pass,,68.54094,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Throw In,Lionel Mpasi-Nzau,35413.0,Goalkeeper,102,Guinea,4892,"['0aee7360-ffa7-4351-b59e-420f4755f6c8', '8c41d610-b19c-4857-9cfb-e32e8422aca1']",19,,,,,,,,,,,,,,,,,Congo DR,4881,00:15:19.881,Pass,
,,,,,,,,,,,,,,,,,,1.160116,,,,,,,,,,,,,,8c41d610-b19c-4857-9cfb-e32e8422aca1,1914,,"[36.4, 14.5]",3922356,60,,,,0.5848776,,Head,,,"[43.8, 19.4]",Low Pass,,8.875246,,,Amadou Diawara,8284.0,,,,,Recovery,2,From Throw In,Issiaga Sylla,4352.0,Left Back,102,Guinea,4892,"['b5670aca-6bc2-45ff-a892-bfe6c70c17f3', 'a28ad9a7-8254-4a24-8f6d-738f0ee3859c']",23,,,,,,,,,,,,,,,,,Guinea,4892,00:15:23.407,Pass,
,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,e769a713-e31e-4de5-9a95-fa51a0336897,1918,,"[43.4, 19.8]",3922356,60,,,,2.7675483,,Right Foot,,,"[32.7, 24.0]",Ground Pass,,11.4947815,,,Mouctar Diakhaby,4267.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,102,Guinea,4892,"['9ab87255-9567-41f9-9381-63717895129a', 'e4195eae-0e98-4e2b-9841-7b16516f1c6d']",24,,,,,,,,,,,,,,,,,Guinea,4892,00:15:24.607,Pass,True
,,,,,,,,,,,,,,,,,,0.918738,,,,,,,,,,,,,,b6508369-aea4-4dae-9887-75b8e3849471,1921,,"[32.7, 70.4]",3922356,60,,,,-0.6004846,,Right Foot,,,"[49.2, 59.1]",Ground Pass,,19.9985,,,Aguibou Camara,39559.0,,,,,,2,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,102,Guinea,4892,['8f0d698a-ac9a-40f7-9505-1135528c6289'],30,,,,,,,,,,,,,,,,,Guinea,4892,00:15:30.567,Pass,
,,,,,,,,,,,,,,,,,,2.806172,,,,,,,,,,,,,,ca044a48-dabf-47d7-8ba4-14a5617e5d88,1925,,"[56.8, 32.3]",3922356,60,,,,-0.27762738,,Right Foot,,,"[96.1, 21.1]",High Pass,,40.864777,,,Facinet Conte,406457.0,,,Through Ball,True,,2,From Throw In,Aguibou Camara,39559.0,Right Wing,102,Guinea,4892,['4d17909b-401d-495f-ad43-512c541c16fe'],37,,,,,,,,,,,,,,,,,Guinea,4892,00:15:37.446,Pass,
,,,,,,,,,,,,,,,,,,1.480282,,,,,,,,,,,,,,6394c418-01d3-40bc-8cb3-95de131ca8f9,1928,,"[102.5, 24.0]",3922356,60,,,,1.0783106,,Right Foot,,,"[104.7, 28.1]",Low Pass,,4.652956,Incomplete,,Mohamed Bayo,8454.0,,,,,,2,From Throw In,Facinet Conte,406457.0,Left Wing,102,Guinea,4892,"['5b788c4a-fb27-4364-94fd-46857e230df0', '249a9d39-bb63-4c31-a9cd-c114a0a998c9']",40,,,,,,,,,,,,,,,,,Guinea,4892,00:15:40.405,Pass,
,,,,,,,,,,,,,,,,,,1.279262,,,,,,,,,,,,,,6937b954-e93b-4c85-9b04-3a5218d3e829,1934,,"[105.9, 3.7]",3922356,60,,,,1.4971045,,Left Foot,True,,"[108.1, 33.5]",Ground Pass,,29.881098,Incomplete,,Mohamed Bayo,8454.0,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,102,Guinea,4892,"['65b450cb-f06d-4c3f-9d2f-b727b9a966fc', '24a5e45f-2138-4bce-a39b-7a47397a6555']",46,,,,,,,,,,,,,,,,,Guinea,4892,00:15:46.805,Pass,
,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,718660a0-975c-4ff4-8f6b-e1c05e367ac5,1937,,"[50.7, 25.1]",3922356,60,True,,,0.8604017,,Head,,,"[66.7, 43.7]",High Pass,,24.534874,,,Naby Deco Keïta,8505.0,,,,,Recovery,2,Regular Play,Julian Jeanvier,7360.0,Left Center Back,103,Guinea,4892,['70599f4f-3531-49d0-968f-9140253b3300'],51,,,,,,,,,,,,,,,,,Guinea,4892,00:15:51.984,Pass,
,,,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,,,60cc2699-2c2a-4802-8004-72871fd0b2be,1939,,"[69.4, 53.1]",3922356,60,,,,1.1188669,,Right Foot,,,"[79.4, 73.7]",Ground Pass,,22.898909,,,Ibrahim Diakité,176683.0,,,,,,2,Regular Play,Naby Deco Keïta,8505.0,Center Attacking Midfield,103,Guinea,4892,['aa37280f-46eb-4719-a986-751218ee5f6d'],57,,,,,,,,,,,,,,,,,Guinea,4892,00:15:57.344,Pass,
,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,,7f1cd575-3aca-481e-b7c9-e72c02e726ea,1942,,"[79.7, 72.4]",3922356,61,,,,-2.054919,,Right Foot,,,"[73.6, 60.8]",Ground Pass,,13.106106,,,Amadou Diawara,8284.0,,,,,,2,Regular Play,Ibrahim Diakité,176683.0,Right Back,103,Guinea,4892,['d41ecf54-00e4-46fa-8e35-b503fe867306'],1,,,,,,,,,,,,,,,,,Guinea,4892,00:16:01.104,Pass,
,,,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,,,33175d01-0269-4939-b994-82ef10b9dc2a,1945,,"[73.6, 60.8]",3922356,61,,,,-1.703786,,Right Foot,,,"[69.6, 30.9]",Ground Pass,,30.166372,,,Abdoulaye Touré,3138.0,,,,,,2,Regular Play,Amadou Diawara,8284.0,Right Defensive Midfield,103,Guinea,4892,['77ab40d1-f1ce-4bfa-8cb3-071fc21c45cc'],3,,,,,,,,,,,,,,,,,Guinea,4892,00:16:03.504,Pass,
,,,,,,,,,,,,,,,,,,1.030054,,,,,,,,,,,,,,3097a283-de72-4a93-b652-c55fe92f4bd4,1948,,"[79.1, 21.4]",3922356,61,,,,-0.031989083,,Right Foot,,,"[91.6, 21.0]",Ground Pass,,12.506398,,,Facinet Conte,406457.0,,,,,,2,Regular Play,Abdoulaye Touré,3138.0,Left Defensive Midfield,103,Guinea,4892,['f85d117b-c6d8-4956-8e0d-fa53b682515f'],9,,,,,,,,,,,,,,,,,Guinea,4892,00:16:09.504,Pass,
,,,,,,,,,,,,,,,,,,0.299532,,,,,,,,,,,,,,1160b2c6-5801-4f73-abfb-f509b605c3b8,1952,,"[89.9, 20.3]",3922356,61,,,,-1.1788487,,Right Foot,,,"[93.0, 12.8]",Ground Pass,,8.1154175,Incomplete,,Issiaga Sylla,4352.0,,,,,,2,Regular Play,Facinet Conte,406457.0,Left Wing,103,Guinea,4892,"['cdd75f32-3037-4a0f-b270-dd775415c525', 'b6edc859-1974-4b1b-8693-df629c252455']",12,,,,,,,,,,,,,,,,,Guinea,4892,00:16:12.819,Pass,
,,,,,,,,,,,,,,,,,,1.097704,,,,,,,,,,,,,,8d1806cc-3245-491b-8bee-235720c5cf75,1955,,"[35.6, 66.6]",3922356,61,,,,0.9137214,,Right Foot,,,"[41.0, 73.6]",Ground Pass,,8.840815,,,Silas Katompa Mvumpa,13329.0,,,,,Recovery,2,From Counter,Charles Pickel,28415.0,Right Defensive Midfield,104,Congo DR,4881,['c3981b42-cffc-4e05-8f6a-e1b1e11958af'],14,,,,,,,,,,,,,,,,,Congo DR,4881,00:16:14.615,Pass,
,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,f4ea8d42-f445-457a-9a77-c0343bcbb570,1971,,"[60.0, 40.0]",3922356,65,,,,-2.6788404,,Right Foot,,,"[15.3, 17.7]",Ground Pass,,49.953777,,,Ibrahim Kone,182573.0,,,,,Kick Off,2,From Kick Off,Mohamed Bayo,8454.0,Center Forward,106,Guinea,4892,['7621475f-2bc0-45de-9a97-71614177cd8f'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:20:50.497,Pass,
,,,,,,,,,,,,,,,,,,2.595975,,,,,,,,,,,,,,fca79f4d-7fa6-415e-ad49-b3191781fb61,1974,,"[14.1, 29.4]",3922356,66,,,,0.40638545,,Right Foot,,,"[78.7, 57.2]",High Pass,,70.327805,,,Mohamed Bayo,8454.0,,,,,,2,From Kick Off,Ibrahim Kone,182573.0,Goalkeeper,106,Guinea,4892,['a6b6a119-cc76-4d24-9e73-68ad7cc2754f'],5,,,,,,,,,,,,,,,,,Guinea,4892,00:21:05.897,Pass,
,,,,,,,,,,,,,,,,,,0.319999,,,,,,,,,,,,,,551de325-4f74-4628-8e87-0464886d5f8d,1976,,"[78.7, 57.2]",3922356,66,,,,0.6119024,,Head,,,"[84.4, 61.2]",Low Pass,,6.963476,,,Aguibou Camara,39559.0,,,,,,2,From Kick Off,Mohamed Bayo,8454.0,Center Forward,106,Guinea,4892,['c8f72df2-47d0-481d-9c16-a7dfbc1692b1'],8,,,,,,,,,,,,,,,,,Guinea,4892,00:21:08.533,Pass,
,,,,,,,,,,,,,,,,,,0.991532,,,,,,,,,,,,,,05edc88c-17b4-4820-8d71-83ef8a7fd2ce,1980,,"[83.6, 54.3]",3922356,66,,,,-0.8868035,,Right Foot,,,"[96.4, 38.6]",Low Pass,,20.256603,Incomplete,,Naby Deco Keïta,8505.0,,,,,,2,From Kick Off,Aguibou Camara,39559.0,Right Wing,106,Guinea,4892,"['f0d05a8f-a668-4b94-8b00-3911912abf75', '4ab6b93a-0e88-469f-9f81-892a80527468', '2ba890f0-be0d-448f-9514-2a71759466a5']",10,,,,,,,,,,,,,,,,,Guinea,4892,00:21:10.324,Pass,True
,,,,,,,,,,,,,,,,,,4.125887,,,,,,,,,,,,,,25f3eae2-ca00-4209-bc3a-f3e6f40029e9,1985,,"[25.0, 40.5]",3922356,66,,,,-0.792898,,Left Foot,,,"[64.7, 0.2]",High Pass,,56.570133,Out,,Cédric Bakambu,6862.0,,True,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,106,Guinea,4892,"['dc068c84-10f7-402e-80fe-e0885f0b88f2', '187992d3-dd85-4c07-9016-de5fca773966']",12,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:12.253,Pass,True
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,a3b076f7-0cef-44d4-a6b9-00382ea2cad6,1987,,"[54.3, 80.0]",3922356,66,True,,,-2.3470204,,,,,"[48.9, 74.5]",Low Pass,,7.7077885,,,Mouctar Diakhaby,4267.0,,,,,Throw-in,2,From Throw In,Ibrahim Diakité,176683.0,Right Back,107,Guinea,4892,['122d4dc8-4472-4fa8-93d6-1d2d91ec8504'],19,,,,,,,,,,,,,,,,,Guinea,4892,00:21:19.053,Pass,
,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,b4b8e2e9-5a52-4bb1-a209-0a60e0b9e466,1989,,"[47.0, 76.7]",3922356,66,,,,-2.3146343,,Right Foot,,,"[22.8, 50.4]",Ground Pass,,35.739754,,,Ibrahim Kone,182573.0,,,,,,2,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,107,Guinea,4892,['5758358f-c5f7-4e32-a747-5bf86099324e'],22,,,,,,,,,,,,,,,,,Guinea,4892,00:21:22.653,Pass,
,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,2944f8ec-0da8-41d6-a2f8-1d3e4a69b03d,1992,,"[22.8, 48.8]",3922356,66,,,,-0.8272342,,Right Foot,,,"[33.1, 37.6]",Ground Pass,,15.21611,,,Julian Jeanvier,7360.0,,,,,,2,From Throw In,Ibrahim Kone,182573.0,Goalkeeper,107,Guinea,4892,['ecb7e417-2cdf-4ceb-9a1b-585b645fb02b'],26,,,,,,,,,,,,,,,,,Guinea,4892,00:21:26.733,Pass,
,,,,,,,,,,,,,,,,,,0.959999,,,,,,,,,,,,,,6848e495-ae56-4a24-95ea-29598f47c7dc,1995,,"[34.3, 36.1]",3922356,66,,,,0.5033994,,Right Foot,,,"[48.1, 43.7]",Ground Pass,,15.754364,,,Amadou Diawara,8284.0,,,,,,2,From Throw In,Julian Jeanvier,7360.0,Left Center Back,107,Guinea,4892,['12a29eda-8579-4a4c-baeb-896c3276df01'],30,,,,,,,,,,,,,,,,,Guinea,4892,00:21:30.333,Pass,
,,,,,,,,,,,,,,,,,,2.239998,,,,,,,,,,,,,,296e1713-fb22-4fc0-9462-3b9a000ae932,1998,,"[48.1, 43.7]",3922356,66,,,,1.4102468,,Right Foot,,,"[52.1, 68.4]",Ground Pass,,25.02179,,,Mouctar Diakhaby,4267.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,107,Guinea,4892,['7b635a2b-fe90-4e7e-94f6-359a587b4f91'],32,,,,,,,,,,,,,,,,,Guinea,4892,00:21:32.893,Pass,
,,,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,,,148067cb-ec8c-4d56-9309-4b397a7910c7,2002,,"[76.2, 75.8]",3922356,66,,,,0.09454487,,Right Foot,,,"[87.8, 76.9]",Low Pass,,11.652039,,,Ibrahim Diakité,176683.0,,,,,,2,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,107,Guinea,4892,"['67f7554c-0131-4de7-b404-6fa5e18480ff', 'd2d3fbe3-5d69-464e-9e9f-6cad418aa6de']",41,,,,,,,,,,,,,,,,,Guinea,4892,00:21:41.293,Pass,True
,,,,,,,,,,,,,,,,,,0.650575,,,,,,,,,,,,,,23c9bbac-de45-42e8-bc92-c0db5149979d,2006,,"[91.9, 65.9]",3922356,66,,,,-0.9332475,,Left Foot,,,"[99.9, 55.1]",Ground Pass,,13.440238,Incomplete,,Mohamed Bayo,8454.0,,,,,,2,From Throw In,Ibrahim Diakité,176683.0,Right Back,107,Guinea,4892,"['3f47ea4f-fde5-4dd6-81f6-e0ab5d0c53d0', 'e70ab5a0-56bc-4697-af0c-ef12108477a8']",45,,,,,,,,,,,,,,,,,Guinea,4892,00:21:45.699,Pass,
,,,,,,,,,,,,,,,,,,1.46037,,,,,,,,,,,,,,28465746-74d8-45f0-819d-7ed857d7d223,2010,,"[20.3, 25.8]",3922356,66,,,,0.102117054,,Right Foot,,,"[48.6, 28.7]",Ground Pass,,28.448198,Incomplete,,Silas Katompa Mvumpa,13329.0,,,,,,2,From Throw In,Henoc Inonga Baka,105946.0,Left Center Back,107,Guinea,4892,"['cdac0706-efc3-4c41-85dc-84b86c04f70a', '8006ed7a-8b87-4496-af82-1ff0e31be2f7']",47,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:47.084,Pass,
,,,,,,,,,,,,,,,,,,2.071373,,,,,,,,,,,,,,cb524a00-feb5-437a-8e86-58315baf27ca,2014,,"[72.8, 49.6]",3922356,66,,,,-0.42986095,,Right Foot,,,"[107.7, 33.6]",High Pass,,38.392838,Incomplete,,Facinet Conte,406457.0,,,,,,2,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,107,Guinea,4892,"['1bcd617d-6398-43b3-98b7-33a7bfd52633', '0b0faea8-f0b6-46de-b718-c7d4aecddbcc']",50,,,,,,,,,,,,,,,,,Guinea,4892,00:21:50.141,Pass,
,,,,,,,,,,,,,,,,,,5.09014,,,,,,,,,,,,,,6aa95f9c-12eb-47dd-8108-2ecc5336adf8,2018,,"[15.3, 51.2]",3922356,67,,,,0.23116478,,Right Foot,,,"[90.5, 68.9]",High Pass,,77.25497,Incomplete,,Cédric Bakambu,6862.0,,,,,Free Kick,2,From Free Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,108,Congo DR,4881,"['897eea94-917a-46dc-853a-b01b480775c9', '2b4274c1-1e04-4b8f-a78a-2348c057b151']",27,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:27.738,Pass,
,,,,,,,,,,,,,,,,,,1.399999,,,,,,,,,,,,,,897eea94-917a-46dc-853a-b01b480775c9,2020,,"[29.6, 11.2]",3922356,67,,,,2.4432225,,Left Foot,,,"[21.5, 18.0]",Ground Pass,,10.575916,,,Julian Jeanvier,7360.0,,,,,Recovery,2,Regular Play,Issiaga Sylla,4352.0,Left Back,109,Guinea,4892,"['414bf4dc-0781-4657-887c-8db8e55dbfe4', '6aa95f9c-12eb-47dd-8108-2ecc5336adf8']",32,,,,,,,,,,,,,,,,,Guinea,4892,00:22:32.828,Pass,
,,,,,,,,,,,,,,,,,,3.955437,,,,,,,,,,,,,,ec7136b0-6320-49f4-8119-3457dad007f1,2023,,"[21.1, 18.9]",3922356,67,,,,-0.16436519,,Right Foot,,,"[83.2, 8.6]",High Pass,,62.94839,Incomplete,,Mohamed Bayo,8454.0,,,,,,2,Regular Play,Julian Jeanvier,7360.0,Left Center Back,109,Guinea,4892,"['8e476601-9df4-48c8-a8d6-535c19f50c77', '2c6fd76e-717a-48f2-a8a0-ba4aa6213f15']",34,,,,,,,,,,,,,,,,,Guinea,4892,00:22:34.268,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,6e4abd0c-8db3-46f1-b554-dcbe7f2c0f23,2026,,"[64.2, 0.1]",3922356,67,True,,,0.6120154,,,,,"[74.6, 7.4]",Low Pass,,12.706298,,,Issiaga Sylla,4352.0,,,,,Throw-in,2,From Throw In,Naby Deco Keïta,8505.0,Center Attacking Midfield,110,Guinea,4892,['129d6e15-8ed6-4636-8621-eb0b3f4857b7'],42,,,,,,,,,,,,,,,,,Guinea,4892,00:22:42.674,Pass,
,,,,,,,,,,,,,,,,,,0.958224,,,,,,,,,,,,,,f19611f0-3948-44ec-9212-dad9d64ac920,2028,,"[75.8, 5.7]",3922356,67,,,,0.50242126,,Left Foot,,,"[84.9, 10.7]",Ground Pass,,10.38316,,,Facinet Conte,406457.0,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,110,Guinea,4892,['3fc02af5-e820-4878-9386-761407cd0d5a'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:22:46.274,Pass,
,,,,,,,,,,,,,,,,,,0.650096,,,,,,,,,,,,,,e904d30f-705b-464c-ba7b-13b62727132b,2035,,"[36.1, 73.7]",3922356,67,,,,-0.05488986,,Right Foot,,,"[54.3, 72.7]",Low Pass,,18.227451,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,110,Guinea,4892,"['7aaa945b-cbc6-44a7-9987-9776e8b105ed', '25533b66-1c04-4c5b-877b-9493c620363b']",48,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:48.239,Pass,
,,,,,,,,,,,,,,,,,,1.499159,,,,,,,,,,,,,,aad51069-e0fd-4171-9c09-d527cd768936,2040,,"[70.2, 0.1]",3922356,67,,,,0.90296376,,,,,"[81.4, 14.3]",High Pass,,18.085354,,,Mohamed Bayo,8454.0,,,,,Throw-in,2,From Throw In,Issiaga Sylla,4352.0,Left Back,111,Guinea,4892,['995505ef-1304-4b4c-bd65-ed566af212de'],56,,,,,,,,,,,,,,,,,Guinea,4892,00:22:56.959,Pass,
,,,,,,,,,,,,,,,,,,3.199996,,,,,,,,,,,,,,6e545f0f-99c2-480c-98e2-a5d97a303f9a,2043,,"[80.4, 13.5]",3922356,67,,,,-0.39185342,,Left Foot,,,"[104.6, 3.5]",Low Pass,,26.184729,,,Facinet Conte,406457.0,,,,,,2,From Throw In,Mohamed Bayo,8454.0,Center Forward,111,Guinea,4892,['4f8e5310-1491-4ed9-a5e0-63dfd9073c83'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:22:58.498,Pass,
,,,,,,,,,,,,,,,,,,1.763309,,,,,,,,,,,,,,23110b98-2c39-45c9-9c97-9a4bc9277c4f,2050,,"[117.8, 2.9]",3922356,69,,,,1.6669179,,Right Foot,True,,"[114.3, 39.2]",High Pass,,36.46834,Incomplete,,Serhou Guirassy,9102.0,,,,,Free Kick,2,From Free Kick,Aguibou Camara,39559.0,Right Wing,112,Guinea,4892,"['60da6557-a598-4de5-93cc-33b2678fa18b', '0f18dfca-7636-47b1-9f9b-da58fa1fd7dc']",16,,,,,,,,,,,,,,,,,Guinea,4892,00:24:16.744,Pass,
,,,,,,,,,,,,,,,,,,3.919568,,,,,,,,,,,,,,1ff7961f-1275-4ab9-9d19-724dce621d30,2059,,"[13.3, 33.9]",3922356,70,,,,0.07841034,,Drop Kick,,,"[69.3, 38.3]",High Pass,,56.172592,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Free Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,112,Guinea,4892,"['e297a7c4-d4dc-4f19-97e2-d304d625a179', '73d5bfac-9763-40d0-a1f8-6648657f1395']",4,,,,,,,,,,,,,,,,,Congo DR,4881,00:25:04.330,Pass,
