50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.658261,,,,,,,,,,ead44483-1d0f-471a-b231-bef40e5e31e6,2256,,,"[84.5, 73.7]",3920416,59,,,,,0.0,,Right Foot,,,"[92.5, 73.7]",Ground Pass,,8.0,,,,,Hamza Rafia,50442.0,,,,,,2,Regular Play,Wajdi Kechrida,105944.0,Right Back,107,Tunisia,777,"['4bebe367-beac-4eda-871f-bc02c4d9d00d', '9274143b-95af-48d0-8973-df64ce4f7ee1']",15,,,,,,,,,,,,,,,,Tunisia,777,00:14:15.109,Pass,True
,,,,,,,,,,,,,,,,,,2.202792,,,,,,,,,,fa8b55c4-4ddc-4012-99d1-d4ccfd1f7db9,2260,,,"[92.0, 73.7]",3920416,59,,,,,-2.9880488,,Right Foot,,,"[83.6, 72.4]",Ground Pass,,8.5,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Wing,107,Tunisia,777,"['8540cd88-c792-404b-abd8-169de7c653b1', 'd7653fc0-7d0a-42c8-9029-5edbdf80c69e']",16,,,,,,,,,,,,,,,,Tunisia,777,00:14:16.640,Pass,True
,,,,,,,,,,,,,,,,,,0.202277,,,,,,,,,,1eda5372-8bbb-4d20-8c1b-f94724ae3800,2263,,,"[83.6, 72.4]",3920416,59,,,,,-0.51012576,,Right Foot,,,"[92.0, 67.7]",High Pass,,9.625487,,,Incomplete,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,107,Tunisia,777,['c888dc23-9ca2-4d13-8805-9c9971c1d7ca'],19,,,,,,,,,,,,,,,,Tunisia,777,00:14:19.703,Pass,
,,,,,,,,,,,,,,,,,,1.862893,,,,,,,,,,0bdd5cf0-6d9c-433b-b21a-4da77b7668a9,2265,,,"[78.7, 67.9]",3920416,59,,,,,-2.4390368,,Right Foot,,,"[63.7, 55.2]",Ground Pass,,19.654263,,,,,Yassine Meriah,5651.0,,,,,Recovery,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,107,Tunisia,777,['a42b9442-618b-4a0f-8677-e03245f350cb'],22,,,,,,,,,,,,,,,,Tunisia,777,00:14:22.561,Pass,
,,,,,,,,,,,,,,,,,,1.439237,,,,,,,,,,b7eb2f71-e7d6-42db-98df-18157eb3775f,2268,,,"[63.7, 55.2]",3920416,59,,,,,0.8410783,,Left Foot,,,"[78.1, 71.3]",Low Pass,,21.600231,,,Incomplete,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,107,Tunisia,777,"['e35f8bff-d877-4d19-bbb0-261307db4b9a', '6ced7d8d-4824-4772-b4eb-c5d8185751d8']",24,,,,,,,,,,,,,,,,Tunisia,777,00:14:24.531,Pass,
,,,,,,,,,,,,,,,,,,3.076801,,,,,,,,,,1b780fe7-f02b-4750-aa90-9dc27602ee9a,2272,,,"[46.5, 12.2]",3920416,59,,,,,0.39707944,,Left Foot,,,"[68.2, 21.3]",High Pass,,23.53083,,,Incomplete,,Themba Zwane,65726.0,,,,,,2,Regular Play,Percy Tau,29367.0,Left Wing,107,Tunisia,777,"['12aa7862-abfa-4293-85fe-fcd5fc2b250e', '33f9ac89-abeb-4b01-81b5-a871465c62dd']",26,,,,,,,,,,,,,,,,South Africa,4976,00:14:26.720,Pass,
,,,,,,,,,,,,,,,,,,1.238464,,,,,,,,,,b34b91f0-5db8-4872-a265-587c6157d79c,2276,,,"[49.8, 59.6]",3920416,59,,,,,-2.082652,,Right Foot,,,"[39.8, 41.8]",Low Pass,,20.41666,,,,,Montassar Omar Talbi,32450.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,107,Tunisia,777,['190f3dab-0c9f-4abd-a265-766a28ec4f8e'],30,,,,,,,,,,,,,,,,Tunisia,777,00:14:30.708,Pass,
,,,,,,,,,,,,,,,,,,1.262282,,,,,,,,,,fbcc6716-3269-40e4-89f2-5f3eb80bfa9a,2279,,,"[36.4, 41.8]",3920416,59,,,,,0.5834416,,Right Foot,,,"[56.7, 55.2]",Ground Pass,,24.323856,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,107,Tunisia,777,['9a4aa7a4-ed18-4eac-bb9c-e6393184164f'],34,,,,,,,,,,,,,,,,Tunisia,777,00:14:34.783,Pass,
,,,,,,,,,,,,,,,,,,1.566984,,,,,,,,,,8a39ca50-e8ef-46eb-84d1-291c777e2570,2283,,,"[56.5, 55.6]",3920416,59,,,,,-2.0309896,,Left Foot,,,"[45.0, 32.4]",Ground Pass,,25.893822,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,107,Tunisia,777,"['ebd16092-3aa1-42d5-a8a6-e8d7d36237a1', '913431a8-3a8e-469d-a355-ff4ad3ae3bec']",36,,,,,,,,,,,,,,,,Tunisia,777,00:14:36.637,Pass,True
,,,,,,,,,,,,,,,,,,1.364479,,,,,,,,,,9b174622-560f-4a73-a070-7fb5888f2f19,2286,,,"[53.7, 27.0]",3920416,59,,,,,-0.91484773,,Right Foot,,,"[68.4, 7.9]",Ground Pass,,24.101868,,,,,Ali Abdi,30681.0,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,107,Tunisia,777,['a72ac866-03e7-4140-861d-6689b959d358'],40,,,,,,,,,,,,,,,,Tunisia,777,00:14:40.557,Pass,
,,,,,,,,,,,,,,,,,,0.731059,,,,,,,,,,3aba874a-fb0f-40dd-ac07-57ee324d127a,2289,,,"[70.9, 7.6]",3920416,59,,,,,2.546523,,Left Foot,,,"[64.4, 12.0]",Ground Pass,,7.8492036,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,Ali Abdi,30681.0,Left Back,107,Tunisia,777,['0e33b5b4-da83-4872-bc3b-0f83da27977b'],44,,,,,,,,,,,,,,,,Tunisia,777,00:14:44.975,Pass,
,,,,,,,,,,,,,,,,,,0.435447,,,,,,,,,,a395e3a2-c560-415f-9bfa-0b32d0c5185f,2293,,,"[65.0, 12.0]",3920416,59,,,,,-0.051500812,,Right Foot,,,"[74.7, 11.5]",Ground Pass,,9.712878,,,,,Youssef Msakni,23910.0,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,107,Tunisia,777,"['6bee57a6-8310-4e98-8f8e-8e264929e076', '94d0ebd8-b5e7-47e7-abc5-98e09adbf089']",46,,,,,,,,,,,,,,,,Tunisia,777,00:14:46.627,Pass,True
,,,,,,,,,,,,,,,,,,2.35183,,,,,,,,,,ed739a27-90bf-45bb-9391-e819a6621539,2297,,,"[75.0, 12.4]",3920416,59,,,,,3.0961695,,Right Foot,,,"[46.4, 13.7]",High Pass,,28.62953,,,,,Montassar Omar Talbi,32450.0,,,,,,2,Regular Play,Youssef Msakni,23910.0,Center Attacking Midfield,107,Tunisia,777,"['ea2ba703-cfc3-45c7-bded-cc0cb76d206a', '1deb6745-967a-4309-b9da-89d5b3eeae34']",47,,,,,,,,,,,,,,,,Tunisia,777,00:14:47.183,Pass,True
,,,,,,,,,,,,,,,,,,1.527003,,,,,,,,,,09074c73-1892-4908-b1b5-3cf6de0c5fdf,2300,,,"[44.2, 21.6]",3920416,59,,,,,1.3996918,,Right Foot,,,"[48.9, 48.8]",Ground Pass,,27.603079,,,,,Yassine Meriah,5651.0,,,,,,2,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,107,Tunisia,777,['3e8d3cbe-a425-4041-88ef-99be8d41b18e'],51,,,,,,,,,,,,,,,,Tunisia,777,00:14:51.289,Pass,
,,,,,,,,,,,,,,,,,,1.785189,,,,,,,,,,b773eff2-0240-421a-8fc6-8e41983b053b,2303,,,"[53.7, 54.0]",3920416,59,,,,,0.6435011,,Right Foot,,,"[80.1, 73.8]",Ground Pass,,33.0,,,,,Wajdi Kechrida,105944.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,107,Tunisia,777,['d5c533f1-7da5-4dd7-883f-c32f70853a0a'],54,,,,,,,,,,,,,,,,Tunisia,777,00:14:54.930,Pass,
,,,,,,,,,,,,,,,,,,0.735989,,,,,,,,,,54b8864d-3e44-491e-8aa5-3d1aeba90dd0,2308,,,"[5.6, 33.3]",3920416,60,,True,,,-0.26337308,,Right Foot,,,"[90.9, 10.3]",High Pass,,88.34642,,,Incomplete,,Percy Tau,29367.0,,,,,Goal Kick,2,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,108,South Africa,4976,"['16815e0c-be31-48c5-b00a-74b13a901487', 'cf98c9e1-ffe3-4d5f-83f4-573744ef4a3e']",35,,,,,,,,,,,,,,,,South Africa,4976,00:15:35.546,Pass,
,,,,,,,,,,,,,,,,,,0.140206,,,,,,,,,,197c070b-69e6-4e2a-b134-fc5bb16e52be,2314,,,"[49.7, 16.3]",3920416,60,,,,,1.4601392,,Left Foot,,,"[49.8, 17.2]",Low Pass,,0.9055385,,,Incomplete,,,,,,,,,2,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,108,South Africa,4976,"['739280a9-4881-4c1c-814e-a37752da4337', '0d133f33-9ce8-46d5-9d5c-c45ef237f69b']",38,,,,,,,,,,,,,,,,South Africa,4976,00:15:38.544,Pass,True
,,,,,,,,,,,,,,,,,,4.040947,,,,,,,,,,af56dd16-7144-4730-a42c-0d7f1d2ef8bc,2317,,,"[70.8, 65.4]",3920416,60,,,,,0.04268762,,Left Foot,,,"[110.6, 67.1]",Ground Pass,,39.83629,,,,,Seifeddine Jaziri,68749.0,,,,,Recovery,2,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,108,South Africa,4976,"['3f51ab42-da0b-4a64-9f3a-7ede0c98c0e3', '060d6798-d900-44a1-b9f9-56b2c8dbe15c']",39,,,,,,,,,,,,,,,,Tunisia,777,00:15:39.849,Pass,True
,,,,,,,,,,,,,,,,,,1.485767,,,,,,,,,,8cc44f81-7a3a-41da-8452-c50a6144ed8e,2320,,,"[111.9, 66.3]",3920416,60,,,,,-1.4610034,,Right Foot,True,,"[114.7, 40.9]",High Pass,,25.553865,,,Incomplete,,Youssef Msakni,23910.0,,,,,,2,From Goal Kick,Seifeddine Jaziri,68749.0,Center Forward,108,South Africa,4976,"['f85eb110-f619-4331-9629-68ef5ac4a850', 'e25b0589-3c4f-49f1-825d-d06ebceaed50']",44,,,,,,,,,,,,,,,,Tunisia,777,00:15:44.229,Pass,
,,,,,,,,,,,,,,,,,,1.226093,,,,,,,,,,7f807b24-7188-41dc-979f-e38e1d189572,2323,,,"[6.1, 40.3]",3920416,60,,True,,,-0.10786003,,Keeper Arm,,,"[37.5, 36.9]",Low Pass,,31.58354,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,From Keeper,Ronwen Williams,66721.0,Goalkeeper,109,South Africa,4976,['ced140a0-5293-46a1-ac8b-2e416d443e85'],59,,,,,,,,,,,,,,,,South Africa,4976,00:15:59.090,Pass,
,,,,,,,,,,,,,,,,,,1.910995,,,,,,,,,,4ed02e1f-5775-40ca-bd66-15307510a5ce,2325,,,"[42.8, 29.1]",3920416,61,,,,,-1.2477248,,Right Foot,,,"[50.4, 6.4]",Ground Pass,,23.938463,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,2,From Keeper,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,109,South Africa,4976,['32be640f-eeec-4c1a-8582-2298df38cf85'],1,,,,,,,,,,,,,,,,South Africa,4976,00:16:01.994,Pass,
,,,,,,,,,,,,,,,,,,0.860475,,,,,,,,,,7ae93dcd-ee07-4cfd-b9bc-176d2e2ce74c,2328,,,"[55.7, 6.4]",3920416,61,,,,,0.7093546,,Left Foot,,,"[67.0, 16.1]",Ground Pass,,14.89228,,,,,Themba Zwane,65726.0,,,,,,2,From Keeper,Aubrey Maphosa Modiba,65733.0,Left Back,109,South Africa,4976,['9109d579-1f62-4782-8b43-ddf594e346b5'],4,,,,,,,,,,,,,,,,South Africa,4976,00:16:04.927,Pass,
,,,,,,,,,,,,,,,,,,0.969377,,,,,,,,,,1ec40984-76ef-48d8-91c1-c16123d0703e,2332,,,"[68.2, 18.3]",3920416,61,,,,,2.0253808,,Right Foot,,,"[61.7, 31.6]",Ground Pass,,14.803378,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,From Keeper,Themba Zwane,65726.0,Center Attacking Midfield,109,South Africa,4976,['727f0210-df6c-4fd8-9573-f7c7872becb4'],6,,,,,,,,,,,,,,,,South Africa,4976,00:16:06.503,Pass,
,,,,,,,,,,,,,,,,,,1.022559,,,,,,,,,,eba3a068-0164-40a6-8618-f86bff9d900c,2335,,,"[61.5, 32.0]",3920416,61,,,,,1.1326905,,Right Foot,,,"[66.7, 43.1]",Ground Pass,,12.25765,,,,,Teboho Mokoena,66716.0,,,,,,2,From Keeper,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,109,South Africa,4976,['7b871f59-0f5e-44cf-971f-0ef21dd94b65'],8,,,,,,,,,,,,,,,,South Africa,4976,00:16:08.116,Pass,
,,,,,,,,,,,,,,,,,,0.778742,,,,,,,,,,b5058e5a-f353-4042-9507-97c76f12f5f7,2337,,,"[66.7, 43.1]",3920416,61,,,,,-2.8245368,,Right Foot,,,"[60.3, 41.0]",Ground Pass,,6.735726,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,From Keeper,Teboho Mokoena,66716.0,Right Defensive Midfield,109,South Africa,4976,['774398cc-e2f6-4760-879b-1df78cfa42d6'],9,,,,,,,,,,,,,,,,South Africa,4976,00:16:09.131,Pass,
,,,,,,,,,,,,,,,,,,2.302833,,,,,,,,,,4f845aa6-7587-41e5-97d2-ce45c4ac7b33,2339,,,"[60.3, 41.0]",3920416,61,,,,,1.7167054,,Right Foot,,,"[56.2, 68.9]",Ground Pass,,28.199646,,,,,Nyiko Mobbie,69442.0,,,,,,2,From Keeper,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,109,South Africa,4976,['c38fc32e-77d5-466f-8859-f20b13027650'],9,,,,,,,,,,,,,,,,South Africa,4976,00:16:09.906,Pass,
,,,,,,,,,,,,,,,,,,1.119883,,,,,,,,,,e213261d-f74c-4c84-aa09-98792f8bcc90,2342,,,"[56.2, 69.2]",3920416,61,,,,,0.29205632,,Right Foot,,,"[71.5, 73.8]",Ground Pass,,15.976545,,,,,Thapelo James Morena,65727.0,,,,,,2,From Keeper,Nyiko Mobbie,69442.0,Right Back,109,South Africa,4976,['5f4001b6-eef3-4e6d-99ba-aa898a6c878e'],12,,,,,,,,,,,,,,,,South Africa,4976,00:16:12.858,Pass,
,,,,,,,,,,,,,,,,,,1.30426,,,,,,,,,,7352ba2d-3f91-4a7b-9b0d-57844ecf233d,2351,,,"[74.5, 70.5]",3920416,61,,,,,-1.743657,,Right Foot,,,"[71.2, 51.6]",Ground Pass,,19.185932,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,From Keeper,Thapelo James Morena,65727.0,Right Wing,109,South Africa,4976,"['a8908925-f782-473c-9586-c5c64b48da0b', '31b3bd0a-f2a5-449c-9de9-02b3c8723bca']",16,,,,,,,,,,,,,,,,South Africa,4976,00:16:16.751,Pass,True
,,,,,,,,,,,,,,,,,,0.265783,,,,,,,,,,cffb9167-2c4b-49f5-89e5-e7dc19ec7fc0,2354,,,"[71.2, 51.6]",3920416,61,,,,,-0.061148163,,Right Foot,,,"[76.1, 51.3]",Ground Pass,,4.909175,,,Incomplete,,Themba Zwane,65726.0,,,,,,2,From Keeper,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,109,South Africa,4976,"['4a9469a2-b848-4568-a77e-20e1115870f1', 'f57dc531-562b-49f6-aa29-9374dab90248']",18,,,,,,,,,,,,,,,,South Africa,4976,00:16:18.617,Pass,
,,,,,,,,,,,,,,,,,,2.29275,,,,,,,,,,4287ea94-2db4-4304-ac78-5ca0302fc67d,2362,,,"[42.6, 37.0]",3920416,61,,,,,1.3540189,,Right Foot,,,"[50.0, 70.6]",Ground Pass,,34.40523,,,,,Hamza Rafia,50442.0,,,,,Recovery,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,110,Tunisia,777,['5786baef-2f3f-40d3-ae7c-55c3d786fc03'],22,,,,,,,,,,,,,,,,Tunisia,777,00:16:22.227,Pass,
,,,,,,,,,,,,,,,,,,2.403705,,,,,,,,,,3c118007-8d69-41a4-97eb-3aeb1016619d,2365,,,"[51.2, 72.3]",3920416,61,,,,,-0.038671188,,Right Foot,,,"[84.8, 71.0]",Ground Pass,,33.62514,,,,,Seifeddine Jaziri,68749.0,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Wing,110,Tunisia,777,['f61eeab6-68f9-4696-a633-019bc1d1ad81'],25,,,,,,,,,,,,,,,,Tunisia,777,00:16:25.328,Pass,
,,,,,,,,,,,,,,,,,,1.378398,,,,,,,,,,8f129a8d-5703-4ba8-9657-1f1929b88f0c,2369,,,"[84.2, 73.1]",3920416,61,,,,,-3.047667,,Left Foot,,,"[70.4, 71.8]",Ground Pass,,13.861096,,,,,Hamza Rafia,50442.0,,,,,,2,Regular Play,Seifeddine Jaziri,68749.0,Center Forward,110,Tunisia,777,"['3a16e5ac-3993-44b5-bb6f-0cea84931000', 'edc25a2e-efdf-47f8-a066-60595703072b']",29,,,,,,,,,,,,,,,,Tunisia,777,00:16:29.642,Pass,True
,,,,,,,,,,,,,,,,,,1.441924,,,,,,,,,,2c67f1e3-8146-4de2-8887-e5e1a5e3cbdb,2372,,,"[70.4, 71.8]",3920416,61,,,,,-1.1851792,,Right Foot,,,"[78.6, 51.6]",Ground Pass,,21.800917,,,Incomplete,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Wing,110,Tunisia,777,"['31000ccf-50c6-492f-994d-83acf4233b67', '31bdb4e5-d8f8-40da-8cdb-96fba42dd4c5']",31,,,,,,,,,,,,,,,,Tunisia,777,00:16:31.706,Pass,
,,,,,,,,,,,,,,,,,,1.131831,,,,,,,,,,c4ddf09c-02d6-41c1-aea2-0bf93bcd09f9,2380,,,"[50.0, 52.2]",3920416,61,,,,,-0.07019697,,Right Foot,,,"[62.8, 51.3]",Ground Pass,,12.831601,,,,,Themba Zwane,65726.0,,,,,Recovery,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,111,South Africa,4976,['61b21f50-1e1b-43ae-8df5-d23003b7d8e1'],35,,,,,,,,,,,,,,,,South Africa,4976,00:16:35.576,Pass,
,,,,,,,,,,,,,,,,,,1.746606,,,,,,,,,,6925449a-a67f-4ab1-8ff7-5e1fc569d001,2386,,,"[68.6, 49.9]",3920416,62,,,,,1.1268948,,Right Foot,,,"[79.3, 72.4]",Ground Pass,,24.914654,,,,,Nyiko Mobbie,69442.0,,,,,Free Kick,2,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,112,South Africa,4976,['21c6a2d2-2379-4332-a4b2-2c0917d8abdc'],4,,,,,,,,,,,,,,,,South Africa,4976,00:17:04.229,Pass,
,,,,,,,,,,,,,,,,,,0.827782,,,,,,,,,,4d881ae5-fc10-4e3b-9df5-ab1d0dd30c88,2390,,,"[78.4, 75.0]",3920416,62,,,,,-0.09134812,,Right Foot,,,"[91.5, 73.8]",Ground Pass,,13.154847,,,,,Thapelo James Morena,65727.0,,,,,,2,From Free Kick,Nyiko Mobbie,69442.0,Right Back,112,South Africa,4976,"['b0570ded-b71b-40dd-a9a6-a214327e6c20', '5b5bb025-ae65-4c1c-8d59-cfb4fb4d3aa7']",6,,,,,,,,,,,,,,,,South Africa,4976,00:17:06.512,Pass,True
,,,,,,,,,,,,,,,,,,1.368743,,,,,,,,,,f92c2d98-612a-4c9b-9590-b4b69969bb2a,2393,,,"[90.9, 74.1]",3920416,62,,,,,-1.790493,,Right Foot,,,"[88.6, 63.8]",Ground Pass,,10.553673,,,,,Nyiko Mobbie,69442.0,,,,,,2,From Free Kick,Thapelo James Morena,65727.0,Right Wing,112,South Africa,4976,"['a13f3f5c-2f69-4e61-9a46-bdba7327ace9', '6f96d03f-ebde-4351-86df-355856ddd9ae']",7,,,,,,,,,,,,,,,,South Africa,4976,00:17:07.339,Pass,True
,,,,,,,,,,,,,,,,,,1.587137,,,,,,,,,,17a3c65f-e13e-49cb-9cd0-5fc9529f8c1d,2396,,,"[97.0, 50.2]",3920416,62,,,,,-1.3174322,,Right Foot,,,"[102.8, 27.8]",Ground Pass,,23.138712,,,Incomplete,,,,,,,,,2,From Free Kick,Nyiko Mobbie,69442.0,Right Back,112,South Africa,4976,['d7fa01ef-c89f-43c7-836b-fd872fdac1a5'],10,,,,,,,,,,,,,,,,South Africa,4976,00:17:10.620,Pass,
,,,,,,,,,,,,,,,,,,1.650912,,,,,,,,,,993e6453-40a0-4c60-a940-5cbbdba7f9a4,2399,,,"[10.4, 72.0]",3920416,62,,,,,-1.662006,,Right Foot,,,"[8.9, 55.6]",Ground Pass,,16.468454,,,,,Yassine Meriah,5651.0,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Wing,113,Tunisia,777,['add2ed7d-f0e8-4d15-b3c2-0df39f19d48a'],15,,,,,,,,,,,,,,,,Tunisia,777,00:17:15.896,Pass,
,,,,,,,,,,,,,,,,,,1.493141,,,,,,,,,,809b499e-92b0-4883-bc4b-6c04b1c92027,2402,,,"[8.9, 55.6]",3920416,62,,,,,-2.1951027,,Right Foot,,,"[2.2, 46.3]",Ground Pass,,11.462111,,,,,Bechir Ben Said,136296.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,113,Tunisia,777,['6ebee44c-47b3-4d63-9735-60bbe86bb125'],17,,,,,,,,,,,,,,,,Tunisia,777,00:17:17.988,Pass,
,,,,,,,,,,,,,,,,,,2.37849,,,,,,,,,,1596f5e9-cb2f-4426-8a06-4cac7d6593b3,2406,,,"[2.9, 42.0]",3920416,62,,,,,-1.3988769,,Right Foot,,,"[8.3, 10.9]",Ground Pass,,31.565329,,,,,Montassar Omar Talbi,32450.0,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,113,Tunisia,777,"['2a6cd89b-146b-4f2c-9f22-0d87e0235cba', '73257872-4530-49b7-b7a2-6e3b326d44a2']",20,,,,,,,,,,,,,,,,Tunisia,777,00:17:20.487,Pass,True
,,,,,,,,,,,,,,,,,,0.943497,,,,,,,,,,d4215c07-c1b6-4c04-8dd9-8b6c64040321,2410,,,"[9.4, 8.7]",3920416,62,,,,,-0.15776874,,Left Foot,,,"[22.6, 6.6]",Low Pass,,13.366002,,,,,Ali Abdi,30681.0,,,,,,2,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,113,Tunisia,777,"['529a71d0-d7ca-4c05-bf5d-7688cf208ea5', '86e2f1c0-e43a-4059-b6d9-6bd4e0322978']",23,,,,,,,,,,,,,,,,Tunisia,777,00:17:23.301,Pass,True
,,,,,,,,,,,,,,,,,,1.216737,,,,,,,,,,0dba5fac-69b3-4ee6-8556-07611087769c,2413,,,"[44.4, 7.1]",3920416,62,,,,,0.73937804,,Left Foot,,,"[60.3, 21.6]",Ground Pass,,21.51883,,,,,Mohamed Elias Achouri,132461.0,,,,,,2,Regular Play,Ali Abdi,30681.0,Left Back,113,Tunisia,777,['6f1e599f-7580-42ca-848b-7141f6ef0a0b'],29,,,,,,,,,,,,,,,,Tunisia,777,00:17:29.252,Pass,
,,,,,,,,,,,,,,,,,,0.580282,,,,,,,,,,c5eac928-3ad5-4074-94d6-e64ece96c52b,2420,,,"[49.2, 67.5]",3920416,62,,,,,-0.21243203,,Right Foot,,,"[54.3, 66.4]",Ground Pass,,5.217279,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,114,South Africa,4976,['1c1c9acd-9b36-499e-82a6-fbe533f8ae02'],33,,,,,,,,,,,,,,,,South Africa,4976,00:17:33.718,Pass,
,,,,,,,,,,,,,,,,,,0.936961,,,,,,,,,,c16c11dd-e3ca-4e55-84a9-e626cc57ba40,2425,,,"[55.0, 66.3]",3920416,62,,,,,-0.91862494,,Right Foot,,,"[63.4, 55.3]",Ground Pass,,13.84052,,,,,Themba Zwane,65726.0,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,114,South Africa,4976,"['3f8e3e80-21fb-473a-9de4-a44247dde070', '81040254-c5cd-474a-b152-2ffbb49bc2dd']",35,,,,,,,,,,,,,,,,South Africa,4976,00:17:35.058,Pass,True
,,,,,,,,,,,,,,,,,,1.120094,,,,,,,,,,0c518579-6445-4ac1-bcd3-7db9eff2b3e8,2428,,,"[63.4, 55.3]",3920416,62,,,,,1.1276063,,Right Foot,,,"[70.9, 71.1]",Ground Pass,,17.489712,,,,,Thapelo James Morena,65727.0,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,114,South Africa,4976,['7366bf09-2578-429e-93d4-d3aa1aea41b9'],36,,,,,,,,,,,,,,,,South Africa,4976,00:17:36.035,Pass,
,,,,,,,,,,,,,,,,,,2.228766,,,,,,,,,,91bec7c4-5393-4c57-b14b-3a3227ba9e84,2431,,,"[85.6, 74.1]",3920416,62,,,,,-0.9993262,,Right Foot,True,,"[110.1, 36.0]",High Pass,,45.297462,,,Incomplete,,Evidence Makgopa,65853.0,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,114,South Africa,4976,"['8acd1891-8879-4b5b-9039-4214a41cb576', '5f487082-39ef-49b6-9dcd-ef13ad1e4fa6']",39,,,,,,,,,,,,,,,,South Africa,4976,00:17:39.757,Pass,
,,,,,,,,,,,,,,,,,,2.341008,,,,,,,,,,826f2b52-90f5-42be-9905-c5a61f363a25,2435,,,"[16.1, 50.4]",3920416,62,,,,,0.56931317,,Keeper Arm,,,"[46.1, 69.6]",Ground Pass,,35.617973,,,,,Hamza Rafia,50442.0,,,,,,2,From Keeper,Bechir Ben Said,136296.0,Goalkeeper,115,Tunisia,777,['37afb595-56e9-4773-a9e9-467fdd966928'],43,,,,,,,,,,,,,,,,Tunisia,777,00:17:43.449,Pass,
