50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.394718,,,,,,,,,,,049e0159-b3dd-402e-b1fe-365cef108c9d,1841,,,"[9.4, 32.6]",3920411,46,,,,-0.5431384,,Left Foot,,,"[36.4, 16.3]",,Ground Pass,,31.538706,,Incomplete,,Gilson Benchimol Tavares,105936.0,,,,,,,2,From Throw In,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,87,Egypt,774,"['2cfcc366-c3f3-4328-95ad-5f4b4b191144', 'b1699db1-4d5c-4216-b79a-ec6b2f9797a5']",34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:34.312,Pass,
,,,,,,,,,,,,,,,,,,1.830371,,,,,,,,,,,22aaef36-03e5-4a23-9726-924c3057b608,1845,,,"[98.7, 73.0]",3920411,46,,,,-1.3354443,,Right Foot,True,,"[108.1, 33.8]",,High Pass,,40.311287,,Incomplete,,,,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,87,Egypt,774,['44064844-0623-4c48-a818-b1d521067ce3'],40,,,,,,,,,,,,,,,,,Egypt,774,00:01:40.011,Pass,
,,,,,,,,,,,,,,,,,,1.269056,,,,,,,,,,,069aaf2e-09bd-4b43-b795-90f0ca16e436,1847,,,"[88.1, 20.2]",3920411,46,,,,1.6803559,53916366-4e31-461b-8d3d-b260df94c6ca,Left Foot,,,"[85.9, 40.2]",,Ground Pass,,20.120636,,,,Marwan Attia Fahim Ghallab,70682.0,True,,,,,Recovery,2,From Throw In,Mohamed Hamdy Sharaf,70835.0,Left Back,87,Egypt,774,['ef63d873-10cc-4ebb-a46f-c3e1d5ded7c4'],43,,,,,,,,,,,,,,,,,Egypt,774,00:01:43.853,Pass,
,,,,,,,,,,,,,,,,,,3.912478,,,,,,,,,,,2b237606-13ab-4efc-be71-2021c156cea4,1852,,,"[7.0, 33.8]",3920411,47,,,,-0.07556562,,Right Foot,,,"[70.4, 29.0]",,High Pass,,63.581444,,Incomplete,,Gilson Benchimol Tavares,105936.0,,,,,,Goal Kick,2,From Goal Kick,Josimar José Évora Dias,105932.0,Goalkeeper,88,Cape Verde Islands,4924,"['59664102-7672-4c23-865b-f9007f061057', '8a5d01b4-9452-431a-bc17-eb8f257da557']",33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:33.308,Pass,
,,,,,,,,,,,,,,,,,,1.461239,,,,,,,,,,,8a5d01b4-9452-431a-bc17-eb8f257da557,1854,,,"[49.7, 51.1]",3920411,47,,,,-0.39117524,,Head,,,"[67.4, 43.8]",,High Pass,,19.146278,,Incomplete,,Omar Marmoush,40761.0,,,,,,Recovery,2,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,88,Cape Verde Islands,4924,"['3e0ef400-77a9-417f-8d53-afa673baaa96', '2c4b69d3-3599-46ae-855b-beb1c28811a5', '2b237606-13ab-4efc-be71-2021c156cea4']",37,,,,,,,,,,,,,,,,,Egypt,774,00:02:37.221,Pass,
,,,,,,,,,,,,,,,,,,1.269242,,,,,,,,,,,63b23620-f972-47b1-9149-c78232d79376,1861,,,"[73.2, 33.3]",3920411,47,,,,-2.684987,,Right Foot,,,"[67.5, 30.5]",,Ground Pass,,6.3505907,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,89,Egypt,774,['6e30fb20-cd60-4b80-86a3-54a1d023dbc4'],41,,,,,,,,,,,,,,,,,Egypt,774,00:02:41.539,Pass,
,,,,,,,,,,,,,,,,,,1.595349,,,,,,,,,,,adf1f168-0320-478b-8a4a-d8241c643f2a,1863,,,"[67.5, 30.5]",3920411,47,,,,-1.4968573,,Right Foot,,,"[68.9, 11.6]",,Ground Pass,,18.95178,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['c87d9920-7abf-4343-91b9-7369fc3245c0'],42,,,,,,,,,,,,,,,,,Egypt,774,00:02:42.808,Pass,
,,,,,,,,,,,,,,,,,,1.317001,,,,,,,,,,,b2649fd5-8089-451d-b71e-3d6846f3b163,1865,,,"[68.9, 11.6]",3920411,47,,,,-0.3257991,,Left Foot,,,"[83.7, 6.6]",,Ground Pass,,15.621779,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['5e8f9ae4-2604-4ac3-8b47-551443b2dceb'],44,,,,,,,,,,,,,,,,,Egypt,774,00:02:44.403,Pass,
,,,,,,,,,,,,,,,,,,1.428121,,,,,,,,,,,8fe2346b-aeec-44d6-a7c3-f18bd2dbd518,1876,,,"[85.6, 22.7]",3920411,47,,,,-2.306236,,Right Foot,,,"[76.1, 12.2]",,Ground Pass,,14.159802,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Right Center Forward,89,Egypt,774,"['22729ee6-08b9-4a00-9ceb-ef4b46811a03', '749a39d8-32fa-4254-9688-85ff92adaf0f']",53,,,,,,,,,,,,,,,,,Egypt,774,00:02:53.341,Pass,True
,,,,,,,,,,,,,,,,,,1.33013,,,,,,,,,,,6c3b2276-532b-460d-a81f-7e8bfdc9ded8,1879,,,"[76.1, 12.2]",3920411,47,,,,-1.3026855,,Right Foot,,,"[78.6, 3.1]",,Ground Pass,,9.4371605,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['cc118dbc-0203-43f6-b2e6-feb5068554d2'],55,,,,,,,,,,,,,,,,,Egypt,774,00:02:55.655,Pass,
,,,,,,,,,,,,,,,,,,1.679123,,,,,,,,,,,dfc281d1-25fe-4a5d-ad61-746c8fb9d93a,1882,,,"[78.4, 3.1]",3920411,47,,,,2.6141222,,Left Foot,,,"[68.1, 9.1]",,Ground Pass,,11.920151,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['fef955cf-2dce-4e57-b326-91fdca8f621b'],57,,,,,,,,,,,,,,,,,Egypt,774,00:02:57.198,Pass,
,,,,,,,,,,,,,,,,,,1.280355,,,,,,,,,,,73a371ff-d222-420e-ac29-fba3a586044c,1885,,,"[64.0, 11.0]",3920411,47,,,,1.7694403,,Right Foot,,,"[60.9, 26.4]",,Ground Pass,,15.708915,,,,Mohamed Abdelmonem,69563.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['bd2a0e61-b280-4034-b2e8-66d24519ea8d'],59,,,,,,,,,,,,,,,,,Egypt,774,00:02:59.379,Pass,
,,,,,,,,,,,,,,,,,,2.903908,,,,,,,,,,,5a746a85-c4cc-4162-9974-672af632a436,1888,,,"[60.9, 26.6]",3920411,48,,,,1.310765,,Right Foot,,,"[72.5, 70.2]",,Low Pass,,45.116737,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,True,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,89,Egypt,774,['8119210f-5828-49b7-9099-d9aeb542253a'],1,,,,,,,,,,,,,,,,,Egypt,774,00:03:01.624,Pass,
,,,,,,,,,,,,,,,,,,1.299244,,,,,,,,,,,0334ec4e-ca8c-48ff-9e9b-89d444973968,1891,,,"[76.7, 72.2]",3920411,48,,,,0.23501222,,Right Foot,,,"[90.9, 75.6]",,Ground Pass,,14.60137,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,['2dad062f-ad08-4a41-9efd-fae775878bde'],5,,,,,,,,,,,,,,,,,Egypt,774,00:03:05.414,Pass,
,,,,,,,,,,,,,,,,,,2.118441,,,,,,,,,,,96d4ecf3-145c-40c2-a80b-651206ea6874,1898,,,"[90.7, 74.7]",3920411,48,,,,-1.990993,,Right Foot,,,"[86.5, 65.3]",,Ground Pass,,10.29563,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,Recovery,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,"['93038801-5b94-4f74-a70e-1fcc6e707a84', '4c78dc91-b16d-4d4a-8be9-5262f98bce3e']",8,,,,,,,,,,,,,,,,,Egypt,774,00:03:08.636,Pass,True
,,,,,,,,,,,,,,,,,,2.745303,,,,,,,,,,,c5e14d26-02f8-4261-acba-1edf91cf2ad1,1901,,,"[86.2, 66.6]",3920411,48,,,,2.742077,,Right Foot,,,"[68.2, 74.2]",,Low Pass,,19.53868,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,"['8a544c4a-11d8-48a7-8317-0e8bb48f575f', 'c2181081-40ee-4edb-b768-5fdf51dcda09']",10,,,,,,,,,,,,,,,,,Egypt,774,00:03:10.755,Pass,True
,,,,,,,,,,,,,,,,,,1.313368,,,,,,,,,,,cb0b567f-873e-4f2c-ab58-69cbc2cd8545,1904,,,"[64.0, 62.7]",3920411,48,,,,-0.23843211,,Right Foot,,,"[78.4, 59.2]",,Ground Pass,,14.819244,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,,2,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,89,Egypt,774,['90422d0a-314c-4f97-a69d-4b0e7a6b21f2'],15,,,,,,,,,,,,,,,,,Egypt,774,00:03:15.741,Pass,
,,,,,,,,,,,,,,,,,,1.528804,,,,,,,,,,,d88c8b00-6aee-4997-858c-3febbaf0970f,1908,,,"[80.6, 58.8]",3920411,48,,,,0.069333136,,Right Foot,,,"[102.2, 60.3]",,Ground Pass,,21.652021,,,,Omar Marmoush,40761.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,"['bcda9578-add7-4c36-bb40-73fa1414c117', '49a49e5f-b149-4491-a887-914e91ca4fe6']",17,,,,,,,,,,,,,,,,,Egypt,774,00:03:17.919,Pass,True
,,,,,,,,,,,,,,,,,,1.152068,,,,,,,,,,,048787b2-210f-4ac0-ab99-8df45a8ce74b,1912,,,"[101.4, 66.3]",3920411,48,,,,1.7171116,,Right Foot,,,"[100.0, 75.8]",,Ground Pass,,9.602604,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Left Center Forward,89,Egypt,774,"['9b942850-89ab-4ba1-ab02-47901425c19a', 'c4e21aea-71ed-4f86-88ce-af3b58a01036']",20,,,,,,,,,,,,,,,,,Egypt,774,00:03:20.485,Pass,True
,,,,,,,,,,,,,,,,,,1.294886,,,,,,,,,,,a4de0070-c8c3-4759-af7f-9fe638ce0f89,1915,,,"[100.0, 76.1]",3920411,48,,,,-1.1383885,,Right Foot,,,"[103.6, 68.3]",,Ground Pass,,8.5906925,,,,Omar Marmoush,40761.0,,,,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,['9775c06b-6a15-4eec-9d4b-60bdc247592d'],21,,,,,,,,,,,,,,,,,Egypt,774,00:03:21.937,Pass,
,,,,,,,,,,,,,,,,,,1.055802,,,,,,,,,,,66cac54d-9d2c-4b16-8da5-4daa7a2cd63b,1918,,,"[103.9, 68.5]",3920411,48,,,,-0.3053586,,Right Foot,,,"[113.1, 65.6]",,Ground Pass,,9.646243,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Left Center Forward,89,Egypt,774,['1d6aa2a5-de9a-41d8-964d-8d7e3bb35e23'],23,,,,,,,,,,,,,,,,,Egypt,774,00:03:23.640,Pass,
,,,,,,,,,,,,,,,,,,4.948542,,,,,,,,,,,61c95663-d2c0-4b47-82d2-74aa232a1cab,1922,,,"[117.9, 55.8]",3920411,48,,,,-1.876244,,Right Foot,True,,"[103.9, 11.4]",,High Pass,,46.554913,,,,Mohamed Hamdy Sharaf,70835.0,,,True,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,"['ed3e4caa-f81e-40bb-a568-db49e407ffe7', '74e4a523-2b07-4b86-9b74-589653e26692']",25,,,,,,,,,,,,,,,,,Egypt,774,00:03:25.758,Pass,True
,,,,,,,,,,,,,,,,,,1.635279,,,,,,,,,,,08a0d205-9deb-4848-b77d-9763897125e8,1924,,,"[103.9, 11.4]",3920411,48,,,,1.2490457,ebb97a25-3b54-495c-bb55-35162f5a9c44,Left Foot,True,,"[112.9, 38.4]",,High Pass,,28.460499,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,True,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['1b7e6d79-9433-4916-ace0-3158214f2846'],30,,,,,,,,,,,,,,,,,Egypt,774,00:03:30.707,Pass,
,,,,,,,,,,,,,,,,,,1.945015,,,,,,,,,,,4507e3e7-ad95-49fd-aea0-8817f23a259f,1930,,,"[120.0, 80.0]",3920411,49,,,,-1.7373074,,Right Foot,,,"[112.0, 32.4]",,High Pass,,48.267586,,Incomplete,True,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,True,Outswinging,,Corner,2,From Corner,Ahmed Sayed,66878.0,Right Midfield,90,Egypt,774,"['e0c67b1e-b449-4d77-a04e-a2166b54800d', 'd236e902-7512-4712-af8c-9f2c4d21a458']",0,,,,,,,,,,,,,,,,,Egypt,774,00:04:00.017,Pass,
,,,,,,,,,,,,,,,,,,0.935471,,,,,,,,,,,efecbbeb-d61d-4829-8b32-4013eab7616e,1935,,,"[98.1, 22.8]",3920411,49,,,,1.1447486,,Right Foot,,,"[104.0, 35.8]",,Ground Pass,,14.276204,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,2,From Corner,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,90,Egypt,774,['3363f4d6-08cf-4f80-b698-988678bddeb6'],4,,,,,,,,,,,,,,,,,Egypt,774,00:04:04.383,Pass,
,,,,,,,,,,,,,,,,,,0.71122,,,,,,,,,,,99270545-cefa-4314-8b72-4633b48b9cbc,1939,,,"[104.5, 34.9]",3920411,49,,,,-0.7028792,8f739ec9-ab13-4629-a790-6a3a59ce7919,Right Foot,,,"[111.7, 28.8]",True,Low Pass,,9.436631,,,,Mahmoud Ibrahim Hassan,5261.0,,,,Through Ball,True,,2,From Corner,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,90,Egypt,774,['0e5a80d8-7b72-4a20-89f3-dbbcaa274062'],5,,,,,,,,,,,,,,,,,Egypt,774,00:04:05.817,Pass,
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,89d4a17e-c270-4351-884b-ca8e645d767d,1944,,,"[61.0, 40.1]",3920411,50,True,,,-1.8215619,,Right Foot,,,"[55.8, 19.8]",,Ground Pass,,20.95543,,,,Erickson Patrick Correia Andrade,50968.0,,,,,,Kick Off,2,From Kick Off,Gilson Benchimol Tavares,105936.0,Center Forward,91,Cape Verde Islands,4924,['436f4466-9b79-4901-8b9b-ded5169055f8'],1,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:01.811,Pass,
,,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,d39c84a7-e069-43dc-b444-dcc7cd2039db,1946,,,"[55.8, 19.1]",3920411,50,True,,,-2.0372372,,Right Foot,,,"[48.6, 4.8]",,Ground Pass,,16.01031,,,,Dylan Tavares dos Santos,48342.0,,,,,,,2,From Kick Off,Erickson Patrick Correia Andrade,50968.0,Left Center Midfield,91,Cape Verde Islands,4924,['ce573426-0197-4f38-bc1c-c37f2573e9fb'],3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:03.811,Pass,
,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,9f2d870f-1c93-4d4c-b125-6e3384722c17,1948,,,"[53.9, 7.1]",3920411,50,,,,2.7790484,,Left Foot,,,"[33.6, 14.8]",,Ground Pass,,21.711287,,,,Edilson Alberto Monteiro Sanches Borges,105931.0,,,,,,,2,From Kick Off,Dylan Tavares dos Santos,48342.0,Left Back,91,Cape Verde Islands,4924,['7e28d71d-7d60-4556-b7b2-1ad13ce9f39a'],5,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:05.943,Pass,
,,,,,,,,,,,,,,,,,,2.119998,,,,,,,,,,,7a48fcdf-fd8d-4963-8fbf-5515ac8283b2,1951,,,"[31.2, 21.0]",3920411,50,,,,2.2501009,,Right Foot,,,"[14.0, 42.3]",,Ground Pass,,27.377546,,,,Josimar José Évora Dias,105932.0,,,,,,,2,From Kick Off,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,91,Cape Verde Islands,4924,['9ce3205f-8dc2-4f04-be42-48543eda4cfd'],8,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:08.743,Pass,
,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,4c766bc7-cae7-41b3-a9fa-e066dd41a4f4,1954,,,"[14.0, 42.3]",3920411,50,,,,0.96766627,,Left Foot,,,"[24.4, 57.4]",,Ground Pass,,18.33494,,,,Logan Costa,45557.0,,,,,,,2,From Kick Off,Josimar José Évora Dias,105932.0,Goalkeeper,91,Cape Verde Islands,4924,['b2c3849b-f974-473a-bdbd-d2378152df77'],13,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:13.383,Pass,
,,,,,,,,,,,,,,,,,,1.079998,,,,,,,,,,,b9fca92e-0bc6-48e6-aa16-a4c3e2a74609,1957,,,"[27.6, 57.6]",3920411,50,,,,-0.8009008,,Right Foot,,,"[40.3, 44.5]",,Ground Pass,,18.245548,,,,Kenny Rocha Santos,23301.0,,,,,,,2,From Kick Off,Logan Costa,45557.0,Right Center Back,91,Cape Verde Islands,4924,['55d0b5ab-d756-42c1-b487-f31f00597287'],16,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:16.143,Pass,
,,,,,,,,,,,,,,,,,,2.119998,,,,,,,,,,,72f24e12-7b42-4ebc-9eb0-f0eacac54c52,1961,,,"[40.4, 44.6]",3920411,50,,,,2.3799188,,Right Foot,,,"[25.3, 59.0]",,Ground Pass,,20.865522,,,,Logan Costa,45557.0,,,,,,,2,From Kick Off,Kenny Rocha Santos,23301.0,Right Center Midfield,91,Cape Verde Islands,4924,"['78845b9e-8910-419c-acda-8f012441fa2a', '3c275ff6-ee99-4a5f-8286-678a8a8e8f40']",17,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:17.235,Pass,True
,,,,,,,,,,,,,,,,,,1.839997,,,,,,,,,,,d168920f-9ad4-4d1d-b321-0be2608b9d8c,1964,,,"[24.0, 60.6]",3920411,50,,,,0.46508026,,Right Foot,,,"[51.9, 74.6]",,High Pass,,31.215542,,Unknown,,Ryan Isaac Mendes da Graça,40485.0,,,,,,,2,From Kick Off,Logan Costa,45557.0,Right Center Back,91,Cape Verde Islands,4924,['11865884-489b-4f47-91f5-c8768cbac6b6'],20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:20.211,Pass,
,,,,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,7bdd44b3-1829-4696-8c8a-063f3f06ba02,1969,,,"[52.6, 71.0]",3920411,50,,,,-2.5658343,,Right Foot,,,"[46.9, 67.3]",,Ground Pass,,6.7955866,,,,Logan Costa,45557.0,,,,,,Free Kick,2,From Free Kick,Willy Afonso Semedo Johnson,28413.0,Right Back,92,Cape Verde Islands,4924,['d916b6bd-b8f2-422e-9759-686389419cf0'],34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:34.451,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,f5984033-4851-4922-aec7-d290cb393070,1973,,,"[47.5, 66.8]",3920411,50,,,,-0.6485346,,Left Foot,,,"[57.0, 59.6]",,Ground Pass,,11.920151,,,,Kenny Rocha Santos,23301.0,,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,92,Cape Verde Islands,4924,['bb228f00-0c40-46c2-a00f-3515308229aa'],37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:37.084,Pass,
,,,,,,,,,,,,,,,,,,1.559999,,,,,,,,,,,7f861a92-2d50-4a31-aebb-9f890ca19d03,1976,,,"[57.0, 59.6]",3920411,50,,,,1.6644442,,Right Foot,,,"[55.3, 77.7]",,Ground Pass,,18.179659,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,,2,From Free Kick,Kenny Rocha Santos,23301.0,Right Center Midfield,92,Cape Verde Islands,4924,['bbca3b71-a3cf-4cca-bc4d-86e7c9293805'],37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:37.964,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,32358163-19c9-4d22-8166-b4591e6c84b6,1979,,,"[55.3, 77.7]",3920411,50,,,,0.06241881,,Right Foot,,,"[68.1, 78.5]",,Ground Pass,,12.824976,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,,2,From Free Kick,Willy Afonso Semedo Johnson,28413.0,Right Back,92,Cape Verde Islands,4924,['7b0e86fe-3918-42fc-8a5b-d3147eda9e02'],40,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:40.444,Pass,
,,,,,,,,,,,,,,,,,,1.119998,,,,,,,,,,,fae3da98-1711-4e12-9916-c359ac474f52,1982,,,"[67.8, 79.5]",3920411,50,,,,-3.1048446,,Right Foot,,,"[54.2, 79.0]",,Ground Pass,,13.609188,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,,2,From Free Kick,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,92,Cape Verde Islands,4924,['744a9b1e-7cd2-4841-898d-dfbb84a4388a'],42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:42.564,Pass,
,,,,,,,,,,,,,,,,,,1.879998,,,,,,,,,,,4f06e159-cbea-43a6-a827-e95b0ac38afa,1985,,,"[54.2, 79.0]",3920411,50,,,,-2.4390368,,Right Foot,,,"[39.2, 66.3]",,Ground Pass,,19.654263,,,,Logan Costa,45557.0,,,,,,,2,From Free Kick,Willy Afonso Semedo Johnson,28413.0,Right Back,92,Cape Verde Islands,4924,['3812f703-afc9-40fd-b29a-c298594fa0d1'],44,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:44.044,Pass,
,,,,,,,,,,,,,,,,,,2.239998,,,,,,,,,,,22e938b2-f2f5-4415-b849-62e883374631,1988,,,"[38.1, 65.9]",3920411,50,,,,-2.3673298,,Right Foot,,,"[15.4, 43.7]",,Ground Pass,,31.751062,,,,Josimar José Évora Dias,105932.0,,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,92,Cape Verde Islands,4924,['17d6cf3e-d5b8-43f0-a243-76c5fc7aa8f4'],46,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:46.324,Pass,
,,,,,,,,,,,,,,,,,,1.799999,,,,,,,,,,,2e9abdd5-b4b9-4b4c-afa3-e486a9680306,1991,,,"[19.5, 41.2]",3920411,50,,,,-1.4529243,,Right Foot,,,"[22.2, 18.4]",,Ground Pass,,22.959312,,,,Edilson Alberto Monteiro Sanches Borges,105931.0,,,,,,,2,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,92,Cape Verde Islands,4924,['7da21631-34aa-4ede-b0dd-3fcb20bf1afa'],54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:54.804,Pass,
,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,5c7c149d-e203-43f5-997c-dc10f9ef0119,1994,,,"[28.3, 16.5]",3920411,50,,,,-0.65866786,,Right Foot,,,"[42.9, 5.2]",,Ground Pass,,18.462124,,,,Dylan Tavares dos Santos,48342.0,,,,,,,2,From Free Kick,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,92,Cape Verde Islands,4924,['1fc81c24-f5cc-4764-b591-bb6cc0665ec1'],58,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:58.164,Pass,
,,,,,,,,,,,,,,,,,,0.679994,,,,,,,,,,,3b1ad173-8210-40df-be1a-3d1808b674b2,1998,,,"[42.0, 6.6]",3920411,51,,,,2.8881276,,Left Foot,,,"[25.4, 10.9]",,Ground Pass,,17.147886,,,,Edilson Alberto Monteiro Sanches Borges,105931.0,,,,,,,2,From Free Kick,Dylan Tavares dos Santos,48342.0,Left Back,92,Cape Verde Islands,4924,['716ff947-cf81-4c11-ae88-9fb4be41e00f'],1,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:01.284,Pass,
,,,,,,,,,,,,,,,,,,1.954496,,,,,,,,,,,b64eca93-4e0c-412f-b68d-8fe5f9209cab,2002,,,"[19.8, 19.8]",3920411,51,,,,0.428322,,Right Foot,,,"[50.9, 34.0]",,High Pass,,34.18845,,Incomplete,,Kenny Rocha Santos,23301.0,,,,,,,2,From Free Kick,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,92,Cape Verde Islands,4924,"['d411de9d-f5a4-41aa-9a6a-410fe99339d3', 'dfaf8922-512c-4e67-af72-754f3fd36ed7']",3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:03.844,Pass,
,,,,,,,,,,,,,,,,,,1.998035,,,,,,,,,,,d411de9d-f5a4-41aa-9a6a-410fe99339d3,2004,,,"[69.2, 46.1]",3920411,51,,,,0.49060187,,Head,,,"[85.3, 54.7]",,Low Pass,,18.252945,,,,Ahmed Sayed,66878.0,,,,,,Recovery,2,From Free Kick,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,92,Cape Verde Islands,4924,"['6cb4b63a-70a2-44b0-9609-f5d4afe4046f', 'b64eca93-4e0c-412f-b68d-8fe5f9209cab']",5,,,,,,,,,,,,,,,,,Egypt,774,00:06:05.798,Pass,
