50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43446b4c-472f-4c9b-a6c8-c40fd9d38328,1,,,,3923881,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3923, 'name': 'Oluwasemilogo Adesewo Ibidapo Ajayi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5455, 'name': 'William Troost-Ekong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 43779, 'name': 'Calvin Bassey Ughelumba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 11492, 'name': 'Temitayo Olufisayo Olaoluwa Aina'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 31949, 'name': 'Zaidu Sanusi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 24467, 'name': 'Frank Onyeka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3647, 'name': 'Alex Iwobi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 16335, 'name': 'Samuel Chimerenka Chukwueze'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3447, 'name': 'Ademola Lookman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 11277, 'name': 'Victor James Osimhen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Nigeria,775,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5195a0f0-95db-4cb4-bbaa-b9dd05f2114e,2,,,,3923881,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 36629, 'name': 'Yahia Fofana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 27133, 'name': 'Odilon Kossonou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 7}, {'player': {'id': 7713, 'name': 'Obite Evan Ndicka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10039, 'name': 'Ghislain Konan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7023, 'name': 'Franck Yannick Kessié'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 105392, 'name': 'Simon Adingra'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 8673, 'name': 'Sébastien Haller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Côte d'Ivoire,3374,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,06b5ec1f-cab0-4bbc-ab5e-d88e5b2ffdbc,3,,,,3923881,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,['8252893b-c231-487c-83ad-b4a167b63bc8'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8252893b-c231-487c-83ad-b4a167b63bc8,4,,,,3923881,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,['06b5ec1f-cab0-4bbc-ab5e-d88e5b2ffdbc'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41efdadd-40e5-4b39-afec-6c5eceba81e3,1352,,,,3923881,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Côte d'Ivoire,3374,['3fe3bf11-747d-4d9b-8bab-bc63eb54da6d'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3fe3bf11-747d-4d9b-8bab-bc63eb54da6d,1353,,,,3923881,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Côte d'Ivoire,3374,['41efdadd-40e5-4b39-afec-6c5eceba81e3'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.773278,,,,,,,,,,,,,8b8272c8-f07f-4514-96a7-413cc3c7f4f5,5,,,"[61.0, 40.1]",3923881,0,,,,,2.6950774,,Right Foot,,,"[35.1, 52.5]",,Ground Pass,,28.715326,,,William Troost-Ekong,5455.0,,,,Kick Off,1,From Kick Off,Ademola Lookman,3447.0,Left Wing,2,Nigeria,775,['98982f48-44c6-4ac9-a0de-25de1f7a088e'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.663,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ad641a0e-6392-433f-a2db-43187f7e22d4,8,,,"[35.1, 52.5]",3923881,0,,,,,-1.5655332,,Right Foot,,,"[35.2, 33.5]",,Ground Pass,,19.000263,,,Calvin Bassey Ughelumba,43779.0,,,,,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,['6f8159f4-90b0-468d-8ad6-57d180630b1a'],3,,,,,,,,,,,,,,,,,Nigeria,775,00:00:03.081,Pass,
,,,,,,,,,,,,,,,,,,2.648438,,,,,,,,,,,,,972d20a1-5994-4be4-9a85-f96ec601dc0c,11,,,"[38.3, 32.9]",3923881,0,,,,,0.3816787,,Left Foot,,,"[97.1, 56.5]",,High Pass,,63.35929,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,1,From Kick Off,Calvin Bassey Ughelumba,43779.0,Left Center Back,2,Nigeria,775,['e752d37b-3721-4622-9806-92b5885c923c'],6,,,,,,,,,,,,,,,,,Nigeria,775,00:00:06.561,Pass,
,,,,,,,,,,,,,,,,,,1.81963,,,,,,,,,,,,,189248d8-7c52-46db-938c-60843c9bb47a,13,,,"[97.1, 56.5]",3923881,0,,,,True,-0.4056652,,,,,"[112.7, 49.8]",,High Pass,,16.977926,Incomplete,,Victor James Osimhen,11277.0,,,,,1,From Kick Off,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,2,Nigeria,775,"['63aa94aa-e528-4e5d-8c23-b4e5b3e96be6', 'af3f2b58-a5dc-49da-b756-39ffaa02ae53', '11b6d843-350e-4308-b09c-5024055a7c09']",9,,,,,,,,,,,,,,,,,Nigeria,775,00:00:09.250,Pass,True
,,,,,,,,,,,,,,,,,,2.053393,,,,,,,,,,,,,342e977c-a6e2-4dfa-a091-ea7082168d87,18,,,"[10.4, 36.1]",3923881,0,,,,,-1.0536717,,Keeper Arm,,,"[19.5, 20.1]",,Ground Pass,,18.406792,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Yahia Fofana,36629.0,Goalkeeper,3,Côte d'Ivoire,3374,['05200920-1841-4e2d-83a5-39460e3713a6'],18,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:18.175,Pass,
,,,,,,,,,,,,,,,,,,1.112948,,,,,,,,,,,,,f4433fd2-49b6-4878-b58b-d8fdd004c9cc,21,,,"[20.1, 16.7]",3923881,0,,,,,-1.0452125,,Right Foot,,,"[28.8, 1.7]",,Ground Pass,,17.340416,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['b351286d-d89c-4c2f-8b4c-374d5baf6f06'],20,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:20.889,Pass,
,,,,,,,,,,,,,,,,,,1.097975,,,,,,,,,,,,,b35c2ec3-516a-4ab5-9927-148fd5f0c32e,24,,,"[32.4, 2.8]",3923881,0,,,,,2.7866063,,Left Foot,,,"[20.8, 7.1]",,Ground Pass,,12.371338,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['29bf8314-561c-4341-89dd-4d042c28f959'],23,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:23.597,Pass,
,,,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,,63c39888-25bb-4245-9fe9-3df48e7d292e,27,,,"[20.6, 6.9]",3923881,0,,,,,1.6799117,,Left Foot,,,"[16.7, 42.5]",,Ground Pass,,35.81299,,,Odilon Kossonou,27133.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['5d3d3cba-9e11-4c47-af9c-78aaf866859a'],25,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:25.872,Pass,
,,,,,,,,,,,,,,,,,,1.614161,,,,,,,,,,,,,bb10b391-8e1a-4316-ba9d-4e1c965dbd24,30,,,"[28.9, 48.8]",3923881,0,,,,,-1.419781,,Right Foot,,,"[33.1, 21.2]",,Ground Pass,,27.917736,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,3,Côte d'Ivoire,3374,['f91d259a-4ca0-437f-973f-87792d8cf58b'],31,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:31.678,Pass,
,,,,,,,,,,,,,,,,,,1.726988,,,,,,,,,,,,,ac5b56f5-1d04-4e77-8dfe-16819aaf3216,33,,,"[33.1, 21.2]",3923881,0,,,,,-1.1306989,,Left Foot,,,"[42.0, 2.3]",,Ground Pass,,20.890667,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['cccac75a-f943-4fd4-b3b3-9b563d494a1d'],34,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:34.529,Pass,
,,,,,,,,,,,,,,,,,,0.78908,,,,,,,,,,,,,885dc8a0-8461-4a3c-b83f-6790bdf0f439,36,,,"[47.4, 2.1]",3923881,0,,,,,-0.042527534,,Left Foot,,,"[56.8, 1.7]",,Ground Pass,,9.408506,,,Simon Adingra,105392.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['5dc0f467-3b9f-408e-9f8a-1ded139230b8'],38,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:38.050,Pass,
,,,,,,,,,,,,,,,,,,1.552286,,,,,,,,,,,,,c5e9e9a8-ef9c-4c16-b916-af1bbca47610,38,,,"[54.9, 1.3]",3923881,0,,,,,2.5571487,,Right Foot,,,"[35.4, 14.2]",,Ground Pass,,23.380762,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Simon Adingra,105392.0,Left Wing,3,Côte d'Ivoire,3374,['b424034d-ca61-4fba-b827-f75bf21a2e40'],38,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:38.840,Pass,
,,,,,,,,,,,,,,,,,,1.823498,,,,,,,,,,,,,9d5d987c-821d-4051-b9a8-3ce913d74867,41,,,"[35.2, 18.4]",3923881,0,,,,,1.586795,,Right Foot,,,"[34.8, 43.4]",,Ground Pass,,25.0032,,,Odilon Kossonou,27133.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['613614ac-cd56-4461-8689-190e159e6147'],42,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:42.065,Pass,
,,,,,,,,,,,,,,,,,,2.773285,,,,,,,,,,,,,96786012-78a5-4df1-b080-4e282fc17125,44,,,"[49.2, 52.5]",3923881,0,,,,,0.2779932,,Right Foot,,,"[92.3, 64.8]",,High Pass,,44.820755,Incomplete,,Max-Alain Gradel,4416.0,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,3,Côte d'Ivoire,3374,"['f825c73a-0724-4cfd-a901-51fc07288479', '8c1b431c-d9c8-4bb6-b7df-e630f027ddd7']",46,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:46.379,Pass,
,,,,,,,,,,,,,,,,,,1.108291,,,,,,,,,,,,,8c1b431c-d9c8-4bb6-b7df-e630f027ddd7,46,,,"[27.8, 15.3]",3923881,0,,,,,1.067601,,Head,,,"[33.8, 26.2]",,Low Pass,,12.442266,,,Alex Iwobi,3647.0,,,,Recovery,1,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,4,Nigeria,775,"['88a67901-b1d5-446f-ba04-9f116bf479e0', '96786012-78a5-4df1-b080-4e282fc17125']",49,,,,,,,,,,,,,,,,,Nigeria,775,00:00:49.153,Pass,
,,,,,,,,,,,,,,,,,,2.937713,,,,,,,,,,,,,7b7d8191-c868-4ee9-a6b5-604f5f1dc9bc,49,,,"[33.8, 24.8]",3923881,0,,,,,-0.17819709,,Left Foot,,,"[71.0, 18.1]",,High Pass,,37.798546,,,Victor James Osimhen,11277.0,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,4,Nigeria,775,['9600c25e-16af-456e-a9df-65a0a961c17d'],51,,,,,,,,,,,,,,,,,Nigeria,775,00:00:51.194,Pass,
,,,,,,,,,,,,,,,,,,1.182542,,,,,,,,,,,,,abd538d6-27f7-43ea-a729-bf736d16fe08,51,,,"[71.0, 18.1]",3923881,0,,,,,2.383215,,Head,,,"[67.2, 21.7]",,High Pass,,5.234501,,,Ademola Lookman,3447.0,,,,,1,Regular Play,Victor James Osimhen,11277.0,Center Forward,4,Nigeria,775,['7108de55-a868-4950-91bc-f4b40da09230'],54,,,,,,,,,,,,,,,,,Nigeria,775,00:00:54.171,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,c121c150-561f-4614-a433-7b95022b0ca7,57,,,"[68.9, 22.3]",3923881,1,,True,,,2.4501579,,Right Foot,,,"[48.0, 39.6]",,Ground Pass,,27.131163,,,William Troost-Ekong,5455.0,,,,Free Kick,1,From Free Kick,Alex Iwobi,3647.0,Left Defensive Midfield,5,Nigeria,775,['7257696a-0a73-441b-9749-6cb4d2c1aaba'],5,,,,,,,,,,,,,,,,,Nigeria,775,00:01:05.402,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,a53649fe-6861-4895-8996-bc4c3b51f60b,59,,,"[47.6, 43.2]",3923881,1,,,,,1.313754,,Right Foot,,,"[52.2, 60.7]",,Ground Pass,,18.094475,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,1,From Free Kick,William Troost-Ekong,5455.0,Center Back,5,Nigeria,775,['ce34fd38-5727-4afd-b9c5-24997441f62d'],8,,,,,,,,,,,,,,,,,Nigeria,775,00:01:08.533,Pass,
,,,,,,,,,,,,,,,,,,0.945491,,,,,,,,,,,,,87e87f6b-6fb0-4349-ab21-b516e1da0973,62,,,"[52.2, 61.1]",3923881,1,,,,,0.0097084325,,Right Foot,,,"[72.8, 61.3]",,Ground Pass,,20.600971,,,Samuel Chimerenka Chukwueze,16335.0,,,,,1,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,5,Nigeria,775,['ebe726aa-c34e-4b0d-b8c4-784035e8daad'],10,,,,,,,,,,,,,,,,,Nigeria,775,00:01:10.733,Pass,
,,,,,,,,,,,,,,,,,,1.231524,,,,,,,,,,,,,af17afec-b5a8-4b5d-a791-b76b76b968e0,66,,,"[76.9, 61.7]",3923881,1,,,,,-0.6120805,,Left Foot,,,"[96.7, 47.8]",,Ground Pass,,24.19194,Incomplete,,Victor James Osimhen,11277.0,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Wing,5,Nigeria,775,"['15d2dd52-e3c9-4a29-ae2d-eba3ec331945', '67cca861-fdcf-4ea1-a00c-9add835aac93', '32fea3ad-fb48-4f9a-a1f8-11c876ad881f']",13,,,,,,,,,,,,,,,,,Nigeria,775,00:01:13.066,Pass,True
,,,,,,,,,,,,True,,,,,,1.547521,,,,,,,,,,,,,67cca861-fdcf-4ea1-a00c-9add835aac93,68,,,"[23.4, 32.3]",3923881,1,,,,,-1.2847449,,Left Foot,,,"[28.9, 13.6]",,Ground Pass,,19.49205,,,Ghislain Konan,10039.0,,,,Interception,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,6,Côte d'Ivoire,3374,"['af17afec-b5a8-4b5d-a791-b76b76b968e0', 'd610e726-42dc-40e1-894a-85a4e9ec92e9']",14,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:14.298,Pass,
,,,,,,,,,,,,,,,,,,1.109726,,,,,,,,,,,,,049dae4d-9e9c-4226-ac16-ff9e16212e63,72,,,"[28.3, 13.3]",3923881,1,,,,,0.61629695,,Left Foot,,,"[35.5, 18.4]",,Ground Pass,,8.823265,,,Simon Adingra,105392.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,"['8f513261-8026-44b9-bd1f-bfd5669fcf4e', 'bb7a86b7-4d6c-43fa-9b99-ece7e3206df3']",16,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:16.641,Pass,True
,,,,,,,,,,,,,,,,,,1.1871,,,,,,,,,,,,,73f906ce-da06-4a56-924d-05b0a61d3439,78,,,"[38.2, 1.1]",3923881,1,,True,,,1.9372932,,Left Foot,,,"[34.4, 11.0]",,Ground Pass,,10.604244,,,Obite Evan Ndicka,7713.0,,,,Free Kick,1,From Free Kick,Ghislain Konan,10039.0,Left Back,7,Côte d'Ivoire,3374,['fd079b0b-ba47-47ab-9bb1-56fc0e35460e'],43,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:43.160,Pass,
,,,,,,,,,,,,,,,,,,2.925073,,,,,,,,,,,,,b150ad26-78c4-44ea-8fc9-e1d7ada6838f,80,,,"[34.4, 17.0]",3923881,1,,True,,,0.56428367,,Left Foot,,,"[92.7, 53.9]",,High Pass,,68.996376,Incomplete,,Max-Alain Gradel,4416.0,,,,,1,From Free Kick,Obite Evan Ndicka,7713.0,Left Center Back,7,Côte d'Ivoire,3374,"['16be34a2-fab5-4d82-8c42-e9d715b9523c', '9547a25f-c303-40f8-adc5-e71eb7ddeace']",44,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:44.348,Pass,
,,,,,,,,,,,,,,,,,,1.869885,,,,,,,,,,,,,9547a25f-c303-40f8-adc5-e71eb7ddeace,82,,,"[27.4, 26.2]",3923881,1,,,,,1.7782925,,Head,,,"[24.2, 41.4]",,Low Pass,,15.533191,,,William Troost-Ekong,5455.0,,,,Recovery,1,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,8,Nigeria,775,"['042d86f3-2cbf-4119-a166-98480e6f62d2', 'b150ad26-78c4-44ea-8fc9-e1d7ada6838f']",47,,,,,,,,,,,,,,,,,Nigeria,775,00:01:47.273,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0e0ae82a-0f50-4f20-8236-8df53fbabe82,85,,,"[28.6, 42.8]",3923881,1,,,,,-1.01592,,Right Foot,,,"[36.1, 30.7]",,Ground Pass,,14.23587,,,Alex Iwobi,3647.0,,,,,1,Regular Play,William Troost-Ekong,5455.0,Center Back,8,Nigeria,775,['c0ea2c48-51dc-4b66-bdc9-f131e383c0c9'],50,,,,,,,,,,,,,,,,,Nigeria,775,00:01:50.383,Pass,
,,,,,,,,,,,,,,,,,,1.827491,,,,,,,,,,,,,fba4516e-15a5-4447-8c09-6930d1b93750,88,,,"[35.7, 32.1]",3923881,1,,,,,1.5755924,,Right Foot,,,"[35.5, 73.8]",,High Pass,,41.70048,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,True,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,8,Nigeria,775,['6bba55cf-93e2-40e7-9984-af2229932fb1'],52,,,,,,,,,,,,,,,,,Nigeria,775,00:01:52.047,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,fb34fa6a-c66f-449b-a80c-dbd11293f921,91,,,"[49.5, 76.0]",3923881,1,,,,,-1.4977558,,Left Foot,,,"[50.4, 63.7]",,Ground Pass,,12.332883,,,Frank Onyeka,24467.0,,,,,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,8,Nigeria,775,['0e543f87-c573-4972-be49-2afb1aabe0fd'],57,,,,,,,,,,,,,,,,,Nigeria,775,00:01:57.776,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,f765d17a-cc7d-4894-914b-6640c6fa7c78,95,,,"[48.1, 64.1]",3923881,1,,,,,2.5244012,,Left Foot,,,"[35.7, 72.9]",,Ground Pass,,15.205262,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,8,Nigeria,775,"['70908a34-c9d4-43e8-9b9a-f3bc7b08c252', '79a00358-07dc-46f6-b0e0-1106a43454a9']",59,,,,,,,,,,,,,,,,,Nigeria,775,00:01:59.456,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,9d989341-b588-4d52-9ead-f0abbb263c69,98,,,"[34.7, 72.2]",3923881,2,,,,,-1.9179817,,Right Foot,,,"[23.7, 41.8]",,Ground Pass,,32.328934,,,William Troost-Ekong,5455.0,,,,,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,8,Nigeria,775,['f974f045-1636-4802-b106-d64abc5bc082'],1,,,,,,,,,,,,,,,,,Nigeria,775,00:02:01.936,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,13e873ed-3ab8-4e8e-b313-2dca056e4cc1,101,,,"[36.1, 43.2]",3923881,2,,,,,1.3339475,,Left Foot,,,"[42.4, 69.3]",,Ground Pass,,26.84958,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,1,Regular Play,William Troost-Ekong,5455.0,Center Back,8,Nigeria,775,['298af6d4-ab6c-4074-a961-40f94087beb4'],7,,,,,,,,,,,,,,,,,Nigeria,775,00:02:07.536,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,09afa2cf-a935-4496-9486-b2afce86f741,104,,,"[49.8, 71.1]",3923881,2,,,,,-2.013513,,Right Foot,,,"[37.9, 46.0]",,Ground Pass,,27.77805,,,William Troost-Ekong,5455.0,,,,,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,8,Nigeria,775,['0bfbc4c4-b557-4bb2-bc94-81da5f69d7ad'],13,,,,,,,,,,,,,,,,,Nigeria,775,00:02:13.176,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,51ee4bb6-f016-492b-b269-902bb66df6d6,107,,,"[39.9, 42.8]",3923881,2,,,,,-1.2602355,,Right Foot,,,"[49.4, 13.2]",,Ground Pass,,31.087135,,,Calvin Bassey Ughelumba,43779.0,,,,,1,Regular Play,William Troost-Ekong,5455.0,Center Back,8,Nigeria,775,['f3abbd6b-ff2c-44b8-b8d3-88d0abf24ea6'],16,,,,,,,,,,,,,,,,,Nigeria,775,00:02:16.016,Pass,
,,,,,,,,,,,,,,,,,,4.015826,,,,,,,,,,,,,ef251bda-c352-428b-b526-fa818a037ab6,110,,,"[53.8, 12.0]",3923881,2,,,,,0.009146087,,Left Foot,,,"[119.4, 12.6]",,High Pass,,65.602745,,,Zaidu Sanusi,31949.0,,,,,1,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,8,Nigeria,775,['6a910907-3039-4b0c-bc97-d6af9c4245a3'],19,,,,,,,,,,,,,,,,,Nigeria,775,00:02:19.856,Pass,
,,,,,,,,,,,,,,,,,,0.239999,,,,,,,,,,,,,f33875d5-9340-4954-840a-65aad5b34b84,114,,,"[120.0, 12.9]",3923881,2,,,,,1.5707964,,Left Foot,,,"[120.0, 17.7]",,Low Pass,,4.8,Out,,Victor James Osimhen,11277.0,,,,,1,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,8,Nigeria,775,['610d7fc6-7ef0-4a25-bd8d-ad5960d8e0f4'],23,,,,,,,,,,,,,,,,,Nigeria,775,00:02:23.991,Pass,
,,,,,,,,,,,,,,,,,,3.624541,,,,,,,,,,,,,182e0a52-0369-4cd5-becc-0232b771070c,116,,,"[5.6, 39.6]",3923881,2,,,,,0.36603406,,Right Foot,,,"[70.3, 64.4]",,High Pass,,69.290184,Unknown,,Sébastien Haller,8673.0,,,,Goal Kick,1,From Goal Kick,Yahia Fofana,36629.0,Goalkeeper,9,Côte d'Ivoire,3374,['497cabef-2360-4009-9e1d-bdc618d2dcfd'],54,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:54.321,Pass,
,,,,,,,,,,,,,,,,,,1.697951,,,,,,,,,,,,,a601409a-26c6-4fb7-80d4-d880f12521ab,120,,,"[72.0, 64.1]",3923881,3,,,,,-0.92896396,,Right Foot,,,"[100.7, 25.7]",,High Pass,,47.940067,Incomplete,,,,,,,Free Kick,1,From Free Kick,Jean Michaël Seri,3359.0,Center Defensive Midfield,10,Côte d'Ivoire,3374,['1112e59e-fffd-475e-87e1-94642320b00d'],25,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:25.192,Pass,
