50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.948735,,,,,,,,,,,,,,506ac715-ea33-4863-bd46-9c17044d3c19,867,,,"[36.2, 10.6]",3922241,24,,,,1.7545811,,Right Foot,,,,"[28.3, 53.1]",Ground Pass,,43.228,,,,Logan Costa,45557.0,,True,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,50,Cape Verde Islands,4924,['671639f7-d2d9-457f-9534-4d84d377561e'],1,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:01.651,Pass,
,,,,,,,,,,,,,,,,,0.791363,,,,,,,,,,,,,,641b384d-f2e2-455c-8e7f-7a5b6e6d7e4d,870,,,"[56.0, 60.9]",3922241,24,,,,-0.5783255,,Right Foot,,,,"[70.4, 51.5]",Ground Pass,,17.196512,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,50,Cape Verde Islands,4924,['05c27701-2e7b-4cc2-9c4c-97f43edcf7fb'],9,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:09.166,Pass,
,,,,,,,,,,,,,,,,,1.544285,,,,,,,,,,,,,,296090df-4c1d-497a-bcff-af675e3272d8,877,,,"[63.4, 47.4]",3922241,24,,,,-1.5343752,,Right Foot,,,,"[64.3, 22.7]",Ground Pass,,24.71639,,,,João Paulo Moreira Fernandes,133038.0,,,,Free Kick,1,From Free Kick,Deroy Duarte,8349.0,Right Defensive Midfield,51,Cape Verde Islands,4924,['b4b637fc-8cbc-4a37-a2c9-4651b2972abe'],15,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:15.093,Pass,
,,,,,,,,,,,,,,,,,1.691897,,,,,,,,,,,,,,7320cbf9-bfbe-43d9-a53f-5546e234b4b9,880,,,"[76.1, 17.5]",3922241,24,,,,-0.6012343,,Left Foot,,,,"[88.2, 9.2]",Ground Pass,,14.673104,,,,Tiago Manuel Dias Correia,7900.0,,,,,1,From Free Kick,João Paulo Moreira Fernandes,133038.0,Left Back,51,Cape Verde Islands,4924,['f362286c-1aca-4168-b1ff-dde29e139fa1'],17,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:17.832,Pass,
,,,,,,,,,,,,,,,,,1.204618,,,,,,,,,,,,,,3b1dcb6d-05d8-435e-bffe-d0445171ca05,883,,,"[106.9, 8.2]",3922241,24,,,,1.4056476,,Left Foot,True,,,"[111.8, 37.6]",High Pass,,29.805536,,Incomplete,,Ryan Isaac Mendes da Graça,40485.0,,,,,1,From Free Kick,Tiago Manuel Dias Correia,7900.0,Center Forward,51,Cape Verde Islands,4924,"['385077ee-ba66-4426-9329-9c83500f7e10', '85a34a1f-49e8-4a98-ae48-5d6ba39876a6']",22,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:22.329,Pass,
,,,,,,,,,,,,,,,,,1.550886,,,,,,,,,,,,,,b685048c-1c5d-47eb-b44f-4c17a5c85450,886,,,"[120.0, 0.1]",3922241,24,,,,1.7946243,,Right Foot,,,,"[111.6, 37.0]",High Pass,True,37.84402,,Incomplete,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,Inswinging,Corner,1,From Corner,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,52,Cape Verde Islands,4924,"['4bcb7c88-de75-414d-9bb3-ff75c0d22324', 'ea059b16-5ff1-4283-ac1b-1a3119fe309f']",59,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:24:59.723,Pass,
,,,,,,,,,,,,,,,,,1.829569,,,,,,,,,,,,,,50373fc5-0ee8-43a9-a3cf-3e69a12cb815,894,,,"[120.0, 0.1]",3922241,25,,,,1.7540615,,Right Foot,,,,"[111.4, 46.5]",High Pass,True,47.190254,,Incomplete,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,True,Inswinging,Corner,1,From Corner,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,53,Cape Verde Islands,4924,"['2f4f5225-0273-41ba-8e99-ae82e58881c9', '0cb954aa-29d4-4d67-83c7-792004a9856f']",33,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:25:33.799,Pass,
,,,,,,,,,,,,,,,,,2.279974,,,,,,,,,,,,,,2a104176-5c1f-4ce5-af76-e8985acea4a7,902,,,"[37.4, 0.1]",3922241,26,,,,0.23425521,,,,,,"[63.8, 6.4]",High Pass,,27.141296,,,,Souleymane Anne,49763.0,,,,Throw-in,1,From Throw In,Khadim Diaw,389292.0,Left Back,54,Mauritania,4932,['8c8e9218-cc81-4f1d-ac54-cd77195fd21d'],6,,,,,,,,,,,,,,,,Mauritania,4932,00:26:06.507,Pass,
,,,,,,,,,,,,,,,,,1.122459,,,,,,,,,,,,,,da5c46cd-6310-43eb-a997-178e9794752e,906,,,"[48.4, 69.5]",3922241,26,,,,0.38328415,,Head,,,,"[54.6, 72.0]",High Pass,,6.685058,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,Recovery,1,Regular Play,Logan Costa,45557.0,Right Center Back,55,Cape Verde Islands,4924,['b59e5496-0d2f-4d39-8c92-2f2e2c5fd213'],9,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:09.980,Pass,
,,,,,,,,,,,,,,,,,1.495125,,,,,,,,,,,,,,6be40d7c-7dbc-44d9-b8cb-60de1bce80e8,912,,,"[49.7, 76.8]",3922241,26,,,,-0.53030807,,Right Foot,,,,"[77.5, 60.5]",High Pass,,32.22623,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,Recovery,1,Regular Play,Steven Moreira,7197.0,Right Back,55,Cape Verde Islands,4924,"['a077732e-e14c-4905-a4d5-da57e71eb10d', '72676a8d-2d2e-4446-bc18-9fc092a08b72']",13,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:13.052,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,63879ef1-7174-4095-929d-190503a1928c,919,,,"[34.5, 41.8]",3922241,26,,,,1.1719928,,Right Foot,,,,"[41.2, 57.7]",Ground Pass,,17.253984,,,,Sidi Bouna Sidi Amar,416907.0,,,,Recovery,1,Regular Play,Ibrahima Keita,264956.0,Right Back,56,Mauritania,4932,['1dcff592-23b8-4337-bb5f-bcba1e1e0ecf'],20,,,,,,,,,,,,,,,,Mauritania,4932,00:26:20.347,Pass,
,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,b1ea7056-95c7-470a-863f-cda49dfb27db,923,,,"[68.4, 72.8]",3922241,26,,,,-0.80078155,,Right Foot,,,,"[78.0, 62.9]",Ground Pass,,13.790214,,,,Ibrahima Keita,264956.0,,,,,1,Regular Play,Sidi Bouna Sidi Amar,416907.0,Right Midfield,56,Mauritania,4932,"['f9b59d79-0dbb-4d6e-b114-f74832aac4b4', '077dbf23-edfd-44aa-89ed-a436a961aaef']",26,,,,,,,,,,,,,,,,Mauritania,4932,00:26:26.187,Pass,True
,,,,,,,,,,,,,,,,,0.131886,,,,,,,,,,,,,,e5d8fab0-c1cc-4832-8bb1-cd86782c5e46,927,,,"[38.0, 18.4]",3922241,26,,,,-0.7704739,,Left Foot,,,,"[41.4, 15.1]",Low Pass,,4.738143,,Incomplete,,Jovane Eduardo Borges Cabral,10598.0,,,,Recovery,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,56,Mauritania,4932,"['bd4fc04b-4adf-4ef0-b424-96a204391058', '735e3ecf-94a2-4dea-8de9-c400cfa86f23']",27,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:27.655,Pass,
,,,,,,,,,,,,,,,,,0.929406,,,,,,,,,,,,,,fb606daf-6904-4024-ac46-70840db8c44a,933,,,"[48.2, 12.2]",3922241,26,,,,-1.5239556,,Right Foot,,,,"[48.5, 5.8]",Ground Pass,,6.4070272,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,57,Cape Verde Islands,4924,['3b89727b-23b3-40b2-8e72-17fa8c474a4d'],29,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:29.912,Pass,
,,,,,,,,,,,,,,,,,1.183088,,,,,,,,,,,,,,433cb5e9-7b6d-42a3-833c-9352c66555f8,936,,,"[48.5, 5.8]",3922241,26,,,,1.9122487,,Right Foot,,,,"[44.2, 17.9]",Ground Pass,,12.841339,,,,Deroy Duarte,8349.0,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,57,Cape Verde Islands,4924,['0eb09b58-f43e-4353-b78f-516e90c50266'],30,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:30.882,Pass,
,,,,,,,,,,,,,,,,,1.421014,,,,,,,,,,,,,,ee161925-e45b-4b33-91c0-f5154b523af0,939,,,"[42.8, 27.3]",3922241,26,,,,1.6804465,,Right Foot,,,,"[40.4, 49.1]",Ground Pass,,21.931713,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Defensive Midfield,57,Cape Verde Islands,4924,['80d56ee5-7ac9-436c-a8a1-ff20e35fe66b'],37,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:37.189,Pass,
,,,,,,,,,,,,,,,,,1.143971,,,,,,,,,,,,,,a0437508-87b3-40c2-b2b8-e5998177e3f5,942,,,"[40.4, 49.1]",3922241,26,,,,-1.1324598,,Right Foot,,,,"[49.4, 29.9]",Ground Pass,,21.204716,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Left Defensive Midfield,57,Cape Verde Islands,4924,['754bac0f-4646-4f95-a096-6843aa16f0e9'],41,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:41.487,Pass,
,,,,,,,,,,,,,,,,,1.658845,,,,,,,,,,,,,,7b794901-94c9-44e6-845f-fd1cec1eb49f,945,,,"[50.3, 26.7]",3922241,26,,,,-1.1436859,,Right Foot,,,,"[57.4, 11.1]",Ground Pass,,17.139719,,,,João Paulo Moreira Fernandes,133038.0,,,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,57,Cape Verde Islands,4924,['5df37de1-464d-4444-b24d-594c7ad02dd6'],43,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:43.912,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,21b0ab59-d2cd-4998-a4a9-462732b340e5,948,,,"[63.1, 11.0]",3922241,26,,,,-0.5362471,,Left Foot,,,,"[73.7, 4.7]",Ground Pass,,12.330855,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,57,Cape Verde Islands,4924,['218f6d93-7674-45c6-a31d-7c926d055868'],46,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:46.388,Pass,
,,,,,,,,,,,,,,,,,1.614546,,,,,,,,,,,,,,3b8fe387-6077-47d5-ad9f-1f9872b81364,951,,,"[75.6, 5.8]",3922241,26,,,,2.6779451,,Left Foot,,,,"[68.8, 9.2]",Ground Pass,,7.602631,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,57,Cape Verde Islands,4924,['a456c107-9d86-4b6f-999e-dfabe557c3dd'],49,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:49.639,Pass,
,,,,,,,,,,,,,,,,,2.733373,,,,,,,,,,,,,,d5f9dea1-72d6-4f27-ae8b-d85e7ea0eef0,954,,,"[70.4, 11.0]",3922241,26,,,,1.0334145,,Right Foot,,,,"[99.3, 59.5]",High Pass,,56.457596,,Incomplete,,Steven Moreira,7197.0,,True,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,57,Cape Verde Islands,4924,"['1f7bf7bb-13cd-4c9c-b39f-96a1acfdb55d', '35bd475d-ecf9-4815-bcda-a3d5e799e7e5']",52,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:26:52.853,Pass,
,,,,,,,,,,,,,,,,,1.519991,,,,,,,,,,,,,,1f7bf7bb-13cd-4c9c-b39f-96a1acfdb55d,957,,,"[20.8, 20.6]",3922241,26,,,True,0.13255154,,,,,,"[28.3, 21.6]",Low Pass,,7.566373,,,,Omaré Gassama,341163.0,,,,Recovery,1,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,58,Mauritania,4932,"['4abb6822-31f5-44c4-8801-67eee0c6b1dc', 'd5f9dea1-72d6-4f27-ae8b-d85e7ea0eef0', 'da590143-61b3-4820-bdaa-8986877f2ec5']",55,,,,,,,,,,,,,,,,Mauritania,4932,00:26:55.587,Pass,True
,,,,,,,,,,,,,,,,,3.085131,,,,,,,,,,,,,,bd8ea3b6-7eef-4453-a0ea-311ac36f1ba9,963,,,"[29.8, 14.1]",3922241,27,,,,0.35251936,,Right Foot,,,,"[79.0, 32.2]",High Pass,,52.423756,,,,Souleymane Anne,49763.0,,,,Free Kick,1,From Free Kick,Babacar Niasse,36951.0,Goalkeeper,59,Mauritania,4932,['351d38ae-065e-472a-a89c-5b1846494447'],34,,,,,,,,,,,,,,,,Mauritania,4932,00:27:34.186,Pass,
,,,,,,,,,,,,,,,,,1.336793,,,,,,,,,,,,,,1e51fe77-cb24-4074-a5d6-4bd5cb7359c5,966,,,"[79.0, 32.2]",3922241,27,,,,0.1431581,,Other,,,,"[90.1, 33.8]",Low Pass,,11.214723,,Incomplete,,,,,,,,1,From Free Kick,Souleymane Anne,49763.0,Right Center Forward,59,Mauritania,4932,['0c527e2c-91f0-4da5-9771-52eda98efcb7'],37,,,,,,,,,,,,,,,,Mauritania,4932,00:27:37.311,Pass,
,,,,,,,,,,,,,,,,,3.111761,,,,,,,,,,,,,,0c527e2c-91f0-4da5-9771-52eda98efcb7,968,,,"[30.0, 46.3]",3922241,27,,,,-0.49503827,,Left Foot,,,,"[46.3, 37.5]",High Pass,,18.52377,,,,Jovane Eduardo Borges Cabral,10598.0,,,,Recovery,1,Regular Play,Logan Costa,45557.0,Right Center Back,60,Cape Verde Islands,4924,"['48106d41-9000-4099-ae71-0b64bd8305dc', '1e51fe77-cb24-4074-a5d6-4bd5cb7359c5']",38,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:27:38.648,Pass,
,,,,,,,,,,,,,,,,,1.808277,,,,,,,,,,,,,,f2c1a741-88fc-4720-a4de-f20c74d28c29,971,,,"[46.3, 37.5]",3922241,27,,,True,1.1237792,,,,,,"[55.6, 56.9]",High Pass,,21.513948,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,60,Cape Verde Islands,4924,"['743a7edf-5287-4b17-b8e2-27b8dcbcde7f', 'ecc4739d-89be-4ed7-a812-dbc8688e8c5e']",41,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:27:41.760,Pass,True
,,,,,,,,,,,,,,,,,1.892836,,,,,,,,,,,,,,117ff9ed-eba0-44d4-bd12-b12f5f68e30a,974,,,"[64.0, 58.3]",3922241,27,,,,-0.6089237,,Right Foot,,,,"[90.1, 40.1]",High Pass,,31.81902,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,60,Cape Verde Islands,4924,"['d2f71bc5-997c-440c-8f7d-58d7814d542a', 'b4d297b3-eb50-48c8-8dab-a0f6839a38e4']",44,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:27:44.858,Pass,
,,,,,,,,,,,,,,,,,3.48866,,,,,,,,,,,,,,eb0b1e1e-39b9-4cd4-bbc7-e04bfb391927,980,,,"[21.4, 19.1]",3922241,28,,,,0.23228899,,Right Foot,,,,"[86.5, 34.5]",High Pass,,66.89671,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Babacar Niasse,36951.0,Goalkeeper,61,Mauritania,4932,['a11a4958-20b8-4e33-89b4-dd821d7ec804'],22,,,,,,,,,,,,,,,,Mauritania,4932,00:28:22.071,Pass,
,,,,,,,,,,,,,,,,,1.59689,,,,,,,,,,,,,,a11a4958-20b8-4e33-89b4-dd821d7ec804,981,,,"[33.6, 45.6]",3922241,28,,,,0.8807602,,Head,,,,"[49.2, 64.5]",High Pass,,24.506529,,,,Ryan Isaac Mendes da Graça,40485.0,,,,Recovery,1,Regular Play,Logan Costa,45557.0,Right Center Back,62,Cape Verde Islands,4924,"['ed0f5dd8-ed5b-4730-aacc-e33836b19060', 'eb0b1e1e-39b9-4cd4-bbc7-e04bfb391927']",25,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:25.560,Pass,
,,,,,,,,,,,,,,,,,1.646532,,,,,,,,,,,,,,31851430-751a-4d08-8d50-7bb320594ce8,984,,,"[49.4, 64.5]",3922241,28,,,,1.0463871,,Right Foot,,,,"[55.3, 74.7]",High Pass,,11.783463,,,,Deroy Duarte,8349.0,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,62,Cape Verde Islands,4924,['c316eda1-6254-4178-9702-f3c86a2987a2'],28,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:28.638,Pass,
,,,,,,,,,,,,,,,,,1.317786,,,,,,,,,,,,,,332422d7-bc0c-443d-b212-d5e145ba6b49,992,,,"[48.0, 73.9]",3922241,28,,,,-2.625035,,Right Foot,,,,"[35.5, 66.8]",Ground Pass,,14.375674,,,,Logan Costa,45557.0,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,62,Cape Verde Islands,4924,['7c90420d-43b6-4962-ba3e-b5b7c6f18143'],33,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:33.848,Pass,
,,,,,,,,,,,,,,,,,1.833052,,,,,,,,,,,,,,6fb815f4-b64d-40ee-abe0-7408652cc448,995,,,"[34.8, 62.6]",3922241,28,,,,-1.5909278,,Right Foot,,,,"[34.2, 32.8]",Ground Pass,,29.80604,,,,Roberto Lopes,36271.0,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,62,Cape Verde Islands,4924,['25d4ac44-c261-43ad-954d-b9dfcc2a6bf2'],36,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:36.766,Pass,
,,,,,,,,,,,,,,,,,1.095189,,,,,,,,,,,,,,62bd0e6d-eef5-4a08-b056-a3770d9a94d9,998,,,"[36.6, 25.9]",3922241,28,,,,-1.0783106,,Right Foot,,,,"[43.2, 13.6]",Ground Pass,,13.958868,,,,João Paulo Moreira Fernandes,133038.0,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,62,Cape Verde Islands,4924,['e5fd28bb-7dae-4d58-82af-60473420000e'],43,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:43.089,Pass,
,,,,,,,,,,,,,,,,,0.85866,,,,,,,,,,,,,,f2baeeb7-54e5-4061-a6e8-51073eef7c8c,1001,,,"[44.2, 11.5]",3922241,28,,,,-0.38831872,,Left Foot,,,,"[57.4, 6.1]",Ground Pass,,14.261837,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,62,Cape Verde Islands,4924,['64308af4-244e-4d88-b427-196b07e7d260'],45,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:28:45.225,Pass,
,,,,,,,,,,,,,,,,,1.826907,,,,,,,,,,,,,,0d0ab2c0-6683-4aea-bf05-fe6bdee3e6d3,1007,,,"[54.6, 4.0]",3922241,29,,,,2.939684,,Right Foot,,,,"[24.8, 10.1]",Ground Pass,,30.417923,,,,Roberto Lopes,36271.0,,,,Free Kick,1,From Free Kick,Jovane Eduardo Borges Cabral,10598.0,Left Wing,63,Cape Verde Islands,4924,['6466424b-fd61-49e8-b22c-3f5561702621'],0,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:00.436,Pass,
,,,,,,,,,,,,,,,,,2.813363,,,,,,,,,,,,,,f9ec4ad3-6048-44e7-93c3-ea3ce182a0a2,1010,,,"[21.2, 11.5]",3922241,29,,,,1.8204566,,Right Foot,,,,"[14.8, 36.6]",Ground Pass,,25.90309,,,,Josimar José Évora Dias,105932.0,,,,,1,From Free Kick,Roberto Lopes,36271.0,Left Center Back,63,Cape Verde Islands,4924,['00d3bfd6-013e-4dff-8d67-05d530173fcb'],2,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:02.997,Pass,
,,,,,,,,,,,,,,,,,1.8782,,,,,,,,,,,,,,51314666-73a1-4f69-ae1e-69f0cd92acee,1013,,,"[15.8, 41.1]",3922241,29,,,,0.97995013,,Right Foot,,,,"[32.1, 65.4]",Ground Pass,,29.260553,,,,Deroy Duarte,8349.0,,,,,1,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,63,Cape Verde Islands,4924,['c24b4d18-1a1b-4e71-80d7-9ee7642c0102'],7,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:07.118,Pass,
,,,,,,,,,,,,,,,,,1.25985,,,,,,,,,,,,,,49528acb-e050-47fb-9669-4a615f3beeed,1016,,,"[32.1, 65.4]",3922241,29,,,,-2.7635343,,Right Foot,,,,"[18.0, 59.8]",Ground Pass,,15.171354,,,,Logan Costa,45557.0,,,,,1,From Free Kick,Deroy Duarte,8349.0,Right Defensive Midfield,63,Cape Verde Islands,4924,['a24a5927-e1a7-4f26-8215-01c39c2ca497'],9,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:09.960,Pass,
,,,,,,,,,,,,,,,,,1.101696,,,,,,,,,,,,,,f4029b8c-ba37-48a4-a96c-e5c5bda097d2,1019,,,"[22.4, 62.4]",3922241,29,,,,0.7755624,,Right Foot,,,,"[37.8, 77.5]",Ground Pass,,21.5678,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,1,From Free Kick,Logan Costa,45557.0,Right Center Back,63,Cape Verde Islands,4924,['f90b2c82-9eac-4956-b0ee-d32c794ce0d0'],12,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:12.395,Pass,
,,,,,,,,,,,,,,,,,0.885794,,,,,,,,,,,,,,933166a0-2a14-4bd6-a591-1e623098c33f,1022,,,"[37.8, 77.5]",3922241,29,,,,-1.1212821,,Right Foot,,,,"[43.3, 66.1]",High Pass,,12.657409,,,,Steven Moreira,7197.0,,,,,1,From Free Kick,Ryan Isaac Mendes da Graça,40485.0,Right Wing,63,Cape Verde Islands,4924,['c3aa357a-c04e-4388-aa30-bb66f392d9c6'],13,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:13.874,Pass,
,,,,,,,,,,,,,,,,,3.414958,,,,,,,,,,,,,,414074fe-c2f8-433c-9611-69984ece0f9e,1024,,,"[43.3, 66.1]",3922241,29,,,,0.0029850658,,Right Foot,,,,"[76.8, 66.2]",High Pass,,33.50015,,Incomplete,,Ryan Isaac Mendes da Graça,40485.0,,,,,1,From Free Kick,Steven Moreira,7197.0,Right Back,63,Cape Verde Islands,4924,"['a32e9680-7e71-4094-8865-0625c6185bb6', 'c75954cf-7264-4a4d-93c6-6fedbf70b532']",14,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:14.760,Pass,
,,,,,,,,,,,,,,,,,3.639995,,,,,,,,,,,,,,c75954cf-7264-4a4d-93c6-6fedbf70b532,1027,,,"[43.3, 13.9]",3922241,29,,,,2.671921,,Right Foot,,,,"[10.2, 30.7]",Ground Pass,,37.119404,,,,Babacar Niasse,36951.0,,,,Recovery,1,Regular Play,Khadim Diaw,389292.0,Left Back,64,Mauritania,4932,"['b1f6ad35-7574-4bea-a7d6-b3fade45fb8d', '414074fe-c2f8-433c-9611-69984ece0f9e', 'd51fa746-d95d-4533-8153-85b9dace9bba']",18,,,,,,,,,,,,,,,,Mauritania,4932,00:29:18.175,Pass,True
,,,,,,,,,,,,,,,,,4.239979,,,,,,,,,,,,,,f3f2043c-be00-4357-bf23-1cc687566ff3,1031,,,"[10.4, 30.3]",3922241,29,,,,-0.37304384,,Right Foot,,,,"[77.6, 4.0]",High Pass,,72.163216,,,,Hemeya Tanjy,102667.0,,,,,1,Regular Play,Babacar Niasse,36951.0,Goalkeeper,64,Mauritania,4932,"['c0f2930b-76e8-40b5-a9bb-e8884ebc889c', 'ca5960c8-1470-4c25-93d0-7bd4432665b6']",21,,,,,,,,,,,,,,,,Mauritania,4932,00:29:21.855,Pass,True
,,,,,,,,,,,,,,,,,0.839995,,,,,,,,,,,,,,909a7028-054e-431c-83ba-9bdc942eb20e,1034,,,"[73.1, 4.5]",3922241,29,,,,2.095117,,Right Foot,,,,"[68.3, 12.8]",Ground Pass,,9.588014,,,,Omaré Gassama,341163.0,,,,,1,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,64,Mauritania,4932,['0c9e074a-5a1a-44eb-9660-bfa5d25e94db'],28,,,,,,,,,,,,,,,,Mauritania,4932,00:29:28.695,Pass,
,,,,,,,,,,,,,,,,,0.879995,,,,,,,,,,,,,,64b84f8c-d4be-4526-955b-851fc126c621,1038,,,"[69.3, 17.2]",3922241,29,,,,1.0284936,,Right Foot,,,,"[78.7, 32.8]",Ground Pass,,18.213182,,,,Sidi Bouna Sidi Amar,416907.0,,,,,1,Regular Play,Omaré Gassama,341163.0,Left Center Midfield,64,Mauritania,4932,"['6eed8c8c-ec7b-43cf-9fc7-e9e13b64d800', '32983bc1-f77b-42aa-bd93-8aac7013486b']",30,,,,,,,,,,,,,,,,Mauritania,4932,00:29:30.535,Pass,True
,,,,,,,,,,,,,,,,,1.120198,,,,,,,,,,,,,,f5810fec-07f3-4ac7-8943-4781cf75e6a6,1047,,,"[41.1, 52.5]",3922241,29,,,,-0.2972323,,Right Foot,,,,"[52.2, 49.1]",Ground Pass,,11.609048,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,Recovery,1,Regular Play,Deroy Duarte,8349.0,Right Defensive Midfield,65,Cape Verde Islands,4924,['9dce2a21-02b4-483f-ba3f-a6e4f52dee4d'],33,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:29:33.714,Pass,
