50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bd055acf-9060-4a47-8b4c-d45538757b5c,1,,,,3922837,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3923, 'name': 'Oluwasemilogo Adesewo Ibidapo Ajayi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5455, 'name': 'William Troost-Ekong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 43779, 'name': 'Calvin Bassey Ughelumba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 3806, 'name': 'Bright Osayi-Samuel'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 12}, {'player': {'id': 11492, 'name': 'Temitayo Olufisayo Olaoluwa Aina'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 2}, {'player': {'id': 24467, 'name': 'Frank Onyeka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3647, 'name': 'Alex Iwobi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 18163, 'name': 'Moses Daddy-Ajala Simon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 3447, 'name': 'Ademola Lookman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 11277, 'name': 'Victor James Osimhen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Nigeria,775,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,202d5220-7a8f-4a3b-926a-4db42ae7a00c,2,,,,3922837,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 66721, 'name': 'Ronwen Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 70093, 'name': 'Gomolemo Grant Kekana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 102722, 'name': 'Siyanda Xulu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 65732, 'name': 'Mothobi Mvala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 65719, 'name': 'Khuliso Johnson Mudau'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 20}, {'player': {'id': 65733, 'name': 'Aubrey Maphosa Modiba'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 6}, {'player': {'id': 66716, 'name': 'Teboho Mokoena'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 42527, 'name': ""Sphephelo S''Miso Sithole""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 29367, 'name': 'Percy Tau'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 65726, 'name': 'Themba Zwane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 65853, 'name': 'Evidence Makgopa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",South Africa,4976,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a3c18410-679e-4b44-89c2-5e7a463669ad,3,,,,3922837,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,['720b8946-e8e6-4f7f-8b19-1aeb5ecb05db'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,720b8946-e8e6-4f7f-8b19-1aeb5ecb05db,4,,,,3922837,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nigeria,775,['a3c18410-679e-4b44-89c2-5e7a463669ad'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc0d0b85-c80d-4062-aa39-4e8d6760d986,1638,,,,3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,77,Nigeria,775,['1a17ca1d-08b5-4a17-80f0-7022d02df19d'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a17ca1d-08b5-4a17-80f0-7022d02df19d,1639,,,,3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,77,Nigeria,775,['fc0d0b85-c80d-4062-aa39-4e8d6760d986'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9ef40fb-491a-4757-8706-30341b70efba,2965,,,,3922837,90,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,153,Nigeria,775,['3c155f5b-3c1b-4367-a3e1-0b535ad2850c'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c155f5b-3c1b-4367-a3e1-0b535ad2850c,2966,,,,3922837,90,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,153,Nigeria,775,['d9ef40fb-491a-4757-8706-30341b70efba'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b3bd9732-74d4-4a7a-b18e-36bcee9c1b6f,3511,,,,3922837,105,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,178,South Africa,4976,['8aa97950-e122-4b9f-9b5b-797e0ffd1d82'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8aa97950-e122-4b9f-9b5b-797e0ffd1d82,3512,,,,3922837,105,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,178,South Africa,4976,['b3bd9732-74d4-4a7a-b18e-36bcee9c1b6f'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b1b82029-92bb-46bf-806e-1a3c3861e99f,3866,,,,3922837,120,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,193,Nigeria,775,['4eb0fe5b-10d6-4267-afee-309fb38ac03c'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4eb0fe5b-10d6-4267-afee-309fb38ac03c,3867,,,,3922837,120,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,193,Nigeria,775,['b1b82029-92bb-46bf-806e-1a3c3861e99f'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.69368,,,,,,,,,,,,73c16611-7edd-416d-a6bd-d52b09fda533,5,,,"[60.0, 40.0]",3922837,0,,,,3.0154011,,Right Foot,,,"[33.2, 43.4]",Ground Pass,,27.01481,,,,William Troost-Ekong,5455.0,,,,,Kick Off,1,From Kick Off,Ademola Lookman,3447.0,Left Wing,2,Nigeria,775,['841877ae-f110-431f-8005-21b54878bbf2'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.878,Pass,
,,,,,,,,,,,,,,,,,1.116135,,,,,,,,,,,,8c033c87-3ea4-4ceb-b38a-862ead2b4045,7,,,"[33.2, 43.4]",3922837,0,,,,-1.4219064,,Right Foot,,,"[35.0, 31.4]",Ground Pass,,12.134249,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,['f3682c9a-1bd9-4bec-b0dc-db6a4d54881f'],2,,,,,,,,,,,,,,,,,Nigeria,775,00:00:02.571,Pass,
,,,,,,,,,,,,,,,,,3.051892,,,,,,,,,,,,845706c0-33a3-4b62-b1d2-81fec60b8356,10,,,"[43.9, 30.6]",3922837,0,,,,0.548392,,Left Foot,,,"[95.3, 62.0]",High Pass,,60.232216,,Incomplete,,Frank Onyeka,24467.0,,,,,,1,From Kick Off,Calvin Bassey Ughelumba,43779.0,Left Center Back,2,Nigeria,775,"['7ceba739-8fa5-4d31-9446-e9b2922e98ca', '4ee44701-f4b8-45e4-87a1-5e3a5af56bc3']",5,,,,,,,,,,,,,,,,,Nigeria,775,00:00:05.902,Pass,
,,,,,,,,,,,,,,,,,1.006963,,,,,,,,,,,,4ee44701-f4b8-45e4-87a1-5e3a5af56bc3,12,,,"[24.8, 18.1]",3922837,0,,,,0.1233377,,Head,,,"[36.9, 19.6]",Low Pass,,12.19262,,Incomplete,,Themba Zwane,65726.0,,,,,Recovery,1,From Kick Off,Mothobi Mvala,65732.0,Left Center Back,2,Nigeria,775,"['845706c0-33a3-4b62-b1d2-81fec60b8356', 'f41ecb90-2d04-4837-82c8-09e6095c55a4', 'ac8ae576-ce62-4fa5-94a6-c955ae317568']",8,,,,,,,,,,,,,,,,,South Africa,4976,00:00:08.954,Pass,
,,,,,,,,,,,,,,,,,1.999208,,,,,,,,,,,,ac8ae576-ce62-4fa5-94a6-c955ae317568,14,,,"[83.2, 60.5]",3922837,0,,,,-1.1194937,,Right Foot,,,"[91.1, 44.2]",High Pass,,18.113531,,,,Ademola Lookman,3447.0,,,,,Recovery,1,From Kick Off,Frank Onyeka,24467.0,Right Defensive Midfield,2,Nigeria,775,"['ff7d6cde-673d-4f98-acb2-3999ab380ece', '4ee44701-f4b8-45e4-87a1-5e3a5af56bc3']",9,,,,,,,,,,,,,,,,,Nigeria,775,00:00:09.961,Pass,
,,,,,,,,,,,,,,,,,0.609906,,,,,,,,,,,,293571ea-83aa-4d0d-9f4f-8e3c28d3a5ca,16,,,"[91.1, 42.9]",3922837,0,,,,0.55640393,,Other,,,"[99.3, 48.0]",Low Pass,,9.656604,,,,Victor James Osimhen,11277.0,,,,,,1,From Kick Off,Ademola Lookman,3447.0,Left Wing,2,Nigeria,775,['72fb27b8-bd6e-4928-bae6-53bdec1a596c'],11,,,,,,,,,,,,,,,,,Nigeria,775,00:00:11.960,Pass,
,,,,,,,,,,,,,,,,,0.988082,,,,,,,,,,,,a8d9f67d-03e2-4ea7-ab1c-0b378397bb30,25,,,"[91.3, 24.4]",3922837,0,,,,2.4980915,,Right Foot,,,"[82.5, 31.0]",Ground Pass,,11.0,,,,Alex Iwobi,3647.0,,,,,,1,From Kick Off,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,2,Nigeria,775,"['ed70009b-ea1a-4418-b1fa-aa1382d282cc', 'a4e631dc-1732-4d30-b4d3-e770e1becc3d']",16,,,,,,,,,,,,,,,,,Nigeria,775,00:00:16.936,Pass,True
,,,,,,,,,,,,,,,,,2.070045,,,,,,,,,,,,514bbea4-f10a-424b-902b-e69003af8a73,28,,,"[83.6, 26.8]",3922837,0,,,,-1.1071488,,Right Foot,,,"[93.4, 7.2]",Ground Pass,,21.913465,,Incomplete,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Kick Off,Alex Iwobi,3647.0,Left Defensive Midfield,2,Nigeria,775,"['666d540b-0430-4c1b-9920-a3c727f51bc1', 'e13cbbfd-123b-4535-bd73-528d6add524b']",19,,,,,,,,,,,,,,,,,Nigeria,775,00:00:19.084,Pass,
,,,,,,,,,,,,,,,,,1.293851,,,,,,,,,,,,76ee82df-db34-48d0-ab52-446948806dae,32,,,"[41.2, 5.5]",3922837,0,True,,,1.7491145,,Right Foot,,,"[35.0, 39.9]",Ground Pass,,34.954254,,,,William Troost-Ekong,5455.0,,,,,,1,From Kick Off,Calvin Bassey Ughelumba,43779.0,Left Center Back,2,Nigeria,775,['946a3481-0ee8-4980-be6a-a7a29a49200a'],25,,,,,,,,,,,,,,,,,Nigeria,775,00:00:25.484,Pass,
,,,,,,,,,,,,,,,,,0.969904,,,,,,,,,,,,3f56c955-f8ee-4884-a9a3-e7a5219891d9,34,,,"[35.2, 40.1]",3922837,0,True,,,-0.19652523,,Right Foot,,,"[57.3, 35.7]",Ground Pass,,22.533752,,,,Frank Onyeka,24467.0,,,,,,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,['83d9bc0c-00b8-4839-b1d9-d1e10524a323'],31,,,,,,,,,,,,,,,,,Nigeria,775,00:00:31.094,Pass,
,,,,,,,,,,,,,,,,,2.108066,,,,,,,,,,,,d1884003-1a30-4e29-a1e5-2bedf35cac17,41,,,"[56.7, 33.6]",3922837,1,,,,-2.145685,,Right Foot,,,"[42.9, 12.3]",Ground Pass,,25.379717,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,5,Nigeria,775,['694a3952-b08d-41fd-bc61-4329b7917b88'],18,,,,,,,,,,,,,,,,,Nigeria,775,00:01:18.680,Pass,
,,,,,,,,,,,,,,,,,1.161049,,,,,,,,,,,,ac8dd468-e082-4bb9-9db3-fd7fc15e20b1,44,,,"[45.4, 10.0]",3922837,1,,,,-0.4857959,,Left Foot,,,"[57.9, 3.4]",Ground Pass,,14.135417,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,5,Nigeria,775,['1f979821-0db1-45fe-8178-27831551ffb5'],21,,,,,,,,,,,,,,,,,Nigeria,775,00:01:21.591,Pass,
,,,,,,,,,,,,,,,,,0.568467,,,,,,,,,,,,11c0228c-aa88-47b6-b9eb-7ad2df53d1a0,46,,,"[57.7, 3.4]",3922837,1,,,,2.796435,,Right Foot,,,"[48.8, 6.6]",Ground Pass,,9.457801,,Incomplete,,Calvin Bassey Ughelumba,43779.0,,,,,,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,5,Nigeria,775,"['d0a71419-7b24-4342-af9b-5e061c117511', '5245fd04-9242-44ad-a6d8-42aa74382706']",22,,,,,,,,,,,,,,,,,Nigeria,775,00:01:22.752,Pass,
,,,,,,,,,,,,,,,,,1.944054,,,,,,,,,,,,0cda76bf-e970-4a8f-acb0-c1e92b832818,52,,,"[19.7, 0.1]",3922837,1,,,,0.029905612,,,,,"[43.1, 0.8]",High Pass,,23.410467,,Incomplete,,Victor James Osimhen,11277.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,6,Nigeria,775,"['3d4566d3-365e-4cd6-ad64-54bb6cca93a6', '73bf39b8-a0af-4e94-b492-9f3be71e0eb5']",48,,,,,,,,,,,,,,,,,Nigeria,775,00:01:48.337,Pass,
,,,,,,,,,,,,,,,,,1.506915,,,,,,,,,,,,73bf39b8-a0af-4e94-b492-9f3be71e0eb5,54,,,"[77.0, 79.3]",3922837,1,,,,-0.21293835,,Head,,,"[80.7, 78.5]",Low Pass,,3.7854986,,,,Khuliso Johnson Mudau,65719.0,,,,,Interception,1,From Throw In,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,6,Nigeria,775,"['0cda76bf-e970-4a8f-acb0-c1e92b832818', '92558a56-d38e-492e-9e38-d2926a0f9779']",50,,,,,,,,,,,,,,,,,South Africa,4976,00:01:50.281,Pass,
,,,,,,,,,,,,,,,,,1.888566,,,,,,,,,,,,e309dc30-f85d-47f9-849a-b68e03b16e52,61,,,"[29.3, 0.1]",3922837,2,,,,0.1746722,,,,,"[42.9, 2.5]",Low Pass,,13.810142,,,,Ademola Lookman,3447.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,7,Nigeria,775,['19f121fd-c7b4-47b4-9820-d27e67130b0f'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:02:00.138,Pass,
,,,,,,,,,,,,,,,,,1.357379,,,,,,,,,,,,8bf64a8b-05a1-4eee-a72d-644db6e8f250,65,,,"[44.1, 2.3]",3922837,2,,,,0.5523565,,Right Foot,,,"[60.0, 12.1]",Ground Pass,,18.677526,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Throw In,Ademola Lookman,3447.0,Left Wing,7,Nigeria,775,['ce6c55a5-0f96-4e43-a113-1b5dccfacf74'],2,,,,,,,,,,,,,,,,,Nigeria,775,00:02:02.375,Pass,
,,,,,,,,,,,,,,,,,0.694248,,,,,,,,,,,,bfe181b8-f20a-4952-a9f5-6ebb9c4ce5b0,72,,,"[71.3, 68.8]",3922837,2,,,,2.158799,,Right Foot,,,"[68.3, 73.3]",Ground Pass,,5.408327,,,,Teboho Mokoena,66716.0,,,,,,1,From Throw In,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,7,Nigeria,775,['714a6f72-e332-457b-92a4-a85b32cae812'],7,,,,,,,,,,,,,,,,,South Africa,4976,00:02:07.314,Pass,
,,,,,,,,,,,,,,,,,1.217403,,,,,,,,,,,,394cdc19-eaaf-4c75-ab52-1db982150528,75,,,"[68.1, 69.0]",3922837,2,,,,-0.61832416,,Right Foot,,,"[92.7, 51.5]",High Pass,,30.189568,,Incomplete,,Themba Zwane,65726.0,,,,,,1,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,7,Nigeria,775,"['6ffe6fa4-a2d2-4e12-9b98-fe605340edcf', '3d66268d-944a-45c9-b12c-9b274f348c42']",9,,,,,,,,,,,,,,,,,South Africa,4976,00:02:09.022,Pass,
,,,,,,,,,,,True,,,,,,3.61068,,,,,,,,,,,,6ffe6fa4-a2d2-4e12-9b98-fe605340edcf,77,,,"[27.4, 28.6]",3922837,2,,,,1.8001676,,Head,,,"[22.1, 51.3]",Low Pass,,23.310513,,,,Bright Osayi-Samuel,3806.0,,,,,Interception,1,From Throw In,William Troost-Ekong,5455.0,Center Back,7,Nigeria,775,"['394cdc19-eaaf-4c75-ab52-1db982150528', 'd6a9da6e-5691-4c34-b711-cf146bba4d69']",10,,,,,,,,,,,,,,,,,Nigeria,775,00:02:10.239,Pass,
,,,,,,,,,,,,,,,,,1.27308,,,,,,,,,,,,5766d8c1-ec72-4c4a-b8f4-f337ab70026e,80,,,"[25.6, 68.2]",3922837,2,,,,-1.8866531,,Right Foot,,,"[20.6, 52.9]",Ground Pass,,16.096273,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,1,From Throw In,Bright Osayi-Samuel,3806.0,Right Wing Back,7,Nigeria,775,['a5c93ce2-1f3e-4f58-9fd7-e96a2c538b74'],17,,,,,,,,,,,,,,,,,Nigeria,775,00:02:17.875,Pass,
,,,,,,,,,,,,,,,,,1.340274,,,,,,,,,,,,38a1090b-6167-48a1-83e3-61b19bf07d79,83,,,"[21.0, 52.9]",3922837,2,,,,-1.5567127,,Right Foot,,,"[21.2, 38.7]",Ground Pass,,14.201408,,,,William Troost-Ekong,5455.0,,,,,,1,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,7,Nigeria,775,['63dfc705-2a19-4803-9810-970d50909359'],20,,,,,,,,,,,,,,,,,Nigeria,775,00:02:20.190,Pass,
,,,,,,,,,,,,,,,,,1.199646,,,,,,,,,,,,feaf1f6f-92cd-43f9-890b-537c061039bd,86,,,"[32.6, 26.5]",3922837,2,,,,-0.6284713,,Right Foot,,,"[50.9, 13.2]",Ground Pass,,22.622555,,,,Alex Iwobi,3647.0,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Center Back,7,Nigeria,775,['bc5bee52-8530-49b2-9491-4350c88411b9'],25,,,,,,,,,,,,,,,,,Nigeria,775,00:02:25.197,Pass,
,,,,,,,,,,,,,,,,,1.45079,,,,,,,,,,,,83e68571-93bb-4880-88c9-9fefb4515503,90,,,"[50.5, 11.5]",3922837,2,,,,-0.978369,,Right Foot,,,"[57.5, 1.1]",Ground Pass,,12.536347,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,7,Nigeria,775,['ba23eddc-9a94-461b-ba4c-610f643a1365'],27,,,,,,,,,,,,,,,,,Nigeria,775,00:02:27.307,Pass,
,,,,,,,,,,,,,,,,,0.982106,,,,,,,,,,,,88aeedb3-141e-4118-aa80-69146991acd9,93,,,"[58.8, 1.3]",3922837,2,,,,2.6367314,,Right Foot,,,"[55.0, 3.4]",Ground Pass,,4.3416586,,,,Alex Iwobi,3647.0,,,,,,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,7,Nigeria,775,['c64d63c9-ce19-4c32-8281-bd9af2c3f8f6'],28,,,,,,,,,,,,,,,,,Nigeria,775,00:02:28.758,Pass,
,,,,,,,,,,,,,,,,,1.341426,,,,,,,,,,,,67a963c5-2b37-4ff8-897e-0a919ea94303,96,,,"[64.2, 10.2]",3922837,2,,,,0.6340227,,Right Foot,,,"[88.0, 27.7]",Low Pass,,29.541327,,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,7,Nigeria,775,"['3ae0f0f7-c6c0-4e5c-ab40-fc9ad0d485c9', '7c12fc37-299b-4d81-8455-3b6b2079631f']",31,,,,,,,,,,,,,,,,,Nigeria,775,00:02:31.845,Pass,
,,,,,,,,,,,,,,,,,1.15093,,,,,,,,,,,,85bcddad-cda1-4f8f-abe0-e8807900d2be,101,,,"[30.8, 55.2]",3922837,2,,,,1.241324,,Right Foot,,,"[36.1, 70.7]",Ground Pass,,16.381086,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Center Back,8,South Africa,4976,['0ea79464-287e-4be5-9880-0678d6ad38fb'],35,,,,,,,,,,,,,,,,,South Africa,4976,00:02:35.203,Pass,
,,,,,,,,,,,,,,,,,1.640506,,,,,,,,,,,,98e9978a-cc15-48a3-b689-cbe0abe95308,104,,,"[38.6, 77.1]",3922837,2,,,,-2.8935866,,Right Foot,,,"[15.3, 71.2]",Ground Pass,,24.03539,,,,Gomolemo Grant Kekana,70093.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Wing Back,8,South Africa,4976,['8bc5d39e-9a2e-444b-be4a-7238e34947d6'],39,,,,,,,,,,,,,,,,,South Africa,4976,00:02:39.479,Pass,
,,,,,,,,,,,,,,,,,1.455342,,,,,,,,,,,,b610bfa3-6a02-4a77-ae5c-b9bf55796e57,107,,,"[13.6, 71.2]",3922837,2,,,,-2.1221306,,Right Foot,,,"[2.9, 53.8]",Ground Pass,,20.426699,,,,Ronwen Williams,66721.0,,,,,,1,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,8,South Africa,4976,['e130546b-6f65-42e1-b9cb-7352a35f9195'],42,,,,,,,,,,,,,,,,,South Africa,4976,00:02:42.248,Pass,
,,,,,,,,,,,,,,,,,3.643353,,,,,,,,,,,,67e63583-80d8-4a76-9daf-777587ed4cc0,110,,,"[3.1, 54.8]",3922837,2,,,,-0.061776962,,Right Foot,,,"[51.6, 51.8]",High Pass,,48.592693,,Incomplete,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Ronwen Williams,66721.0,Goalkeeper,8,South Africa,4976,"['fd21fbbe-2841-4e18-a3d7-d0bc40682c1c', '56bcb044-92de-4990-a8c7-0c3d085fe60f']",43,,,,,,,,,,,,,,,,,South Africa,4976,00:02:43.703,Pass,
,,,,,,,,,,,,,,,,,1.810306,,,,,,,,,,,,fd21fbbe-2841-4e18-a3d7-d0bc40682c1c,112,,,"[68.5, 28.3]",3922837,2,,,,-0.23908772,,Head,,,"[84.5, 24.4]",High Pass,,16.468454,,Incomplete,,Ademola Lookman,3447.0,,,,,Recovery,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,8,South Africa,4976,"['2eb60b1e-eb69-463b-9bef-862336a11af3', '67e63583-80d8-4a76-9daf-777587ed4cc0', '0c108fe9-20b0-423d-8049-2c37a29bced8']",47,,,,,,,,,,,,,,,,,Nigeria,775,00:02:47.346,Pass,
,,,,,,,,,,,,,,,,,0.930615,,,,,,,,,,,,2eb60b1e-eb69-463b-9bef-862336a11af3,114,,,"[35.6, 55.7]",3922837,2,,,,-0.681017,,Head,,,"[41.4, 51.0]",High Pass,,7.465253,,Incomplete,,Sphephelo S''Miso Sithole,42527.0,,,,,Recovery,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,8,South Africa,4976,"['fd21fbbe-2841-4e18-a3d7-d0bc40682c1c', 'e7075a96-6dec-4885-be89-b18b27bce6e6', '07c4640a-195d-4baf-adbe-00752e6f217a']",49,,,,,,,,,,,,,,,,,South Africa,4976,00:02:49.157,Pass,
,,,,,,,,,,,,,,,,,2.140147,,,,,,,,,,,,9c6600a9-5e46-40f0-99e1-0b0de0eba53e,119,,,"[77.7, 28.9]",3922837,2,,,,1.8349665,,Right Foot,,,"[71.1, 53.3]",Low Pass,,25.276867,,,,Bright Osayi-Samuel,3806.0,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,9,Nigeria,775,"['f23df4bf-8234-429f-965d-75834c95f2b4', '37538808-2b01-4fe2-b7d2-85a8e35b8333']",50,,,,,,,,,,,,,,,,,Nigeria,775,00:02:50.985,Pass,True
,,,,,,,,,,,,,,,,,1.695939,,,,,,,,,,,,d9774683-3621-40e6-9d38-629147e26b5d,122,,,"[72.8, 55.9]",3922837,2,,,,0.66963893,,Right Foot,,,"[87.2, 67.3]",Ground Pass,,18.366274,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,Bright Osayi-Samuel,3806.0,Right Wing Back,9,Nigeria,775,['401ff1b7-7a67-4acc-937c-c8ba7c5da909'],54,,,,,,,,,,,,,,,,,Nigeria,775,00:02:54.419,Pass,
