50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.16171,,,,,,,,,,,c53fae44-8145-42b2-a152-4412e945bcc4,462,,,"[30.3, 28.8]",3923880,10,,,,0.5815649,,Right Foot,,"[41.1, 35.9]",Ground Pass,,12.924783,,,,,Grady Diangana,18244.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,13,South Africa,4976,['c4765a58-7991-4b9e-8a55-e4b5bbcf9338'],35,,,,,,,,,,,,,,,,Congo DR,4881,00:10:35.133,Pass,
,,,,,,,,,,,,,,,,,,2.015158,,,,,,,,,,,0b02c1fe-2b65-454c-ac08-ecd4acf54419,465,,,"[57.0, 29.2]",3923880,10,,,,-0.77554625,,Left Foot,,"[77.5, 9.1]",Ground Pass,,28.709929,,,Incomplete,,Joris Kayembe Ditu,4939.0,,,,,,1,Regular Play,Grady Diangana,18244.0,Center Attacking Midfield,13,South Africa,4976,"['6219ce9a-93dd-4102-8b85-da5464d5a0fc', 'c77044b6-e997-48ec-a7f4-793432fcff96']",39,,,,,,,,,,,,,,,,Congo DR,4881,00:10:39.394,Pass,
,,,,,,,,,,,,,,,,,,2.072446,,,,,,,,,,,85e83b8b-3c4b-4799-9763-f6ddabda4967,468,,,"[86.5, 0.1]",3923880,11,True,,,0.81524,,,,"[93.0, 7.0]",Low Pass,,9.479451,,,Unknown,,,,,,,,Throw-in,1,From Throw In,Joris Kayembe Ditu,4939.0,Left Back,14,Congo DR,4881,,3,,,,,,,,,,,,,,,,Congo DR,4881,00:11:03.588,Pass,
,,,,,,,,,,,,,,,,,,2.0097,,,,,,,,,,,d30bac1a-ad28-4b3d-a3ca-44ae920a7f42,471,,,"[23.9, 72.6]",3923880,11,True,,,-1.6511315,,Right Foot,,"[22.0, 49.0]",Ground Pass,,23.67636,,,,,Siyanda Xulu,102722.0,,,,,Free Kick,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,15,South Africa,4976,['3e205479-925d-43e6-a1bf-4f4acf8b6784'],20,,,,,,,,,,,,,,,,South Africa,4976,00:11:20.995,Pass,
,,,,,,,,,,,,,,,,,,2.406185,,,,,,,,,,,1865531e-6fdc-4b21-bc9c-7a35f35ccd7e,473,,,"[22.0, 48.6]",3923880,11,True,,,-1.5379134,,Right Foot,,"[23.0, 18.2]",Ground Pass,,30.416443,,,,,Nkosinathi Sibisi,67974.0,,,,,,1,From Free Kick,Siyanda Xulu,102722.0,Right Center Back,15,South Africa,4976,['361be143-e4ae-4795-9639-2bc451b0c245'],23,,,,,,,,,,,,,,,,South Africa,4976,00:11:23.118,Pass,
,,,,,,,,,,,,,,,,,,1.361294,,,,,,,,,,,76d6da19-ae0b-40d7-8a14-af50044e353e,475,,,"[27.8, 13.1]",3923880,11,,,,-0.8390053,,Right Foot,,"[37.5, 2.3]",Ground Pass,,14.516542,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,15,South Africa,4976,['77026033-9d85-4ba0-8655-9b806122f2e4'],30,,,,,,,,,,,,,,,,South Africa,4976,00:11:30.928,Pass,
,,,,,,,,,,,,,,,,,,1.857355,,,,,,,,,,,b5ba4de2-a25f-4fb7-bb57-375a02f892ae,478,,,"[37.5, 2.3]",3923880,11,,,,2.4111848,,Left Foot,,"[26.0, 12.6]",Ground Pass,,15.438264,,,,,Nkosinathi Sibisi,67974.0,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,15,South Africa,4976,['e360af34-0c8a-43c7-9d1a-9d5b87f71f3f'],35,,,,,,,,,,,,,,,,South Africa,4976,00:11:35.098,Pass,
,,,,,,,,,,,,,,,,,,2.951522,,,,,,,,,,,5c4ca52b-ec72-43ad-a18c-d74fef9922cb,481,,,"[29.4, 14.3]",3923880,11,,,,0.4032026,,Right Foot,,"[86.6, 38.7]",High Pass,,62.186817,,,,,Thapelo James Morena,65727.0,,,,,,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,15,South Africa,4976,['0bdd6933-be9b-4d4f-9544-4074be6a4357'],40,,,,,,,,,,,,,,,,South Africa,4976,00:11:40.105,Pass,
,,,,,,,,,,,,,,,,,,1.703232,,,,,,,,,,,765c5d5b-0ae5-43ea-94a1-9e6bb410664e,485,,,"[94.7, 35.7]",3923880,11,,,,1.4792165,,Right Foot,,"[96.5, 55.3]",Ground Pass,,19.68248,,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,From Free Kick,Thapelo James Morena,65727.0,Right Midfield,15,South Africa,4976,"['a1009eb2-376d-4ed7-a2dc-6c314e388478', 'd42ff42d-29cc-45f8-8df3-56fe84c0baca']",47,,,,,,,,,,,,,,,,South Africa,4976,00:11:47.725,Pass,True
,,,,,,,,,,,,,,,,,,1.212679,,,,,,,,,,,e1044776-7642-4da5-a45c-523170ab4cd5,488,,,"[96.7, 55.5]",3923880,11,,,,-2.182604,,Right Foot,,"[88.0, 43.1]",Ground Pass,,15.147607,,,,,Teboho Mokoena,66716.0,,,,,,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,15,South Africa,4976,['2edc70db-58da-4978-a4dd-67ead7954aa4'],50,,,,,,,,,,,,,,,,South Africa,4976,00:11:50.385,Pass,
,,,,,,,,,,,,,,,,,,0.494351,,,,,,,,,,,f425880d-7560-4007-9d78-0ce838ea5793,491,,,"[88.0, 43.1]",3923880,11,,,,-1.3449847,,Right Foot,,"[91.4, 28.3]",Ground Pass,,15.185519,,,Unknown,,Mihlali Samson Mayambela,133003.0,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,15,South Africa,4976,['a6a66af5-32ee-43c1-b49a-771b8f2102d8'],52,,,,,,,,,,,,,,,,South Africa,4976,00:11:52.801,Pass,
,,,,,,,,,,,,,,,,,,1.20247,,,,,,,,,,,91d78c5b-2ac8-45df-9384-2d049f4ffa83,497,,,"[102.5, 38.5]",3923880,12,True,,,-1.7138132,,Right Foot,,"[100.7, 26.0]",Ground Pass,,12.628935,,,,,Themba Zwane,65726.0,,,,,,1,Other,Evidence Makgopa,65853.0,Center Forward,18,Congo DR,4881,['3c2fcd9b-d534-4fa9-8003-602a7ca4cdc6'],20,,,,,,,,,,,,,,,,South Africa,4976,00:12:20.622,Pass,
,,,,,,,,,,,,,,,,,,1.293636,,,,,,,,,,,5bedf703-d972-4030-acfd-fc06af797cbf,500,,,"[96.1, 26.0]",3923880,12,,,,1.2446405,,Right Foot,,"[105.3, 53.2]",Ground Pass,,28.71376,,,Incomplete,,Khuliso Johnson Mudau,65719.0,,,,,,1,Other,Themba Zwane,65726.0,Center Attacking Midfield,18,Congo DR,4881,"['f8ac70bc-6e81-4c46-8c10-c08d99379cab', 'fdf53003-6863-49b4-8420-2f8ebd4fb09c', '63d318ff-8dc0-4884-9ea5-28809767e765']",25,,,,,,,,,,,,,,,,South Africa,4976,00:12:25.816,Pass,True
,,,,,,,,,,,,,,,,,,1.638907,,,,,,,,,,,e383582e-eae8-4e5e-984b-6c3d050b92c9,504,,,"[37.2, 20.2]",3923880,12,,,,-0.80426383,,Right Foot,,"[50.2, 6.7]",Ground Pass,,18.741665,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Nkosinathi Sibisi,67974.0,Left Center Back,19,South Africa,4976,['30f56184-72b2-49cd-9c25-6cb0b6978df1'],34,,,,,,,,,,,,,,,,South Africa,4976,00:12:34.215,Pass,
,,,,,,,,,,,,,,,,,,1.067875,,,,,,,,,,,35b1a788-0cc5-4483-9953-edb294c5a73d,507,,,"[51.5, 6.7]",3923880,12,,,,0.45807663,,Left Foot,,"[65.9, 13.8]",Ground Pass,,16.055218,,,,,Mihlali Samson Mayambela,133003.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,19,South Africa,4976,['7377353e-3824-4500-afe9-0c61893e24a1'],39,,,,,,,,,,,,,,,,South Africa,4976,00:12:39.153,Pass,
,,,,,,,,,,,,,,,,,,1.839595,,,,,,,,,,,343e0564-a074-47bb-a30a-5a2bc91c65b1,510,,,"[56.6, 20.9]",3923880,12,,,,2.1061683,,Right Foot,,"[41.0, 47.2]",Ground Pass,,30.578587,,,,,Siyanda Xulu,102722.0,,,,,,1,Regular Play,Mihlali Samson Mayambela,133003.0,Left Midfield,19,South Africa,4976,['965e1fc0-f26e-485b-a0ac-1c6739112cd1'],43,,,,,,,,,,,,,,,,South Africa,4976,00:12:43.800,Pass,
,,,,,,,,,,,,,,,,,,1.350726,,,,,,,,,,,3559d41e-df22-40a5-9943-9c6ce7df5f1e,513,,,"[42.8, 49.7]",3923880,12,,,,0.6956925,,Right Foot,,"[53.1, 58.3]",Ground Pass,,13.418271,,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Right Center Back,19,South Africa,4976,['fea6b884-e570-4e20-83e9-ebd417210fc7'],46,,,,,,,,,,,,,,,,South Africa,4976,00:12:46.814,Pass,
,,,,,,,,,,,,,,,,,,1.049721,,,,,,,,,,,0112d003-711d-4e15-92fc-888384237387,516,,,"[48.6, 55.5]",3923880,12,,,,-0.4742106,,Right Foot,,"[59.9, 49.7]",Ground Pass,,12.701574,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,19,South Africa,4976,['3c36459d-492a-4eee-8c84-5a5b22c14afa'],50,,,,,,,,,,,,,,,,South Africa,4976,00:12:50.361,Pass,
,,,,,,,,,,,,,,,,,,6.381294,,,,,,,,,,,18ea214e-e13b-45c7-9dfd-183fa766fb87,519,,,"[63.7, 58.8]",3923880,12,,,,-0.026636682,,Right Foot,,"[120.0, 57.3]",High Pass,,56.319977,,,Out,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,19,South Africa,4976,['f6a77437-e7e1-4e71-8f6f-39892f9b4a63'],53,,,,,,,,,,,,,,,,South Africa,4976,00:12:53.706,Pass,
,,,,,,,,,,,,,,,,,,3.019257,,,,,,,,,,,20df415e-9926-4e5b-9a6f-d1c59db69d62,523,,,"[7.0, 44.6]",3923880,13,True,,,0.1645632,,Right Foot,,"[34.7, 49.2]",High Pass,,28.079351,,,,,Grady Diangana,18244.0,,,,,Goal Kick,1,From Goal Kick,Dimitry Bertaud,22823.0,Goalkeeper,20,Congo DR,4881,['898052e6-5332-4b36-af7f-8b3ff568fc89'],26,,,,,,,,,,,,,,,,Congo DR,4881,00:13:26.666,Pass,
,,,,,,,,,,,,,,,,,,1.448709,,,,,,,,,,,e2472a21-4b9d-4ec8-b172-9d202e2c9189,525,,,"[57.5, 53.0]",3923880,13,,,,-1.9352039,,Left Foot,,"[53.8, 43.3]",Ground Pass,,10.381715,,,,,Samuel Moutoussamy,4412.0,,,,,,1,From Goal Kick,Grady Diangana,18244.0,Center Attacking Midfield,20,Congo DR,4881,['f9b03de8-7c2b-419a-853f-8970276ce52f'],33,,,,,,,,,,,,,,,,Congo DR,4881,00:13:33.357,Pass,
,,,,,,,,,,,,,,,,,,0.961125,,,,,,,,,,,a1db7169-c6b6-4b13-997e-82f8fc68f256,530,,,"[77.1, 66.5]",3923880,13,,,,1.2824523,,Left Foot,,"[80.6, 78.3]",Ground Pass,,12.308127,,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,1,From Goal Kick,Samuel Moutoussamy,4412.0,Left Defensive Midfield,20,Congo DR,4881,['5ed165ee-e086-4519-9bed-e1e696cb1993'],40,,,,,,,,,,,,,,,,Congo DR,4881,00:13:40.460,Pass,
,,,,,,,,,,,,,,,,,,0.968514,,,,,,,,,,,83e75a32-cca5-496c-86ad-bd90fa24329c,534,,,"[79.8, 77.4]",3923880,13,,,,-2.8501358,,Left Foot,,"[68.8, 74.1]",Ground Pass,,11.484337,,,,,Brian Jephte Bayeye,297356.0,,,,,,1,From Goal Kick,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,20,Congo DR,4881,"['a4527472-3cb8-48e7-b0d3-22b10d133d38', '13e0359b-9675-4140-b9ff-fbe19f409e1b']",42,,,,,,,,,,,,,,,,Congo DR,4881,00:13:42.890,Pass,True
,,,,,,,,,,,,,,,,,,1.250527,,,,,,,,,,,a381b4db-3acc-40a6-94b3-0fd43600afac,537,,,"[70.4, 72.3]",3923880,13,,,,-2.4474893,,Right Foot,,"[54.9, 59.4]",Ground Pass,,20.165813,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Goal Kick,Brian Jephte Bayeye,297356.0,Right Back,20,Congo DR,4881,['6f031aab-5900-4425-8964-30146e99d2ae'],46,,,,,,,,,,,,,,,,Congo DR,4881,00:13:46.213,Pass,
,,,,,,,,,,,,,,,,,,2.4559,,,,,,,,,,,7ca4c730-8849-498e-bb36-cd98ad80d299,540,,,"[54.9, 55.0]",3923880,13,,,,-1.240174,,Right Foot,,"[71.1, 7.8]",High Pass,,49.902706,,,,,Joris Kayembe Ditu,4939.0,,True,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,20,Congo DR,4881,['778bc7ea-7dd9-4ce4-8745-809c93226802'],48,,,,,,,,,,,,,,,,Congo DR,4881,00:13:48.512,Pass,
,,,,,,,,,,,,,,,,,,0.901262,,,,,,,,,,,818f4db7-9a34-4fb3-8361-f432a5af6b2e,543,,,"[70.8, 7.5]",3923880,13,,,,1.3366398,,Left Foot,,"[73.4, 18.4]",Ground Pass,,11.205802,,,Incomplete,,Grady Diangana,18244.0,,,,,,1,From Goal Kick,Joris Kayembe Ditu,4939.0,Left Back,20,Congo DR,4881,"['142b43b2-85c2-4e7a-a981-179fc4b1d546', '8b1586ff-514c-4015-a685-fff3bd0be84f']",52,,,,,,,,,,,,,,,,Congo DR,4881,00:13:52.611,Pass,
,,,,,,,,,,,,,,,,,,1.25554,,,,,,,,,,,68a4d233-3708-4ef4-b935-82cdbf14e03b,552,,,"[44.9, 73.7]",3923880,13,,,,-1.7378981,,Left Foot,,"[42.1, 57.1]",Ground Pass,,16.834488,,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,21,South Africa,4976,"['18549638-4798-4f55-a66f-75a29673b029', 'bd2f8bc0-c118-4f1b-96da-8b60076424ca']",56,,,,,,,,,,,,,,,,South Africa,4976,00:13:56.674,Pass,True
,,,,,,,,,,,,,,,,,,1.593579,,,,,,,,,,,b8c31798-a7ba-4210-86e9-a34c77b2ef98,555,,,"[42.3, 56.9]",3923880,13,,,,3.1415927,,Right Foot,,"[22.7, 56.9]",Ground Pass,,19.6,,,,,Siyanda Xulu,102722.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,21,South Africa,4976,['3368ff71-d7b3-4094-95aa-a6fcac67333b'],58,,,,,,,,,,,,,,,,South Africa,4976,00:13:58.789,Pass,
,,,,,,,,,,,,,,,,,,1.725743,,,,,,,,,,,c6a6f41c-14ce-447b-9393-47d092a94510,558,,,"[23.2, 57.1]",3923880,14,,,,-1.5301408,,Right Foot,,"[24.4, 27.6]",Ground Pass,,29.524397,,,,,Nkosinathi Sibisi,67974.0,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Right Center Back,21,South Africa,4976,['52ff23d0-f0b0-45eb-a3ab-78a025bf67a0'],1,,,,,,,,,,,,,,,,South Africa,4976,00:14:01.307,Pass,
,,,,,,,,,,,,,,,,,,1.375495,,,,,,,,,,,9dc93c95-341e-40be-a6be-24621f0a0cc5,561,,,"[28.9, 28.3]",3923880,14,,,,1.5193712,,Right Foot,,"[30.3, 55.5]",Ground Pass,,27.236006,,,,,Siyanda Xulu,102722.0,,,,,,1,Regular Play,Nkosinathi Sibisi,67974.0,Left Center Back,21,South Africa,4976,['70bd6d7c-e35b-4b70-9b2c-1b852837f0dc'],6,,,,,,,,,,,,,,,,South Africa,4976,00:14:06.497,Pass,
,,,,,,,,,,,,,,,,,,1.236621,,,,,,,,,,,2d734845-30e1-486b-8dae-c88d8470d37e,564,,,"[30.3, 55.5]",3923880,14,,,,0.19032854,,Right Foot,,"[41.2, 57.6]",Ground Pass,,11.1004505,,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Right Center Back,21,South Africa,4976,['0dd990b2-7080-4d93-8571-f29d7b9e68b2'],8,,,,,,,,,,,,,,,,South Africa,4976,00:14:08.563,Pass,
,,,,,,,,,,,,,,,,,,4.588467,,,,,,,,,,,33910f6d-9b66-4d9f-9b92-8ab63f453f7c,567,,,"[45.8, 59.4]",3923880,14,,,,0.17771675,,Right Foot,,"[107.6, 70.5]",High Pass,,62.788933,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,21,South Africa,4976,['3b5eea50-ba58-458b-89f7-16d8eab91df5'],11,,,,,,,,,,,,,,,,South Africa,4976,00:14:11.174,Pass,
,,,,,,,,,,,,,,,,,,1.186128,,,,,,,,,,,601f5896-97cc-4841-a99c-bce64ec5a9cd,570,,,"[115.6, 69.8]",3923880,14,,,,-3.1095524,,Right Foot,,"[100.0, 69.3]",Ground Pass,,15.60801,,,,,Thapelo James Morena,65727.0,,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,21,South Africa,4976,['37faae03-debd-47f5-93d7-07759f3f6fe2'],18,,,,,,,,,,,,,,,,South Africa,4976,00:14:18.363,Pass,
,,,,,,,,,,,,,,,,,,0.614777,,,,,,,,,,,43650db6-32ec-4de1-89dd-b16d0d595307,573,,,"[100.0, 69.3]",3923880,14,,,,0.09585915,,Right Foot,,"[105.2, 69.8]",Ground Pass,,5.2239833,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Midfield,21,South Africa,4976,['bfe20f3d-493f-4d11-b183-ab276c4368f2'],22,,,,,,,,,,,,,,,,South Africa,4976,00:14:22.069,Pass,
,,,,,,,,,,,,,,,,,,1.398048,,,,,,,,,,,a5dd5f7f-da1e-4720-abca-723e02678b8c,576,,,"[111.7, 70.0]",3923880,14,,,,-1.557708,,Right Foot,True,"[112.2, 31.8]",High Pass,,38.203274,,,Incomplete,,Mihlali Samson Mayambela,133003.0,,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,21,South Africa,4976,"['2b5f649e-6fbd-4f81-83ae-c901c1097325', 'a62bb116-c74c-4e01-893e-bc066f17b901']",24,,,,,,,,,,,,,,,,South Africa,4976,00:14:24.879,Pass,
,,,,,,,,,,,,,,,,,,1.387787,,,,,,,,,,,ba053a1f-a295-4b80-ade9-676ea24ff896,583,,,"[83.0, 25.6]",3923880,14,,,,1.5707964,,Left Foot,,"[83.0, 37.5]",Low Pass,,11.9,,,Incomplete,,Sphephelo S''Miso Sithole,42527.0,,,,,Recovery,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,21,South Africa,4976,"['3b34d4d2-07a7-4771-9e4f-5c6b0062117c', '2765a979-1879-4d22-845e-4708d86a551f']",36,,,,,,,,,,,,,,,,South Africa,4976,00:14:36.660,Pass,
,,,,,,,,,,,,,,,,,,1.049839,,,,,,,,,,,2765a979-1879-4d22-845e-4708d86a551f,586,,,"[37.1, 42.6]",3923880,14,,,,0.27700433,,Left Foot,,"[47.3, 45.5]",Ground Pass,,10.604244,,,,,Simon Bokote Banza,24826.0,,,,,Recovery,1,Regular Play,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,22,Congo DR,4881,"['ba053a1f-a295-4b80-ade9-676ea24ff896', '2bb270ac-037d-4ed3-9914-88bdcdcc0081', '6b335746-8cc6-48ac-85da-9cb2f7726966']",38,,,,,,,,,,,,,,,,Congo DR,4881,00:14:38.048,Pass,True
,,,,,,,,,,,,,,,,,,1.019127,,,,,,,,,,,cc4ecb5c-8e00-44bf-a62c-10082fe67695,592,,,"[47.3, 44.9]",3923880,14,True,,,-1.451956,,Right Foot,,"[51.3, 11.4]",Ground Pass,,33.73796,,,,,Joris Kayembe Ditu,4939.0,,,,,Free Kick,1,From Free Kick,Aaron Tshibola,4753.0,Right Defensive Midfield,23,Congo DR,4881,['b50ce8f3-538b-4e8e-a84f-de0d1bb59888'],54,,,,,,,,,,,,,,,,Congo DR,4881,00:14:54.626,Pass,
,,,,,,,,,,,,,,,,,,0.981623,,,,,,,,,,,abd5cf51-0df0-48ac-b455-995829911f0b,594,,,"[55.4, 9.2]",3923880,14,,,,-0.29423457,,Left Foot,,"[68.6, 5.2]",Ground Pass,,13.792751,,,,,Silas Katompa Mvumpa,13329.0,,,,,,1,From Free Kick,Joris Kayembe Ditu,4939.0,Left Back,23,Congo DR,4881,['f9d19388-d558-473f-b978-524edcb571f1'],56,,,,,,,,,,,,,,,,Congo DR,4881,00:14:56.584,Pass,
,,,,,,,,,,,,,,,,,,0.9895,,,,,,,,,,,628c0481-0355-4dfa-a756-d40ae8d2dbcd,597,,,"[67.9, 5.2]",3923880,14,,,,2.9749289,,Right Foot,,"[57.2, 7.0]",Ground Pass,,10.850346,,,,,Joris Kayembe Ditu,4939.0,,,,,,1,From Free Kick,Silas Katompa Mvumpa,13329.0,Left Wing,23,Congo DR,4881,['ea11f92b-5e36-41b6-865e-4c30315d76db'],58,,,,,,,,,,,,,,,,Congo DR,4881,00:14:58.357,Pass,
,,,,,,,,,,,,,,,,,,1.834764,,,,,,,,,,,91cb263b-b68a-452a-b835-0618145d4dda,600,,,"[54.9, 7.8]",3923880,15,,,,2.2296915,,Left Foot,,"[37.4, 30.4]",Ground Pass,,28.583387,,,,,Dylan Batubinsika,24105.0,,,,,,1,From Free Kick,Joris Kayembe Ditu,4939.0,Left Back,23,Congo DR,4881,['b27c424d-474d-4bc2-9bc3-cfb0fa406ec6'],0,,,,,,,,,,,,,,,,Congo DR,4881,00:15:00.280,Pass,
,,,,,,,,,,,,,,,,,,1.093426,,,,,,,,,,,f5c4a093-a663-497f-84e0-e23f7142f5fc,603,,,"[37.4, 31.1]",3923880,15,,,,1.5345802,,Right Foot,,"[38.4, 58.7]",Ground Pass,,27.61811,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Free Kick,Dylan Batubinsika,24105.0,Left Center Back,23,Congo DR,4881,['b8eeed2c-536f-486e-bea3-e519aac6a3ce'],3,,,,,,,,,,,,,,,,Congo DR,4881,00:15:03.324,Pass,
,,,,,,,,,,,,,,,,,,2.49423,,,,,,,,,,,9152a5a4-255e-496c-8048-4e495d1ba42a,606,,,"[37.0, 58.7]",3923880,15,,,,-2.4916074,,Right Foot,,"[14.9, 41.9]",Ground Pass,,27.760584,,,,,Dimitry Bertaud,22823.0,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,23,Congo DR,4881,['df7363cc-7db3-458e-85c9-84662ff15cae'],6,,,,,,,,,,,,,,,,Congo DR,4881,00:15:06.713,Pass,
,,,,,,,,,,,,,,,,,,2.388314,,,,,,,,,,,4fa66a43-561c-4ecd-a78d-3e48757422e1,610,,,"[17.6, 46.5]",3923880,15,,,,-0.08107191,,Right Foot,,"[65.6, 42.6]",High Pass,,48.158176,,,Incomplete,,Simon Bokote Banza,24826.0,,,,,,1,From Free Kick,Dimitry Bertaud,22823.0,Goalkeeper,23,Congo DR,4881,"['a1c9447d-09b6-4260-a531-7ca634b35905', 'ad4fe93c-fb7f-4ea6-88e7-1bcf3245b3ad', '1a195cac-236c-4477-87ac-288181c37261']",12,,,,,,,,,,,,,,,,Congo DR,4881,00:15:12.789,Pass,True
,,,,,,,,,,,,,,,,,,2.721713,,,,,,,,,,,1a195cac-236c-4477-87ac-288181c37261,612,,,"[54.5, 37.5]",3923880,15,,,,0.23247932,,Head,,"[86.6, 45.1]",High Pass,,32.987423,,,Pass Offside,,Evidence Makgopa,65853.0,,,,,Recovery,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,23,Congo DR,4881,"['9706be68-ed79-4449-bb0d-a0f26f9d4298', '4fa66a43-561c-4ecd-a78d-3e48757422e1']",15,,,,,,,,,,,,,,,,South Africa,4976,00:15:15.178,Pass,
,,,,,,,,,,,,,,,,,,1.024161,,,,,,,,,,,1961497c-823e-4716-a3f3-c031b3414f6b,614,,,"[32.1, 34.1]",3923880,15,True,,,1.5532542,,Left Foot,,"[32.3, 45.5]",Ground Pass,,11.401754,,,,,Chancel Mbemba Mangulu,3044.0,,,,,Free Kick,1,From Free Kick,Dylan Batubinsika,24105.0,Left Center Back,24,Congo DR,4881,['4357a68d-8409-40bf-a159-32746db22dec'],29,,,,,,,,,,,,,,,,Congo DR,4881,00:15:29.735,Pass,
,,,,,,,,,,,,,,,,,,0.815303,,,,,,,,,,,d392ead0-6a16-4d21-b15d-6be2bcde5d68,616,,,"[33.0, 46.0]",3923880,15,,,,-0.5695621,,Right Foot,,"[44.4, 38.7]",Ground Pass,,13.536986,,,,,Samuel Moutoussamy,4412.0,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,24,Congo DR,4881,['d23951b0-f212-4b19-bb97-1cd1fe4148cb'],32,,,,,,,,,,,,,,,,Congo DR,4881,00:15:32.115,Pass,
,,,,,,,,,,,,,,,,,,0.642046,,,,,,,,,,,d7011ad9-dbf0-43ed-9231-253148f003cd,618,,,"[43.7, 38.7]",3923880,15,,,,2.3923233,,Left Foot,,"[35.1, 46.7]",Ground Pass,,11.745638,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Free Kick,Samuel Moutoussamy,4412.0,Left Defensive Midfield,24,Congo DR,4881,['5f37b45d-4aeb-4bff-b0f1-c8b5889df730'],32,,,,,,,,,,,,,,,,Congo DR,4881,00:15:32.930,Pass,
,,,,,,,,,,,,,,,,,,1.250414,,,,,,,,,,,745e3003-a3ae-4ba6-b168-a193d8aefe70,621,,,"[36.3, 48.5]",3923880,15,,,,0.43955588,,Right Foot,,"[53.1, 56.4]",Ground Pass,,18.56475,,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,24,Congo DR,4881,['c5a71f69-e822-4315-b475-39900f60d620'],37,,,,,,,,,,,,,,,,Congo DR,4881,00:15:37.538,Pass,
