50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.908212,,,,,,,,,,,,59496005-9b57-4160-8fb1-c6e919f84dbc,1272,,,"[69.8, 72.1]",3920415,40,,,,,-1.2018368,,Right Foot,,,"[75.6, 57.1]",Ground Pass,,16.082289,,,Houssem Aouar,4308.0,,,,,,,1,From Free Kick,Hichem Boudaoui,32015.0,Right Center Midfield,64,Algeria,4898,['bb4e0006-fdb8-4a7a-b6f1-57fd7bf027f7'],20,,,,,,,,,,,,,,,,,,Algeria,4898,00:40:20.298,Pass,
,,,,,,,,,,,,,,,,,,,,0.976474,,,,,,,,,,,,2b2f0b0d-ab24-4667-8a43-2418af59c8f5,1276,,,"[74.6, 56.9]",3920415,40,,,,,2.8763855,,Right Foot,,,"[66.5, 59.1]",Ground Pass,,8.39345,,,Aïssa Mandi,6648.0,,,,,,,1,From Free Kick,Houssem Aouar,4308.0,Left Center Midfield,64,Algeria,4898,"['1fda4def-9bc0-4be9-bb8c-18f4499f4d84', 'b3048007-45ea-4553-9757-39226c6e0e67']",21,,,,,,,,,,,,,,,,,,Algeria,4898,00:40:21.286,Pass,True
,,,,,,,,,,,,,,,,,,,,1.266245,,,,,,,,,,,,70eab93f-0f30-4088-b241-e4384bbd56a0,1279,,,"[66.5, 59.1]",3920415,40,,,,,-1.9667509,,Right Foot,,,"[56.3, 34.7]",Low Pass,,26.44617,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,64,Algeria,4898,['5ca88a8e-15a0-4023-83e5-4b7a8fda99e3'],22,,,,,,,,,,,,,,,,,,Algeria,4898,00:40:22.302,Pass,
,,,,,,,,,,,,,,,,,,,,1.780123,,,,,,,,,,,,e706dc6f-8265-42a0-ad64-6756ccd36e49,1282,,,"[56.1, 31.6]",3920415,40,,,,,-0.7665325,,Right Foot,,,"[66.9, 21.2]",Ground Pass,,14.993332,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Free Kick,Mohamed Amine Tougai,160943.0,Left Center Back,64,Algeria,4898,['588b78f4-628b-4576-b690-52b5cef265b3'],24,,,,,,,,,,,,,,,,,,Algeria,4898,00:40:24.370,Pass,
,,,,,,,,,,,,,,,,,,,,3.09987,,,,,,,,,,,,e33a6415-5ad4-42ae-9f26-179df6711ce2,1286,,,"[70.5, 26.9]",3920415,40,,,,,1.8091173,,Left Foot,,,"[57.6, 80.0]",High Pass,,54.644485,Out,,Youcef Atal,10040.0,,,True,,,,1,From Free Kick,Rayan Aït Nouri,12111.0,Left Back,64,Algeria,4898,['b8895b43-c228-4801-8cd8-bfceb3bd60cf'],29,,,,,,,,,,,,,,,,,,Algeria,4898,00:40:29.281,Pass,
,,,,,,,,,,,,,,,,,,,,1.600335,,,,,,,,,,,,f1033056-c495-4531-981c-49ca239f1548,1288,,,"[64.3, 0.1]",3920415,41,,,,,0.18843523,,,,,"[85.8, 4.2]",High Pass,,21.88744,Incomplete,,Aboubakary Koita,23892.0,,,,,,Throw-in,1,From Throw In,Khadim Diaw,389292.0,Left Back,65,Mauritania,4932,"['ac9e7bb4-4f22-475e-8204-417ee9360d9f', 'c02da0ab-e6b2-462a-bb72-a06702ae2e33']",0,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:00.825,Pass,
,,,,,,,,,,,,,,,,,,,,2.664632,,,,,,,,,,,,c02da0ab-e6b2-462a-bb72-a06702ae2e33,1290,,,"[34.3, 75.9]",3920415,41,,,,,-0.74837804,,Right Foot,,,"[56.7, 55.1]",Low Pass,,30.567957,Incomplete,,Houssem Aouar,4308.0,,,,,,Interception,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,65,Mauritania,4932,"['8591c0ad-37b2-4fc3-862e-c10ffccd7133', '27dc43b3-9356-4ac3-84a7-9effc30d055a', 'f1033056-c495-4531-981c-49ca239f1548']",2,,,,,,,,,,,,,,,,,,Algeria,4898,00:41:02.425,Pass,
,,,,,,,,,,,,,,,,,,,,0.827658,,,,,,,,,,,,e5153e1f-ef17-4ac2-8611-84689fe31cf1,1295,,,"[57.9, 16.0]",3920415,41,,,,,-1.6539376,,Left Foot,,,"[56.9, 4.0]",Ground Pass,,12.0415945,,,Khadim Diaw,389292.0,,,,,,,1,From Throw In,Bodda Mouhsine,146933.0,Right Defensive Midfield,65,Mauritania,4932,"['95b320bf-6c4f-43da-930c-816389c603d1', '87b40901-7323-4237-990c-c7402351097c']",6,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:06.312,Pass,True
,,,,,,,,,,,,,,,,,,,,1.909698,,,,,,,,,,,,f1cdcd24-97d2-4f77-abaf-fbdb8e881b42,1298,,,"[56.9, 4.0]",3920415,41,,,,,3.029099,,Left Foot,,,"[33.0, 6.7]",Ground Pass,,24.052027,,,Lamine Ba,264954.0,,,,,,,1,From Throw In,Khadim Diaw,389292.0,Left Back,65,Mauritania,4932,['10b35d5a-54f9-43cb-b83f-9b7f579b0aa8'],7,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:07.637,Pass,
,,,,,,,,,,,,,,,,,,,,2.58586,,,,,,,,,,,,1143b2fe-0337-4205-baa8-1ae5909b53a7,1301,,,"[33.0, 6.7]",3920415,41,,,,,2.4071481,,Right Foot,,,"[9.3, 28.1]",Ground Pass,,31.93196,,,Babacar Niasse,36951.0,,,,,,,1,From Throw In,Lamine Ba,264954.0,Left Center Back,65,Mauritania,4932,['5a8a7034-54b7-4cf5-80d7-f45487f96470'],10,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:10.176,Pass,
,,,,,,,,,,,,,,,,,,,,2.007015,,,,,,,,,,,,552164d3-d847-44f7-9180-dab2b17830e4,1304,,,"[10.2, 30.7]",3920415,41,,,,,-0.1506927,,Right Foot,,,"[56.3, 23.7]",High Pass,,46.628426,,,Souleymane Anne,49763.0,,,,,,,1,From Throw In,Babacar Niasse,36951.0,Goalkeeper,65,Mauritania,4932,['5ff9b32a-4e6f-4c88-8be5-7d203510c049'],13,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:13.957,Pass,
,,,,,,,,,,,,,,,,,,,,1.320163,,,,,,,,,,,,5e158b07-6db7-456c-9ab6-9bc7583ac853,1310,,,"[53.4, 23.9]",3920415,41,,,,,2.3089855,,Left Foot,,,"[41.3, 37.2]",Ground Pass,,17.980545,,,Mohamed Dellahi Yali,102661.0,,,,,,Free Kick,1,From Free Kick,Lamine Ba,264954.0,Left Center Back,66,Mauritania,4932,['069dda08-032d-4851-880c-d7488768a340'],35,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:35.844,Pass,
,,,,,,,,,,,,,,,,,,,,1.505485,,,,,,,,,,,,0794d683-62e6-47ac-80f5-62cb8779129e,1313,,,"[42.7, 43.7]",3920415,41,,,,,1.2842957,,Right Foot,,,"[49.8, 67.8]",Ground Pass,,25.124092,,,Bodda Mouhsine,146933.0,,,,,,,1,From Free Kick,Mohamed Dellahi Yali,102661.0,Right Center Back,66,Mauritania,4932,['67210512-398b-474d-af1e-e1c563a6af9c'],38,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:38.452,Pass,
,,,,,,,,,,,,,,,,,,,,5.110917,,,,,,,,,,,,a54cd556-1156-48ad-8bac-21ac63d70a63,1316,,,"[52.6, 67.5]",3920415,41,,,,,-0.13792467,,Left Foot,,,"[119.6, 58.2]",High Pass,,67.64237,Out,,Sidi Bouna Sidi Amar,416907.0,,,,,,,1,From Free Kick,Bodda Mouhsine,146933.0,Right Defensive Midfield,66,Mauritania,4932,['192d6520-db39-4567-8b20-7f268d28a5e0'],41,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:41.570,Pass,
,,,,,,,,,,,,,,,,,,,,1.491694,,,,,,,,,,,,fff4ff35-5c8a-4216-aeb8-0d774ae89b48,1318,,,"[3.4, 35.4]",3920415,41,,,,,1.1126431,,Left Foot,,,"[10.6, 50.0]",Ground Pass,,16.27882,,,Aïssa Mandi,6648.0,,,,,,Goal Kick,1,From Goal Kick,Anthony Louis Mandréa,41381.0,Goalkeeper,67,Algeria,4898,['3df7bf1a-e2ca-4236-ba5c-bd8638d46249'],49,,,,,,,,,,,,,,,,,,Algeria,4898,00:41:49.356,Pass,
,,,,,,,,,,,,,,,,,,,,1.397641,,,,,,,,,,,,fef4e687-0217-4a6f-a64a-551cbf503756,1321,,,"[11.3, 50.0]",3920415,41,,,,,-1.0500679,,Right Foot,,,"[19.1, 36.4]",Ground Pass,,15.67801,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,67,Algeria,4898,['4ef13892-4ac3-47e5-91fb-bd031d006dcf'],51,,,,,,,,,,,,,,,,,,Algeria,4898,00:41:51.550,Pass,
,,,,,,,,,,,,,,,,,,,,1.127021,,,,,,,,,,,,316d605a-f32b-475a-924b-4191cc9de903,1324,,,"[37.0, 41.9]",3920415,41,,,,,1.8399638,,Left Foot,,,"[34.6, 50.6]",Ground Pass,,9.024965,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,67,Algeria,4898,['576a47e1-ff60-4987-be69-d5ca92daa0fc'],56,,,,,,,,,,,,,,,,,,Algeria,4898,00:41:56.695,Pass,
,,,,,,,,,,,,,,,,,,,,2.56674,,,,,,,,,,,,453f1af2-047f-4831-b5cb-0e21aba74246,1327,,,"[34.6, 50.6]",3920415,41,,,,,-1.3344926,,Right Foot,,,"[41.8, 20.7]",Ground Pass,,30.754675,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,67,Algeria,4898,['9f80e1c6-8fae-42f1-81dd-28c0c8710ac7'],58,,,,,,,,,,,,,,,,,,Algeria,4898,00:41:58.699,Pass,
,,,,,,,,,,,,,,,,,,,,1.267148,,,,,,,,,,,,bca93c4b-41be-4351-94bb-3a47acfb1028,1330,,,"[43.0, 18.5]",3920415,42,,,,,-0.9526521,,Right Foot,,,"[49.4, 9.5]",Ground Pass,,11.0435505,,,Houssem Aouar,4308.0,,,,,,,1,From Goal Kick,Mohamed Amine Tougai,160943.0,Left Center Back,67,Algeria,4898,['00d119e6-5224-47cf-8688-d18bc2d94bf5'],1,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:01.997,Pass,
,,,,,,,,,,,,,,,,,,,,1.917705,,,,,,,,,,,,2de5c409-2902-4c43-91be-bc6ff52147c7,1334,,,"[48.3, 21.9]",3920415,42,,,,,2.0267222,,Right Foot,,,"[38.1, 42.7]",Ground Pass,,23.166355,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Houssem Aouar,4308.0,Left Center Midfield,67,Algeria,4898,"['2ba1134f-f262-4f6a-bf77-9d6f57221539', '1ec97fbe-af1f-4b46-8fb5-6eb76791fa62']",4,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:04.660,Pass,True
,,,,,,,,,,,,,,,,,,,,1.027042,,,,,,,,,,,,4920fa43-e59f-4dd5-960d-150a30d78650,1337,,,"[32.5, 40.3]",3920415,42,,,,,-1.4003357,,Left Foot,,,"[34.6, 28.1]",Ground Pass,,12.379418,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,67,Algeria,4898,['b97cb19a-d7e5-434b-a66f-7204ab867d5f'],7,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:07.556,Pass,
,,,,,,,,,,,,,,,,,,,,0.856723,,,,,,,,,,,,a6ef6e57-3eda-429e-b3f8-4f56b93b6d99,1340,,,"[35.1, 20.3]",3920415,42,,,,,0.119794026,,Right Foot,,,"[45.9, 21.6]",Ground Pass,,10.877959,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,From Goal Kick,Mohamed Amine Tougai,160943.0,Left Center Back,67,Algeria,4898,['1864b440-d762-4ce3-8952-0ae431bd88b4'],9,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:09.976,Pass,
,,,,,,,,,,,,,,,,,,,,1.238386,,,,,,,,,,,,cc259884-4b4e-4b01-87d2-b3e2c747992c,1343,,,"[45.2, 20.7]",3920415,42,,,,,-2.2221713,,Right Foot,,,"[37.5, 10.6]",Ground Pass,,12.700394,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Goal Kick,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,67,Algeria,4898,['cb270f9b-8fb0-471c-b863-3d5d41862b59'],10,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:10.907,Pass,
,,,,,,,,,,,,,,,,,,,,0.678672,,,,,,,,,,,,81afdd14-74b7-49e1-9421-591a212ce421,1346,,,"[37.5, 10.6]",3920415,42,,,,,1.6839473,,Right Foot,,,"[36.5, 19.4]",Ground Pass,,8.856636,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,From Goal Kick,Mohamed Amine Tougai,160943.0,Left Center Back,67,Algeria,4898,['22326062-954d-4958-8031-330d3acd28a1'],13,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:13.746,Pass,
,,,,,,,,,,,,,,,,,,,,2.438604,,,,,,,,,,,,04507cbf-9bd2-4581-bdc0-83e5bda04cdc,1350,,,"[35.5, 20.9]",3920415,42,,,,,2.604682,,Right Foot,,,"[14.5, 33.4]",Ground Pass,,24.4387,,,Anthony Louis Mandréa,41381.0,,,,,,,1,From Goal Kick,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,67,Algeria,4898,"['8d50468a-c9d1-4810-8c1a-80ce83030200', 'c668b39f-cca5-4e28-a414-6f92ff07abb8']",15,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:15.555,Pass,True
,,,,,,,,,,,,,,,,,,,,1.808106,,,,,,,,,,,,c821637c-6906-4fb2-ad67-59b54abb7e3e,1353,,,"[14.5, 33.4]",3920415,42,,,,,-0.88204896,,Right Foot,,,"[30.8, 13.6]",Ground Pass,,25.646248,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Goal Kick,Anthony Louis Mandréa,41381.0,Goalkeeper,67,Algeria,4898,['b5d2042b-5aa2-4aae-a762-1fe3bf3489d5'],18,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:18.911,Pass,
,,,,,,,,,,,,,,,,,,,,2.296022,,,,,,,,,,,,fc8749b2-b064-4c53-ab54-639efcfdc423,1356,,,"[32.9, 10.3]",3920415,42,,,,,2.1668243,,Right Foot,,,"[13.5, 38.9]",Ground Pass,,34.558937,,,Anthony Louis Mandréa,41381.0,,,,,,,1,From Goal Kick,Mohamed Amine Tougai,160943.0,Left Center Back,67,Algeria,4898,['5a396091-7586-470c-9c40-09e301adb939'],22,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:22.970,Pass,
,,,,,,,,,,,,,,,,,,,,1.919232,,,,,,,,,,,,a4ef9d54-8f2a-4707-9c7a-bf7252a99594,1359,,,"[13.1, 43.8]",3920415,42,,,,,0.9342881,,Right Foot,,,"[25.0, 59.9]",Ground Pass,,20.020489,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Anthony Louis Mandréa,41381.0,Goalkeeper,67,Algeria,4898,['d9c7f585-3e65-40e0-933c-98e1efde174c'],25,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:25.490,Pass,
,,,,,,,,,,,,,,,,,,,,0.970941,,,,,,,,,,,,5442e9e0-b262-42b4-af2a-ec7063406d1f,1362,,,"[32.8, 65.2]",3920415,42,,,,,-0.72576743,,Right Foot,,,"[47.0, 52.6]",Ground Pass,,18.984203,,,Hichem Boudaoui,32015.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,67,Algeria,4898,['b32995a2-3ad8-47b6-aa54-5941d9cbf924'],29,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:29.568,Pass,
,,,,,,,,,,,,,,,,,,,,0.980889,,,,,,,,,,,,4bd66fbd-cc96-40e5-bbba-c18c1972c115,1365,,,"[43.0, 52.8]",3920415,42,,,,,2.2618806,,Right Foot,,,"[36.3, 60.9]",Ground Pass,,10.511898,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Hichem Boudaoui,32015.0,Right Center Midfield,67,Algeria,4898,['121a09b0-5831-45eb-bbcc-01de34c88034'],31,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:31.710,Pass,
,,,,,,,,,,,,,,,,,,,,1.968318,,,,,,,,,,,,0eda1705-cf2b-4d4c-879b-a1d73b303e2f,1368,,,"[36.3, 60.9]",3920415,42,,,,,-1.5816067,,Right Foot,,,"[35.9, 23.9]",Ground Pass,,37.002163,,,Mohamed Amine Tougai,160943.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,67,Algeria,4898,['202c78c7-fde6-4412-a58c-bd681fa09e63'],33,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:33.155,Pass,
,,,,,,,,,,,,,,,,,,,,1.518995,,,,,,,,,,,,c952689d-2769-4372-b2f0-5d10b70c04ec,1371,,,"[41.2, 26.9]",3920415,42,,,,,0.5719425,,Right Foot,,,"[74.6, 48.4]",Low Pass,,39.721657,,,Adam Ounas,10448.0,,,,,,,1,From Goal Kick,Mohamed Amine Tougai,160943.0,Left Center Back,67,Algeria,4898,['3fb9c8c2-ece8-4a61-9304-7c430fbea422'],37,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:37.859,Pass,
,,,,,,,,,,,,,,,,,,,,1.013264,,,,,,,,,,,,3b9785cf-30e4-4b47-8236-4986c82a4c17,1378,,,"[98.2, 28.9]",3920415,42,,,,,-0.348771,,Left Foot,,,"[103.7, 26.9]",Ground Pass,,5.8523498,,,Mohamed El Amine Amoura,141358.0,,,,,,,1,From Goal Kick,Adam Ounas,10448.0,Right Wing,67,Algeria,4898,['77fcfb75-3e46-413b-b85f-1aca2e1280f4'],43,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:43.129,Pass,
,,,,,,,,,,,,,,,,,,,,1.379111,,,,,,,,,,,,5230bc2c-58ec-4c17-ac6d-d7258b8f6aa6,1383,,,"[96.0, 30.5]",3920415,42,,,,,1.8749275,4c91e9b2-8d15-4809-94f1-1d3b2650b9e7,Right Foot,,,"[91.7, 44.2]",Ground Pass,,14.35897,,,Hichem Boudaoui,32015.0,True,,,,,,1,From Goal Kick,Mohamed El Amine Amoura,141358.0,Left Wing,67,Algeria,4898,"['7da911d8-b7b6-4b6c-a32a-046de13f0fb0', '8217645a-1f6f-44a1-bac9-79093ed0460d']",46,,,,,,,,,,,,,,,,,,Algeria,4898,00:42:46.056,Pass,True
,,,,,,,,,,,,,,,,,,,,3.588732,,,,,,,,,,,,9731cd0c-8122-449c-b255-2918100c0a39,1388,,,"[6.0, 40.8]",3920415,43,,,,,0.41745344,,Right Foot,,,"[66.2, 67.5]",High Pass,,65.85537,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Babacar Niasse,36951.0,Goalkeeper,68,Mauritania,4932,['8ac58b41-1053-4d32-b073-a5c932fb6dce'],22,,,,,,,,,,,,,,,,,,Mauritania,4932,00:43:22.450,Pass,
,,,,,,,,,,,,,,,,,,,,1.090711,,,,,,,,,,,,00278200-e5a6-425d-99b4-518e1da35270,1391,,,"[64.0, 65.3]",3920415,43,,,,,-1.7832284,,Left Foot,,,"[62.9, 60.2]",Ground Pass,,5.217279,,,Bodda Mouhsine,146933.0,,,,,,Recovery,1,From Goal Kick,Souleymane Anne,49763.0,Center Forward,68,Mauritania,4932,['0702366f-a3e5-4991-8230-3d08ccc5d2ab'],27,,,,,,,,,,,,,,,,,,Mauritania,4932,00:43:27.898,Pass,
,,,,,,,,,,,,,,,,,,,,3.239047,,,,,,,,,,,,a98ffa35-a04d-4ba0-b2cb-649abd27f813,1398,,,"[53.8, 60.0]",3920415,44,,,,,-0.5201372,,Right Foot,,,"[108.1, 28.9]",High Pass,,62.575554,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Ibrahima Keita,264956.0,Right Back,69,Mauritania,4932,['bb1df20e-e577-429b-944e-1f03289fa22d'],16,,,,,,,,,,,,,,,,,,Mauritania,4932,00:44:16.698,Pass,
,,,,,,,,,,,,,,,,,,,,1.383783,,,,,,,,,,,,0e473bd0-e86d-40ec-8f08-7564e0f74448,1401,,,"[14.4, 55.9]",3920415,44,,,,,1.3401904,,Keeper Arm,,,"[17.1, 67.4]",Ground Pass,,11.812705,,,Youcef Atal,10040.0,,,,,,,1,Regular Play,Anthony Louis Mandréa,41381.0,Goalkeeper,70,Algeria,4898,['5b5cfafb-cf7c-46ac-a2d6-473016ea5d1e'],22,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:22.077,Pass,
,,,,,,,,,,,,,,,,,,,,1.075191,,,,,,,,,,,,b3520834-40e3-4254-9304-ce96ead98bf1,1404,,,"[32.9, 67.4]",3920415,44,,,,,-1.711046,,Right Foot,,,"[31.7, 58.9]",Ground Pass,,8.584288,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Youcef Atal,10040.0,Right Back,70,Algeria,4898,['fff78452-99db-43ee-97f1-e0fc9fef596e'],26,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:26.967,Pass,
,,,,,,,,,,,,,,,,,,,,1.6634,,,,,,,,,,,,d415d0ae-20a6-4e23-9fcc-500c7becb8e6,1407,,,"[36.1, 52.4]",3920415,44,,,,,-1.3857241,,Right Foot,,,"[40.2, 30.5]",Ground Pass,,22.280485,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,70,Algeria,4898,['5899e952-b592-44bd-bd70-3a06658992c1'],28,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:28.935,Pass,
,,,,,,,,,,,,,,,,,,,,1.669484,,,,,,,,,,,,3f93e7cb-42ed-452a-8a71-165f7f71c686,1410,,,"[40.4, 22.1]",3920415,44,,,,,-1.0366774,,Right Foot,,,"[50.1, 5.7]",Ground Pass,,19.053871,,,Rayan Aït Nouri,12111.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,70,Algeria,4898,['4d11ea8f-932f-4dab-b169-0c13eaea5a96'],31,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:31.256,Pass,
,,,,,,,,,,,,,,,,,,,,1.794629,,,,,,,,,,,,da34e5eb-ddae-4e7a-a2a6-cf4eeee1686e,1413,,,"[50.1, 5.7]",3920415,44,,,,,1.7251151,,Left Foot,,,"[43.8, 46.2]",Ground Pass,,40.987072,,,Aïssa Mandi,6648.0,,,True,,,,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,70,Algeria,4898,['6dd79c63-aaa5-4f1c-b267-c67e2be5d3cc'],35,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:35.715,Pass,
,,,,,,,,,,,,,,,,,,,,0.924311,,,,,,,,,,,,0078b81d-bdfd-4197-83f8-c8a15093e47b,1416,,,"[49.5, 48.4]",3920415,44,,,,,0.7551044,,Right Foot,,,"[58.0, 56.4]",Ground Pass,,11.672618,,,Hichem Boudaoui,32015.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,70,Algeria,4898,['a034473a-cd88-4793-b0ad-60f65cf4e996'],39,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:39.588,Pass,
,,,,,,,,,,,,,,,,,,,,1.389588,,,,,,,,,,,,e26528ea-6666-4413-a03b-f10602298fbf,1419,,,"[55.6, 61.1]",3920415,44,,,,,1.2068174,,Right Foot,,,"[62.0, 77.9]",Ground Pass,,17.977764,,,Youcef Atal,10040.0,,,,,,,1,Regular Play,Hichem Boudaoui,32015.0,Right Center Midfield,70,Algeria,4898,['509d7050-3621-4c58-9a76-4a4f572e557f'],41,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:41.790,Pass,
,,,,,,,,,,,,,,,,,,,,1.920136,,,,,,,,,,,,b08b0484-4113-4e38-bb1b-9c236011a9e3,1423,,,"[61.4, 77.7]",3920415,44,,,,,-2.558713,,Right Foot,,,"[38.8, 62.8]",Ground Pass,,27.069725,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Youcef Atal,10040.0,Right Back,70,Algeria,4898,['203f6c23-6e82-4e38-824f-01c12ffecdf6'],43,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:43.843,Pass,
,,,,,,,,,,,,,,,,,,,,1.244777,,,,,,,,,,,,9415879f-7cbc-46c3-9924-d673470d6eaa,1426,,,"[44.3, 51.0]",3920415,44,,,,,0.030524867,,Right Foot,,,"[57.4, 51.4]",Ground Pass,,13.106106,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,70,Algeria,4898,['3438dd23-ba9b-406c-9ba7-017929f180dc'],50,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:50.655,Pass,
,,,,,,,,,,,,,,,,,,,,1.663089,,,,,,,,,,,,5514c7c0-1559-4cf9-9fe0-ed3e6d622395,1429,,,"[72.5, 45.5]",3920415,44,,,,,-1.3709285,,Right Foot,,,"[78.8, 14.4]",Ground Pass,,31.731688,,,Rayan Aït Nouri,12111.0,,,,,,,1,Regular Play,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,70,Algeria,4898,['4a249a6c-6741-47ce-8059-4e39b8cb7435'],54,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:54.925,Pass,
,,,,,,,,,,,,,,,,,,,,1.874576,,,,,,,,,,,,6be80b17-5930-4bfa-a646-581105dd31b7,1432,,,"[84.9, 7.3]",3920415,44,,,,,0.21050957,,Left Foot,,,"[108.3, 12.3]",High Pass,,23.928226,,,Mohamed El Amine Amoura,141358.0,,,,,,,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,70,Algeria,4898,['6be86a23-55a9-4d25-95cf-cd1d39fab5ca'],59,,,,,,,,,,,,,,,,,,Algeria,4898,00:44:59.266,Pass,
