50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.916534,,,,,,,,,,,,,b230a35a-97aa-4f6a-92b9-a2c62890f4e1,760,,,"[69.6, 80.0]",3922239,20,,,,-0.27510136,,,,"[82.0, 76.5]",,Low Pass,,12.884487,,,Morgan Guilavogui,47351.0,,,,,Throw-in,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,38,Guinea,4892,['9c98f8c9-21d7-4efd-9aba-fcd55bced290'],13,,,,,,,,,,,,,,,,,,Guinea,4892,00:20:13.674,Pass,
,,,,,,,,,,,,,,,,,,0.727031,,,,,,,,,,,,,630b1b1b-b3c6-4c8a-88a3-a2f9a1e4c2a1,764,,,"[81.7, 77.1]",3922239,20,,,,3.1223643,,Right Foot,,"[76.5, 77.2]",,Low Pass,,5.2009616,,,Ibrahim Diakité,176683.0,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Midfield,38,Guinea,4892,"['9e704c5f-6286-4426-9ecb-59cb21d94fa1', 'e3540bbc-82db-474c-a585-9a083d703c6f']",14,,,,,,,,,,,,,,,,,,Guinea,4892,00:20:14.631,Pass,True
,,,,,,,,,,,,,,,,,,1.700913,,,,,,,,,,,,,2b43ea6f-2084-47aa-b50e-eb0d5e6f607b,776,,,"[4.1, 22.2]",3922239,21,True,,,1.0914685,,Right Foot,,"[21.2, 55.1]",,Ground Pass,,37.078564,,,Esteban Orozco Fernández,482851.0,,,,,Free Kick,1,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,39,Equatorial Guinea,4992,['0687e842-6298-48e8-aa56-2480978bb212'],5,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:05.350,Pass,
,,,,,,,,,,,,,,,,,,2.409827,,,,,,,,,,,,,a8ded88a-8ec8-4994-a21c-657b426a4dac,778,,,"[22.7, 53.4]",3922239,21,,,,-1.40401,,Right Foot,,"[27.7, 23.7]",,Ground Pass,,30.117935,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,39,Equatorial Guinea,4992,['aa2f3466-0614-4495-ac94-9d49b711c8bb'],9,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:09.974,Pass,
,,,,,,,,,,,,,,,,,,2.128087,,,,,,,,,,,,,f9125fe7-fe69-45fa-8996-dba3303b8549,781,,,"[27.3, 22.7]",3922239,21,,,,2.1815224,,Right Foot,,"[14.0, 41.7]",,Ground Pass,,23.192455,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,39,Equatorial Guinea,4992,['c171b317-dc26-429c-8eb3-204cf7ed7ccf'],13,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:13.538,Pass,
,,,,,,,,,,,,,,,,,,3.589303,,,,,,,,,,,,,898844ee-b701-4394-bafc-f0db6db74096,785,,,"[15.8, 44.9]",3922239,21,,,,0.064578846,,Right Foot,,"[79.2, 49.0]",,High Pass,,63.532433,Incomplete,,Emilio Nsue López,13581.0,,,,,,1,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,39,Equatorial Guinea,4992,"['730aa1b1-9906-4a3f-9feb-e03081e663d3', 'eece0ade-4027-43a4-8afc-f595ff4f8988', '5d20054d-0746-48f5-969f-085630ccb4ce']",16,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:16.768,Pass,True
,,,,,,,,,,,,,,,,,,3.082196,,,,,,,,,,,,,6c4c629c-c374-4c1a-8487-c067dcfed838,789,,,"[42.3, 34.5]",3922239,21,,,,-0.14911951,,Right Foot,,"[84.9, 28.1]",,High Pass,,43.078068,Incomplete,,Mohamed Bayo,8454.0,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,39,Equatorial Guinea,4992,"['355c3e6a-12e2-47dc-83a5-a75454d7d29d', 'ccd74261-c23c-4548-9b48-1339e968a94c']",21,,,,,,,,,,,,,,,,,,Guinea,4892,00:21:21.123,Pass,
,,,,,,,,,,,,,,,,,,2.534586,,,,,,,,,,,,,355c3e6a-12e2-47dc-83a5-a75454d7d29d,791,,,"[35.2, 52.0]",3922239,21,,,,3.1326244,,Head,,"[12.9, 52.2]",,Low Pass,,22.300898,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,Recovery,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,39,Equatorial Guinea,4992,"['b98f261c-e182-4777-868c-ec96653ee1f1', '6c4c629c-c374-4c1a-8487-c067dcfed838']",24,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:24.206,Pass,
,,,,,,,,,,,,,,,,,,2.055148,,,,,,,,,,,,,ab5e6ea4-6783-4a59-abf8-c1916f123119,794,,,"[19.6, 46.5]",3922239,21,,,,-0.9992216,,Right Foot,,"[33.3, 25.2]",,Ground Pass,,25.325481,,,Pablo Ganet Cómitre,105942.0,,,,,,1,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,39,Equatorial Guinea,4992,['87352222-b18a-4876-a67e-eb05f6f8e303'],32,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:32.255,Pass,
,,,,,,,,,,,,,,,,,,1.483101,,,,,,,,,,,,,cd9c11c6-f454-4c4b-aa12-9682c7961e5c,797,,,"[33.0, 22.4]",3922239,21,,,,2.2434669,,Right Foot,,"[28.3, 28.3]",,Ground Pass,,7.543209,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Free Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,39,Equatorial Guinea,4992,['27dbc608-5c72-474c-9ab2-160968835b01'],35,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:35.884,Pass,
,,,,,,,,,,,,,,,,,,2.135694,,,,,,,,,,,,,6d39886b-1b0e-41c9-bda9-e3af2c277f8f,800,,,"[37.5, 31.3]",3922239,21,,,,1.4940244,,Right Foot,,"[40.7, 72.9]",,Ground Pass,,41.722897,,,Esteban Orozco Fernández,482851.0,,True,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,39,Equatorial Guinea,4992,['45a54f64-8fc9-42c9-a663-4b985300a7c8'],43,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:43.421,Pass,
,,,,,,,,,,,,,,,,,,3.565082,,,,,,,,,,,,,fce921e8-481c-4221-97aa-a4b1872624b0,803,,,"[43.3, 69.7]",3922239,21,,,,-1.8064768,,Right Foot,,"[36.6, 41.8]",,Ground Pass,,28.693205,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,39,Equatorial Guinea,4992,['ed7caa68-926c-4d79-9f7c-7f48d12506a5'],46,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:46.637,Pass,
,,,,,,,,,,,,,,,,,,1.370706,,,,,,,,,,,,,073f0c9f-25e9-4753-bbb2-17f38047adb9,806,,,"[34.1, 24.3]",3922239,21,,,,-0.9933567,,Left Foot,,"[47.0, 4.5]",,Ground Pass,,23.631546,,,Pablo Ganet Cómitre,105942.0,,,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,39,Equatorial Guinea,4992,['157dd59c-8fa4-49ee-93f6-d14d3de10700'],50,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:50.250,Pass,
,,,,,,,,,,,,,,,,,,0.847799,,,,,,,,,,,,,cfee6eb8-9187-4705-b37f-ce45b12eb214,810,,,"[52.2, 3.9]",3922239,21,,,,0.64987046,,Left Foot,,"[59.7, 9.6]",,Ground Pass,,9.420191,,,Jannick Buyla Sam,40128.0,,,,,,1,From Free Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,39,Equatorial Guinea,4992,"['cf2e83de-ac59-4683-960c-46a62e4556c8', '4d1f4bf8-9994-4640-846c-af8dc30a3710']",53,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:53.150,Pass,True
,,,,,,,,,,,,,,,,,,1.614422,,,,,,,,,,,,,8e475180-0111-40a1-9b84-98249b7da996,814,,,"[59.8, 10.0]",3922239,21,,,,-3.0831008,,Right Foot,,"[37.6, 8.7]",,Ground Pass,,22.238031,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Free Kick,Jannick Buyla Sam,40128.0,Left Wing,39,Equatorial Guinea,4992,"['30f442c7-06e1-4031-8d3e-f20e0a8fe116', 'c50e4ea8-ee44-4aa0-abb4-4495d783d58a']",54,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:54.038,Pass,True
,,,,,,,,,,,,,,,,,,1.102263,,,,,,,,,,,,,cb4ee051-fdd6-4b0b-9684-0a4bec143dff,817,,,"[38.4, 17.5]",3922239,22,,,,-0.50117266,,Right Foot,,"[49.9, 11.2]",,Ground Pass,,13.11259,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,39,Equatorial Guinea,4992,['6adf181f-8257-435b-b352-24495da37861'],0,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:00.455,Pass,
,,,,,,,,,,,,,,,,,,0.977358,,,,,,,,,,,,,0c520741-7de3-4d7a-9241-bfbd832bb427,821,,,"[48.6, 10.3]",3922239,22,,,,2.8121696,,Right Foot,,"[36.9, 14.3]",,Ground Pass,,12.364869,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Free Kick,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,39,Equatorial Guinea,4992,"['445662ac-3702-4e72-8b9d-c405fe9ab89d', '4da30e93-dfbc-43c0-9345-dcfc3a88d70e']",2,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:02.602,Pass,True
,,,,,,,,,,,,,,,,,,1.501562,,,,,,,,,,,,,c6659f80-2051-4190-86b5-eb12bc3f1d24,825,,,"[33.6, 9.7]",3922239,22,,,,0.041298818,,Left Foot,,"[69.9, 11.2]",,Ground Pass,,36.33098,,,Emilio Nsue López,13581.0,,,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,39,Equatorial Guinea,4992,"['66d93949-e224-472d-88de-fa81231d7aaa', 'ab347ced-41e8-4f71-af2d-95915662cc96']",6,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:06.610,Pass,True
,,,,,,,,,,,,,,,,,,1.212643,,,,,,,,,,,,,1478b450-9756-457b-8c67-6350b4dd6070,828,,,"[70.0, 11.3]",3922239,22,,,,-3.1055722,,Right Foot,,"[58.9, 10.9]",,Low Pass,,11.107204,,,Jannick Buyla Sam,40128.0,,,,,,1,From Free Kick,Emilio Nsue López,13581.0,Center Forward,39,Equatorial Guinea,4992,['4542460e-dc8b-4408-aa5b-b5ac8fadab49'],8,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:08.148,Pass,
,,,,,,,,,,,,,,,,,,0.707107,,,,,,,,,,,,,1c241e35-db99-46b4-a993-3c321f30f148,831,,,"[59.1, 11.3]",3922239,22,,,,-1.923105,,Right Foot,,"[56.6, 4.5]",,Low Pass,,7.2449985,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,From Free Kick,Jannick Buyla Sam,40128.0,Left Wing,39,Equatorial Guinea,4992,['a949105e-86d6-4344-a80b-fb0932369240'],9,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:09.389,Pass,
,,,,,,,,,,,,,,,,,,0.464332,,,,,,,,,,,,,6bab8004-7fe2-4cc5-9a27-535e55d9b628,838,,,"[63.3, 17.6]",3922239,22,,,,0.37649032,,Left Foot,,"[71.9, 21.0]",,Ground Pass,,9.247703,,,Ibán Salvador Edu,30423.0,,,,,,1,From Free Kick,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,39,Equatorial Guinea,4992,['9fa08955-4310-4441-95d3-cce4d25a9bdb'],13,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:13.948,Pass,
,,,,,,,,,,,,,,,,,,0.578832,,,,,,,,,,,,,9eeda510-ae20-4cb8-850d-9bafbb62042e,842,,,"[72.8, 20.4]",3922239,22,,,,-0.70712703,,Left Foot,,"[78.3, 15.7]",,Ground Pass,,7.2346387,,,Emilio Nsue López,13581.0,,,,,,1,From Free Kick,Ibán Salvador Edu,30423.0,Right Wing,39,Equatorial Guinea,4992,"['10dbbc7e-588e-4331-99f6-401253a55e16', '92619cbf-658e-4ab8-9a1b-216695fcc6cc']",14,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:14.515,Pass,True
,,,,,,,,,,,,,,,,,,1.105075,,,,,,,,,,,,,a7c2e840-d8d8-4e94-bf5e-311f5f253a7a,846,,,"[76.0, 16.0]",3922239,22,,,,2.0158846,,Right Foot,,"[67.7, 33.4]",,Ground Pass,,19.278227,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,From Free Kick,Emilio Nsue López,13581.0,Center Forward,39,Equatorial Guinea,4992,"['48e8cb4d-a048-4d51-a382-b01aa5691126', 'efbea34b-816e-4e73-82f7-4092f8d64f32']",16,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:16.083,Pass,True
,,,,,,,,,,,,,,,,,,1.927076,,,,,,,,,,,,,7176060e-54ae-457d-9fe1-3b553e5c8cff,849,,,"[67.7, 33.2]",3922239,22,,,,1.1687146,,Left Foot,,"[80.5, 63.3]",,Ground Pass,,32.70856,,,Carlos Akapo Martínez,17618.0,,,,,,1,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,39,Equatorial Guinea,4992,['95fc2060-1353-4311-9a78-5093c2349a00'],18,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:18.050,Pass,
,,,,,,,,,,,,,,,,,,2.938689,,,,,,,,,,,,,e3f49cdf-5c57-4754-9b6e-db2eeda16ccb,855,,,"[15.9, 25.6]",3922239,23,,,,0.035646114,,Right Foot,,"[83.2, 28.0]",,High Pass,,67.34278,,,Aguibou Camara,39559.0,,,,,Free Kick,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,40,Guinea,4892,['2b4ca699-816a-491f-973d-9933f07c226c'],1,,,,,,,,,,,,,,,,,,Guinea,4892,00:23:01.214,Pass,
,,,,,,,,,,,,,,,,,,1.364285,,,,,,,,,,,,,e611b024-7b89-45bd-be5d-ee7053446aff,857,,,"[83.2, 28.0]",3922239,23,,,,0.5788075,,Head,,"[93.3, 34.6]",,High Pass,,12.065239,Incomplete,,Sekou Oumar Sylla,132711.0,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Left Center Forward,40,Guinea,4892,"['e19f36da-e4ab-40a2-8b13-9e0bcc4fff93', '0fb791f4-27df-436a-a36b-4e1ced646f85']",4,,,,,,,,,,,,,,,,,,Guinea,4892,00:23:04.153,Pass,
,,,,,,,,,,,,,,,,,,3.412148,,,,,,,,,,,,,e2365e3c-e0db-4d6e-8644-cfefd3050e21,862,,,"[27.7, 31.5]",3922239,23,,,,-0.71588075,,Left Foot,,"[63.8, 0.1]",,High Pass,,47.845272,Out,,Emilio Nsue López,13581.0,,,,,,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,40,Guinea,4892,"['7ae502ce-b7c3-45bc-a49e-ffa89b330e70', 'd3f144f4-1482-4e39-96a3-6bc46557ac55']",7,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:07.890,Pass,True
,,,,,,,,,,,,,,,,,,0.986784,,,,,,,,,,,,,0e4dd793-86e9-4795-b4d5-12c9265ed3f4,864,,,"[65.2, 80.0]",3922239,23,,,,-0.98279375,,,,"[69.8, 73.1]",,Low Pass,,8.292768,,,Morgan Guilavogui,47351.0,,,,,Throw-in,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,41,Guinea,4892,['c1938f3f-dde8-40a3-9f9f-727f6f1ef71b'],18,,,,,,,,,,,,,,,,,,Guinea,4892,00:23:18.308,Pass,
,,,,,,,,,,,,,,,,,,1.331097,,,,,,,,,,,,,2490b4c5-b21e-4e91-8787-00c4831bdc9a,868,,,"[70.6, 73.0]",3922239,23,,,,0.85843873,,Right Foot,,"[74.4, 77.4]",,Low Pass,,5.813777,,,Ibrahim Diakité,176683.0,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Midfield,41,Guinea,4892,"['cb77acc4-00d7-494c-9f5e-ca88d53a6284', '77d45ec0-093b-46ed-b0d3-4cc026e822d9']",19,,,,,,,,,,,,,,,,,,Guinea,4892,00:23:19.334,Pass,True
,,,,,,,,,,,,,,,,,,1.739342,,,,,,,,,,,,,01027c3e-6b9c-4f43-85b1-a1fdb564a83d,871,,,"[79.8, 75.6]",3922239,23,,,,-1.5263811,,Right Foot,,"[80.4, 62.1]",,Low Pass,,13.513327,Incomplete,,Morgan Guilavogui,47351.0,,,,,,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,41,Guinea,4892,"['d2e58e0f-de38-48a2-b1be-23b99aa1254d', '69d98ddf-8bc2-4c06-9e75-8103b202dbdb']",21,,,,,,,,,,,,,,,,,,Guinea,4892,00:23:21.744,Pass,
,,,,,,,,,,,,,,,,,,1.256601,,,,,,,,,,,,,61400067-1f65-45f8-b242-3a24df3071f8,876,,,"[39.0, 16.7]",3922239,23,,,,-2.540293,,Left Foot,,"[30.4, 10.8]",,Ground Pass,,10.429286,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,42,Equatorial Guinea,4992,['4b579889-42d7-40bb-95c6-98081e90b1c5'],24,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:24.440,Pass,
,,,,,,,,,,,,,,,,,,2.558602,,,,,,,,,,,,,3eb87a6a-55e2-4f89-88f0-d2872daf99b6,879,,,"[30.5, 11.3]",3922239,23,,,,2.4572978,,Left Foot,,"[11.5, 26.8]",,Ground Pass,,24.5204,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,42,Equatorial Guinea,4992,['965192a6-1c60-460f-8e4d-3168a403592a'],29,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:29.141,Pass,
,,,,,,,,,,,,,,,,,,2.191646,,,,,,,,,,,,,e5b3a250-243b-4dd7-aaa4-ef9b0de988e4,882,,,"[14.6, 33.8]",3922239,23,,,,1.0599735,,Right Foot,,"[24.8, 52.0]",,Ground Pass,,20.863365,,,Esteban Orozco Fernández,482851.0,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,42,Equatorial Guinea,4992,['464ff1c9-9895-40a0-aa23-d66cc1b631f0'],33,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:33.207,Pass,
,,,,,,,,,,,,,,,,,,1.857315,,,,,,,,,,,,,f983b56c-f1a3-4d97-ae1b-a060a6162944,885,,,"[28.3, 52.9]",3922239,23,,,,-1.5631336,,Right Foot,,"[28.5, 26.8]",,Ground Pass,,26.100767,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,42,Equatorial Guinea,4992,['53cbef29-5240-43ed-b35d-ac979ebd0595'],36,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:36.815,Pass,
,,,,,,,,,,,,,,,,,,2.537537,,,,,,,,,,,,,5cd7c6d4-8898-4380-9451-435f4dfb557a,888,,,"[32.1, 25.9]",3922239,23,,,,1.2571028,,Right Foot,,"[43.0, 59.5]",,Ground Pass,,35.323788,,,José Ndong Machín Dicombo,23559.0,,,,,,1,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,42,Equatorial Guinea,4992,['f77c8319-a32b-40ba-9c45-ac203d4ace26'],41,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:41.463,Pass,
,,,,,,,,,,,,,,,,,,1.289173,,,,,,,,,,,,,196b4938-e7b3-4252-8b44-e86057d0469a,891,,,"[59.2, 62.7]",3922239,23,,,,-0.51048833,,Right Foot,,"[76.7, 52.9]",,Ground Pass,,20.057169,,,Emilio Nsue López,13581.0,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,42,Equatorial Guinea,4992,['3d37c48d-842b-418a-a11b-350d33dce27e'],47,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:47.102,Pass,
,,,,,,,,,,,,,,,,,,1.656738,,,,,,,,,,,,,0aae82e2-7093-4ad3-80b6-7560dbd24769,895,,,"[75.3, 52.8]",3922239,23,,,,0.12683228,,Right Foot,,"[90.2, 54.7]",,Ground Pass,,15.020653,Incomplete,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Center Forward,42,Equatorial Guinea,4992,"['2bf95281-19d0-4f5c-9a36-b07365dea099', '626bf3af-6fde-4beb-a1c6-0b340a8a63dd', '3ce191cf-fa8e-4ea8-87db-8523f238d267']",48,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:48.431,Pass,True
,,,,,,,,,,,,,,,,,,4.855488,,,,,,,,,,,,,6f7ab278-9ffe-4c44-8c8f-5d9966158adb,910,,,"[36.0, 40.3]",3922239,24,,,,0.13605893,,Right Foot,,"[120.0, 51.8]",,High Pass,,84.78355,Out,,Aguibou Camara,39559.0,,,,,Free Kick,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,43,Guinea,4892,['d17ee9ee-e413-46d8-bbc2-f59d3c6e2dbf'],28,,,,,,,,,,,,,,,,,,Guinea,4892,00:24:28.443,Pass,
,,,,,,,,,,,,,,,,,,3.784413,,,,,,,,,,,,,87a8f949-e22f-4d48-a4f3-0697051b42e8,912,,,"[6.0, 42.0]",3922239,24,True,,,0.49455175,,Right Foot,,"[64.6, 73.6]",,High Pass,,66.57717,,,Carlos Akapo Martínez,17618.0,,,,,Goal Kick,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,44,Equatorial Guinea,4992,['bc0d21c6-0444-4186-99d0-5b32cb98f01b'],50,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:24:50.882,Pass,
,,,,,,,,,,,,,,,,,,2.951515,,,,,,,,,,,,,50f0a4f0-9ec8-4e0d-8c54-5d5187ce1413,915,,,"[59.1, 70.6]",3922239,25,,,,-2.598779,,Left Foot,,"[40.7, 59.5]",,Ground Pass,,21.488834,,,Esteban Orozco Fernández,482851.0,,,,,,1,From Goal Kick,Carlos Akapo Martínez,17618.0,Right Back,44,Equatorial Guinea,4992,['db2f62a4-a9e8-473d-b8ed-5efd974247de'],5,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:05.533,Pass,
,,,,,,,,,,,,,,,,,,1.231669,,,,,,,,,,,,,6bc2d651-5f9f-438d-9ed1-a7dfab9f954f,918,,,"[32.4, 50.6]",3922239,25,,,,-1.436025,,Left Foot,,"[34.0, 38.8]",,Ground Pass,,11.907981,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Goal Kick,Esteban Orozco Fernández,482851.0,Right Center Back,44,Equatorial Guinea,4992,['b98c44c3-f3b4-42b7-8eb7-29d6b705fc3d'],8,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:08.969,Pass,
,,,,,,,,,,,,,,,,,,1.359853,,,,,,,,,,,,,5ca3f10a-5c7f-4a24-b3b4-0a156c90893b,921,,,"[41.2, 34.7]",3922239,25,,,,1.4577433,,Right Foot,,"[43.8, 57.6]",,Ground Pass,,23.047125,,,Esteban Orozco Fernández,482851.0,,,,,,1,From Goal Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,44,Equatorial Guinea,4992,['3308bdef-8b19-4dc9-9b14-6c773be6b9aa'],15,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:15.799,Pass,
,,,,,,,,,,,,,,,,,,1.989202,,,,,,,,,,,,,28df40c4-fd2e-4248-aae1-0671c1a2917d,924,,,"[45.5, 56.4]",3922239,25,,,,-1.7779273,,Right Foot,,"[42.6, 42.6]",,Ground Pass,,14.1014185,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Goal Kick,Esteban Orozco Fernández,482851.0,Right Center Back,44,Equatorial Guinea,4992,['1a1e4e0e-10b4-4db3-a320-d293a1593a7b'],18,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:18.404,Pass,
,,,,,,,,,,,,,,,,,,1.224502,,,,,,,,,,,,,2dcf6e0b-3c89-4d95-981d-36f7421c9702,927,,,"[50.0, 35.7]",3922239,25,,,,0.32625502,,Left Foot,,"[63.3, 40.2]",,Ground Pass,,14.040655,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,From Goal Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,44,Equatorial Guinea,4992,['a6720da7-63af-46ee-9b07-a8b0ac12ce67'],23,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:23.572,Pass,
,,,,,,,,,,,,,,,,,,1.397733,,,,,,,,,,,,,73e54d36-f366-4284-92c6-4900c6c4dd20,931,,,"[64.3, 39.9]",3922239,25,,,,-2.900237,,Left Foot,,"[44.8, 35.1]",,Ground Pass,,20.08208,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,1,From Goal Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,44,Equatorial Guinea,4992,"['59345aaf-c974-4231-9c31-63d547123c0a', '18548d5a-8b79-434c-b1cc-3abe2c372022']",24,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:24.950,Pass,True
